sample	CD3D	CD3E	CD8A	CLDN4	GNLY	KLRD1	NKG7	TACSTD2	purity	tnk_score	histology
TCGA-05-4244-01	6.503207193988795	7.613096951979743	7.149990934682721	13.976501474007385	12.303352669926332	3.76197666502256	6.3262317209766525	12.970425894647539	0.44	-0.025480428579227	LUAD
TCGA-05-4249-01	6.499909651200733	7.953853047749529	6.927588355203143	13.939064923815206	4.5957960368016595	3.5785161045373868	6.045165536337954	12.314319830674062	0.49	-0.7833014945854021	LUAD
TCGA-05-4250-01	7.905368952412493	9.064815503842944	9.91131707961421	14.815813558275908	8.138829824481334	7.370425867384641	8.924183042543243	12.58661698787704	0.5	0.9834211360240629	LUAD
TCGA-05-4382-01	7.30799310594776	8.558217879814077	7.410985505583412	13.859573609731127	6.11771581865842	4.983262700602436	6.798556043607899	13.064032018616967	0.21	-0.15447836218340824	LUAD
TCGA-05-4384-01	5.8834497549033395	7.390323752728304	6.856039513266114	12.560208623332217	8.042622451698788	5.034101239143841	6.455228571117138	11.982572964931448	0.49	-0.4056430609514537	LUAD
TCGA-05-4389-01	8.556517550204145	9.714118417504455	10.22355528644633	13.041120093472095	8.516097904124832	6.624261770141607	8.943320664484942	12.486478073757919	0.48	1.1391973634391916	LUAD
TCGA-05-4390-01	6.558359483532602	6.750311719047575	6.302280661441801	13.61109397859494	2.7544599736254787	3.715322328004136	4.584493548624023	12.122481835862333	0.57	-1.332406924927418	LUAD
TCGA-05-4395-01	6.679057785493291	7.603960091864468	7.649033378016698	13.772819717444447	10.260249177314362	6.853297077987202	8.19638573677458	13.846841943944334	0.61	0.4318962755672759	LUAD
TCGA-05-4396-01	6.015350373593976	7.268153642599397	6.14465416453625	12.944201427920794	5.756769792239126	4.372387999717922	5.928225809381476	12.530242939462719	0.82	-0.8380574564047819	LUAD
TCGA-05-4397-01	5.60609868841314	7.098632203508561	6.936402377725063	11.812321728267245	6.198615944648162	5.301287663608558	6.52355254714563	12.163744007829829	0.87	-0.6046786871004443	LUAD
TCGA-05-4398-01	7.1883020089261525	8.48776769632506	8.333879870978405	14.530436819684422	6.415902293507166	4.701044413548244	7.493519248118964	13.230347737791744	0.33	0.0021321446494159033	LUAD
TCGA-05-4402-01	6.996230547528564	7.717141738661792	6.946298080281842	13.687386619531864	5.253815345968399	3.9962712289074838	6.11936447790786	13.547677796464532	0.44	-0.6315083251378285	LUAD
TCGA-05-4403-01	6.74416109557041	8.191572520242309	7.132196378335541	13.680612258732864	7.23694219465735	4.4311348477806	7.094542229952771	13.435553069756628	0.46	-0.23059687678802931	LUAD
TCGA-05-4405-01	5.890239953190503	7.721468362000807	7.996897125512336	14.000396193621164	6.509661009104082	3.8987210906067213	6.167949963187376	12.331185678234803	0.38	-0.5380540523758423	LUAD
TCGA-05-4410-01	7.717539343391165	9.356306702995823	9.38793115172674	13.748853234669642	8.649658566836928	6.2752417644270215	7.7940778981985686	13.041168017910431	0.24	0.7303314973460108	LUAD
TCGA-05-4415-01	6.482919254692388	7.5891342676506355	8.756743110252055	7.737713798170028	9.160151273165752	5.9412096252513	7.816625304161635	7.896834913187883	0.67	0.27988324533934367	LUAD
TCGA-05-4417-01	8.46352437327118	9.591922468317595	8.83668790431524	12.168969776452387	7.744746398786777	6.235330723723236	8.061905775154331	11.35816216196638	0.4	0.7339452869436137	LUAD
TCGA-05-4418-01	8.238987432216188	9.275028005920994	8.939297111941412	12.497220644528904	7.391002941145599	6.0182313418025135	8.37518716965982	11.880987738461295	0.55	0.6531395588046078	LUAD
TCGA-05-4420-01	5.33780027675051	6.348069497697767	6.638166537498227	13.572297579764518	5.579095650461229	4.218602950622523	5.960405135056175	13.923095313185328	0.59	-1.0198867918102292	LUAD
TCGA-05-4422-01	7.972853454999379	9.687270692713133	10.11987488953255	13.32029286553226	7.72349030214343	6.2969272162747965	8.479214390305081	11.968227582645829	0.62	0.88458781231548	LUAD
TCGA-05-4424-01	6.820319394920352	8.564157113189056	8.325656247086116	12.313486787320683	5.3755538429176655	4.425976186836172	6.726041005263188	11.864139705225288	0.24	-0.25279582547850693	LUAD
TCGA-05-4425-01	7.994675885595658	9.19421266373814	7.633271354144157	12.24922606625507	6.360041144098463	3.468935150941235	6.775603696853855	12.79179372615374	0.61	-0.1122296466128075	LUAD
TCGA-05-4426-01	6.1305726219583425	7.895575282380684	6.7588761113756135	12.685307271715647	6.669281936640365	2.792459754034455	6.49534659711644	14.076489952045558	0.7	-0.7009483125112785	LUAD
TCGA-05-4427-01	6.472326921495098	7.987406142513606	8.205289867466968	13.25457839526609	8.286797998264952	5.241516074543464	6.972945333236026	12.508270175567795	0.47	0.00864953295824572	LUAD
TCGA-05-4430-01	8.183054713231929	8.412413184692769	8.255618749839597	13.900149809606647	7.354725425824417	5.701457568768743	7.724691194801597	12.045688002564606	0.2	0.33866482104283824	LUAD
TCGA-05-4432-01	7.5315452166052435	8.680493149041338	8.516318566575627	12.918757043261298	7.7560358577262285	5.468097775597712	7.883095348933096	11.676904702778048	0.36	0.350878338503502	LUAD
TCGA-05-4433-01	7.4475296071869765	8.780844841839999	8.747944550472353	13.198090463250335	6.856437979014447	4.593383652506812	7.40594982676583	12.794982354098613	0.62	0.139997805018084	LUAD
TCGA-05-4434-01	8.111683425113485	9.47950745976385	8.47466722585686	13.577771049846659	7.345671361150588	5.428038514268056	7.872373229293709	14.012109448088834	0.45	0.4809777268985415	LUAD
TCGA-05-5423-01	8.256265309952617	8.792761017216248	7.940689456507351	14.12435560147456	7.547519235271248	5.176514268122135	7.0053101533740625	12.529337820429113	0.59	0.23721919168146466	LUAD
TCGA-05-5425-01	8.552415499001103	9.347515072462071	9.807026413913135	13.463703166463867	8.251401929899005	7.2155232927657105	8.73585722380763	11.869574566053725	0.71	1.0617275630411411	LUAD
TCGA-05-5428-01	6.686892662828797	6.462755821095526	7.524549550425521	14.305042839471819	6.296651956179741	4.335190239460127	5.995170167061005	13.479413987178392	0.63	-0.6481998537348769	LUAD
TCGA-05-5429-01	6.551629829165385	6.6437782821389915	6.515498004532245	14.185982657276828	3.2490356849688746	3.361866594063792	5.635867550770949	13.9395608499534	0.82	-1.196257347052535	LUAD
TCGA-05-5715-01	5.915047573250168	7.508935661864395	6.949348164288564	14.354373366832979	4.824141565177429	2.507109593781773	6.1070370871769795	13.485590348834766	0.73	-1.008457836013925	LUAD
TCGA-35-3615-01	6.8900696748925006	7.672807181299931	7.4307870508650105	12.606756820980452	6.455238436339433	4.902792335224532	6.460570570137125	10.011492843434574	0.69	-0.33891665271038157	LUAD
TCGA-35-4122-01	9.464602926074477	9.374635246303898	9.781185923882193	13.587484541682912	8.75540838133071	7.811329734032389	9.589364638714878	13.262407610776732	0.21	1.3916454445553097	LUAD
TCGA-35-4123-01	10.23958659623831	10.458437373996885	11.692288570007365	13.655653700287425	9.073895193230275	7.868686765322135	10.558018845686911	12.508886652140275	0.4	1.999883452518044	LUAD
