cohort	endpoint	gene	n_positive	n_negative	median_positive	median_negative	median_difference	rank_biserial	mann_whitney_p	high_vs_low_response_or	or_ci95_low	or_ci95_high	fisher_p	mann_whitney_q_bh	fisher_q_bh
GSE126044	GEO responder label	TACSTD2	5	11	6.157972843336416	6.278924350557114	-0.12095150722069814	-0.2727272727272727	0.440934065934066	0.5555555555555556	0.06490315194177332	4.755423520656354	1.0	0.5879120879120879	1.0
GSE126044	GEO responder label	CLDN4	5	11	2.4128214682502107	3.717346483368249	-1.3045250151180383	-0.5272727272727273	0.11492673992673993	0.14285714285714285	0.01158411713792811	1.7617366107674075	0.28205128205128205	0.5879120879120879	0.6405168932561583
GSE166449	GEO responder label	TACSTD2	7	15	3.34624777408278	2.43562859405209	0.91061918003069	0.23809523809523814	0.4068627450980391	3.75	0.5399147451110786	26.045778759212943	0.3614551083591332	0.5879120879120879	0.6405168932561583
GSE166449	GEO responder label	CLDN4	7	15	1.31034012061215	1.51096191927738	-0.2006217986652299	0.02857142857142847	0.9452106201332205	0.65625	0.10758122195734238	4.0031527311593935	1.0	0.9452106201332205	1.0
GSE207422	MPR vs NMPR	TACSTD2	9	15	4.9991896090022	6.22219707106702	-1.2230074620648201	-0.24444444444444446	0.3400554635028641	0.3333333333333333	0.05918010771439117	1.8775077539119038	0.40032305828509895	0.5879120879120879	0.6405168932561583
GSE207422	MPR vs NMPR	CLDN4	9	15	5.8539397241997	6.27200773153137	-0.41806800733167027	-0.28888888888888886	0.2572389851810263	0.14285714285714285	0.02129918560579241	0.9581663657485581	0.08937945887737245	0.5879120879120879	0.6405168932561583
GSE207422	RECIST ORR (CR/PR) vs SD	TACSTD2	17	7	6.05187623902491	6.22219707106702	-0.17032083204211013	0.09243697478991586	0.756524050574394	0.6666666666666666	0.11307327093975142	3.930588022710131	1.0	0.8645989149421646	1.0
GSE207422	RECIST ORR (CR/PR) vs SD	CLDN4	17	7	5.87414829572585	6.49288548811204	-0.61873719238619	-0.2773109243697479	0.3175923999722627	0.28	0.04174640378735315	1.8780060768671745	0.3707093821510298	0.5879120879120879	0.6405168932561583
