cohort	stratum	method	geneset	family	contrast	n	n_low	n_high	effect	p	thesis_stat	thesis_match	sig_raw	sig_wrong	p_bonferroni
LUAD	all	ssgsea	IFNg	IFN	mw_median	515	258	257	-0.007410296981796738	0.4727097207586598	-0.007410296981796738	False	False	False	1.0
LUAD	all	ssgsea	IFNa	IFN	spearman	515	515	515	0.0643468160722457	0.14477856981475223	-0.0643468160722457	False	False	False	1.0
LUAD	all	ssgsea	IFNa	IFN	partial_immune	515	515	515	0.1420433504892339	0.001242710428000276	-0.1420433504892339	False	False	True	1.0
LUAD	all	ssgsea	IFNa	IFN	partial_krt	515	515	515	0.0337801662787941	0.4447463419929948	-0.0337801662787941	False	False	False	1.0
LUAD	all	ssgsea	IFNa	IFN	partial_mki67	515	515	515	0.08077728748441293	0.06726784264022845	-0.08077728748441293	False	False	False	1.0
LUAD	all	ssgsea	IFNa	IFN	partial_immune_krt	515	515	515	0.07029673252867602	0.11177397704233155	-0.07029673252867602	False	False	False	1.0
LUAD	all	ssgsea	IFNa	IFN	mw_q1q4	258	129	129	-0.018921116047384223	0.42028231417496864	-0.018921116047384223	False	False	False	1.0
LUAD	all	ssgsea	IFNa	IFN	mw_t1t3	344	172	172	-0.03345885061841225	0.052334859208815566	-0.03345885061841225	False	False	False	1.0
LUAD	all	ssgsea	IFNa	IFN	mw_d1d10	104	52	52	-0.010647360674235551	0.8377382496191828	-0.010647360674235551	False	False	False	1.0
LUAD	all	ssgsea	IFNa	IFN	mw_p20	206	103	103	-0.00979506472703362	0.6152583863549248	-0.00979506472703362	False	False	False	1.0
LUAD	all	ssgsea	IFNa	IFN	mw_median	515	258	257	-0.01826704435020976	0.15912413080868737	-0.01826704435020976	False	False	False	1.0
LUAD	all	ssgsea	STING_reactome	STING	spearman	515	515	515	0.09001167490985561	0.0411641506766752	-0.09001167490985561	False	False	True	1.0
LUAD	all	ssgsea	STING_reactome	STING	partial_immune	515	515	515	0.16151008611195186	0.00023604878654964574	-0.16151008611195186	False	False	True	1.0
LUAD	all	ssgsea	STING_reactome	STING	partial_krt	515	515	515	0.10293198568855945	0.01958782733195687	-0.10293198568855945	False	False	True	1.0
LUAD	all	ssgsea	STING_reactome	STING	partial_mki67	515	515	515	0.06438614478828228	0.14492496991715628	-0.06438614478828228	False	False	False	1.0
LUAD	all	ssgsea	STING_reactome	STING	partial_immune_krt	515	515	515	0.14796303761113724	0.0007748239897052713	-0.14796303761113724	False	False	True	1.0
LUAD	all	ssgsea	STING_reactome	STING	mw_q1q4	258	129	129	-0.016135814125100345	0.24550269605293074	-0.016135814125100345	False	False	False	1.0
LUAD	all	ssgsea	STING_reactome	STING	mw_t1t3	344	172	172	-0.022645891264220563	0.019203187498362764	-0.022645891264220563	False	False	True	1.0
LUAD	all	ssgsea	STING_reactome	STING	mw_d1d10	104	52	52	-0.008452638733644324	0.4605845315968614	-0.008452638733644324	False	False	False	1.0
LUAD	all	ssgsea	STING_reactome	STING	mw_p20	206	103	103	-0.013311654117221128	0.3070050324713216	-0.013311654117221128	False	False	False	1.0
LUAD	all	ssgsea	STING_reactome	STING	mw_median	515	258	257	-0.016862891939640523	0.030577914069512595	-0.016862891939640523	False	False	True	1.0
LUAD	all	ssgsea	STING_core	STING	spearman	515	515	515	0.16527258573204665	0.0001649186297524623	-0.16527258573204665	False	False	True	0.8905606006632963
LUAD	all	ssgsea	STING_core	STING	partial_immune	515	515	515	0.24942611237807158	9.928063199371698e-09	-0.24942611237807158	False	False	True	5.361154127660717e-05
LUAD	all	ssgsea	STING_core	STING	partial_krt	515	515	515	0.1670007966313432	0.00014255314257166304	-0.1670007966313432	False	False	True	0.7697869698869805
LUAD	all	ssgsea	STING_core	STING	partial_mki67	515	515	515	0.15493677207377338	0.00042281448920900505	-0.15493677207377338	False	False	True	1.0
LUAD	all	ssgsea	STING_core	STING	partial_immune_krt	515	515	515	0.2250398972948496	2.593464863062359e-07	-0.2250398972948496	False	False	True	0.0014004710260536737
LUAD	all	ssgsea	STING_core	STING	mw_q1q4	258	129	129	-0.0382830820526987	0.006178307332046709	-0.0382830820526987	False	False	True	1.0
LUAD	all	ssgsea	STING_core	STING	mw_t1t3	344	172	172	-0.05141556081525289	0.00013140419569233804	-0.05141556081525289	False	False	True	0.7095826567386254
LUAD	all	ssgsea	STING_core	STING	mw_d1d10	104	52	52	-0.03233620754296751	0.06920461241365769	-0.03233620754296751	False	False	False	1.0
LUAD	all	ssgsea	STING_core	STING	mw_p20	206	103	103	-0.039756678720873295	0.0040372696746740185	-0.039756678720873295	False	False	True	1.0
LUAD	all	ssgsea	STING_core	STING	mw_median	515	258	257	-0.038410017377983996	0.00031334862588064405	-0.038410017377983996	False	False	True	1.0
LUAD	all	ssgsea	APM	APM	spearman	515	515	515	-0.04214124998056248	0.3398622923913065	0.04214124998056248	True	False	False	1.0
LUAD	all	ssgsea	APM	APM	partial_immune	515	515	515	0.005794808786968284	0.8957289140475259	-0.005794808786968284	False	False	False	1.0
LUAD	all	ssgsea	APM	APM	partial_krt	515	515	515	-0.05467809294719218	0.21588445750095625	0.05467809294719218	True	False	False	1.0
LUAD	all	ssgsea	APM	APM	partial_mki67	515	515	515	-0.02599300906842961	0.5565545174570515	0.02599300906842961	True	False	False	1.0
LUAD	all	ssgsea	APM	APM	partial_immune_krt	515	515	515	-0.05332313508847103	0.2279508302109045	0.05332313508847103	True	False	False	1.0
LUAD	all	ssgsea	APM	APM	mw_q1q4	258	129	129	0.009720028478075182	0.2407867686605385	0.009720028478075182	True	False	False	1.0
LUAD	all	ssgsea	APM	APM	mw_t1t3	344	172	172	-0.0024350451407835205	0.7976120139524459	-0.0024350451407835205	False	False	False	1.0
LUAD	all	ssgsea	APM	APM	mw_d1d10	104	52	52	0.045825115707148534	0.05390467240032241	0.045825115707148534	True	False	False	1.0
LUAD	all	ssgsea	APM	APM	mw_p20	206	103	103	0.02174073820199318	0.06479126824791065	0.02174073820199318	True	False	False	1.0
LUAD	all	ssgsea	APM	APM	mw_median	515	258	257	-0.0035820969914184264	0.7955580839076426	-0.0035820969914184264	False	False	False	1.0
LUAD	all	ssgsea	APM_nonIFN	APM	spearman	515	515	515	-0.1145160271500301	0.009294456853124886	0.1145160271500301	True	True	False	1.0
LUAD	all	ssgsea	APM_nonIFN	APM	partial_immune	515	515	515	-0.09477557844899673	0.031688548443117415	0.09477557844899673	True	True	False	1.0
LUAD	all	ssgsea	APM_nonIFN	APM	partial_krt	515	515	515	-0.10739055502553069	0.014857561859874495	0.10739055502553069	True	True	False	1.0
LUAD	all	ssgsea	APM_nonIFN	APM	partial_mki67	515	515	515	-0.10406050762678568	0.018280800712742133	0.10406050762678568	True	True	False	1.0
LUAD	all	ssgsea	APM_nonIFN	APM	partial_immune_krt	515	515	515	-0.11188506767895301	0.011215033683718137	0.11188506767895301	True	True	False	1.0
LUAD	all	ssgsea	APM_nonIFN	APM	mw_q1q4	258	129	129	0.03279714855363558	0.01923014352339895	0.03279714855363558	True	True	False	1.0
LUAD	all	ssgsea	APM_nonIFN	APM	mw_t1t3	344	172	172	0.026914164222656023	0.04950414499266951	0.026914164222656023	True	True	False	1.0
LUAD	all	ssgsea	APM_nonIFN	APM	mw_d1d10	104	52	52	0.050096483547594106	0.0030635284864700615	0.050096483547594106	True	True	False	1.0
LUAD	all	ssgsea	APM_nonIFN	APM	mw_p20	206	103	103	0.04134452797749133	0.0017758939004054613	0.04134452797749133	True	True	False	1.0
LUAD	all	ssgsea	APM_nonIFN	APM	mw_median	515	258	257	0.012774009781012285	0.060104042793720856	0.012774009781012285	True	False	False	1.0
LUAD	immune_low	ssgsea	NHEJ_KEGG	NHEJ	spearman	258	258	258	-0.2151485470048773	0.0005016809787507859	-0.2151485470048773	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_KEGG	NHEJ	partial_immune	258	258	258	-0.17542387277771201	0.004795580527130599	-0.17542387277771201	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_KEGG	NHEJ	partial_krt	258	258	258	-0.19921200393787122	0.0013260530163535754	-0.19921200393787122	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_KEGG	NHEJ	partial_mki67	258	258	258	-0.15326656019485677	0.013908345285743055	-0.15326656019485677	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_KEGG	NHEJ	partial_immune_krt	258	258	258	-0.15610429023075884	0.012391472887244459	-0.15610429023075884	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_KEGG	NHEJ	mw_q1q4	130	65	65	0.028124894817538548	0.0017262035709870093	-0.028124894817538548	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_KEGG	NHEJ	mw_t1t3	172	86	86	0.021604245454651172	0.0005868917498228054	-0.021604245454651172	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_KEGG	NHEJ	mw_d1d10	52	26	26	0.07000492669781677	0.00012602517694418675	-0.07000492669781677	False	False	True	0.6805359554986085
LUAD	immune_low	ssgsea	NHEJ_KEGG	NHEJ	mw_p20	104	52	52	0.032451265860197864	0.008383260124825057	-0.032451265860197864	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_KEGG	NHEJ	mw_median	258	129	129	0.005932850537579193	0.05563563434161627	-0.005932850537579193	False	False	False	1.0
LUAD	immune_low	ssgsea	NHEJ_core	NHEJ	spearman	258	258	258	-0.25639222299843323	3.070732869087073e-05	-0.25639222299843323	False	False	True	0.16581957493070193
LUAD	immune_low	ssgsea	NHEJ_core	NHEJ	partial_immune	258	258	258	-0.22935387147868055	0.00020852842883373345	-0.22935387147868055	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_core	NHEJ	partial_krt	258	258	258	-0.2645705611404171	1.7270549991144308e-05	-0.2645705611404171	False	False	True	0.09326096995217927
LUAD	immune_low	ssgsea	NHEJ_core	NHEJ	partial_mki67	258	258	258	-0.22748029952373797	0.00023568162886575866	-0.22748029952373797	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_core	NHEJ	partial_immune_krt	258	258	258	-0.23657011520735727	0.00013292437201504703	-0.23657011520735727	False	False	True	0.7177916088812539
LUAD	immune_low	ssgsea	NHEJ_core	NHEJ	mw_q1q4	130	65	65	0.026958822129810156	0.0007235961072213401	-0.026958822129810156	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_core	NHEJ	mw_t1t3	172	86	86	0.028190973190145963	5.757653165314782e-05	-0.028190973190145963	False	False	True	0.3109132709269982
LUAD	immune_low	ssgsea	NHEJ_core	NHEJ	mw_d1d10	52	26	26	0.04559333062811133	0.0003229195268614788	-0.04559333062811133	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_core	NHEJ	mw_p20	104	52	52	0.035325807794424735	0.001428488627482434	-0.035325807794424735	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_core	NHEJ	mw_median	258	129	129	0.011856101785918782	0.0038523305504636375	-0.011856101785918782	False	False	True	1.0
LUAD	immune_low	ssgsea	NHEJ_reactome	NHEJ	spearman	258	258	258	-0.31924718272621083	1.599267191413269e-07	-0.31924718272621083	False	False	True	0.0008636042833631653
LUAD	immune_low	ssgsea	NHEJ_reactome	NHEJ	partial_immune	258	258	258	-0.28310717821997483	4.0051955701892645e-06	-0.28310717821997483	False	False	True	0.021628056079022028
LUAD	immune_low	ssgsea	NHEJ_reactome	NHEJ	partial_krt	258	258	258	-0.2927192207931108	1.7991604018247383e-06	-0.2927192207931108	False	False	True	0.009715466169853587
LUAD	immune_low	ssgsea	NHEJ_reactome	NHEJ	partial_mki67	258	258	258	-0.2756750114962411	7.288859746476748e-06	-0.2756750114962411	False	False	True	0.03935984263097444
LUAD	immune_low	ssgsea	NHEJ_reactome	NHEJ	partial_immune_krt	258	258	258	-0.25132843401513666	4.761267253817686e-05	-0.25132843401513666	False	False	True	0.25710843170615505
LUAD	immune_low	ssgsea	NHEJ_reactome	NHEJ	mw_q1q4	130	65	65	0.03808323327802199	1.2831454051561772e-05	-0.03808323327802199	False	False	True	0.06928985187843356
LUAD	immune_low	ssgsea	NHEJ_reactome	NHEJ	mw_t1t3	172	86	86	0.030562607479550308	5.395106378568027e-07	-0.030562607479550308	False	False	True	0.0029133574444267342
LUAD	immune_low	ssgsea	NHEJ_reactome	NHEJ	mw_d1d10	52	26	26	0.10118354101579347	1.4186698101940057e-06	-0.10118354101579347	False	False	True	0.007660816975047631
LUAD	immune_low	ssgsea	NHEJ_reactome	NHEJ	mw_p20	104	52	52	0.039423537991459034	5.957631052457144e-05	-0.039423537991459034	False	False	True	0.32171207683268577
LUAD	immune_low	ssgsea	NHEJ_reactome	NHEJ	mw_median	258	129	129	0.01805551067070732	0.0002339183407823885	-0.01805551067070732	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNg	IFN	spearman	258	258	258	0.20934813099744798	0.0007147073804430089	-0.20934813099744798	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNg	IFN	partial_immune	258	258	258	0.13765650272449306	0.027344881572504864	-0.13765650272449306	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNg	IFN	partial_krt	258	258	258	0.17634117471768684	0.004576306791165006	-0.17634117471768684	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNg	IFN	partial_mki67	258	258	258	0.232251569286394	0.00017222206204167012	-0.232251569286394	False	False	True	0.9299991350250186
LUAD	immune_low	ssgsea	IFNg	IFN	partial_immune_krt	258	258	258	0.08401985977761137	0.18020970247850002	-0.08401985977761137	False	False	False	1.0
LUAD	immune_low	ssgsea	IFNg	IFN	mw_q1q4	130	65	65	-0.06726431446199432	0.00016525244858566344	-0.06726431446199432	False	False	True	0.8923632223625826
LUAD	immune_low	ssgsea	IFNg	IFN	mw_t1t3	172	86	86	-0.05400154007500857	0.0015506008611270727	-0.05400154007500857	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNg	IFN	mw_d1d10	52	26	26	-0.05421549744587206	0.053510810119742624	-0.05421549744587206	False	False	False	1.0
LUAD	immune_low	ssgsea	IFNg	IFN	mw_p20	104	52	52	-0.05594760529854037	0.010921061547798185	-0.05594760529854037	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNg	IFN	mw_median	258	129	129	-0.02293253024224251	0.031622446393947755	-0.02293253024224251	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNa	IFN	spearman	258	258	258	0.21101572439604213	0.0006461837819186117	-0.21101572439604213	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNa	IFN	partial_immune	258	258	258	0.15099079291545695	0.015406805892972343	-0.15099079291545695	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNa	IFN	partial_krt	258	258	258	0.1660410073383245	0.007643949159047765	-0.1660410073383245	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNa	IFN	partial_mki67	258	258	258	0.2365893439479366	0.00012875617737251297	-0.2365893439479366	False	False	True	0.69528335781157
LUAD	immune_low	ssgsea	IFNa	IFN	partial_immune_krt	258	258	258	0.09192230046642659	0.14246690939824888	-0.09192230046642659	False	False	False	1.0
LUAD	immune_low	ssgsea	IFNa	IFN	mw_q1q4	130	65	65	-0.0791763768078394	0.0002916488169982187	-0.0791763768078394	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNa	IFN	mw_t1t3	172	86	86	-0.05423767143809244	0.0023221088973110838	-0.05423767143809244	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNa	IFN	mw_d1d10	52	26	26	-0.05293674602261966	0.03950535941633262	-0.05293674602261966	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNa	IFN	mw_p20	104	52	52	-0.060052791222954593	0.009759904552947203	-0.060052791222954593	False	False	True	1.0
LUAD	immune_low	ssgsea	IFNa	IFN	mw_median	258	129	129	-0.024820104114401276	0.026470957038683286	-0.024820104114401276	False	False	True	1.0
LUAD	immune_low	ssgsea	STING_reactome	STING	spearman	258	258	258	0.2793454774521186	5.208955506860867e-06	-0.2793454774521186	False	False	True	0.028128359737048685
LUAD	immune_low	ssgsea	STING_reactome	STING	partial_immune	258	258	258	0.23134316272286023	0.00018291317738769163	-0.23134316272286023	False	False	True	0.9877311578935348
LUAD	immune_low	ssgsea	STING_reactome	STING	partial_krt	258	258	258	0.26422976962741074	1.772328436573111e-05	-0.26422976962741074	False	False	True	0.09570573557494799
LUAD	immune_low	ssgsea	STING_reactome	STING	partial_mki67	258	258	258	0.23924958805102545	0.00010743132353057338	-0.23924958805102545	False	False	True	0.5801291470650962
LUAD	immune_low	ssgsea	STING_reactome	STING	partial_immune_krt	258	258	258	0.2081649177499429	0.0008048418516228345	-0.2081649177499429	False	False	True	1.0
LUAD	immune_low	ssgsea	STING_reactome	STING	mw_q1q4	130	65	65	-0.06625059453593185	3.0186979741707948e-05	-0.06625059453593185	False	False	True	0.1630096906052229
LUAD	immune_low	ssgsea	STING_reactome	STING	mw_t1t3	172	86	86	-0.05546056460811499	5.683225724223151e-05	-0.05546056460811499	False	False	True	0.30689418910805016
LUAD	immune_low	ssgsea	STING_reactome	STING	mw_d1d10	52	26	26	-0.10085597824787551	9.333163516836677e-05	-0.10085597824787551	False	False	True	0.5039908299091805
LUAD	immune_low	ssgsea	STING_reactome	STING	mw_p20	104	52	52	-0.06713897745213027	0.0002365290503952809	-0.06713897745213027	False	False	True	1.0
LUAD	immune_low	ssgsea	STING_reactome	STING	mw_median	258	129	129	-0.033996893884493784	0.0013725322499822453	-0.033996893884493784	False	False	True	1.0
LUAD	immune_low	ssgsea	STING_core	STING	spearman	258	258	258	0.29186552971246243	1.8464352772114878e-06	-0.29186552971246243	False	False	True	0.009970750496942035
LUAD	immune_low	ssgsea	STING_core	STING	partial_immune	258	258	258	0.24670290726401023	6.397929147600333e-05	-0.24670290726401023	False	False	True	0.345488173970418
LUAD	immune_low	ssgsea	STING_core	STING	partial_krt	258	258	258	0.2817428831609732	4.476327087670246e-06	-0.2817428831609732	False	False	True	0.024172166273419327
LUAD	immune_low	ssgsea	STING_core	STING	partial_mki67	258	258	258	0.2673564447835068	1.395921928813419e-05	-0.2673564447835068	False	False	True	0.07537978415592463
LUAD	immune_low	ssgsea	STING_core	STING	partial_immune_krt	258	258	258	0.2299500764497852	0.00020640270897764995	-0.2299500764497852	False	False	True	1.0
LUAD	immune_low	ssgsea	STING_core	STING	mw_q1q4	130	65	65	-0.076990727549757	5.413485197762491e-05	-0.076990727549757	False	False	True	0.29232820067917453
LUAD	immune_low	ssgsea	STING_core	STING	mw_t1t3	172	86	86	-0.07960787878059794	2.5267038344373426e-05	-0.07960787878059794	False	False	True	0.1364420070596165
LUAD	immune_low	ssgsea	STING_core	STING	mw_d1d10	52	26	26	-0.0904717866604291	0.00026113225576209924	-0.0904717866604291	False	False	True	1.0
LUAD	immune_low	ssgsea	STING_core	STING	mw_p20	104	52	52	-0.07809461451188426	0.00018776614897374238	-0.07809461451188426	False	False	True	1.0
LUAD	immune_low	ssgsea	STING_core	STING	mw_median	258	129	129	-0.06612057622493295	9.121088774300514e-05	-0.06612057622493295	False	False	True	0.49253879381222776
LUAD	immune_low	ssgsea	APM	APM	spearman	258	258	258	0.10315670573964283	0.09826783544308489	-0.10315670573964283	False	False	False	1.0
LUAD	immune_low	ssgsea	APM	APM	partial_immune	258	258	258	0.027236731197699197	0.6638599359119582	-0.027236731197699197	False	False	False	1.0
LUAD	immune_low	ssgsea	APM	APM	partial_krt	258	258	258	0.07913002782648769	0.2061042614404832	-0.07913002782648769	False	False	False	1.0
LUAD	immune_low	ssgsea	APM	APM	partial_mki67	258	258	258	0.13292970666875398	0.03316343668028199	-0.13292970666875398	False	False	True	1.0
LUAD	immune_low	ssgsea	APM	APM	partial_immune_krt	258	258	258	-0.005316872098901815	0.9325362807473115	0.005316872098901815	True	False	False	1.0
LUAD	immune_low	ssgsea	APM	APM	mw_q1q4	130	65	65	-0.032709914262443296	0.07528742987358225	-0.032709914262443296	False	False	False	1.0
LUAD	immune_low	ssgsea	APM	APM	mw_t1t3	172	86	86	-0.020796382514979617	0.08330634140137305	-0.020796382514979617	False	False	False	1.0
LUAD	immune_low	ssgsea	APM	APM	mw_d1d10	52	26	26	-0.0008558423875679733	0.4925273273430204	-0.0008558423875679733	False	False	False	1.0
LUAD	immune_low	ssgsea	APM	APM	mw_p20	104	52	52	-0.013914753503237787	0.39984188069840376	-0.013914753503237787	False	False	False	1.0
LUAD	immune_low	ssgsea	APM	APM	mw_median	258	129	129	-0.012489054260588661	0.3783078890427862	-0.012489054260588661	False	False	False	1.0
LUAD	immune_low	ssgsea	APM_nonIFN	APM	spearman	258	258	258	0.0020637909502400297	0.973683790674186	-0.0020637909502400297	False	False	False	1.0
LUAD	immune_low	ssgsea	APM_nonIFN	APM	partial_immune	258	258	258	-0.05949441248581758	0.3421323850207277	0.05949441248581758	True	False	False	1.0
LUAD	immune_low	ssgsea	APM_nonIFN	APM	partial_krt	258	258	258	-0.0015828596888431104	0.9798543672252575	0.0015828596888431104	True	False	False	1.0
LUAD	immune_low	ssgsea	APM_nonIFN	APM	partial_mki67	258	258	258	0.016811609628490792	0.7885332367804502	-0.016811609628490792	False	False	False	1.0
