cohort	stratum	method	contrast	nhej_set	ifn_set	sting_set	apm_set	n	n_match	n_sig_match	n_sig_wrong	top_p_matches	top_family	top_geneset	top_p	signed_logp	qualifies	nhej_effect	nhej_p	nhej_match	ifn_effect	ifn_p	ifn_match	sting_effect	sting_p	sting_match	apm_effect	apm_p	apm_match
LUAD	krt_low	aucell	partial_immune_krt	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	258	1	1	1	True	APM	APM_nonIFN	0.0081791133291481	-1.8397691312531048	False	-0.1016353094204823	0.1047154550173404	False	0.1124176505559269	0.0725619919661855	False	0.1510521307643921	0.0155674368943941	False	-0.1649599896607271	0.0081791133291481	True
LUAD	krt_low	gsva	partial_immune_krt	NHEJ_reactome	IFNg	STING_core	APM_nonIFN	258	1	1	1	True	APM	APM_nonIFN	0.0002367537551426	-1.8440089586104729	False	-0.224765451707095	0.0002888030672682	False	0.0756589387105105	0.2276830819576755	False	0.1218143617200658	0.0515650394783768	False	-0.2278467978922322	0.0002367537551426	True
NSCLC	immune_low	zmean	partial_immune_krt	NHEJ_core	IFNa	STING_core	APM	508	1	1	1	False	NHEJ	NHEJ_core	0.0003937734129415	-1.8445940396384013	False	-0.1569703172633529	0.0003937734129415	False	0.0543535687438044	0.2222633224406255	False	-0.123307812300249	0.0054780950919557	True	0.0058703139313746	0.8952026008512995	False
LUAD	krt_low	zmean	mw_q1q4	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	130	1	1	1	False	NHEJ	NHEJ_reactome	0.001810194750507	-1.854232900818872	False	0.1804435128652967	0.001810194750507	False	-0.0208285787799294	0.7799544244192957	False	-0.2168066848533269	0.0516143462863276	False	0.2805595750567517	0.0052095217933606	True
LUAD	immune_high	gsva	mw_d1d10	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	52	1	1	1	True	APM	APM_nonIFN	0.0096082361898942	-1.8614728285584696	False	0.2638232492063336	0.0249681056946769	False	-0.1838752846642863	0.0632299841486971	False	-0.2615580560539258	0.0837263530733247	False	0.2988109713679114	0.0096082361898942	True
LUSC	krt_low	gsva	partial_immune_krt	NHEJ_KEGG	IFNg	STING_core	APM_nonIFN	251	1	1	1	False	NHEJ	NHEJ_KEGG	0.00840721641807	-1.8617049024062693	False	-0.1666718903045549	0.00840721641807	False	0.0504126990462982	0.4283606803835932	False	0.0899812756533131	0.156889921003191	False	-0.1295501455190674	0.0410924252282241	True
LUAD	krt_low	zmean	partial_krt	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	258	1	1	1	True	APM	APM_nonIFN	0.0023064557834454	-1.8619387018377207	False	-0.1769476080164946	0.004436343741035	False	0.0942055971363006	0.132010648209912	False	0.1202817154749006	0.054121805804761	False	-0.1893074799736241	0.0023064557834454	True
NSCLC	immune_high	ssgsea	partial_krt	NHEJ_core	IFNa	STING_core	APM_nonIFN	508	1	1	1	False	IFN	IFNa	0.0336586137932998	-1.8636028101140196	False	-0.0474041134696629	0.28671905999614	False	0.0943586156057231	0.0336586137932998	False	0.0863051590204763	0.0521210794176502	False	-0.092787421560106	0.0367425252626662	True
LUSC	immune_high	ssgsea	mw_t1t3	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	167	1	1	1	False	NHEJ	NHEJ_KEGG	0.0032829025014204	-1.8636131361712984	False	0.0193035061040073	0.0032829025014204	False	-0.0029335036951672	0.7356017617438737	False	-0.0099682108925481	0.085355203835984	False	0.0174259134780463	0.0150571884371918	True
LUAD	all	zmean	partial_krt	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	515	1	1	1	False	NHEJ	NHEJ_reactome	7.508422151836713e-07	-1.865553253901668	False	-0.2161755900525343	7.508422151836713e-07	False	0.0360783297058966	0.4143705177678584	False	0.0440488217512677	0.3189061039728081	False	-0.1963874335370155	7.2803727608980735e-06	True
LUAD	krt_low	gsva	partial_krt	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	258	1	1	1	True	APM	APM_nonIFN	0.0008839816475258	-1.8701602219249371	False	-0.2019229804037142	0.0011343873302936	False	0.0936554431907682	0.1342931036628847	False	0.1100475699565965	0.0782470455461088	False	-0.2061838375577012	0.0008839816475258	True
LUAD	all	gsva	mw_q1q4	NHEJ_KEGG	IFNg	STING_core	APM_nonIFN	258	1	1	1	False	NHEJ	NHEJ_KEGG	2.1706296494567147e-05	-1.9093846564065968	False	0.2176521999308291	2.1706296494567147e-05	False	-0.0590514707805291	0.932183191576623	False	-0.1083097849581544	0.058688643516625	False	0.3045459755648378	9.638861207566957e-05	True
LUAD	krt_high	aucell	mw_median	NHEJ_reactome	IFNg	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_reactome	0.0005912946066695	-1.9146413215169844	False	0.0090996168582375	0.0005912946066695	False	-0.0033540448343079	0.8686945392164778	False	0.0	0.3974663803840562	False	0.0118786549707602	0.0167730766074742	True
LUAD	krt_high	zmean	mw_median	NHEJ_KEGG	IFNg	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_KEGG	0.0001926681831887	-1.916374795022536	False	0.124007425202901	0.0001926681831887	False	-0.0266191004720402	0.676628351581491	False	-0.1200815545247332	0.1705721441081115	False	0.2415344009009469	0.0018341848294446	True
NSCLC	immune_high	ssgsea	mw_t1t3	NHEJ_KEGG	IFNg	STING_core	APM_nonIFN	339	1	1	1	False	STING	STING_core	0.028716174355494	-1.9331942615915627	False	0.0068101346738606	0.056241309759973	False	-0.0072171458479698	0.3590518903462135	False	-0.022631727476155	0.028716174355494	False	0.0144274165981255	0.0497202709648695	True
LUAD	krt_low	ssgsea	mw_t1t3	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	172	1	1	1	False	STING	STING_core	0.015483525883616	-1.933579930167648	False	0.0139969289085049	0.0628234609148874	False	-0.0186856030837714	0.5473261938655607	False	-0.0548228173575507	0.015483525883616	False	0.0194572128711443	0.0456896557081483	True
LUSC	all	ssgsea	spearman	NHEJ_core	IFNa	STING_core	APM_nonIFN	501	1	1	1	False	NHEJ	NHEJ_core	0.0064651491087544	-1.944519505104261	False	-0.121516305368479	0.0064651491087544	False	0.035630562422037	0.4261596175200431	False	0.0815129578000268	0.0683058049480981	False	-0.1070174596497783	0.016562578833137	True
LUSC	krt_high	aucell	partial_krt	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	250	1	1	1	False	NHEJ	NHEJ_reactome	0.0010344659562921	-1.950969180853782	False	-0.206713602140129	0.0010344659562921	False	0.0732634071533313	0.2493997544352819	False	-0.1644647318456569	0.0093256676307588	True	0.0530388201059845	0.4046676876948394	False
LUAD	all	ssgsea	partial_mki67	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	515	1	1	1	False	NHEJ	NHEJ_KEGG	0.0031321179482297	-1.9550677903321985	False	-0.1300784679195633	0.0031321179482297	False	0.0336408071469109	0.4466281546998846	False	0.0643861447882822	0.1449249699171562	False	-0.1040605076267856	0.0182808007127421	True
LUAD	immune_high	ssgsea	partial_immune_krt	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_reactome	7.258648827902428e-05	-1.9555448641005475	False	-0.2458473856511606	7.258648827902428e-05	False	0.005720448764576	0.9275719024994438	False	0.038725449460147	0.5381660822216682	False	-0.1835114834586423	0.0032708795961542	True
LUAD	all	zmean	mw_q1q4	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	258	1	1	1	False	NHEJ	NHEJ_KEGG	2.219622360478737e-05	-1.9669687792865185	False	0.1770475541320442	2.219622360478737e-05	False	-0.1070153963071725	0.4813410833639058	False	-0.111833874533914	0.0847694200880728	False	0.2928467345577375	8.393440454760292e-05	True
LUAD	immune_high	gsva	spearman	NHEJ_reactome	IFNa	STING_core	APM	257	1	1	1	False	NHEJ	NHEJ_reactome	0.0021643737897047	-1.9673917930923932	False	-0.1904695754466494	0.0021643737897047	False	0.0504709080468736	0.420427594641046	False	0.0430596006334983	0.4919241116820724	False	-0.1272452944100975	0.0415253577096525	True
LUSC	krt_low	gsva	partial_immune_krt	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	251	1	1	1	False	NHEJ	NHEJ_KEGG	0.00840721641807	-1.979781248786692	False	-0.1666718903045549	0.00840721641807	False	0.0862990386998618	0.1746358641596178	False	0.0668715153044546	0.2932208579081994	False	-0.1295501455190674	0.0410924252282241	True
LUSC	all	ssgsea	spearman	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	501	1	1	1	False	NHEJ	NHEJ_reactome	0.0016717133147369	-1.9863848008574585	False	-0.1400800897163638	0.0016717133147369	False	0.004223680935884	0.9248684285363076	False	0.0713820304663095	0.1105354036398624	False	-0.1070174596497783	0.016562578833137	True
LUAD	immune_high	ssgsea	partial_immune_krt	NHEJ_reactome	IFNg	STING_reactome	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_reactome	7.258648827902428e-05	-2.00637762743196	False	-0.2458473856511606	7.258648827902428e-05	False	0.0139053386416955	0.8251156442047023	False	0.038725449460147	0.5381660822216682	False	-0.1835114834586423	0.0032708795961542	True
LUSC	immune_high	ssgsea	partial_mki67	NHEJ_core	IFNa	STING_core	APM_nonIFN	250	1	1	1	False	STING	STING_core	0.022354479481397	-2.0112251478811958	False	-0.1146845260327878	0.0708323808477565	False	0.0854987222143889	0.1786826223251617	False	0.1447262627502574	0.022354479481397	False	-0.1383738035935636	0.0290337990734589	True
LUAD	krt_high	aucell	mw_median	NHEJ_core	IFNg	STING_reactome	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_core	0.0028441181026841	-2.015021029618076	False	0.0296922862712336	0.0028441181026841	False	-0.0033540448343079	0.8686945392164778	False	-0.0032562466772993	0.0655808411710876	False	0.0118786549707602	0.0167730766074742	True
LUAD	krt_high	aucell	mw_median	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_KEGG	0.0028207993027885	-2.018596468620893	False	0.0159881541460489	0.0028207993027885	False	-0.0033540448343079	0.8686945392164778	False	-0.0032562466772993	0.0655808411710876	False	0.0118786549707602	0.0167730766074742	True
LUSC	all	ssgsea	spearman	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	501	1	1	1	False	NHEJ	NHEJ_KEGG	0.0015355153618788	-2.0232924367199567	False	-0.1411739182048203	0.0015355153618788	False	0.004223680935884	0.9248684285363076	False	0.0713820304663095	0.1105354036398624	False	-0.1070174596497783	0.016562578833137	True
LUAD	krt_high	aucell	partial_immune_krt	NHEJ_core	IFNg	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_core	0.0049332289356547	-2.0334416734142016	False	-0.1755475641913014	0.0049332289356547	False	0.0281832761278059	0.6542046550309095	False	0.1187930014562099	0.0581765363441767	False	-0.1452980679047739	0.0202784349861247	True
LUAD	krt_high	zmean	mw_median	NHEJ_core	IFNg	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_core	0.0001463085252192	-2.0359151644657865	False	0.2327061862258626	0.0001463085252192	False	-0.0266191004720402	0.676628351581491	False	-0.1200815545247332	0.1705721441081115	False	0.2415344009009469	0.0018341848294446	True
LUAD	krt_high	aucell	partial_immune_krt	NHEJ_KEGG	IFNg	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_KEGG	0.004894749558155	-2.036842467731941	False	-0.1757023586048033	0.004894749558155	False	0.0281832761278059	0.6542046550309095	False	0.1187930014562099	0.0581765363441767	False	-0.1452980679047739	0.0202784349861247	True
LUAD	krt_low	aucell	partial_immune_krt	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	258	1	1	1	True	APM	APM_nonIFN	0.0081791133291481	-2.04024616240161	False	-0.1150832822937993	0.065998452577996	False	0.1124176505559269	0.0725619919661855	False	0.1510521307643921	0.0155674368943941	False	-0.1649599896607271	0.0081791133291481	True
LUAD	krt_low	aucell	partial_krt	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	258	1	1	1	False	STING	STING_reactome	0.0155016154458634	-2.0582346555409465	False	-0.0999016559598621	0.1101013580006374	False	0.0927913041551086	0.1379392925478482	False	0.1508534222812352	0.0155016154458634	False	-0.1380334912662862	0.026921067964367	True
LUAD	krt_low	aucell	partial_krt	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	258	1	1	1	False	STING	STING_reactome	0.0155016154458634	-2.0601243833020444	False	-0.1000354625721572	0.1096233192681558	False	0.0927913041551086	0.1379392925478482	False	0.1508534222812352	0.0155016154458634	False	-0.1380334912662862	0.026921067964367	True
LUAD	immune_high	ssgsea	mw_t1t3	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	172	1	1	1	False	NHEJ	NHEJ_reactome	0.0007764964883999	-2.0666602291367733	False	0.0233886490161283	0.0007764964883999	False	-0.0200554896326332	0.4840709479727368	False	-0.0184104991676326	0.1378732890071328	False	0.0255511719065026	0.0060421135101199	True
LUAD	krt_high	aucell	partial_immune_krt	NHEJ_core	IFNa	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_core	0.0049332289356547	-2.083338891980003	False	-0.1755475641913014	0.0049332289356547	False	0.0345214587129516	0.5831985177065167	False	0.1187930014562099	0.0581765363441767	False	-0.1452980679047739	0.0202784349861247	True
LUAD	krt_high	aucell	partial_immune_krt	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_KEGG	0.004894749558155	-2.0867396862977428	False	-0.1757023586048033	0.004894749558155	False	0.0345214587129516	0.5831985177065167	False	0.1187930014562099	0.0581765363441767	False	-0.1452980679047739	0.0202784349861247	True
LUSC	krt_high	aucell	partial_krt	NHEJ_reactome	IFNa	STING_core	APM	250	1	1	1	False	NHEJ	NHEJ_reactome	0.0010344659562921	-2.115362535706317	False	-0.206713602140129	0.0010344659562921	False	0.0732634071533313	0.2493997544352819	False	-0.1644647318456569	0.0093256676307588	True	0.069135919070637	0.2771438035344604	False
LUAD	all	gsva	spearman	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	515	1	1	1	False	NHEJ	NHEJ_KEGG	7.138242296435631e-06	-2.1257821809877813	False	-0.1963796885560325	7.138242296435631e-06	False	0.0775499451835355	0.0787031791528424	False	0.0611320647634636	0.1659814996508907	False	-0.191224990509579	1.2457343105531433e-05	True
NSCLC	immune_high	zmean	partial_mki67	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	508	1	1	1	False	STING	STING_reactome	0.0237142095850323	-2.132399130456325	False	-0.069473676515578	0.1182074000197138	False	0.075452886565908	0.0896638582306079	False	0.1004406593937638	0.0237142095850323	False	-0.0941298781307417	0.0340933653107287	True
LUAD	krt_high	aucell	partial_immune	NHEJ_core	IFNg	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_core	0.0036144626897223	-2.1362346066595013	False	-0.1812522556917118	0.0036144626897223	False	0.0297161001458213	0.6360452945757691	False	0.1163319436433258	0.0630956133399296	False	-0.145509401225654	0.0198502309162772	True
LUAD	krt_high	aucell	partial_immune	NHEJ_KEGG	IFNg	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_KEGG	0.0035858279402716	-2.1396889059030846	False	-0.1814044630646942	0.0035858279402716	False	0.0297161001458213	0.6360452945757691	False	0.1163319436433258	0.0630956133399296	False	-0.145509401225654	0.0198502309162772	True
LUSC	krt_high	aucell	partial_krt	NHEJ_core	IFNa	STING_core	APM_nonIFN	250	1	1	1	False	NHEJ	NHEJ_core	0.0006227642928756	-2.171361680012528	False	-0.2153625492759076	0.0006227642928756	False	0.0732634071533313	0.2493997544352819	False	-0.1644647318456569	0.0093256676307588	True	0.0530388201059845	0.4046676876948394	False
LUSC	krt_high	aucell	partial_krt	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	250	1	1	1	False	NHEJ	NHEJ_KEGG	0.0006148712193975	-2.17690121842848	False	-0.215575624270808	0.0006148712193975	False	0.0732634071533313	0.2493997544352819	False	-0.1644647318456569	0.0093256676307588	True	0.0530388201059845	0.4046676876948394	False
LUAD	immune_high	ssgsea	partial_immune_krt	NHEJ_KEGG	IFNa	STING_reactome	APM	257	1	1	1	False	NHEJ	NHEJ_KEGG	0.0005662057138996	-2.182546793410549	False	-0.2144159908965153	0.0005662057138996	False	0.005720448764576	0.9275719024994438	False	0.038725449460147	0.5381660822216682	False	-0.1268215815217934	0.0430313477932816	True
LUAD	all	zmean	mw_t1t3	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	344	1	1	1	False	NHEJ	NHEJ_KEGG	6.98784406307675e-05	-2.1892935537713565	False	0.1483350994175749	6.98784406307675e-05	False	-0.142709702495298	0.0546138387093499	False	-0.0768025637676957	0.2306436838292249	False	0.2719380761668057	0.0001361071775313	True
LUAD	immune_high	ssgsea	partial_immune	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_KEGG	0.00108655674701	-2.191336173673848	False	-0.2030560065709983	0.00108655674701	False	0.0884359616996422	0.1582987444322884	False	0.0425858159634507	0.4975521148514308	False	-0.1545601071187671	0.0132954987444721	True
LUSC	immune_high	ssgsea	mw_t1t3	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	167	1	1	1	False	NHEJ	NHEJ_KEGG	0.0032829025014204	-2.191926478594766	False	0.0193035061040073	0.0032829025014204	False	-0.0436811127291479	0.2565092750616548	False	-0.0287316720640229	0.1149360714653735	False	0.0174259134780463	0.0150571884371918	True
LUSC	all	ssgsea	spearman	NHEJ_reactome	IFNg	STING_core	APM_nonIFN	501	1	1	1	False	NHEJ	NHEJ_reactome	0.0016717133147369	-2.1954285887084115	False	-0.1400800897163638	0.0016717133147369	False	0.004223680935884	0.9248684285363076	False	0.0815129578000268	0.0683058049480981	False	-0.1070174596497783	0.016562578833137	True
NSCLC	immune_high	zmean	partial_mki67	NHEJ_core	IFNg	STING_core	APM_nonIFN	508	1	1	1	False	NHEJ	NHEJ_core	0.0139012350719046	-2.1964603286215665	False	-0.1091865123823237	0.0139012350719046	False	0.075452886565908	0.0896638582306079	False	0.0604704468913552	0.1739957872545339	False	-0.0941298781307417	0.0340933653107287	True
LUAD	all	gsva	mw_t1t3	NHEJ_KEGG	IFNg	STING_reactome	APM_nonIFN	344	1	1	1	False	NHEJ	NHEJ_KEGG	3.0210374831224053e-05	-2.200372824210155	False	0.1602323461190268	3.0210374831224053e-05	False	-0.1050819544809052	0.196749253998395	False	-0.0891635994966092	0.0981048138607571	False	0.2838887499435124	9.249800168927938e-05	True
LUAD	all	zmean	mw_q1q4	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	258	1	1	1	False	NHEJ	NHEJ_reactome	1.1218640168227935e-06	-2.2008968380515554	False	0.185630234725779	1.1218640168227935e-06	False	-0.1070153963071725	0.4813410833639058	False	-0.0440077536111723	0.9787009866312936	False	0.2928467345577375	8.393440454760292e-05	True
NSCLC	immune_high	zmean	spearman	NHEJ_core	IFNg	STING_core	APM_nonIFN	508	1	1	1	False	NHEJ	NHEJ_core	0.0002164067275405	-2.210288547952199	False	-0.1634168915686558	0.0002164067275405	False	0.0240199099903853	0.5891104448089929	False	0.0095352569695207	0.8302435408421877	False	-0.1056875307289138	0.017177562367048	True
LUAD	krt_high	gsva	mw_median	NHEJ_core	IFNa	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_core	9.567346836094964e-05	-2.214074113930233	False	0.2755737418055908	9.567346836094964e-05	False	-0.0574173718187606	0.9565000220381016	False	-0.1432758859635345	0.1363478259517774	False	0.2357608486481318	0.002042672932939	True
LUAD	krt_high	aucell	partial_immune	NHEJ_core	IFNa	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_core	0.0036144626897223	-2.2159944950270827	False	-0.1812522556917118	0.0036144626897223	False	0.0394920539351249	0.5293320076607605	False	0.1163319436433258	0.0630956133399296	False	-0.145509401225654	0.0198502309162772	True
LUAD	krt_high	aucell	partial_immune	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_KEGG	0.0035858279402716	-2.219448794270666	False	-0.1814044630646942	0.0035858279402716	False	0.0394920539351249	0.5293320076607605	False	0.1163319436433258	0.0630956133399296	False	-0.145509401225654	0.0198502309162772	True
LUAD	krt_low	zmean	spearman	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	258	1	1	1	False	NHEJ	NHEJ_reactome	0.0019937716344996	-2.222485953661461	False	-0.1915915294795034	0.0019937716344996	False	0.0923513971201963	0.1390486036135099	False	0.12000346585452	0.0542113650748023	False	-0.1874010598107965	0.0025085244693379	True
LUSC	all	ssgsea	spearman	NHEJ_KEGG	IFNg	STING_core	APM_nonIFN	501	1	1	1	False	NHEJ	NHEJ_KEGG	0.0015355153618788	-2.232336224570909	False	-0.1411739182048203	0.0015355153618788	False	0.004223680935884	0.9248684285363076	False	0.0815129578000268	0.0683058049480981	False	-0.1070174596497783	0.016562578833137	True
LUAD	immune_high	ssgsea	partial_immune_krt	NHEJ_KEGG	IFNg	STING_reactome	APM	257	1	1	1	False	NHEJ	NHEJ_KEGG	0.0005662057138996	-2.233379556741961	False	-0.2144159908965153	0.0005662057138996	False	0.0139053386416955	0.8251156442047023	False	0.038725449460147	0.5381660822216682	False	-0.1268215815217934	0.0430313477932816	True
LUAD	all	gsva	mw_p20	NHEJ_core	IFNa	STING_reactome	APM	206	1	1	1	False	NHEJ	NHEJ_core	0.0008295175527486	-2.236995661018403	False	0.2061538655754623	0.0008295175527486	False	-0.0845895387450361	0.5203298203346318	False	-0.0547891099668079	0.5417883941544257	False	0.1786574684740766	0.040358001772151	True
LUAD	all	ssgsea	mw_d1d10	NHEJ_reactome	IFNa	STING_core	APM_nonIFN	104	1	1	1	False	NHEJ	NHEJ_reactome	0.0003045377771901	-2.239337363812401	False	0.043123672494052	0.0003045377771901	False	-0.0106473606742355	0.8377382496191828	False	-0.0323362075429675	0.0692046124136576	False	0.0500964835475941	0.00306352848647	True
NSCLC	immune_low	ssgsea	partial_immune_krt	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	508	1	1	1	False	STING	STING_reactome	0.0011539751379988	-2.244384215021292	False	-0.0014546937236355	0.973960383450812	False	0.061329516245487	0.168370587503691	False	0.1440827186659019	0.0011539751379988	False	-0.0946858869029126	0.033219124821763	True
LUSC	krt_low	gsva	partial_immune_krt	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	251	1	1	1	False	NHEJ	NHEJ_KEGG	0.00840721641807	-2.25138106453229	False	-0.1666718903045549	0.00840721641807	False	0.0862990386998618	0.1746358641596178	False	0.0899812756533131	0.156889921003191	False	-0.1295501455190674	0.0410924252282241	True
LUAD	krt_low	aucell	partial_krt	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	258	1	1	1	False	STING	STING_reactome	0.0155016154458634	-2.252617338016976	False	-0.1130623566955582	0.0703736364577947	False	0.0927913041551086	0.1379392925478482	False	0.1508534222812352	0.0155016154458634	False	-0.1380334912662862	0.026921067964367	True
NSCLC	immune_low	zmean	mw_median	NHEJ_core	IFNg	STING_core	APM_nonIFN	508	1	1	1	True	STING	STING_core	0.0285819165267276	-2.2724297544814527	False	0.092348115629111	0.0536974331196448	False	-0.0653839595646984	0.0611449091074812	False	0.1596396258623839	0.0285819165267276	True	-0.0826705812587426	0.0464887386114888	False
LUAD	immune_high	ssgsea	partial_immune	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_KEGG	0.00108655674701	-2.279005656921718	False	-0.2030560065709983	0.00108655674701	False	0.0950392424472578	0.1293623769831826	False	0.0425858159634507	0.4975521148514308	False	-0.1545601071187671	0.0132954987444721	True
LUSC	krt_high	aucell	partial_krt	NHEJ_reactome	IFNg	STING_core	APM_nonIFN	250	1	1	1	False	NHEJ	NHEJ_reactome	0.0010344659562921	-2.294916242700756	False	-0.206713602140129	0.0010344659562921	False	0.1006965090858346	0.1129663143570161	False	-0.1644647318456569	0.0093256676307588	True	0.0530388201059845	0.4046676876948394	False
LUAD	krt_high	gsva	mw_median	NHEJ_KEGG	IFNa	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_KEGG	7.761079609445059e-05	-2.3049434940064644	False	0.1323229176034134	7.761079609445059e-05	False	-0.0574173718187606	0.9565000220381016	False	-0.1432758859635345	0.1363478259517774	False	0.2357608486481318	0.002042672932939	True
NSCLC	immune_high	zmean	mw_median	NHEJ_core	IFNa	STING_reactome	APM_nonIFN	508	1	1	1	False	NHEJ	NHEJ_core	0.0060893748239672	-2.307263351035605	False	0.0615722483637307	0.0060893748239672	False	-0.0948441208043978	0.1331265105661207	False	-0.0372341996854413	0.1525578258312902	False	0.0733357243236907	0.0250919895397774	True
LUSC	immune_high	ssgsea	mw_t1t3	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	167	1	1	1	False	NHEJ	NHEJ_KEGG	0.0032829025014204	-2.3211528235716337	False	0.0193035061040073	0.0032829025014204	False	-0.0436811127291479	0.2565092750616548	False	-0.0099682108925481	0.085355203835984	False	0.0174259134780463	0.0150571884371918	True
LUSC	all	ssgsea	spearman	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	501	1	1	1	False	NHEJ	NHEJ_reactome	0.0016717133147369	-2.3228924614115165	False	-0.1400800897163638	0.0016717133147369	False	0.035630562422037	0.4261596175200431	False	0.0713820304663095	0.1105354036398624	False	-0.1070174596497783	0.016562578833137	True
LUAD	all	gsva	mw_q1q4	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	258	1	1	1	False	NHEJ	NHEJ_reactome	2.8864123362567152e-06	-2.327480527432223	False	0.187914639766914	2.8864123362567152e-06	False	-0.1369001700756846	0.2878294609153909	False	-0.0553426383486008	0.5458226870224965	False	0.3045459755648378	9.638861207566957e-05	True
LUAD	krt_high	gsva	mw_median	NHEJ_core	IFNg	STING_core	APM_nonIFN	257	1	1	1	False	NHEJ	NHEJ_core	9.567346836094964e-05	-2.32759349972908	False	0.2755737418055908	9.567346836094964e-05	False	-0.0609308659979714	0.7364878703217628	False	-0.1432758859635345	0.1363478259517774	False	0.2357608486481318	0.002042672932939	True
LUSC	krt_high	aucell	partial_krt	NHEJ_core	IFNa	STING_core	APM	250	1	1	1	False	NHEJ	NHEJ_core	0.0006227642928756	-2.335755034865063	False	-0.2153625492759076	0.0006227642928756	False	0.0732634071533313	0.2493997544352819	False	-0.1644647318456569	0.0093256676307588	True	0.069135919070637	0.2771438035344604	False
LUSC	krt_high	aucell	partial_krt	NHEJ_KEGG	IFNa	STING_core	APM	250	1	1	1	False	NHEJ	NHEJ_KEGG	0.0006148712193975	-2.341294573281015	False	-0.215575624270808	0.0006148712193975	False	0.0732634071533313	0.2493997544352819	False	-0.1644647318456569	0.0093256676307588	True	0.069135919070637	0.2771438035344604	False
LUSC	immune_high	ssgsea	spearman	NHEJ_reactome	IFNa	STING_reactome	APM_nonIFN	250	1	1	1	False	NHEJ	NHEJ_reactome	0.0013490995327308	-2.358961044315585	False	-0.2016466957794785	0.0013490995327308	False	0.0641298187029543	0.312524120849164	False	0.1190104618674159	0.0602481198734851	False	-0.1740066909256369	0.0058053990434153	True
LUSC	all	ssgsea	spearman	NHEJ_KEGG	IFNa	STING_reactome	APM_nonIFN	501	1	1	1	False	NHEJ	NHEJ_KEGG	0.0015355153618788	-2.3598000972740145	False	-0.1411739182048203	0.0015355153618788	False	0.035630562422037	0.4261596175200431	False	0.0713820304663095	0.1105354036398624	False	-0.1070174596497783	0.016562578833137	True
