contrast	label	term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	fdr
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_DNA_REPAIR	0.35441578802998913	1.7203692662064929	0.000999000999000999	144	0.0868577230350075	POLE4,ARL6IP1,POLR2E,GTF2H1,RAE1,IMPDH2,SSRP1,CETN2,APRT,GPX4,AK1,BOLA2,POLR2F,ALYREF,AK3,POLR2K,UMPS,POLR1C,UPF3B,DDB1,SDCBP,MRPL40,SF3A3,ERCC1,NELFCD	66	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_E2F_TARGETS	0.5108176064762863	2.6040793229015953	0.000999000999000999	195	0.15487136064400442	E2F8,PLK1,NOP56,TIPIN,MYBL2,POLE4,CCNB2,TRIP13,CDC20,BUB1B,PRKDC,TUBB,SSRP1,DSCC1,PMS2,CDKN2C,CDKN3,DLGAP5,CDCA3,GINS3,MCM6,NCAPD2,GINS4,MAD2L1,RANBP1	106	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.4136434503512	-1.624586836269076	0.001998001998001998	144	-0.12960373762922736	CALD1,VEGFA,WIPF1,COL5A1,FBN1,SPARC,TNFAIP3,FUCA1,COL3A1,LOXL2,SCG2,FOXC2,SPP1,DKK1,COL6A3,QSOX1,FSTL3,SLC6A8,TGM2,FGF2,COL16A1,SERPINE2,MYL9,SDC4,EMP3	45	0.0047571476142904716
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.21532437564182982	-0.8578269949314252	0.6543456543456544	159	-0.029517628269645865	TMPRSS3,TOB1,SEMA3B,MYOF,TBC1D30,SCNN1A,CELSR2,MICB,INHBB,NCOR2,SLC26A2,SCARB1,BHLHE40,CHPT1,CLDN7,KCNK15,TSKU,PODXL,MAPT,TGM2,ALDH3B1,DHRS3,SEC14L2,RAPGEFL1,MUC1	33	0.6543456543456544
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_ESTROGEN_RESPONSE_LATE	0.24863899101762194	1.1915886366708501	0.013986013986013986	146	0.04306464391862485	DHRS2,CCND1,DNAJC12,DUSP2,ID2,SLC7A5,CPE,CDC20,HR,TPBG,CISH,SORD,DCXR,GAL,AREG,OPN3,HOMER2,IMPA2,FABP5,CYP26B1,MOCS2,UNC13B,BAG1,RBBP8,MEST	49	0.024975024975024972
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_FATTY_ACID_METABOLISM	0.17227932380990518	0.8571283876438165	0.11988011988011989	122	0.01661257348436326	ODC1,HSP90AA1,CPT1A,HIBCH,MAOA,ACOT8,NSDHL,PPARA,IDH1,ALDH9A1,SDHD,APEX1,HPGD,UROD,PRDX6,RETSAT,HSPH1,HSD17B10,PDHB,PDHA1,YWHAH,DHCR24,METAP1,ADSL	24	0.16650016650016652
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_G2M_CHECKPOINT	0.5040864109505365	2.5295407274074377	0.000999000999000999	188	0.16177243428520216	CCND1,ODC1,EFNA5,PLK1,UBE2C,MYBL2,SLC7A5,CUL4A,CCNB2,NDC80,NCL,CDC20,NUP50,HMGN2,ATF5,TPX2,PRC1,RBM14,CDKN2C,UPF1,CDKN3,EXO1,TFDP1,MCM6,CUL3	97	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_GLYCOLYSIS	-0.41737374269950545	-1.665681766772027	0.000999000999000999	165	-0.11443566627763449	CITED2,EGFR,EFNA3,P4HA1,LHPP,QSOX1,SLC16A3,XYLT2,AK4,GALK1,GUSB,PGK1,MXI1,PFKP,PGAM2,SPAG4,P4HA2,IDUA,NT5E,DPYSL4,CXCR4,ANKZF1,ANG,CHST2,CACNA1H	34	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_HEDGEHOG_SIGNALING	0.21778641092393722	0.6921432545506228	0.2987012987012987	20	0.0026598693278006014	HEY2,CDK6,ETS2,NRP1,DPYSL2,TLE3	6	0.3394332939787485
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_HEME_METABOLISM	-0.22984690966739946	-0.9217400623172853	0.5634365634365635	156	-0.026805227118625936	LRP10,KLF3,ADIPOR1,PPOX,ICAM4,NUDT4,CROCCP2,NARF,SLC2A1,TFDP2,FBXO34,SMOX,RBM38,YPEL5,UROS,OSBP2,PDZK1IP1,CDC27,ELL2,SPTB,C3,HAGH,EZH1,SEC14L1,LPIN2	49	0.5749352688128199
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_HYPOXIA	-0.5817519958569799	-2.2980946629069003	0.000999000999000999	157	-0.2629862325232718	PNRC1,VEGFA,GLRX,CCNG2,SCARB1,COL5A1,EFNA1,TNFAIP3,BHLHE40,CP,GAPDH,TPI1,BNIP3L,SLC6A6,CITED2,NR3C1,EGFR,NDST2,EFNA3,P4HA1,PIM1,AK4,TGM2,AMPD3,STBD1	63	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_IL2_STAT5_SIGNALING	-0.4154517591946096	-1.6274234322075045	0.002997002997002997	132	-0.11027291696538982	PLSCR1,BCL2L1,BHLHE40,SNX14,MAP3K8,GSTO1,SNX9,CSF1,PUS1,SPP1,P4HA1,PIM1,GABARAPL1,TGM2,SOCS2,DHRS3,EMP1,GBP4,IL3RA,SLC2A3,LIF,GALM,MAFF,ALCAM,CKAP4	36	0.006515223906528255
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.5539727018958105	-1.9311713808982593	0.000999000999000999	56	-0.27221985105287017	IL4R,FAS,TGFB1,ACVRL1,IL15RA,LTBR,MAP3K8,STAT2,IL10RB,CSF1,CSF2RB,PIM1,IL3RA,TNF,IRF1,EBI3,CRLF2,IRF9,ITGB3,A2M,IL2RG,IL6	22	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_INFLAMMATORY_RESPONSE	-0.5613530005238403	-2.1291408013444286	0.000999000999000999	113	-0.28232838524729825	IRAK2,BEST1,NAMPT,SLC11A2,F3,GP1BA,CD55,LIF,PDE4B,EMP3,CCL20,RTP4,TNFRSF9,SERPINE1,IRF1,NFKBIA,CHST2,PLAUR,EBI3,PTGER4,ITGB3,EDN1,LAMP3,ITGA5,CXCL8	30	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.7420342967574717	-2.704811282694681	0.000999000999000999	85	-0.4839304404195088	STAT2,HELZ2,CSF1,TRAFD1,TAP1,MOV10,SLC25A28,PARP12,PSMB9,PROCR,B2M,IRF7,PARP14,SAMD9,PSME1,USP18,UBE2L6,GBP2,HLA-C,IFIH1,CASP1,GBP4,IFI35,TDRD7,HERC6	46	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.652343546370061	-2.5777669075162306	0.000999000999000999	149	-0.3501127947857984	HLA-DMA,NMI,PLSCR1,ST3GAL5,TNFAIP3,ICAM1,PML,STAT2,HELZ2,TRAFD1,TAP1,CASP4,SLC25A28,PARP12,PSMB9,B2M,IRF7,PSMB10,PARP14,ARID5B,BPGM,PSME1,USP18,CSF2RB,PIM1	69	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_KRAS_SIGNALING_DN	-0.3927611418948025	-1.4166141541932018	0.03496503496503497	73	-0.1176793554771009	MTHFR,FGGY,LFNG,SKIL,P2RX6,SYNPO,CELSR2,SLC30A3,HNF1A,NR4A2,BTG2,SLC12A3,CLSTN3,NRIP2,TFF2,GP1BA,LYPD3,NPY4R,GPRC5C,GPR3,IDUA,CHST2,RSAD2,IFI44L,EDN1	25	0.052977325704598434
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_KRAS_SIGNALING_UP	-0.46542261812296054	-1.7832018483091183	0.000999000999000999	109	-0.16001836579471887	GLRX,EVI5,PLEK2,TNFAIP3,DNMBP,FUCA1,CCSER2,KCNN4,HKDC1,BIRC3,HBEGF,SPP1,LAPTM5,BPGM,PECAM1,MMD,CTSS,ZNF277,PRDM1,MPZL2,PPP1R15A,EMP1,TSPAN1,GPNMB,LIF	42	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_MITOTIC_SPINDLE	0.24024170067245995	1.2283765080072901	0.007992007992007992	193	0.05116150999063899	PLK1,PPP4R2,RAB3GAP1,CCNB2,NDC80,PIF1,ITSN1,TPX2,PRC1,DLGAP5,TRIO,RASAL2,SPTAN1,INCENP,SPTBN1,ECT2,SMC4,CDK1,NIN,ARFGEF1,FBXO5,MAPRE1,KLC1,ARHGEF3,SOS1	54	0.015369246138476908
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_MTORC1_SIGNALING	0.27721515643431655	1.4081867940135837	0.000999000999000999	187	0.05355949121668061	SLC7A11,NUPR1,PLK1,RRP9,ASNS,PSAT1,SRD5A1,SLC7A5,PNO1,PRDX1,GTF2H1,SORD,PHGDH,HSPE1,NUFIP1,PSMB5,TOMM40,PSMG1,HSPD1,EIF2S2,STIP1,QDPR,SEC11A,IDH1,G6PD	65	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_MYC_TARGETS_V1	0.5731944521236296	2.8962424555768584	0.000999000999000999	193	0.18366796933719115	ODC1,NOP56,RRP9,SRM,CAD,PABPC1,PABPC4,CCT5,CDC20,TXNL4A,GNL3,IMPDH2,EIF4G2,HSPE1,DDX18,TFDP1,RPS6,CBX3,SNRPD3,MCM6,SSB,DHX15,HSPD1,EIF2S2,AIMP2	113	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_MYC_TARGETS_V2	0.6298617762919462	2.642149518778184	0.000999000999000999	57	0.22726268680393907	PLK1,NOP56,RRP9,DUSP2,SRM,GNL3,IMP4,NIP7,SORD,HSPE1,WDR43,DDX18,CBX3,BYSL,HSPD1,AIMP2,MRTO4,IPO4,NDUFAF4,MYC,MCM5,MCM4,MPHOSPH10,PES1,RRP12	33	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_MYOGENESIS	-0.47893367977923834	-1.8406836590278448	0.000999000999000999	123	-0.18060754738830326	ITGB5,CFD,MB,CRAT,PFKM,CTF1,DES,AGRN,SPARC,SPHK1,BHLHE40,OCEL1,COL3A1,HBEGF,SPEG,DMD,COL6A3,IGFBP7,TNNI2,SLC6A8,FGF2,FABP3,PTP4A3,PGAM2,CHRNB1	39	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_NOTCH_SIGNALING	0.266685623425	0.9163469900645423	0.2017982017982018	27	-0.010586808596328743	CCND1,NOTCH3,WNT5A,PRKCA	4	0.25224775224775225
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.3428950329082269	1.7701233588037582	0.000999000999000999	184	0.08745432550004448	SLC25A20,MPC1,MRPS30,CPT1A,MRPL15,MGST3,TIMM10,GPX4,TIMM8B,UQCR10,IDH1,MRPL35,CYCS,POLR2F,IDH3A,OPA1,TOMM22,SDHD,MTRR,OAT,ATP6V0C,RETSAT,TIMM50,UQCRH,NDUFS3	100	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_P53_PATHWAY	-0.26936134485950713	-1.0753764618679855	0.2907092907092907	176	-0.04415019877502175	HINT1,S100A10,FAS,ANKRA2,TGFB1,TOB1,PVT1,SAT1,BMP2,RHBDF2,PERP,RPL18,RNF19B,HEXIM1,HDAC3,INHBB,CSRNP2,SPHK1,FUCA1,POM121,FBXW7,TRAFD1,TAP1,HBEGF,BTG2	48	0.3380340589642915
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_PANCREAS_BETA_CELLS	0.5399966787524999	1.5582684995009684	0.02097902097902098	14	0.17899058840547596	PCSK1,SRPRB,SEC11A,SRP14,ELP4,MAFB	6	0.03277972027972028
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_PEROXISOME	0.2772809879390131	1.235311407090507	0.02097902097902098	84	0.041767508099232395	HSD11B2,PABPC1,PRDX1,ITGB1BP1,CLN6,ACOT8,SOD1,IDH1,ALDH9A1,SCP2,TSPO,CAT,ERCC1,RETSAT,CNBP,YWHAH,DHCR24,ABCD3,SMARCC1,LONP2,CRABP2,MSH2	22	0.03277972027972028
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.17759451612320012	0.7994962712309551	0.1978021978021978	85	0.01598545795194824	MAPKAP1,CDK1,PIKFYVE,CFL1,RAC1,PPP2R1B,AP2M1,ACTR2,CSNK2B,MKNK1,PTPN11,RALB,PLA2G12A,PRKAR2A,PIN1,CAB39L,AKT1S1,ARHGDIA,PPP1CA,CDKN1B,RPS6KA1,SFN,VAV3,MAPK1	24	0.25224775224775225
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_PROTEIN_SECRETION	0.3071651021247761	1.4165626251771264	0.004995004995004995	90	0.07366390015510868	SOD1,SH3GL2,AP1G1,RAB2A,ZW10,COPB2,AP2M1,ARFGEF1,GNAS,CLN5,SCRN1,SNAP23,CLCN3,RAB5A,ARCN1,VAMP3,KIF1B,PPT1,IGF2R,STAM,OCRL,MAPK1,SEC22B,ADAM10,SCAMP1	54	0.00999000999000999
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.30702962423449287	-1.0111600071355986	0.3256743256743257	44	0.00021995883242591598	PFKP,SOD2,GPX3,JUNB,LSP1	5	0.36186036186036186
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_SPERMATOGENESIS	0.42066575648008153	1.7442046918698797	0.000999000999000999	63	0.10186128937950271	CCNB2,CDKN3,CLPB,PSMG1,CDK1,NCAPH,TSN,MLF1,STRBP,ZC2HC1C,RAD17,PRKAR2A,TTK,MAP7,TOPBP1,HSPA4L,TALDO1,RFC4,VDAC3,LPIN1,BUB1,IFT88,NF2,KIF2C,HSPA2	28	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_TGF_BETA_SIGNALING	-0.2805462193024898	-0.9447519989951376	0.41858141858141856	51	-0.042469529490771554	ARID4B,BCAR3,PPP1R15A,KLF10,JUNB,SERPINE1,LTBP2	7	0.436022311022311
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.585367599596373	-2.359854861945117	0.000999000999000999	171	-0.29553723624984995	IL18,EFNA1,TNFAIP3,SPHK1,BHLHE40,FOSB,ICAM1,MAP3K8,ATP2B1,TNFAIP8,NR4A2,CSF1,PER1,TAP1,BIRC3,HBEGF,TANK,BTG2,BCL3,CEBPB,TNFSF9,FOSL1,DRAM1,IER2,PPP1R15A	75	0.0024975024975024975
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.31208745027560514	1.4380205175833407	0.002997002997002997	104	0.09011822032749664	TUBB2A,NOP56,RRP9,ASNS,PSAT1,NABP1,SLC7A5,POP4,DDX10,EIF4G1,SRPRB,DCTN1,SEC11A,EIF4EBP1,NOP14,EXOSC4,DKC1,NFYA,PARN,BANF1,EIF4A2,EIF4A3,SERP1,PREB,LSM4	54	0.006515223906528255
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_UV_RESPONSE_DN	0.18119502444374844	0.8420984698076552	0.14085914085914086	113	0.008609378407833317	DAB2,DLC1,GJA1,PMP22,ADORA2B,DDAH1,EFEMP1,PRKCA,MYC,PRDM2,TJP1,TFPI,RXRA,SFMBT1,RBPMS,NRP1,MAP2K5,RUNX1,SLC7A1,PDGFRB,RND3,ANXA2,SIPA1L1,SCHIP1,CDKN1B	37	0.19035019035019038
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_UV_RESPONSE_UP	-0.29775200795116186	-1.1634873819331442	0.16583416583416583	131	-0.023907601883028342	SQSTM1,POLG2,FOSB,ICAM1,STARD3,TAP1,BTG2,DLG4,SLC6A8,MGAT1,SULT1A1,SOD2,ATF3,GPX3,BTG1,JUNB,IRF1,NFKBIA,CXCL2,NR4A1,ENO2,IL6	22	0.21820284978179713
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.3124763961248394	-1.0016179246086736	0.3436563436563437	37	-0.05878306581684447	DVL2,NCSTN,HEY1,ADAM17,NCOR2,CSNK1E,DKK1,MAML1,WNT6,FRAT1,HDAC5	11	0.37353950397428665
XRCC4_KO_vs_WT	XRCC4 KO vs scrambled	HALLMARK_XENOBIOTIC_METABOLISM	-0.2841163854615552	-1.1161361433454664	0.22677322677322678	136	-0.045203469678295104	DHPS,FAS,DHRS1,SAR1B,DDAH2,F10,TPST1,GSTT2,CYP1A1,ABCC2,GSTM4,LPIN2,SPINT2,GSTO1,SLC6A6,BPHL,PSMB10,PEMT,GABARAPL1,EPHA2,PTGDS,ASL,SERPINE1,MT2A,CYP2S1	30	0.2699681271109843
mirin_vs_WT	mirin vs scrambled	HALLMARK_ADIPOGENESIS	-0.26423157903616346	-1.3131688668505372	0.001998001998001998	167	0.003102978949126133	GPD2,PRDX3,UQCR11,SLC25A1,NDUFAB1,ATL2,MDH2,DDT,CD151,REEP6,ESYT1,YWHAG,RIOK3,DHCR7,MGLL,CDKN2C,ME1,COQ9,PFKL,ALDOA,ACLY,UQCRQ,ECH1,SOWAHC,COX7B	40	0.00666000666000666
mirin_vs_WT	mirin vs scrambled	HALLMARK_ALLOGRAFT_REJECTION	-0.18531755341237055	-0.8835215740320818	0.1068931068931069	90	0.06388430525423391	EIF5A,RPL9,IL27RA,SOCS1,CCL2,GBP2,SRGN,TGFB1,ITGB2,RPS9,IFNAR2,DEGS1,INHBB,IL6,CD4,CAPG,IL2RG	17	0.17794705294705296
mirin_vs_WT	mirin vs scrambled	HALLMARK_ANDROGEN_RESPONSE	-0.22047543936590022	-1.018543385235534	0.04895104895104895	83	0.03278078493778973	VAPA,HOMER2,MAP7,IDI1,SCD,TSC22D1,UAP1,ARID5B,ELL2,SEC24D,DBI,NGLY1,ABCC4,HERC3,SORD,GPD1L,FADS1,AKAP12,INSIG1,NDRG1	20	0.0979020979020979
mirin_vs_WT	mirin vs scrambled	HALLMARK_ANGIOGENESIS	-0.3854137412887666	-1.40611133865107	0.014985014985014986	28	-0.012636354892969073	VTN,COL3A1,FGFR1,JAG2,VEGFA,LRPAP1,S100A4,LPL,STC1	9	0.04162504162504163
mirin_vs_WT	mirin vs scrambled	HALLMARK_APICAL_JUNCTION	0.3326718662229266	1.2925566718895076	0.06593406593406594	133	0.13688340202017202	COL17A1,VWF,AMH,COL16A1,WNK4,ITGA2,JAM3,ACTC1,MAPK11,ITGA3,THBS3,PKD1,CDSN,CLDN15,ITGB4,PARVA,ICAM5,GRB7,CLDN5,TRAF1,RHOF,EGFR,JUP,SRC,NLGN3	34	0.12395012395012393
mirin_vs_WT	mirin vs scrambled	HALLMARK_APICAL_SURFACE	-0.3773327438593304	-1.3518275778183304	0.026973026973026972	28	-0.016882179693483868	GAS1,FLOT2,SLC2A4,PCSK9,HSPB1,ATP6V0A4,GSTM3,SCUBE1,IL2RG	9	0.06993006993006992
mirin_vs_WT	mirin vs scrambled	HALLMARK_APOPTOSIS	0.28169173982769186	1.0776180902886134	0.3006993006993007	132	0.09981988744739945	CDKN1A,SAT1,SMAD7,GADD45A,CCND1,EMP1,FDXR,ANXA1,FAS,IL18,RETSAT,CREBBP,SQSTM1,PDCD4,BCL2L11,CD44,BCL2L1,BTG2,RARA,F2R,SLC20A1,PSEN1,BAX,DNM1L,CASP2	42	0.4063504063504063
mirin_vs_WT	mirin vs scrambled	HALLMARK_BILE_ACID_METABOLISM	-0.25565369387380366	-1.1128322319062514	0.04295704295704296	69	0.013464447023296728	ISOC1,SLC27A2,IDH1,ABCD1,ABCA3,GCLM,HSD17B6,PEX13,IDI1,NEDD4,SLC29A1,CYP39A1,ACSL1,PFKM,PNPLA8,PRDX5,PECR,ATXN1,PIPOX,SLC22A18,DIO2,FADS1,HSD3B7,SLC27A5,IDH2	25	0.09762964308418855
mirin_vs_WT	mirin vs scrambled	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.3652086099045003	-1.6262592839282095	0.002997002997002997	67	-0.005733633854105877	LGALS3,IDI1,SCD,EBP,DHCR7,MVD,PCYT2,ATF5,CXCL16,ECH1,SQLE,ALCAM,FDPS,NFIL3,PPARG,FBXO6,LPL,CBS,PDK3,ALDOC	20	0.009365634365634366
mirin_vs_WT	mirin vs scrambled	HALLMARK_COAGULATION	0.23363948661125428	0.8458537360187005	0.6533466533466533	79	0.09165027787408947	OLR1,VWF,F8,DUSP6,ANXA1,ITGA2,SERPINE1	7	0.7101594058115797
mirin_vs_WT	mirin vs scrambled	HALLMARK_COMPLEMENT	0.25414633906455614	0.9801258636428996	0.4905094905094905	135	0.10855153293577255	PLSCR1,OLR1,HSPA1A,F8,DUSP6,CCL5,IRF7,SERPINE1,RCE1,ERAP2,GCA,GP1BA,SH2B3,VCPIP1,SIRT6,RHOG,SRC,PSEN1,MMP14,PRDM4,F3,IRF2,DYRK2,TIMP1,CDK5R1	30	0.5910755910755912
mirin_vs_WT	mirin vs scrambled	HALLMARK_DNA_REPAIR	0.25105300371334005	0.9749016201734548	0.4965034965034965	144	0.11530518070298286	RRM2B,XPC,SURF1,DDB2,CSTF3,POLR2A,STX3,POLB,ERCC3,AGO4,NUDT9,REV3L,NT5C3A,DGUOK,TAF1C,TAF12,POLH,POLD4,CLP1,NPR2,TK2,GTF2F1,SNAPC4,SRSF6,ARL6IP1	61	0.5910755910755912
mirin_vs_WT	mirin vs scrambled	HALLMARK_E2F_TARGETS	0.12143347923522464	0.47928841338446593	0.9630369630369631	195	0.057182567203795776	CDKN1A,BRCA2,RAD51C,NASP,PAN2,NCAPD2,BRMS1L,PPM1D,NOP56,GINS3,ZW10,CIT,CTCF,AURKB,KIF18B,ESPL1,TOP2A,RAD50,EZH2,MKI67,NAP1L1,DNMT1,CKS2,KPNA2,PNN	72	0.9630369630369632
