unit_id	dataset	n_high	n_low	barrier_high	barrier_low	IFN_high	IFN_low	AT2_high	AT2_low	pt_high	pt_low
GSE189357:TD9	GSE189357	117	117	0.7357233271605609	0.3357010312858131	0.10823365203553002	0.13679231166899256	0.9095274685523688	0.8643911327772881	23.2070197050168	28.099015274012793
GSE205335:P1006	GSE205335	117	117	0.6855167032230614	0.26761711573838504	-0.037119176136308434	0.0836413668164073	-0.4450244432259439	-0.3464220483161528	70.76035079186819	50.033454480775674
GSE205335:P1016	GSE205335	117	117	-0.1923596504958946	-0.34037347662228123	-0.052924217424454634	-0.05282026326914087	-0.5053473126515833	-0.4494901406160999	52.6375035462852	51.165132600871424
GSE205335:P1017	GSE205335	116	116	0.9974986239783894	0.3878396568515862	0.33334340217347064	0.1623105485850412	-0.49717739612832157	-0.3892727415209029	49.1892953641195	50.275794566844205
GSE205335:P1025	GSE205335	117	117	0.4488300367272817	0.1290059535965281	0.10865893642291401	0.09679443722814823	-0.5221701189508438	-0.4992522461347146	38.09299674959114	38.3130498908729
GSE205335:P1027	GSE205335	117	117	1.4270120248786489	0.8227423791725327	0.27978454536305597	0.25583939146348966	0.23558241211748768	0.21547477316753	41.52185265258438	41.765719425556526
GSE205335:P1030	GSE205335	116	116	1.1610339890163517	1.1649835437604752	0.1607590303349777	0.09838056086482946	-0.08826307870497396	-0.15684648089020586	52.79130739733457	44.70219667199043
GSE205335:P1037	GSE205335	117	117	0.1783830572371809	0.13516146030945655	0.0503487709434699	0.032511814318871825	-0.44571479550545806	-0.43832434698694933	35.79848931130228	35.59690902680433
GSE205335:P1084	GSE205335	102	102	1.3250810674502473	-0.3421665050780851	0.2655864024464298	0.2846347873968555	-0.48012653039513337	-0.3817324680054942	61.77090312322509	54.6952159638093
GSE205335:P1089	GSE205335	116	116	0.2142687613268693	0.1774338499525155	-0.003517701011008209	-0.009096655866067413	0.12400852672714636	0.18669242104275294	37.87885765843051	36.35885155318951
GSE205335:P1115	GSE205335	117	117	-0.18477860253378536	-0.20900067531739885	-0.07746737243585794	-0.07245122873417312	-0.4481564028233191	-0.45154089948716486	66.02199027263282	67.17963398528606
