ModelID	CellLineName	OncotreePrimaryDisease	OncotreeSubtype	group	CLDN4	TACSTD2	CD274	sig_IFNG	sig_MHC1
ACH-000757	A427	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	0.8237493603082727	0.2016338611696504	0.3103401206121505	-0.15258959119224882	0.1514695904455912
ACH-000681	A549	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	2.204766750654613	0.2016338611696504	1.7865963618908067	-0.23063703407780436	-1.0081225079334333
ACH-003012	A549_CRAF_KD	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	1.8439838440483265	0.0	0.6507645591169022	-0.2718224009698688	-1.1592841896269759
ACH-000528	ABC-1	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	8.603477988254005	7.385689870739212	0.9107326619029126	-0.3573850207602178	-0.5862284675946541
ACH-000161	COR-L105	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	4.739848102699328	0.7484612330040357	2.8579809951275723	0.19183584511723997	0.8730027516898938
ACH-000392	Calu-3	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.484863164322325	7.265755676027326	0.4329594072761062	0.03576955872626904	0.3192922644637809
ACH-000264	Calu-6	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	3.5360529002402097	0.5260688116675876	0.8318772411916731	-0.2951248826297396	-0.21702926922813157
ACH-000925	DV-90	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	9.36187799586609	7.058099988493412	1.3785116232537298	0.17636462671213377	-0.24370197323200157
ACH-000706	EKVX	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	1.6780719051126378	1.613531652917927	0.6690267655096305	-0.16078328407312684	-0.07434201714713251
ACH-002650	ETCC-016	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.795455272044121	8.676944359106912	0.6870606883398922	0.1038503628580341	-1.3789285029465197
ACH-000578	HCC-1171	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	9.614378575081137	8.982565834895489	5.531069492725954	0.5174018806134693	0.9209709346007285
ACH-000712	HCC-1833	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	8.312746845558241	0.5849625007211562	1.4222330006830477	-0.17718743293174044	0.9871742949537373
ACH-000314	HCC-2108	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	4.928844036712568	0.6780719051126377	0.8639384504239714	0.4234198392711707	0.23968018183412998
ACH-000575	HCC-364	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	7.328315891666071	1.5897634869849773	4.4376272483189485	0.04416765203094895	-0.11126738274884218
ACH-000667	HCC-44	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	LUAD	5.751410160064371	4.516015147003665	5.826548487290915	-0.047397442033176695	0.6318745223172134
