sample,ACTA2,ACTG2,ACVR1,ADAM12,ADAM19,APC,ARID4B,BCAR3,BMP2,BMPR1A,BMPR2,CCN2,CD8A,CDH1,CDK9,CDKN1C,CLDN4,CNN1,COL4A1,CTNNB1,CTPS1,ENG,FKBP1A,FNTA,FSTL3,FURIN,HDAC1,HIPK2,HSPB1,ID1,ID2,ID3,IFNGR2,IGFBP3,IL11,JUNB,KLF10,LEFTY2,LTBP2,MAP3K7,NCOR2,NOG,NT5E,OLFML2B,PMEPA1,PPM1A,PPP1CA,PPP1R13L,PPP1R15A,PXDC1,RAB31,RFLNA,RHOA,SERPINE1,SH3PXD2A,SKI,SKIL,SLC20A1,SMAD1,SMAD2,SMAD3,SMAD4,SMAD6,SMAD7,SMURF1,SMURF2,SPTBN1,TACSTD2,TAGLN,TGFB1,TGFB2,TGFB3,TGFBI,TGFBR1,TGFBR2,TGFBR3,TGIF1,THBS1,TJP1,TNS1,TPM1,TRIM33,UBE2D3,WWTR1,XIAP
TCGA-38-7271-01A,6.683749782515002,4.419586081701268,4.976216975669518,2.1074535378649886,4.788857946845473,2.8269856783931124,4.163128350078437,3.070973157736068,4.456444773249129,3.0509195570352405,4.847150076603417,8.749840941847689,5.981366346583596,6.7302214865005965,5.655629463442136,4.618132916742045,8.454552231516981,3.8983244601133746,6.43070008853376,6.887982133058454,2.4482930944274797,7.338595559752823,6.601246346792279,3.4222195426441493,5.233907228507833,6.468003255249298,6.204770662512219,3.813268141766079,9.104927351849195,6.50250882694564,6.103323481884709,7.161905816697793,6.147296521719561,6.303146918864917,1.1758758509770646,8.972121665679998,5.971718276156027,1.7451942980788016,7.456069339155836,3.963511115681171,5.939875362450673,1.000432743603971,4.629152588172241,5.25872996184138,5.726536981848097,3.915759896038,6.765762801450121,3.9063615104219798,6.702652003076736,5.689662584438516,5.996235067738427,1.1989969662401088,8.519581610225128,7.312386546502624,4.909710710791369,5.753869241400372,5.074214264821174,5.012474814824662,3.477327619420292,3.0078592755041256,4.596446212467348,3.826039958896193,1.9586199912994626,4.4834482058963925,4.406747535340675,4.6201171650286845,6.223970793438639,8.879739150270916,6.198285906482631,6.985138344922162,2.7527271862774083,3.8929641040462437,5.751621714829586,4.432197783891782,7.1612215918867586,3.927763742430754,4.458631356748767,7.844981881899304,4.659388013493291,5.778739499827902,4.609234893168474,3.8800095627332927,6.048192583233777,5.040274376039592,4.974804609696985
TCGA-55-7914-01A,5.673115407478743,2.3062622397278507,4.606021676907482,2.970448759634493,3.669196884611401,3.4396630271911124,4.4372343983096565,3.4708621994137014,3.6236210865722605,3.7051706510665823,5.185367064420499,6.64216435958054,4.728502859139904,7.880604108146933,5.343571271097394,3.880048757615988,8.270891439371905,2.508961007654417,5.960812857956555,6.761544584064917,3.8362776326536174,6.470113820765698,6.766232057220996,4.4349951092017355,4.530476568008231,7.2272260381925895,7.082447132040358,5.681184990655699,8.576109405222617,5.754566867638116,6.387433198624847,5.103485050686448,7.80253575171044,5.105791203007615,1.4145685471817107,7.294425925961459,5.427311167799883,5.158575355955482,5.251211598801347,3.9654056718071784,6.2017867473798844,0.15419432499278973,4.736134001523245,4.9670532980140525,7.059036148155053,4.490749814368009,7.12469000422514,5.452961069653673,6.4536805398985715,4.004510380961087,5.068696603552068,4.709285120823517,7.976037067574906,2.893226284235789,5.656911042874324,6.351456956489756,5.439417023542781,4.32902310657013,5.381044518860551,3.4244518595712155,4.1315071739563605,4.4148864592356105,3.0632440623148742,4.392365511811977,5.170061249540115,6.119611406892749,5.945490657363892,8.328902419930706,6.122223359493067,7.649076503186067,4.267243633977422,3.1705820795267368,5.533407608478743,4.639313211255865,5.401958066413773,1.611314045269154,4.754668409614626,6.28870553513831,5.017708159565004,5.316413687874045,6.684748620421626,4.483325661292998,6.762421905380034,6.060732674014725,5.336294100906644
TCGA-95-7043-01A,5.539496951605923,1.9263790251998787,4.959904590323636,1.6348720231642142,1.8705817240545854,2.460218328667274,3.21795963599217,3.0853396693573694,1.8903688648198833,2.671497192547499,4.90756850298198,6.664561060077051,3.235007064209328,7.490048599482927,5.7899170085772,2.32995595625429,8.102249743844803,2.42867840994823,6.58626784957739,6.008688563893602,2.2964280392343484,6.105556563262297,6.192945702011001,3.6661089377363396,3.613119058578252,8.564586615621929,6.416591504065198,4.332357061910037,10.986536866906548,8.568125235272085,4.655723904349522,5.760785137515061,5.0048339378091224,7.040539602114948,0.44964060511718096,7.028564732168428,5.201833786031387,0.17440641852974909,4.729819206675295,3.7449037846543383,5.480840275576004,0.6444100783306281,3.8880223300172743,4.436128517259249,4.993488692249697,4.265609421017603,6.862803467123865,4.39921895494671,6.212135453501885,4.048244905978529,3.8985663209484938,3.0405242597864257,7.550820649478432,4.235918487562202,5.434968430051821,5.198458793033169,4.60699882573193,5.411372008051281,3.0844555087370407,2.814693968065766,4.949254770856526,3.6635267950825736,1.6509483302197416,3.562999449633134,4.765009552216891,4.450755972810874,5.375310563008095,5.1317993545230385,4.57747716883979,4.979284563225247,0.5552271797356849,2.0660891904577725,3.06577908536187,3.9257621136719165,4.162935069434964,1.0359757436651291,4.925434568817347,5.259249885893864,4.981263584752459,6.46950181408719,6.008628064375297,4.429415111004081,5.4155795351875895,5.570514541667891,4.6289368659186945
TCGA-73-4658-01A,8.390852945392329,5.470972796372587,6.043366379636138,4.243570075059571,4.183875521210995,2.779343778814449,4.231900839618731,3.7724029971171635,4.733636343660015,3.5406596740197327,5.002211938665302,9.598222821199286,4.336840360600325,7.963200124620205,5.919166052220242,3.444839310743161,8.763586522506797,5.78114985171021,8.121317485427706,8.066471346360636,2.956521363333119,7.540411705190926,7.560137913900745,3.7680466665727126,6.754002912398466,7.444092219622716,6.164951161943025,4.0847021080119905,9.810129279687649,6.144136127262565,6.292415508468109,7.558502603978619,7.114225413985441,9.303312024428697,1.1413673907597024,9.433504489396242,6.166576872111938,0.879705766282288,7.2943836495876795,4.124956695435375,5.938826818702724,2.725043085281749,5.223113588580102,6.452684381463317,6.272415172500734,4.597793350242805,7.206121574800824,4.699279546919216,7.338618734073342,5.216765255645285,7.873931285889613,2.510784735322243,9.046230746551311,9.105122536288725,6.067081509428739,6.051944106519116,5.146056418522695,6.051382978452046,4.981208775449457,2.994615926899301,5.435425242388815,3.817848341306057,1.6089984361766656,4.482028630460854,5.642329010401045,4.790198598571003,6.029812852038709,8.937780160077299,7.733371289469167,7.286500468497544,2.274231837795494,4.416400652733148,7.657253415174942,5.169568291073133,7.000371896877457,3.124923620133819,4.851394257196978,7.900480427866387,5.074257087851388,5.595664773139753,5.597778455154671,4.12731961627407,6.505714709516534,5.802844609560124,4.774528800662228
TCGA-86-8076-01A,5.469238050311928,2.9929134179597288,4.766833647809546,3.194307727224323,4.075267342564944,3.0137838154331,4.501999553579288,2.6090930236240615,5.145033396718612,3.2024804120128088,4.434594870140315,7.014034980907749,5.532516453928567,7.053822731255597,5.8484401666169825,4.018892283799141,7.231758790495882,2.808714536521441,5.924933613661455,6.606152001662846,2.8050447613704033,6.186395568602027,6.5820953027079145,3.882907111744015,4.46467480093358,8.395745329700476,6.029070737441341,3.9235960899323725,8.267587763367763,7.125589114692802,5.758884104197585,6.251096062206577,6.117821771546944,6.8052421461518255,0.36221737748716937,8.693185144795251,5.104617622476933,0.1609201881811029,5.7141026150801135,4.136905009060835,6.128590357073668,0.8472753786374907,3.97812239457207,4.410239330776022,5.471502893482158,3.8473756124297043,6.365377595582844,4.832768518940375,6.182517511097749,4.333595472912454,6.125618042276308,1.3274574342941534,8.318723107072415,5.046159247580652,5.415765425760042,5.627872358291309,4.834443238727421,4.793547388523069,3.6874862654050093,3.423282341110974,4.1533594906372935,3.968450228703984,2.635290054279581,4.568439553838894,4.477120344956197,4.264101004670357,5.517700879087055,7.405425718401586,4.921774303847245,5.717791559928867,1.2296494436054994,4.280904364000235,5.53493313343241,4.272187461752219,5.860590409374856,2.662501757314322,4.03828691751016,5.183454754174942,4.6226609914748,6.171445041417536,3.482603081500865,4.112024493073902,6.01341089358883,4.350454814253033,4.616510616448522
TCGA-55-7726-01A,7.798944791443138,4.5023878907981185,6.449927779224091,5.748686636494985,5.912733684385258,3.1240303002391157,3.9497030042022856,5.3554039575647385,5.430275235639704,3.6589654866546644,6.0382671608041445,9.294934753590109,2.6853122657398325,7.267338219214456,5.549502838482116,4.028171295401248,7.253613042765117,3.9892026008361845,7.470469349029021,7.995611710129621,4.155546865612922,5.711241586808837,7.382817669721949,3.491237415090889,6.4074190374430815,6.308169719714308,7.195450953639635,3.390420062186192,9.509344308438129,6.097351644423783,5.172255475132686,5.651918483278128,6.6872342941451395,8.366437188087298,4.118417871172883,7.185265957958743,6.779468544034449,0.2183472092784992,7.117126703356409,4.977577591765859,5.723200846707452,3.0055077816014664,6.861047192553048,5.740792672277682,10.3796733745416,4.274641856360593,6.561289472835804,5.664169919099325,6.493498433093182,6.289474852963014,7.8732244616248535,3.2782078272230337,9.112450975314433,9.347492040606783,6.841535414918656,6.245126727473302,6.340654837801542,6.675306438920191,3.7320737873909553,3.176482353973615,5.491644691994204,3.8171832195819655,1.962141790457795,4.84856786034815,6.149293920168781,5.175297041314129,6.035078397508284,10.367239127111292,6.775602380069112,5.998080389914028,4.628377003659565,5.273221203691972,8.697211547022196,5.968300457648047,6.750603825236074,1.9702646790145288,5.530501538174273,8.487240326744088,5.826426456822659,4.972550215296928,6.111308887594587,4.499239987365479,6.250743713164273,5.769956823881117,5.479159407884976
TCGA-44-6147-01A,7.183794652168197,4.929417022387581,5.0489401822860644,2.496347297543375,3.513819167669887,3.5896496485827516,4.951776604683677,3.26368046830725,3.7103821707759277,3.567746213601017,5.152179361976672,9.370272190860835,3.697818291589865,8.182291548408347,6.120951141561516,4.338752424807959,8.555590716348643,4.9890867677796,7.160128577644257,7.4203901843090145,2.9539170520627676,6.622363027204147,6.257408587178084,4.711596772741714,4.952634096532399,6.773954140428912,6.145504239884514,4.7914338162235595,9.870412269165202,5.636212777452077,5.156981035653247,5.780933399735849,7.005083296696044,7.599240047362596,1.2983357257319952,7.384540294997069,5.97411626814049,1.4228788389573066,7.235560497053853,4.385527673816122,5.44521188344248,0.5236623139604925,4.54376497168388,4.945743464434223,5.676020524235926,4.774428647000942,6.378391971708229,3.877106182490643,6.367583365249527,5.8033833371547745,6.3361128612317446,1.2283569542010484,8.171998636934765,8.092426022908937,5.555500224236293,5.6297150634062305,5.906256872871256,5.4262463015079785,3.433153089442112,3.567673211030905,4.324374993501137,4.132580955249782,1.8144888999734134,4.59649093855257,5.348692750237386,4.997186256788829,6.836686642119824,8.97249981274872,6.526658073562004,6.178666842646224,3.383904700858874,4.634526475462533,6.388131835090198,5.079960448093679,6.793063518446234,4.234643099922701,4.470793885291576,7.890125625693047,4.958032961613794,6.058686647459611,4.833818608377457,4.64761671847347,5.84121459920665,5.386385040309336,5.315872314085957
TCGA-50-5932-01A,5.3946101720927455,1.688404188397458,6.1814882252702965,0.6759965389643046,1.5657433875369564,4.11982925031631,4.042758137747323,4.1426421596128415,5.325120130527088,4.505763926337042,5.2889896954946565,8.216584849293945,2.2464080872463845,8.90864030469509,6.018204630710051,6.349250262244299,9.692857470612408,2.6246624184421075,6.486239724222049,7.208019706423446,3.4711094044409503,6.422041211775782,6.594084196934023,3.356665002364327,6.812345476402436,8.465209257873328,6.626928226698076,3.7735322257505555,9.14075181968795,7.329860904945525,4.784729059300184,5.374267469914544,5.6006176570550235,5.209605425470787,0.31915545782470267,7.003696674349379,4.8019449899899245,0.9277447826772839,7.010472159283892,4.373084385310795,6.148651474517728,0.2539892662307867,4.101834938964026,3.9234059326150437,5.701063826173994,5.258843004749432,8.279802772834984,5.508149721431326,5.831720197720867,5.261613553462353,6.308677591391951,0.31626161675957576,8.356899125376128,4.998872453994275,5.326515776581538,5.265001741450048,4.35093564660785,5.003318886576092,3.7124086911565,3.9282281785742135,5.014823914196164,4.836641202349367,3.0,4.957185639979533,6.37798438835347,4.8587170792670795,6.68361365133947,10.654396514110562,4.657479950921191,6.450630619457583,1.4158668105232148,2.817786958299181,4.948577487604741,4.889892077542516,6.792687496584006,1.9835317763161395,5.301071783592855,5.2671462327972955,6.72486169509381,5.7320629303864745,4.408025670565704,4.232323065240791,6.97587318271466,4.0463164314894815,5.539596207163734
TCGA-44-2661-01A,6.550922206434832,3.7633903269639,4.671582109077132,2.4268014716133806,3.135058708394492,2.3289226098486786,3.2719037062632754,2.208298747687458,3.231079064649413,3.0587667263035274,4.51249870966358,7.739945286966122,5.1387202844419235,6.001928315343576,5.047534026471324,4.028020965386707,7.604660709098934,3.867441844618164,4.466555342383291,6.483049897871103,2.779700972563881,6.239840986651378,6.32787595117641,4.345765376515363,4.791923441008359,6.157603616233513,6.208993189502842,3.0469799081444098,8.824870617324219,4.301653488180688,6.569317914412832,6.011213834941849,6.7097331377208596,7.896899076469386,0.6850879556750294,7.321359921848603,5.194827756463539,1.8436221202825058,6.210519396255837,4.119322973089321,4.188543351264669,2.652027512955846,5.061901456089576,4.285498395325795,4.87795524093731,4.205674017513511,7.188633349752252,3.5144505385392515,5.9136912756926705,4.988402936135665,6.1326796536474895,2.299742861396403,8.849899833141555,4.560611027783451,4.232783534122453,5.1320174225771185,4.455544224775742,4.359008039736026,3.358128967249604,2.6559013220645937,4.384208715600345,3.9018516091524633,2.3903375116159244,3.68457191013426,3.2507797097548967,4.605144640606617,4.654011560853921,7.890984684531132,6.691707233277411,6.231991052745505,2.1373723636933972,3.364810527363261,6.404540427809459,5.01435529297707,6.021817264347656,2.1557816087742845,4.25679178280132,5.9879802069833,4.004663180737537,4.915071482403374,4.390193036751014,3.3924410770543005,6.5619966107923675,4.401978538933328,4.844290233508446
TCGA-86-7954-01A,6.3314311385925555,2.9372313828907344,5.905974193269008,3.8795783487295856,4.601922291283035,3.957273877498258,5.182306944792057,3.044883678239765,3.017921907997262,3.636369407692805,5.053206933566017,7.420942139890954,4.753091030298105,8.869265324766967,5.904301039838884,4.494601215832122,8.672824856599156,3.0855096381418368,7.27850428423662,7.2432911084148275,4.1206588288155315,7.2157950635192485,6.7492982685097,5.148873109929169,4.333981811352003,8.987012122536274,7.875439741489198,5.0069577242324526,10.253971544337338,5.107876143794525,6.09620702555632,5.834665713771756,7.360387981780863,7.402206276121673,0.37083384817640336,7.8505756720524325,5.505436841129858,0.15639661659766543,5.568977575161518,5.231900839618731,7.058610893110647,0.7978430670655411,5.221737907640179,5.942028833561495,5.460850663591472,4.5063543972578,7.408366258855175,3.7503277998256004,6.265322493118007,6.192012633152033,6.229370656195491,1.7340917706310892,8.233272621328238,5.239367488616165,5.559984252268849,6.184214824099501,5.610065141348946,5.763870975254276,3.822934048028371,2.961993677420255,5.429160656804769,3.519428678515549,3.2275100536537527,4.660329688807627,5.491782562847955,5.0807258742641705,6.484096229262671,7.910404684886424,5.301690065536495,6.546940748825493,2.2879154967120936,3.9797967182782004,7.8592570913341655,5.22451882868158,6.366341450051456,2.263304885797256,4.725991943366953,5.87272289236265,4.941002989242486,5.5503127574338675,5.3388130271934235,4.9685562111337855,6.751955051472595,5.00577723101752,5.576703521535463
