subset,gene,measure,cutoff,endpoint,k,n_total,re_or,re_or_lo,re_or_hi,re_p,I2,fe_or,matches_user_0.42_at_2dp,user_0.42_in_re_ci,cohorts
lung_DCB,CLDN4,raw,median,DCB,3,139.0,1.6924635015659164,0.7886878498833009,3.6318965793077727,0.1768044989202815,0.0,1.6924635015659164,False,False,"GSE135222,GSE190265,GSE190266"
lung_DCB,CLDN4,raw,tertile,DCB,3,94.0,1.6462848492006845,0.6744628262029759,4.0183887078931235,0.27353264549571876,0.0,1.6462848492006845,False,False,"GSE135222,GSE190265,GSE190266"
lung_DCB,CLDN4,raw,continuous,DCB,3,139.0,1.1822545536920195,0.7645801794234096,1.8280958195641148,0.45151430697857053,8.978368235559039,1.1834239982160855,False,False,"GSE135222,GSE190265,GSE190266"
lung_DCB,CLDN4,residual,median,DCB,3,139.0,0.9407090791157253,0.4443597950759247,1.9914798353427845,0.8730932975871499,0.0,0.9407090791157253,False,False,"GSE135222,GSE190265,GSE190266"
lung_DCB,CLDN4,residual,tertile,DCB,3,94.0,0.9981855037976555,0.410390687010002,2.4278677161294744,0.9968045879403458,0.0,0.9981855037976555,False,True,"GSE135222,GSE190265,GSE190266"
lung_DCB,CLDN4,residual,continuous,DCB,3,139.0,0.9807071982425726,0.6667584193767947,1.4424813856625291,0.9211698551032714,0.0,0.9807071982425726,False,False,"GSE135222,GSE190265,GSE190266"
lung_DCB,TACSTD2,raw,median,DCB,2,70.0,1.059509037982539,0.3771248404530336,2.976625459670526,0.9126621808429602,0.0,1.059509037982539,False,True,"GSE135222,GSE190265"
lung_DCB,TACSTD2,raw,tertile,DCB,2,48.0,1.0,0.25950883903642014,3.8534332923421437,1.0,0.0,1.0,False,True,"GSE135222,GSE190265"
lung_DCB,TACSTD2,raw,continuous,DCB,2,70.0,0.9191574174206125,0.5475439939116018,1.5429816916880053,0.7497599038147655,0.0,0.9191574174206125,False,False,"GSE135222,GSE190265"
lung_DCB,TACSTD2,residual,median,DCB,2,70.0,1.059509037982539,0.3771248404530336,2.976625459670526,0.9126621808429602,0.0,1.059509037982539,False,True,"GSE135222,GSE190265"
lung_DCB,TACSTD2,residual,tertile,DCB,2,48.0,0.8110098223234715,0.21842664688348132,3.0112485875224544,0.7542989297873006,0.0,0.8110098223234715,False,True,"GSE135222,GSE190265"
lung_DCB,TACSTD2,residual,continuous,DCB,2,70.0,0.965182716319893,0.573532816685958,1.6242796380259075,0.8938418158930377,0.0,0.965182716319893,False,False,"GSE135222,GSE190265"
lung_ORR,CLDN4,raw,median,ORR,2,51.0,0.4295978831584346,0.11909114639824502,1.549689853492986,0.19678122601217618,0.0,0.4295978831584346,False,True,"GSE207422,GSE283829"
lung_ORR,CLDN4,raw,tertile,ORR,2,34.0,0.7692655551501664,0.1514769763226399,3.9066629708798004,0.751701483154045,16.008774996565997,0.7703189085258437,False,True,"GSE207422,GSE283829"
lung_ORR,CLDN4,raw,continuous,ORR,2,51.0,0.7957633134260819,0.430186881769162,1.4720096726116638,0.46662445854464574,0.0,0.7957633134260819,False,False,"GSE207422,GSE283829"
lung_ORR,CLDN4,residual,median,ORR,2,51.0,0.6430494858201161,0.13978015360906623,2.958307245605252,0.5706793105605592,29.127306882469302,0.6566992600061674,False,True,"GSE207422,GSE283829"
lung_ORR,CLDN4,residual,tertile,ORR,2,34.0,0.3424176317821793,0.07643576451087863,1.533965615515348,0.1612804608703473,0.0,0.3424176317821793,False,True,"GSE207422,GSE283829"
lung_ORR,CLDN4,residual,continuous,ORR,2,51.0,0.6843336584224706,0.362524086602927,1.2918108709362144,0.2419490461438225,0.0,0.6843336584224706,False,True,"GSE207422,GSE283829"
lung_ORR,TACSTD2,raw,median,ORR,2,51.0,0.6390392936514216,0.18470796447688828,2.210902058214201,0.47949347703851375,0.0,0.6390392936514216,False,True,"GSE207422,GSE283829"
lung_ORR,TACSTD2,raw,tertile,ORR,2,34.0,0.7398324198299292,0.15899507094275842,3.4425721890992897,0.7008866187537071,0.0,0.7398324198299292,False,True,"GSE207422,GSE283829"
lung_ORR,TACSTD2,raw,continuous,ORR,2,51.0,0.8357423379872263,0.3642228472965916,1.917686550112507,0.6719721001173231,43.17057339639103,0.8351328874379704,False,True,"GSE207422,GSE283829"
lung_ORR,TACSTD2,residual,median,ORR,2,51.0,0.6390392936514216,0.18470796447688828,2.210902058214201,0.47949347703851375,0.0,0.6390392936514216,False,True,"GSE207422,GSE283829"
lung_ORR,TACSTD2,residual,tertile,ORR,2,34.0,0.3957487357474126,0.07766215249936698,2.0166459054421906,0.26453641121865346,0.0,0.3957487357474126,False,True,"GSE207422,GSE283829"
lung_ORR,TACSTD2,residual,continuous,ORR,2,51.0,0.6988527525294755,0.33506918895695786,1.457594985794896,0.3393889380022541,21.694633248093485,0.7015491287675062,False,True,"GSE207422,GSE283829"
lung_author,CLDN4,raw,median,author_R_vs_NR,2,38.0,0.3900129479587024,0.0898865745770764,1.692244924129413,0.2085871254745102,0.0,0.3900129479587024,False,True,"GSE126044,GSE166449"
lung_author,CLDN4,raw,tertile,author_R_vs_NR,2,28.0,0.5114020895561203,0.09079449223588774,2.8804841655250972,0.44702272963049605,0.0,0.5114020895561203,False,True,"GSE126044,GSE166449"
lung_author,CLDN4,raw,continuous,author_R_vs_NR,2,38.0,0.7164547454151418,0.244511422164288,2.099318705377218,0.5432426784421842,51.128489485930785,0.7669445374903732,False,True,"GSE126044,GSE166449"
lung_author,CLDN4,residual,median,author_R_vs_NR,2,38.0,0.6124199784222749,0.1535931395109913,2.441894417711932,0.4871467107241785,0.0,0.6124199784222749,False,True,"GSE126044,GSE166449"
lung_author,CLDN4,residual,tertile,author_R_vs_NR,2,28.0,1.0003520971077173,0.20608567031590883,4.85576855806533,0.999651521651489,0.0,1.0003520971077173,False,True,"GSE126044,GSE166449"
lung_author,CLDN4,residual,continuous,author_R_vs_NR,2,38.0,1.0698721801389222,0.525231893057417,2.179278328229932,0.8523937882864532,0.0,1.0698721801389222,False,False,"GSE126044,GSE166449"
lung_author,TACSTD2,raw,median,author_R_vs_NR,2,38.0,1.529853350595367,0.23628860600232665,9.905053459517326,0.6554945968080497,40.275172759186006,1.5910755364093907,False,True,"GSE126044,GSE166449"
lung_author,TACSTD2,raw,tertile,author_R_vs_NR,2,28.0,1.4681852110527618,0.248830307994067,8.662802499145078,0.6715295157574557,0.0,1.4681852110527618,False,True,"GSE126044,GSE166449"
lung_author,TACSTD2,raw,continuous,author_R_vs_NR,2,38.0,0.8069530998613793,0.2878189052332305,2.2624410472558045,0.6834312281079107,45.03284951383677,0.8392167240388815,False,True,"GSE126044,GSE166449"
lung_author,TACSTD2,residual,median,author_R_vs_NR,2,38.0,0.9974983708713157,0.2501696741408134,3.977312611163532,0.9971679242949394,0.0,0.9974983708713157,False,True,"GSE126044,GSE166449"
lung_author,TACSTD2,residual,tertile,author_R_vs_NR,2,28.0,1.8891081949050703,0.3891810991069142,9.169843500228943,0.43000427620016346,0.0,1.8891081949050703,False,True,"GSE126044,GSE166449"
lung_author,TACSTD2,residual,continuous,author_R_vs_NR,2,38.0,0.9442541214656642,0.4648346786032497,1.9181353865078432,0.8739578540581139,0.0,0.9442541214656642,False,False,"GSE126044,GSE166449"
all_open_DCB,CLDN4,raw,median,DCB,8,510.0,1.1712796331349093,0.8061145571595363,1.7018623058126203,0.40690201375708046,1.1260900418737059,1.1712804996177733,False,False,"GSE135222,GSE190265,GSE190266,Gide,Liu,Braun,Snyder,Miao1"
all_open_DCB,CLDN4,raw,tertile,DCB,8,352.0,1.0212546889341467,0.6542003428613418,1.5942534287100443,0.9262551589106292,0.0,1.0212546889341467,False,False,"GSE135222,GSE190265,GSE190266,Gide,Liu,Braun,Snyder,Miao1"
all_open_DCB,CLDN4,raw,continuous,DCB,8,510.0,1.080813545809357,0.8931732556785048,1.3078738233352014,0.4244144425985825,0.0,1.080813545809357,False,False,"GSE135222,GSE190265,GSE190266,Gide,Liu,Braun,Snyder,Miao1"
all_open_DCB,CLDN4,residual,median,DCB,8,510.0,0.945892076464596,0.655523068005621,1.36488228101659,0.7662164342930562,0.0,0.945892076464596,False,False,"GSE135222,GSE190265,GSE190266,Gide,Liu,Braun,Snyder,Miao1"
all_open_DCB,CLDN4,residual,tertile,DCB,8,346.0,1.0014440843921393,0.6422451868309001,1.5615379838230945,0.9949199699951317,0.0,1.0014440843921393,False,False,"GSE135222,GSE190265,GSE190266,Gide,Liu,Braun,Snyder,Miao1"
all_open_DCB,CLDN4,residual,continuous,DCB,8,510.0,1.010261791408219,0.8377244784067018,1.2183348027749106,0.9149070278046489,0.0,1.010261791408219,False,False,"GSE135222,GSE190265,GSE190266,Gide,Liu,Braun,Snyder,Miao1"
all_open_DCB,TACSTD2,raw,median,DCB,7,441.0,1.069393512379778,0.6273628781926502,1.8228724141513226,0.8052431675018878,30.5989657238537,1.084298359970049,False,False,"GSE135222,GSE190265,Gide,Liu,Braun,Snyder,Miao1"
all_open_DCB,TACSTD2,raw,tertile,DCB,7,300.0,1.0300281466684003,0.5056502111857027,2.0982053590787424,0.9350422379725216,36.27357587172174,1.1066892500770338,False,False,"GSE135222,GSE190265,Gide,Liu,Braun,Snyder,Miao1"
all_open_DCB,TACSTD2,raw,continuous,DCB,7,441.0,1.0016229080262715,0.7777232299516141,1.289981334292177,0.9899770547541968,22.941501588310654,1.0262994429231493,False,False,"GSE135222,GSE190265,Gide,Liu,Braun,Snyder,Miao1"
