n_used,n_events,or,logor,se_logor,or_lo,or_hi,p,estimable,effect,cohort,cancer,gene,measure,cutoff,endpoint,reason
70,52,1.0990158509662349,0.09441509839866902,0.27788359058561113,0.6374772179423581,1.8947121664577695,0.734033561008113,True,HR,GSE190266,NSCLC,CLDN4,residual,median,PFS_Cox,
0,0,,,,,,,False,HR,IMvigor210,urothelial,CLDN4,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,IMvigor210,urothelial,CLDN4,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,IMvigor210,urothelial,CLDN4,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,IMvigor210,urothelial,CLDN4,residual,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,IMvigor210,urothelial,TACSTD2,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,IMvigor210,urothelial,TACSTD2,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,IMvigor210,urothelial,TACSTD2,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,IMvigor210,urothelial,TACSTD2,residual,median,PFS_Cox,too_few_events
41,29,1.3184020898608286,0.2764204653211075,0.20627430124643928,0.87996146246527,1.975295674517113,0.18022501141500313,True,HR,Gide,melanoma,CLDN4,raw,continuous,PFS_Cox,
41,29,1.823023378174162,0.600496319626456,0.38215607462595186,0.8619745038635339,3.855582992853453,0.11610418473800892,True,HR,Gide,melanoma,CLDN4,raw,median,PFS_Cox,
41,29,1.279951241060188,0.2468219842842439,0.2035895528517163,0.8588048725636721,1.9076221291118176,0.22537807495550788,True,HR,Gide,melanoma,CLDN4,residual,continuous,PFS_Cox,
41,29,1.7967233581436022,0.5859646494527264,0.3817841683252258,0.8501586324787662,3.7971911386542927,0.12483147747851037,True,HR,Gide,melanoma,CLDN4,residual,median,PFS_Cox,
41,29,1.423996516262809,0.3534673665421348,0.18810971113350422,0.9848876873761532,2.0588805244695494,0.06023780148463511,True,HR,Gide,melanoma,TACSTD2,raw,continuous,PFS_Cox,
41,29,1.676749554817776,0.5168571304946333,0.3781068946128336,0.7991294087438118,3.5181899687575244,0.17163773596033938,True,HR,Gide,melanoma,TACSTD2,raw,median,PFS_Cox,
41,29,1.4036455541139785,0.33907281939688644,0.18790702177344928,0.9711979754364818,2.0286500707525352,0.07115746146843088,True,HR,Gide,melanoma,TACSTD2,residual,continuous,PFS_Cox,
41,29,1.676749554817776,0.5168571304946333,0.3781068946128336,0.7991294087438118,3.5181899687575244,0.17163773596033938,True,HR,Gide,melanoma,TACSTD2,residual,median,PFS_Cox,
121,86,1.0957146772272062,0.09140682363675293,0.1083687651725954,0.8860375426314903,1.3550110419987649,0.3989603685769807,True,HR,Liu,melanoma,CLDN4,raw,continuous,PFS_Cox,
121,86,1.1746280660138833,0.1609515579242477,0.21738659902140153,0.7671091529837883,1.7986372449093622,0.4590614486276068,True,HR,Liu,melanoma,CLDN4,raw,median,PFS_Cox,
121,86,1.1516126352169302,0.14116325157562568,0.10770193272989388,0.9324567245083754,1.4222769022235418,0.18996438461671916,True,HR,Liu,melanoma,CLDN4,residual,continuous,PFS_Cox,
121,86,1.3314810672794442,0.28629190707908964,0.2183035687782343,0.8679830538503501,2.042484383375145,0.1897093458587079,True,HR,Liu,melanoma,CLDN4,residual,median,PFS_Cox,
121,86,1.0286542385924538,0.02825138346862421,0.10984035919696498,0.8294141087219472,1.2757554175256354,0.7970212701525617,True,HR,Liu,melanoma,TACSTD2,raw,continuous,PFS_Cox,
121,86,1.098979405173997,0.09438193564079746,0.21641504930780245,0.7190736007927636,1.6795996010214627,0.662753004901082,True,HR,Liu,melanoma,TACSTD2,raw,median,PFS_Cox,
121,86,1.1706666778538506,0.15757339666101108,0.10743430760120112,0.9483820550699532,1.44505103540396,0.14245895530471933,True,HR,Liu,melanoma,TACSTD2,residual,continuous,PFS_Cox,
121,86,1.232862520807283,0.20933871821486363,0.21638271569883752,0.8067258329517409,1.884097339054981,0.3333208341289876,True,HR,Liu,melanoma,TACSTD2,residual,median,PFS_Cox,
0,0,,,,,,,False,HR,Riaz,melanoma,CLDN4,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Riaz,melanoma,CLDN4,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Riaz,melanoma,CLDN4,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Riaz,melanoma,CLDN4,residual,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Riaz,melanoma,TACSTD2,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Riaz,melanoma,TACSTD2,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Riaz,melanoma,TACSTD2,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Riaz,melanoma,TACSTD2,residual,median,PFS_Cox,too_few_events
181,159,1.0444440718365338,0.043484755187420274,0.07877037161459052,0.8950236171510413,1.2188096473552472,0.5809178237304292,True,HR,Braun,ccRCC,CLDN4,raw,continuous,PFS_Cox,
181,159,0.8754853076557148,-0.1329769090581352,0.15877184001172767,0.6413565634524535,1.1950833087215198,0.40229213833526245,True,HR,Braun,ccRCC,CLDN4,raw,median,PFS_Cox,
181,159,1.0277639346577112,0.02738550511572056,0.07794187318648342,0.8821611178755603,1.1973988469667558,0.725319744643892,True,HR,Braun,ccRCC,CLDN4,residual,continuous,PFS_Cox,
181,159,0.937626206540132,-0.06440390988859779,0.1588687717850473,0.6867487991633663,1.2801520792782697,0.6851904047463453,True,HR,Braun,ccRCC,CLDN4,residual,median,PFS_Cox,
181,159,1.0787814830731655,0.07583214776197698,0.07470424614852725,0.9318455707097282,1.2488866447421847,0.3100590070474535,True,HR,Braun,ccRCC,TACSTD2,raw,continuous,PFS_Cox,
181,159,1.1082470872199899,0.10277956636976801,0.15943429085899785,0.8108180167359674,1.514780852152109,0.519153005578946,True,HR,Braun,ccRCC,TACSTD2,raw,median,PFS_Cox,
181,159,1.075051926597443,0.07236896422460953,0.07459336764601705,0.9288258323648324,1.2442985591155626,0.3319569730820622,True,HR,Braun,ccRCC,TACSTD2,residual,continuous,PFS_Cox,
181,159,1.1048316568035572,0.09969297657965495,0.15947347990049088,0.8082571274638543,1.510228550294945,0.5318803072661569,True,HR,Braun,ccRCC,TACSTD2,residual,median,PFS_Cox,
27,21,1.115131334767443,0.10897218700459599,0.22711742708138827,0.7144959356049537,1.7404128306585116,0.6313657130852397,True,HR,ICB_Jung,NSCLC,CLDN4,raw,continuous,PFS_Cox,
27,21,1.1809405919834606,0.1663112328030367,0.438935530911913,0.49957256918910165,2.791627819073358,0.7047645602446938,True,HR,ICB_Jung,NSCLC,CLDN4,raw,median,PFS_Cox,
27,21,1.0899330828761908,0.08611630249978945,0.2202883548698871,0.7077609574313514,1.6784680091134043,0.6958524145444807,True,HR,ICB_Jung,NSCLC,CLDN4,residual,continuous,PFS_Cox,
27,21,1.1904577935189002,0.1743379335812482,0.43894217153011883,0.5035920704746076,2.8141621785550863,0.6912366077913537,True,HR,ICB_Jung,NSCLC,CLDN4,residual,median,PFS_Cox,
27,21,1.0492197549625453,0.048046797428965525,0.22909913013944574,0.6696584332934963,1.6439158225626052,0.8338857793091933,True,HR,ICB_Jung,NSCLC,TACSTD2,raw,continuous,PFS_Cox,
27,21,1.4187477723984816,0.34977463213073545,0.4461598821814065,0.591733604990501,3.4016071162934307,0.4330594637978047,True,HR,ICB_Jung,NSCLC,TACSTD2,raw,median,PFS_Cox,
27,21,1.043039322145372,0.04213887631024461,0.22716913584211285,0.6682368316104926,1.6280620523707068,0.8528403270837392,True,HR,ICB_Jung,NSCLC,TACSTD2,residual,continuous,PFS_Cox,
27,21,1.4187477723984816,0.34977463213073545,0.4461598821814065,0.591733604990501,3.4016071162934307,0.4330594637978047,True,HR,ICB_Jung,NSCLC,TACSTD2,residual,median,PFS_Cox,
0,0,,,,,,,False,HR,Hugo,melanoma,CLDN4,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Hugo,melanoma,CLDN4,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Hugo,melanoma,CLDN4,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Hugo,melanoma,CLDN4,residual,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Hugo,melanoma,TACSTD2,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Hugo,melanoma,TACSTD2,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Hugo,melanoma,TACSTD2,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Hugo,melanoma,TACSTD2,residual,median,PFS_Cox,too_few_events
25,19,0.8241084913314963,-0.19345309350238749,0.2567315684025559,0.49825316505241446,1.363071733650162,0.45113580807796083,True,HR,Snyder,urothelial,CLDN4,raw,continuous,PFS_Cox,
25,19,0.687482709764495,-0.3747185991911248,0.4613318829215466,0.27833521294751307,1.698069285664762,0.41664598432751376,True,HR,Snyder,urothelial,CLDN4,raw,median,PFS_Cox,
25,19,0.8184282130259922,-0.20036959154449552,0.26034652102335093,0.4913253355484716,1.3633018519779496,0.4415214585298345,True,HR,Snyder,urothelial,CLDN4,residual,continuous,PFS_Cox,
25,19,0.687482709764495,-0.3747185991911248,0.4613318829215466,0.27833521294751307,1.698069285664762,0.41664598432751376,True,HR,Snyder,urothelial,CLDN4,residual,median,PFS_Cox,
25,19,0.884043061117273,-0.12324950585974524,0.21121939337034984,0.584359141489418,1.337417485961843,0.5595472308802909,True,HR,Snyder,urothelial,TACSTD2,raw,continuous,PFS_Cox,
25,19,0.4546003132089036,-0.7883366785870208,0.4654090693415737,0.18258518376603183,1.1318631693273276,0.09029234994594512,True,HR,Snyder,urothelial,TACSTD2,raw,median,PFS_Cox,
25,19,0.8846633566614134,-0.12254809429326222,0.21065651375926775,0.5854146606267717,1.336880176149877,0.560739348897043,True,HR,Snyder,urothelial,TACSTD2,residual,continuous,PFS_Cox,
25,19,0.4546003132089036,-0.7883366785870208,0.4654090693415737,0.18258518376603183,1.1318631693273276,0.09029234994594512,True,HR,Snyder,urothelial,TACSTD2,residual,median,PFS_Cox,
0,0,,,,,,,False,HR,Shiuan,RCC,CLDN4,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Shiuan,RCC,CLDN4,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Shiuan,RCC,CLDN4,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Shiuan,RCC,CLDN4,residual,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Shiuan,RCC,TACSTD2,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Shiuan,RCC,TACSTD2,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Shiuan,RCC,TACSTD2,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Shiuan,RCC,TACSTD2,residual,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Puch,melanoma,CLDN4,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Puch,melanoma,CLDN4,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Puch,melanoma,CLDN4,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Puch,melanoma,CLDN4,residual,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Puch,melanoma,TACSTD2,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Puch,melanoma,TACSTD2,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Puch,melanoma,TACSTD2,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Puch,melanoma,TACSTD2,residual,median,PFS_Cox,too_few_events
33,8,0.6075555555771377,-0.4983116584389934,0.6510550439565561,0.1695886390513046,2.1765830257118557,0.4440387622027535,True,HR,Miao1,RCC,CLDN4,raw,continuous,PFS_Cox,
33,8,0.2888477025634546,-1.2418557105221537,0.8425062804214006,0.0554004246471038,1.5059992014077028,0.1404811267627973,True,HR,Miao1,RCC,CLDN4,raw,median,PFS_Cox,
33,8,0.6233520126784617,-0.47264389138676954,0.6904583354956235,0.16106581173857717,2.4124780269382433,0.4936364866975972,True,HR,Miao1,RCC,CLDN4,residual,continuous,PFS_Cox,
33,8,0.48107661969474536,-0.7317287290574117,0.8439167628053618,0.09201482402967551,2.5151894431954047,0.38590766798905696,True,HR,Miao1,RCC,CLDN4,residual,median,PFS_Cox,
33,8,0.5901935340291291,-0.5273047720922244,0.41479970351040296,0.26176393548520815,1.3306967094765283,0.2036477414084763,True,HR,Miao1,RCC,TACSTD2,raw,continuous,PFS_Cox,
33,8,0.5085841392985742,-0.6761246115008798,0.7685831562963227,0.11275391280382024,2.2940031109706007,0.37902043305874067,True,HR,Miao1,RCC,TACSTD2,raw,median,PFS_Cox,
33,8,0.5374946000901069,-0.6208365653747714,0.4792655704735429,0.21009466092853843,1.3750965581380978,0.19518519500538112,True,HR,Miao1,RCC,TACSTD2,residual,continuous,PFS_Cox,
33,8,0.7283311360531654,-0.31699947698574943,0.7720357146154553,0.16038317587158724,3.307493076263927,0.6813643318797843,True,HR,Miao1,RCC,TACSTD2,residual,median,PFS_Cox,
0,0,,,,,,,False,HR,Kim,gastric,CLDN4,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Kim,gastric,CLDN4,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Kim,gastric,CLDN4,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Kim,gastric,CLDN4,residual,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Kim,gastric,TACSTD2,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Kim,gastric,TACSTD2,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Kim,gastric,TACSTD2,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Kim,gastric,TACSTD2,residual,median,PFS_Cox,too_few_events
42,36,0.984063703926918,-0.016064644262283604,0.17744409168778275,0.694991916812676,1.3933706996586217,0.9278632311631848,True,HR,Van_Allen,melanoma,CLDN4,raw,continuous,PFS_Cox,
42,36,1.0275628498787723,0.027189833282809626,0.3340809871640607,0.5338668041536561,1.9778068279126086,0.9351342254428487,True,HR,Van_Allen,melanoma,CLDN4,raw,median,PFS_Cox,
42,36,0.9911861330558177,-0.008852938821747222,0.17730966349075247,0.7002065757476814,1.4030858669287474,0.9601787668619475,True,HR,Van_Allen,melanoma,CLDN4,residual,continuous,PFS_Cox,
42,36,1.0275628498787723,0.027189833282809626,0.3340809871640607,0.5338668041536561,1.9778068279126086,0.9351342254428487,True,HR,Van_Allen,melanoma,CLDN4,residual,median,PFS_Cox,
42,36,0.8251536232825034,-0.19218569994299542,0.1712800530247301,0.5898455217712897,1.154333595636336,0.2618389064574751,True,HR,Van_Allen,melanoma,TACSTD2,raw,continuous,PFS_Cox,
42,36,0.6242473807218204,-0.47120854571120074,0.33816537417337417,0.3217396248285227,1.2111806015368587,0.16349089977317333,True,HR,Van_Allen,melanoma,TACSTD2,raw,median,PFS_Cox,
42,36,0.8859229404873985,-0.12112530677875673,0.17780754881011324,0.6252347483238577,1.255303641689631,0.495734969105298,True,HR,Van_Allen,melanoma,TACSTD2,residual,continuous,PFS_Cox,
42,36,1.011695285151085,0.01162742389571396,0.33683996613527123,0.5227881783200461,1.9578242057538284,0.9724631847897616,True,HR,Van_Allen,melanoma,TACSTD2,residual,median,PFS_Cox,
0,0,,,,,,,False,HR,Nathanson,melanoma,CLDN4,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Nathanson,melanoma,CLDN4,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Nathanson,melanoma,CLDN4,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Nathanson,melanoma,CLDN4,residual,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Nathanson,melanoma,TACSTD2,raw,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Nathanson,melanoma,TACSTD2,raw,median,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Nathanson,melanoma,TACSTD2,residual,continuous,PFS_Cox,too_few_events
0,0,,,,,,,False,HR,Nathanson,melanoma,TACSTD2,residual,median,PFS_Cox,too_few_events
