pair	ligand	receptor	family	axis	thesis_direction	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	cpdb_mean_score_high	pass_expr_prop_high	gene_missing_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	cpdb_mean_score_low	pass_expr_prop_low	gene_missing_low	delta_high_minus_low	pass_either	pass_both	gene_missing	cohort	patient_id	unit_id	n_high	n_low	n_tnk
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	409	611	0.0	0.21324031054973602	0.0	0.12274959083469722	0.10662015527486801	False	False	777	611	0.0007997495122253895	0.21324031054973602	0.003861003861003861	0.12274959083469722	0.1070200300309807	False	False	-0.00039987475611269474	False	False	False	GSE131907	P1006	GSE131907:P1006	409	777	611
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	409	611	0.06697392463684082	0.045128919184207916	0.13202933985330073	0.02618657937806874	0.05605142191052437	False	False	777	611	0.09339851886034012	0.045128919184207916	0.10553410553410554	0.02618657937806874	0.06926371902227402	False	False	-0.013212297111749649	False	False	False	GSE131907	P1006	GSE131907:P1006	409	777	611
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	409	611	0.14238384366035461	0.451293408870697	0.23227383863080683	0.220949263502455	0.2968386262655258	True	False	777	611	0.16016849875450134	0.451293408870697	0.1981981981981982	0.220949263502455	0.3057309538125992	True	False	-0.008892327547073364	True	True	False	GSE131907	P1006	GSE131907:P1006	409	777	611
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	409	611	0.14238384366035461	0.405575156211853	0.23227383863080683	0.19967266775777415	0.2739794999361038	True	False	777	611	0.16016849875450134	0.405575156211853	0.1981981981981982	0.19967266775777415	0.2828718274831772	True	False	-0.008892327547073364	True	True	False	GSE131907	P1006	GSE131907:P1006	409	777	611
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	409	611	0.21479853987693787	0.451293408870697	0.32273838630806845	0.220949263502455	0.33304597437381744	True	False	777	611	0.209218367934227	0.451293408870697	0.2625482625482625	0.220949263502455	0.330255888402462	True	False	0.0027900859713554382	True	True	False	GSE131907	P1006	GSE131907:P1006	409	777	611
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	409	611	0.21479853987693787	0.405575156211853	0.32273838630806845	0.19967266775777415	0.31018684804439545	True	False	777	611	0.209218367934227	0.405575156211853	0.2625482625482625	0.19967266775777415	0.30739676207304	True	False	0.0027900859713554382	True	True	False	GSE131907	P1006	GSE131907:P1006	409	777	611
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	409	611	0.1648416817188263	0.451293408870697	0.2396088019559902	0.220949263502455	0.30806754529476166	True	False	777	611	0.12770727276802063	0.451293408870697	0.16602316602316602	0.220949263502455	0.2895003408193588	True	False	0.018567204475402832	True	True	False	GSE131907	P1006	GSE131907:P1006	409	777	611
HLA-C–CD8B	HLA-C	CD8B	ifn_recruit	MHC_I	low>high	409	611	0.1648416817188263	0.405575156211853	0.2396088019559902	0.19967266775777415	0.28520841896533966	True	False	777	611	0.12770727276802063	0.405575156211853	0.16602316602316602	0.19967266775777415	0.26664121448993683	True	False	0.018567204475402832	True	True	False	GSE131907	P1006	GSE131907:P1006	409	777	611
F11R–ITGAL+ITGB2	F11R	ITGAL+ITGB2	barrier_inhibitory	barrier	high>low	91	1530	0.36039817333221436	0.15618044137954712	0.5604395604395604	0.10784313725490197	0.25828930735588074	True	False	276	1530	0.25219660997390747	0.15618044137954712	0.5434782608695652	0.10784313725490197	0.2041885256767273	True	False	0.05410078167915344	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
F11R–ITGAL	F11R	ITGAL	barrier_inhibitory	barrier	high>low	91	1530	0.36039817333221436	0.15618044137954712	0.5604395604395604	0.10784313725490197	0.25828930735588074	True	False	276	1530	0.25219660997390747	0.15618044137954712	0.5434782608695652	0.10784313725490197	0.2041885256767273	True	False	0.05410078167915344	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
F11R–ITGB2	F11R	ITGB2	barrier_inhibitory	barrier	high>low	91	1530	0.36039817333221436	0.765630841255188	0.5604395604395604	0.4326797385620915	0.5630145072937012	True	False	276	1530	0.25219660997390747	0.765630841255188	0.5434782608695652	0.4326797385620915	0.5089137256145477	True	False	0.05410078167915344	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
NECTIN2–TIGIT	NECTIN2	TIGIT	barrier_inhibitory	inhibitory	high>low	91	1530	0.3052109181880951	0.8615344762802124	0.5274725274725275	0.4137254901960784	0.5833726972341537	True	False	276	1530	0.21180447936058044	0.8615344762802124	0.5	0.4137254901960784	0.5366694778203964	True	False	0.046703219413757324	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
CDH1–ITGAE	CDH1	ITGAE	barrier_inhibitory	barrier	high>low	91	1530	0.3486153185367584	0.30381932854652405	0.5384615384615384	0.19673202614379084	0.32621732354164124	True	False	276	1530	0.32136204838752747	0.30381932854652405	0.5760869565217391	0.19673202614379084	0.31259068846702576	True	False	0.013626635074615479	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
CDH1–ITGAE+ITGB7	CDH1	ITGAE+ITGB7	barrier_inhibitory	barrier	high>low	91	1530	0.3486153185367584	0.21570658683776855	0.5384615384615384	0.14248366013071895	0.2821609526872635	True	False	276	1530	0.32136204838752747	0.21570658683776855	0.5760869565217391	0.14248366013071895	0.268534317612648	True	False	0.013626635074615479	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
LGALS9–PTPRC	LGALS9	PTPRC	barrier_inhibitory	inhibitory	high>low	91	1530	0.14535458385944366	1.4848146438598633	0.27472527472527475	0.7359477124183007	0.8150846138596535	True	False	276	1530	0.1201891154050827	1.4848146438598633	0.3115942028985507	0.7359477124183007	0.802501879632473	True	False	0.012582734227180481	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
LGALS9–CD44	LGALS9	CD44	barrier_inhibitory	inhibitory	high>low	91	1530	0.14535458385944366	0.9097785353660583	0.27472527472527475	0.503921568627451	0.527566559612751	True	False	276	1530	0.1201891154050827	0.9097785353660583	0.3115942028985507	0.503921568627451	0.5149838253855705	True	False	0.012582734227180481	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
CXCL9–CXCR3	CXCL9	CXCR3	ifn_recruit	T_recruit	low>high	91	1530	0.011489584110677242	0.36456915736198425	0.054945054945054944	0.2196078431372549	0.18802937073633075	False	False	276	1530	0.03246619924902916	0.36456915736198425	0.07971014492753623	0.2196078431372549	0.1985176783055067	False	False	-0.010488307569175959	False	False	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
CXCL10–CXCR3	CXCL10	CXCR3	ifn_recruit	T_recruit	low>high	91	1530	0.02804819494485855	0.36456915736198425	0.08791208791208792	0.2196078431372549	0.1963086761534214	False	False	276	1530	0.06394538283348083	0.36456915736198425	0.16666666666666666	0.2196078431372549	0.21425727009773254	True	False	-0.017948593944311142	True	False	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	91	1530	0.008365742862224579	0.36456915736198425	0.02197802197802198	0.2196078431372549	0.18646745011210442	False	False	276	1530	0.006297001615166664	0.36456915736198425	0.014492753623188406	0.2196078431372549	0.18543307948857546	False	False	0.0010343706235289574	False	False	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	91	1530	0.06577303260564804	0.10366765409708023	0.12087912087912088	0.06339869281045751	0.08472034335136414	False	False	276	1530	0.05352761223912239	0.10366765409708023	0.13768115942028986	0.06339869281045751	0.07859763316810131	False	False	0.006122710183262825	False	False	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	91	1530	2.6312344074249268	0.4716363549232483	0.9560439560439561	0.21568627450980393	1.5514353811740875	True	False	276	1530	2.2565715312957764	0.4716363549232483	0.9456521739130435	0.21568627450980393	1.3641039431095123	True	False	0.1873314380645752	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	91	1530	2.6312344074249268	0.3348880112171173	0.9560439560439561	0.16797385620915034	1.483061209321022	True	False	276	1530	2.2565715312957764	0.3348880112171173	0.9456521739130435	0.16797385620915034	1.2957297712564468	True	False	0.1873314380645752	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	91	1530	2.368927478790283	0.4716363549232483	0.9340659340659341	0.21568627450980393	1.4202819168567657	True	False	276	1530	2.027177333831787	0.4716363549232483	0.9347826086956522	0.21568627450980393	1.2494068443775177	True	False	0.17087507247924805	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	91	1530	2.368927478790283	0.3348880112171173	0.9340659340659341	0.16797385620915034	1.3519077450037003	True	False	276	1530	2.027177333831787	0.3348880112171173	0.9347826086956522	0.16797385620915034	1.1810326725244522	True	False	0.17087507247924805	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	91	1530	1.9796088933944702	0.4716363549232483	0.8901098901098901	0.21568627450980393	1.2256226241588593	True	False	276	1530	1.755545735359192	0.4716363549232483	0.9166666666666666	0.21568627450980393	1.11359104514122	True	False	0.11203157901763916	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
HLA-C–CD8B	HLA-C	CD8B	ifn_recruit	MHC_I	low>high	91	1530	1.9796088933944702	0.3348880112171173	0.8901098901098901	0.16797385620915034	1.1572484523057938	True	False	276	1530	1.755545735359192	0.3348880112171173	0.9166666666666666	0.16797385620915034	1.0452168732881546	True	False	0.11203157901763916	True	True	False	GSE131907	P1010	GSE131907:P1010	91	276	1530
F11R–ITGAL+ITGB2	F11R	ITGAL+ITGB2	barrier_inhibitory	barrier	high>low	70	809	0.9784408807754517	0.15134909749031067	0.8857142857142857	0.10259579728059333	0.5648949891328812	True	False	133	809	0.6247566938400269	0.15134909749031067	0.6090225563909775	0.10259579728059333	0.38805289566516876	True	False	0.1768420934677124	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
F11R–ITGAL	F11R	ITGAL	barrier_inhibitory	barrier	high>low	70	809	0.9784408807754517	0.15134909749031067	0.8857142857142857	0.10259579728059333	0.5648949891328812	True	False	133	809	0.6247566938400269	0.15134909749031067	0.6090225563909775	0.10259579728059333	0.38805289566516876	True	False	0.1768420934677124	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
F11R–ITGB2	F11R	ITGB2	barrier_inhibitory	barrier	high>low	70	809	0.9784408807754517	0.6296009421348572	0.8857142857142857	0.3831891223733004	0.8040209114551544	True	False	133	809	0.6247566938400269	0.6296009421348572	0.6090225563909775	0.3831891223733004	0.627178817987442	True	False	0.1768420934677124	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
NECTIN2–TIGIT	NECTIN2	TIGIT	barrier_inhibitory	inhibitory	high>low	70	809	0.5013410449028015	0.4305966794490814	0.7	0.23362175525339926	0.46596886217594147	True	False	133	809	0.2730703353881836	0.4305966794490814	0.44360902255639095	0.23362175525339926	0.3518335074186325	True	False	0.11413535475730896	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
CDH1–ITGAE	CDH1	ITGAE	barrier_inhibitory	barrier	high>low	70	809	0.8426522612571716	0.14405696094036102	0.8142857142857143	0.10012360939431397	0.4933546110987663	True	False	133	809	0.6134422421455383	0.14405696094036102	0.6090225563909775	0.10012360939431397	0.3787496015429497	True	False	0.11460500955581665	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
CDH1–ITGAE+ITGB7	CDH1	ITGAE+ITGB7	barrier_inhibitory	barrier	high>low	70	809	0.8426522612571716	0.14405696094036102	0.8142857142857143	0.10012360939431397	0.4933546110987663	True	False	133	809	0.6134422421455383	0.14405696094036102	0.6090225563909775	0.10012360939431397	0.3787496015429497	True	False	0.11460500955581665	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
LGALS9–PTPRC	LGALS9	PTPRC	barrier_inhibitory	inhibitory	high>low	70	809	0.505471408367157	1.4708093404769897	0.6714285714285714	0.757725587144623	0.9881403744220734	True	False	133	809	0.5110735893249512	1.4708093404769897	0.5939849624060151	0.757725587144623	0.9909414649009705	True	False	-0.0028010904788970947	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
LGALS9–CD44	LGALS9	CD44	barrier_inhibitory	inhibitory	high>low	70	809	0.505471408367157	1.2540318965911865	0.6714285714285714	0.6637824474660075	0.8797516524791718	True	False	133	809	0.5110735893249512	1.2540318965911865	0.5939849624060151	0.6637824474660075	0.8825527429580688	True	False	-0.0028010904788970947	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
CXCL9–CXCR3	CXCL9	CXCR3	ifn_recruit	T_recruit	low>high	70	809	0.007131731603294611	0.3178689181804657	0.014285714285714285	0.19406674907292953	0.16250032489188015	False	False	133	809	0.0007076809415593743	0.3178689181804657	0.007518796992481203	0.19406674907292953	0.15928829956101254	False	False	0.0032120253308676183	False	False	False	GSE131907	P1011	GSE131907:P1011	70	133	809
CXCL10–CXCR3	CXCL10	CXCR3	ifn_recruit	T_recruit	low>high	70	809	0.015911350026726723	0.3178689181804657	0.05714285714285714	0.19406674907292953	0.1668901341035962	False	False	133	809	0.05200405418872833	0.3178689181804657	0.08270676691729323	0.19406674907292953	0.18493648618459702	False	False	-0.018046352081000805	False	False	False	GSE131907	P1011	GSE131907:P1011	70	133	809
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	70	809	0.021392354741692543	0.3178689181804657	0.02857142857142857	0.19406674907292953	0.16963063646107912	False	False	133	809	0.0	0.3178689181804657	0.0	0.19406674907292953	0.15893445909023285	False	False	0.010696177370846272	False	False	False	GSE131907	P1011	GSE131907:P1011	70	133	809
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	70	809	0.05951916053891182	0.07387591898441315	0.17142857142857143	0.042027194066749075	0.06669753976166248	False	False	133	809	0.06609932333230972	0.07387591898441315	0.12030075187969924	0.042027194066749075	0.06998762115836143	False	False	-0.0032900813966989517	False	False	False	GSE131907	P1011	GSE131907:P1011	70	133	809
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	70	809	2.004802703857422	0.40242961049079895	0.9571428571428572	0.19530284301606923	1.2036161571741104	True	False	133	809	1.6940221786499023	0.40242961049079895	0.8421052631578947	0.19530284301606923	1.0482258945703506	True	False	0.15539026260375977	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	70	809	2.004802703857422	0.32629895210266113	0.9571428571428572	0.1668726823238566	1.1655508279800415	True	False	133	809	1.6940221786499023	0.32629895210266113	0.8421052631578947	0.1668726823238566	1.0101605653762817	True	False	0.15539026260375977	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	70	809	2.3226003646850586	0.40242961049079895	0.9857142857142858	0.19530284301606923	1.3625149875879288	True	False	133	809	1.8164408206939697	0.40242961049079895	0.8270676691729323	0.19530284301606923	1.1094352155923843	True	False	0.25307977199554443	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	70	809	2.3226003646850586	0.32629895210266113	0.9857142857142858	0.1668726823238566	1.3244496583938599	True	False	133	809	1.8164408206939697	0.32629895210266113	0.8270676691729323	0.1668726823238566	1.0713698863983154	True	False	0.25307977199554443	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	70	809	1.7966753244400024	0.40242961049079895	0.9285714285714286	0.19530284301606923	1.0995524674654007	True	False	133	809	1.4170814752578735	0.40242961049079895	0.7894736842105263	0.19530284301606923	0.9097555428743362	True	False	0.18979692459106445	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
HLA-C–CD8B	HLA-C	CD8B	ifn_recruit	MHC_I	low>high	70	809	1.7966753244400024	0.32629895210266113	0.9285714285714286	0.1668726823238566	1.0614871382713318	True	False	133	809	1.4170814752578735	0.32629895210266113	0.7894736842105263	0.1668726823238566	0.8716902136802673	True	False	0.18979692459106445	True	True	False	GSE131907	P1011	GSE131907:P1011	70	133	809
F11R–ITGAL+ITGB2	F11R	ITGAL+ITGB2	barrier_inhibitory	barrier	high>low	62	328	0.5593532919883728	0.1518322378396988	0.8709677419354839	0.12195121951219512	0.3555927649140358	True	False	195	328	0.5167438983917236	0.1518322378396988	0.7897435897435897	0.12195121951219512	0.3342880681157112	True	False	0.021304696798324585	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
F11R–ITGAL	F11R	ITGAL	barrier_inhibitory	barrier	high>low	62	328	0.5593532919883728	0.1518322378396988	0.8709677419354839	0.12195121951219512	0.3555927649140358	True	False	195	328	0.5167438983917236	0.1518322378396988	0.7897435897435897	0.12195121951219512	0.3342880681157112	True	False	0.021304696798324585	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
F11R–ITGB2	F11R	ITGB2	barrier_inhibitory	barrier	high>low	62	328	0.5593532919883728	0.8167004585266113	0.8709677419354839	0.4451219512195122	0.6880268752574921	True	False	195	328	0.5167438983917236	0.8167004585266113	0.7897435897435897	0.4451219512195122	0.6667221784591675	True	False	0.021304696798324585	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
NECTIN2–TIGIT	NECTIN2	TIGIT	barrier_inhibitory	inhibitory	high>low	62	328	0.6756454110145569	1.0212355852127075	0.8548387096774194	0.5213414634146342	0.8484404981136322	True	False	195	328	0.5982148051261902	1.0212355852127075	0.8	0.5213414634146342	0.8097251951694489	True	False	0.03871530294418335	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
CDH1–ITGAE	CDH1	ITGAE	barrier_inhibitory	barrier	high>low	62	328	0.8757704496383667	0.4620680510997772	0.8870967741935484	0.3475609756097561	0.668919250369072	True	False	195	328	0.8543090224266052	0.4620680510997772	0.8256410256410256	0.3475609756097561	0.6581885367631912	True	False	0.010730713605880737	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
CDH1–ITGAE+ITGB7	CDH1	ITGAE+ITGB7	barrier_inhibitory	barrier	high>low	62	328	0.8757704496383667	0.4620680510997772	0.8870967741935484	0.3475609756097561	0.668919250369072	True	False	195	328	0.8543090224266052	0.4620680510997772	0.8256410256410256	0.3475609756097561	0.6581885367631912	True	False	0.010730713605880737	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
LGALS9–PTPRC	LGALS9	PTPRC	barrier_inhibitory	inhibitory	high>low	62	328	1.0422396659851074	1.354759931564331	0.967741935483871	0.7896341463414634	1.1984997987747192	True	False	195	328	0.9351961016654968	1.354759931564331	0.882051282051282	0.7896341463414634	1.144978016614914	True	False	0.0535217821598053	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
LGALS9–CD44	LGALS9	CD44	barrier_inhibitory	inhibitory	high>low	62	328	1.0422396659851074	0.7593891024589539	0.967741935483871	0.4847560975609756	0.9008143842220306	True	False	195	328	0.9351961016654968	0.7593891024589539	0.882051282051282	0.4847560975609756	0.8472926020622253	True	False	0.0535217821598053	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
CXCL9–CXCR3	CXCL9	CXCR3	ifn_recruit	T_recruit	low>high	62	328	0.0	0.3830101788043976	0.0	0.27439024390243905	0.1915050894021988	False	False	195	328	0.00852840207517147	0.3830101788043976	0.010256410256410256	0.27439024390243905	0.19576929043978453	False	False	-0.004264201037585735	False	False	False	GSE131907	P1012	GSE131907:P1012	62	195	328
CXCL10–CXCR3	CXCL10	CXCR3	ifn_recruit	T_recruit	low>high	62	328	0.04000566154718399	0.3830101788043976	0.14516129032258066	0.27439024390243905	0.2115079201757908	True	False	195	328	0.09865579009056091	0.3830101788043976	0.19487179487179487	0.27439024390243905	0.24083298444747925	True	False	-0.02932506427168846	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	62	328	0.0	0.3830101788043976	0.0	0.27439024390243905	0.1915050894021988	False	False	195	328	0.01603570766746998	0.3830101788043976	0.041025641025641026	0.27439024390243905	0.19952294323593378	False	False	-0.00801785383373499	False	False	False	GSE131907	P1012	GSE131907:P1012	62	195	328
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	62	328	0.07802680134773254	0.14923739433288574	0.1774193548387097	0.11280487804878049	0.11363209784030914	True	False	195	328	0.05365067347884178	0.14923739433288574	0.17435897435897435	0.11280487804878049	0.10144403390586376	True	False	0.012188063934445381	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	62	328	3.2100396156311035	0.27575647830963135	1.0	0.13719512195121952	1.7428980469703674	True	False	195	328	3.210278034210205	0.27575647830963135	0.958974358974359	0.13719512195121952	1.7430172562599182	True	False	-0.00011920928955078125	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	62	328	3.2100396156311035	0.19483022391796112	1.0	0.10670731707317073	1.7024349197745323	True	False	195	328	3.210278034210205	0.19483022391796112	0.958974358974359	0.10670731707317073	1.702554129064083	True	False	-0.00011920928955078125	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	62	328	3.393474817276001	0.27575647830963135	1.0	0.13719512195121952	1.8346156477928162	True	False	195	328	3.232905149459839	0.27575647830963135	0.9692307692307692	0.13719512195121952	1.754330813884735	True	False	0.08028483390808105	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	62	328	3.393474817276001	0.19483022391796112	1.0	0.10670731707317073	1.794152520596981	True	False	195	328	3.232905149459839	0.19483022391796112	0.9692307692307692	0.10670731707317073	1.7138676866889	True	False	0.08028483390808105	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	62	328	2.9256691932678223	0.27575647830963135	1.0	0.13719512195121952	1.6007128357887268	True	False	195	328	2.763728618621826	0.27575647830963135	0.9435897435897436	0.13719512195121952	1.5197425484657288	True	False	0.08097028732299805	True	True	False	GSE131907	P1012	GSE131907:P1012	62	195	328
