cohort	term	nes	fdr	nom_p	lead_genes
TCGA-HNSC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-3.0491308318435792	0.0	0.0	COL4A2;SERPINH1;COL4A1;FERMT2;LOXL2;FN1;CALD1;COL5A1;PLOD3;COL5A3;NID2;COL5A2;COL6A2;SPARC;LAMC1;VIM;FSTL1;CALU;PDGFRB;COL6A3;COL1A1;THY1;SPOCK1;VCAN;CDH11;COL1A2;PCOLCE;MATN3;SGCB;THBS1;BGN;COL3A1;POSTN;ADAM12;TPM1;TAGLN;FBN1;ACTA2;EFEMP2;LGALS1;COL12A1;NTM;THBS2;HTRA1;MYL9;FAP;LAMA1;CDH2;CTHRC1;ITGB3;MMP14;SCG2;PLOD1;ITGA5;PTX3;EMP3;TIMP1;TNC;TGFBI;SGCD;MFAP5;PMP22;PMEPA1;ANPEP;MMP2;MXRA5;RGS4;GREM1;INHBA;COL11A1;SNAI2;GEM;LAMA2;SNTB1;GAS1;GPX7;DAB2;MMP1;FMOD;FBN2;MSX1;FOXC2;FBLN2;PRRX1;TIMP3;FLNA;VEGFC;SERPINE2;NNMT;SLIT3;ECM2;TPM2;GLIPR1;BMP1;LOXL1;FBLN5;LRRC15;WIPF1;NT5E;FSTL3;SERPINE1;OXTR;IGFBP4;MAGEE1;SGCG;DCN;ITGB1;MMP3;SLIT2;FGF2;COL16A1;BASP1;IL6;PPIB;SFRP4;LUM;EDIL3;CXCL12;CAP2;MEST;CADM1;TGM2;WNT5A;LAMA3;PFN2;DPYSL3;PCOLCE2;ITGAV;CDH6;GJA1
TCGA-HNSC	CUSTOM_BARRIER_KERATIN	2.966415296870605	0.0	0.0	SPRR3;CSTA;PPL;S100A9;EVPL;S100A8;TGM1;SPRR2A;SPRR1A;IVL;SPRR2D;CNFN;SPRR1B;S100A7;KRT6A;KRT5;PKP1;KRT16;FLG;KRT6B;PI3
TCGA-HNSC	GOBP_KERATINIZATION	2.7045804903949664	0.0	0.0	SPRR3;PPL;EVPL;KRT78;TGM1;SPRR2F;KRT4;TMEM79;SPRR1A;KRT80;IVL;SPRR2D;CNFN;SPRR1B;SPRR2E;SFN;TGM3;KRT6A;KRT5;SPRR2B;ABCA12;KRT6C;KRT16;KRT6B
TCGA-HNSC	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.589225930086568	0.0	0.0	CLDN4;GRHL1;GRHL3;KLF4;TMPRSS11F;TMEM79;NFKBIZ;FA2H;CLDN1;SFN;LSR;ALOX12;UGCG;ABCA12;KRT16;FLG;ALOX12B;ELOVL1
TCGA-HNSC	CUSTOM_EMT_CORE	-2.5273914018327104	0.0	0.0	FN1;SPARC;VIM;COL1A1;COL3A1;ZEB1;AXL;CDH2;ITGA5;ZEB2;MMP2;SNAI2;MMP9;TWIST1;SNAI1
TCGA-HNSC	CUSTOM_TJ_CORE	2.466629078510689	0.0	0.0	TJP3;CLDN4;CLDN7;TJP2;OCLN;CRB3;F11R;PARD3;CGN;PARD6B;CLDN1;INADL;MARVELD2;TJP1;MAGI3;CLDN8
TCGA-HNSC	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-2.096699794835752	0.0	0.0	PHLDB1;FERMT2;LOXL2;HEYL;SLC39A10;TGFB1I1;COL1A1;EDNRA;LOXL3;SPRED1;FGFR1;ACVRL1;DACT3;TGFB2;TGFB3;GREM1;SNAI2;FOXA2;MSX2;SFRP2;DAB2;TWIST1;ENG;POFUT2;MSX1;FLNA;GSC;TGFBR2;SNAI1;PDPN;TBX5;HMGA2;BMP4;NCAM1;WNT2;EPHA3;TBX3;HAS2;LIMS1;NOTCH4;NOG;TMEM100;FOXF2;HEY1;CUL7;IGF1;GLIPR2;CTNNB1;ROCK1;AXIN2;SPRED2;IL6;BMP5;LEF1;AGT;LRP6;SMAD7;RBPJ;HGF;SPRED3;SPRY2;SDCBP;GATA3
TCGA-HNSC	CUSTOM_CLAUDIN_PAR_FOCAL	1.9338662836374136	0.0013985036011467	0.0	CLDN4;CLDN7;F11R;PARD3;CLDN1
TCGA-HNSC	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.7807194589837123	0.0055066079295154	0.0	EPHA2;CLDN4;CLDN7;OCLN;ILDR1;F11R;PARD3;MPP7;POF1B;PRKCH;CLDN1;LSR;MARVELD2;TJP1;MARVELD3;CLDN8;CLDN17;FZD5;DLG1;CLDN23;GRHL2;PDCD6IP;CLDN16
TCGA-HNSC	KEGG_TIGHT_JUNCTION	1.6105528560807236	0.0146842878120411	0.0041666666666666	TJP3;CLDN4;CLDN7;TJP2;OCLN;LLGL2;CRB3;MYH14;F11R;PARD3;CGN;EPB41L1;PARD6B;PRKCH;CLDN1;CTNNA1;TJP1;MAGI3;EPB41;CLDN8;PRKCD;PPP2CA;CLDN17;PARD6G;PPP2R2A;GNAI3;VAPA;CDC42;CLDN23;ACTN4;PPP2CB;CLDN16;MYL12B;GNAI1
TCGA-BLCA	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-2.778363602029798	0.0	0.0	PCOLCE2;SERPINE2;PTX3;PLOD3;FERMT2;LOXL2;ITGB3;SGCB;NT5E;EMP3;VIM;FLNA;WIPF1;MCM7;ITGA5;LGALS1;COL4A1;COL4A2;TGFBI;LAMC1;COL5A3;FBN1;FN1;TNC;PRRX1;SGCG;BDNF;SLIT2;COL6A2;MSX1;FGF2;BMP1;GLIPR1;IL6;PLOD1;COL5A2;NID2;APLP1;LOX;NNMT;FOXC2;CALD1;TIMP1;CALU;PDGFRB;SERPINH1;PLOD2;CRLF1;FSTL1;VEGFC;SCG2;TPM2;CXCL12;COL5A1;ANPEP;MYLK;FSTL3;PDLIM4;TNFRSF11B;LAMA1;FAP;COL6A3;CTHRC1;FBN2;INHBA;DPYSL3;CAP2;ADAM12;OXTR;SPARC;VCAM1;THBS1;TPM1;THY1;BGN;GEM;GPX7;PMEPA1;CDH2;TGFB1;HTRA1;COL1A2;PTHLH;MMP3;VCAN;TNFAIP3;IL15;SNTB1;SFRP1;COL1A1;PCOLCE;BASP1;PLAUR;IL32;TGM2;ITGB1;PVR;COL3A1;GJA1;ENO2;POSTN;LAMA3;ECM2;GAS1;PMP22;COL12A1;FAS;TFPI2;MMP1;ECM1;MYL9;CDH6;CD44;MFAP5;FMOD;MATN3;ITGB5;MAGEE1;RGS4;COL16A1
TCGA-BLCA	CUSTOM_TJ_CORE	2.342217803102613	0.0	0.0	CLDN4;TJP3;CRB3;CGN;INADL;TJP2;OCLN;CLDN7;CLDN8;PARD6B;MARVELD2;F11R;MAGI1;CLDN1;TJP1;CLDN3
TCGA-BLCA	CUSTOM_EMT_CORE	-2.2262496948238373	0.0	0.0	ZEB2;VIM;ITGA5;FN1;AXL;SNAI1;ZEB1;SPARC;MMP9;TWIST1;CDH2;COL1A1;COL3A1
TCGA-BLCA	GOBP_KERATINIZATION	2.045041136041128	0.0007563152321887	0.0	EVPL;TMEM79;PPL;IVL;SPRR1A;SPRR3;KRT80;KRT7;ABCA12;SFN;LCE1E;KRT4;KRT78;CNFN;LIPK;KRT17
TCGA-BLCA	CUSTOM_BARRIER_KERATIN	2.008514937750826	0.000605052185751	0.0	EVPL;PPL;IVL;SPRR1A;SPRR3;CSTA;CNFN;KRT17;S100A9;KRT10;S100A8;LOR;KRT16;PKP1;LCE1A;SPRR1B
TCGA-BLCA	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.0039349592405125	0.0005042101547925	0.002079002079002	TMEM79;CLDN4;GRHL3;GRHL1;ELOVL1;LSR;FA2H;ABCA12;SFN;CLDN1;TP63
TCGA-BLCA	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.7560718616692486	0.0032413509950947	0.0	CLDN4;CLDN23;ILDR1;POF1B;OCLN;CLDN7;LSR;CLDN8;MPP7;MARVELD2;MARVELD3;EPHA2;OCEL1;GRHL2;F11R;DLG1;CLDN1;FRMPD2;PRKCH;FZD5;TJP1;PDCD6IP;CLDN3;CLDN16;PARD3;CLDN12;MICALL2;IKBKB
TCGA-BLCA	CUSTOM_CLAUDIN_PAR_FOCAL	1.738358479325851	0.0035924973528966	0.0	CLDN4;CLDN7;F11R;CLDN1;PARD3
TCGA-BLCA	KEGG_TIGHT_JUNCTION	1.734662511791054	0.0031933309803526	0.0	CLDN4;TJP3;CLDN23;EPB41L1;CRB3;SRC;CGN;MYH14;LLGL2;PRKCD;CDC42;TJP2;OCLN;CLDN7;CLDN8;PARD6B;F11R;MYLPF;IGSF5;MAGI1;PRKCZ;EPB41;PPP2R2D;CTTN;CLDN1;PRKCH;PARD6G;TJP1;MYL5;MYL12B
TCGA-BLCA	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-1.349816408996764	0.0645554202192448	0.02367941712204	LOXL3;HMGA2;MAD2L2;TCOF1;FERMT2;EOMES;LOXL2;GLIPR2;WNT11;FGFR1;FLNA;FAM83D;TGFB2;ACVRL1;SPRED1;MSX1;PHLDB1;SLC39A10;SNAI1;EDNRA;IL6;HEYL;HGF;TGFB3;TGFB1I1;POLR1B;HIF1A;SDCBP;ALX1;TRIM28;LEF1;EZH2;TWIST1;WWTR1;ENG;HPN;TGFB1;TGFBR2;IL17RD;ROCK1;SFRP1;COL1A1;NCAM1;KBTBD8;CTNNB1;FOXA2;NOLC1;TGFBR1;FGF8;OLFM1
TCGA-CESC	GOBP_KERATINIZATION	3.354174261597247	0.0	0.0	IVL;TGM1;TMEM79;SPRR3;SFN;KRT4;KRT78;SPRR1A;PPL;SPRR1B;KRT16;KRT6A;KRT5;EVPL;KRT6C;SPRR2D;KRT6B;SPRR2E;KRT74;CNFN;KRT3;SPRR2F;IL1A;CDH3;KRT79;KRT80;LCE3E;KRT75;KRT17;KRT1;SPRR2B;TCHH;ABCA12;SPRR4;LCE1C;LCE3D;CASP14;LCE1B
TCGA-CESC	CUSTOM_BARRIER_KERATIN	3.0433460054258115	0.0	0.0	IVL;S100A8;TGM1;SPRR3;CSTA;S100A9;SPRR1A;PPL;SPRR1B;KRT16;KRT6A;KRT5;EVPL;SPRR2A;SPRR2D;KRT6B;PKP1;KRT14;CNFN;S100A7;DSG1;KRT17;KRT1;KRT10;DSC1;LCE3D
TCGA-CESC	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.7481592606952865	0.0	0.0	GRHL3;TMEM79;SFN;TMPRSS11F;GRHL1;KRT16;TP63;CLDN1;KLF4;CLDN4;ELOVL1;IL18;ALOX12;KRT1;ALOXE3;ABCA12;FLG;ALOX12B;UGCG;PLEC;FLG2;NFKBIZ;HRNR
TCGA-CESC	CUSTOM_CLAUDIN_PAR_FOCAL	1.8031880408704264	0.0036255767963085	0.0	F11R;CLDN1;PARD3;CLDN4;CLDN7
TCGA-CESC	CUSTOM_TJ_CORE	1.7280325316046747	0.0049851680949241	0.0022321428571428	F11R;CLDN1;PARD3;CLDN8;TJP2;CLDN4;TJP1;CLDN7;AMOTL1;INADL;CRB3
TCGA-CESC	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.5567965583504504	0.0231634073097487	0.0092807424593967	EPHA2;F11R;CLDN1;PRKCH;PARD3;MPP7;SNAI2;CLDN8;CLDN4;TJP1;EXT1;CLDN16;GRHL2;CLDN7;DLG1;PRKACA;PAK2;ILDR1;CLDN17;CLDN23;PDCD6IP;PLEC;RAB13
TCGA-CESC	KEGG_TIGHT_JUNCTION	1.4332823167102016	0.038892551087673	0.0072289156626506	F11R;CLDN1;PRKCH;PARD3;CDC42;EPB41L1;PARD6G;GNAI1;CLDN8;TJP2;GNAI3;CLDN4;TJP1;CLDN16;VAPA;CLDN7;ACTB;MYH14;HCLS1;AMOTL1;HRAS;CRB3;ACTN4;PPP2R2A;CLDN17;CLDN23;MYL12B;RAB13;PRKCB;PPP2R2D;MYL12A;PRKCE;PRKCQ;PPP2R2B;EXOC4;MAGI3;RRAS;EPB41L3;PRKCD;PPP2CA;OCLN;ACTG1;PTEN;PPP2R2C;SRC
TCGA-CESC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-1.1032440411649145	0.8313161875945537	0.2052631578947368	FERMT2;MEST;SGCB;TPM1;PLOD3;LOXL2;CALU;CDH6;TIMP1;GPX7;OXTR;CDH2;SLIT2;FZD8;SERPINH1;PLOD1;LAMC1;COL4A2;FBN2;SCG2;SNTB1;ANPEP;COL4A1;HTRA1;CADM1;PFN2;TPM2;PPIB;ITGB3;PTX3;LAMA1;TNFRSF11B;FMOD;FSTL1;RHOB;NT5E;MSX1;ENO2;FBLN5;TGM2;BDNF;EFEMP2;TGFBR3;FGF2;SERPINE2;FUCA1;SPOCK1;CAP2;COL6A2;PCOLCE;NID2;APLP1;MATN3;LGALS1;IL6;NNMT;FOXC2;ITGB1;PMP22
TCGA-CESC	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-1.068271357172868	0.5001891074130106	0.3045774647887324	SLC39A10;FOXA2;LRP6;CUL7;HPN;FERMT2;PHLDB1;FGFR1;NOG;BMP4;LOXL2;ALX1;TRIM28;CTNNB1;SPRED1;AXIN2;SPRED2;POFUT2;MSX2;LOXL3;FUZ;NOTCH4;BAMBI;TGFB1I1;HEYL;DAG1;AGT;SPRY1;HMGA2;BMP5;CRB2;TGFBR2;HDAC2;MSX1;SPRY2;ACVRL1;WNT11;TGFBR3;GCNT2;RBPJ;ROCK2;ROCK1;TMEM100;TCF7L2;SPRED3;IL6;OVOL2;SOX9;VASN;NKX2-1;EDNRA;SDCBP;TWIST1;HEY1;SDHAF2
TCGA-CESC	CUSTOM_EMT_CORE	-0.5949928019147356	0.9814674735249622	0.9516129032258064	CDH2;TWIST1;ZEB1;FN1;SPARC;VIM;COL1A1
TCGA-BRCA	GOBP_KERATINIZATION	2.56002892199989	0.0	0.0	KLK5;KRT17;KRT6B;KRT81;KRT7;KRT5;PPL;KRT6C;KRT16;KRT86;KRT83;SFN;KRT6A;CDH3;TMEM79;TGM1;CNFN;EVPL;KRT4;KRT75;KRT78;SPRR2D;KRT80;KRT77;LCE1C;SPRR2E;SPRR1B;KRT71;LIPK;KRT74;SPRR2G
TCGA-BRCA	CUSTOM_BARRIER_KERATIN	2.532532524604525	0.0	0.0	KRT17;KRT14;KRT6B;KRT5;PPL;KRT16;PI3;PKP1;DSG1;KRT6A;TGM1;CNFN;EVPL;SPRR2D;KRT10;SPRR2A;LOR;CSTA;DSC1;SPRR1B
TCGA-BRCA	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.4141247478389807	0.0	0.0	LSR;CLDN4;KRT16;GRHL3;SFN;GRHL1;CLDN1;ELOVL1;SRF;MET;KLF4;TMEM79;NFKBIZ;TP63
TCGA-BRCA	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.9522015267959287	0.0007403189066059	0.0	TNFRSF12A;JUN;SFRP1;ANPEP;LAMC2;PDLIM4;TAGLN;TPM2;MYL9;FOXC2;TPM1;FZD8;OXTR;SDC4;PMEPA1;FGF2;PPIB;TIMP1;WNT5A;CAPG;MGP;GADD45B;TPM4;ACTA2;SDC1;PTX3;FBLN5;NNMT;PLOD1;CXCL1;CRLF1;GPC1;CXCL6;MYLK;CD59;IL6;FBLN2;COL16A1;QSOX1;VIM;GAS1;COL7A1;PLAUR;ELN;PMP22;IGFBP3;LGALS1;SERPINE2;SERPINH1;TNFRSF11B;GADD45A;PLOD3;MMP3;GEM;COL6A2;GPX7;DST;PCOLCE2;MMP14;FBLN1;FSTL3;SAT1;CALD1;MATN2;SNAI2;TFPI2;GLIPR1;LOXL1;PCOLCE;LAMA1;IL32;DKK1;VEGFA;COL8A2;BGN;EMP3
TCGA-BRCA	KEGG_TIGHT_JUNCTION	1.9324372234904037	0.000634559062805	0.0	CLDN4;CLDN3;CLDN1;MYL12B;CLDN23;ACTB;RRAS;MYL9;PRKCZ;F11R;ACTN4;CLDN8;MYL7;MYL12A;CLDN19;CLDN9;CLDN5;CLDN7;RAB13;ACTN1;CSNK2B;AKT1;PARD3;CLDN11;MYH11;PPP2R2D;TJP2;CLDN10;MYH14;TJAP1;CLDN16;HRAS;MRAS;CRB3;CLDN14;EPB41L1;MYLPF
TCGA-BRCA	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.906783374908487	0.0005552391799544	0.0	LSR;EPHA2;CLDN4;CLDN3;CLDN1;CLDN23;MARVELD3;SRF;WNT11;F11R;CLDN8;CLDN19;CLDN9;CLDN5;CLDN7;POF1B;RAB13;PARD3;CLDN11;SNAI1;CLDN25;CLDN10;EXT1;CLDN16
TCGA-BRCA	CUSTOM_TJ_CORE	1.8803310105658733	0.0006580612503163	0.0	CLDN4;CLDN3;CLDN1;F11R;CLDN8;CLDN7;PARD3;TJP2;AMOT;INADL;CRB3
TCGA-BRCA	CUSTOM_CLAUDIN_PAR_FOCAL	1.849545306784225	0.0006730171878235	0.0	CLDN4;CLDN1;F11R;CLDN7;PARD3
TCGA-BRCA	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.2827774451181635	0.1006833712984054	0.0515151515151515	EFNA1;SOX9;SFRP1;ADAM15;FOXC1;EDN1;ZNF750;TCF7L2;VASN;WNT11;WNT5A;IL17RD;GCNT2;HEY2;CRB2;TGFB1I1;BAMBI;PEF1;SPRY2;SNAI1;DAB2IP;NOTCH1;IL6;SERPINB3;POFUT2;JAG1;BMP2;SPRY1;LRG1;PDCD6;GSC;OVOL2;GLIPR2;WWTR1;S100A4;ENG;DACT3;TMEM100;TGFB2;RTN4;AGT;APLF;NOG;SDHAF2;SNAI2;FOXF2;NOTCH4;ACVR1;TNXB;PHLDB1;MSX2
TCGA-BRCA	CUSTOM_EMT_CORE	-0.6862524457559784	0.9415708812260536	0.8708133971291866	ZEB2;FN1;CDH2;ZEB1;AXL
