gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,pct_expressed,spearman_q,pearson_q,pearson_rank
PVRL4,1,0.6044792833146696,1.1090417174794022e-10,0.6141458171239188,4.614266860670693e-11,8.2031914893617,100.0,2.7160431661070563e-07,1.1300339541782529e-07,1
LYPD3,2,0.4652458187335188,2.3055539633910713e-06,0.46257410249433956,2.680208881025292e-06,5.6677063829787215,100.0,0.00200499183438276,0.000980420229001394,6
AMIGO2,3,0.4636419463208467,2.524050692827925e-06,0.4617790795866963,2.802344468358415e-06,8.691152127659576,100.0,0.00200499183438276,0.000980420229001394,7
TSPAN14,4,0.4589837047449111,3.2747927062192896e-06,0.4659005468553576,2.221599360177125e-06,10.83895106382979,100.0,0.00200499183438276,0.000980420229001394,5
GPR87,5,0.44143447135877745,8.445001285763233e-06,0.4115322459661105,3.777200224936816e-05,0.3905148936170212,35.1063829787234,0.0037042376045535244,0.006166908900580175,14
ALPP,6,0.4400604065913717,9.075306503601939e-06,0.5151968766317453,1.0777125599472699e-07,2.619618085106383,87.2340425531915,0.0037042376045535244,8.797726864369548e-05,3
MSLN,7,0.43552360654553335,1.148474293918255e-05,0.4083457354221165,4.3947590268313426e-05,9.042507446808507,100.0,0.004018019351151152,0.006331038151005858,15
SLC26A9,8,0.4213933239824723,2.3409347259443164e-05,0.5486519700778385,1.0347358561744306e-08,1.9824680851063836,85.1063829787234,0.007166186429797039,1.2670340558855904e-05,2
DRD1,9,0.39875720617201005,6.868432578307381e-05,0.40279359108084684,5.7009153554803356e-05,2.933946808510638,93.61702127659575,0.014097738889908147,0.007756412058650746,16
GRIK2,10,0.39697276234268597,7.452432055652897e-05,0.32260424943318694,0.0015183445102855315,2.4132765957446796,95.74468085106383,0.014097738889908147,0.05964037319692146,52
LY6G6C,11,0.3956001878409132,7.932707586003416e-05,0.36474306042988885,0.00030109928712785696,4.019322340425532,100.0,0.014097738889908147,0.025427315661245575,25
MFI2,12,0.39535454972365713,8.021636434554442e-05,0.43048259629679025,1.4860769076069105e-05,9.069317021276593,100.0,0.014097738889908147,0.003032835288941103,11
CD164L2,13,0.3947880187349327,8.230284322091779e-05,0.34689436251771877,0.000614172038245575,2.01575,91.48936170212765,0.014097738889908147,0.038355491687197776,34
DPCR1,14,0.3937267092301037,8.634793113459462e-05,0.33575324021690417,0.0009387032815691501,1.1370489361702127,74.46808510638297,0.014097738889908147,0.048882471754698134,39
ALPPL2,15,0.39096881287600965,9.773936988447577e-05,0.48445471716521676,7.516302511357555e-07,3.573472340425531,92.5531914893617,0.014960232302942572,0.00046018562125786633,4
PTPRF,16,0.38830329082830617,0.00011006147536403377,0.3893576815345957,0.00010502440177961528,12.933471276595752,100.0,0.015855326656854043,0.011182815650359904,19
PTPRU,17,0.3801249864537803,0.00015744412178100064,0.348429548968996,0.0005785860653986307,7.560188297872341,100.0,0.02142114745787059,0.038296142544898555,32
PSCA,18,0.37819304610464316,0.000171105918202482,0.43482798894655367,1.1903412519286169e-05,2.838040425531915,92.5531914893617,0.022054652298835704,0.003032835288941103,9
GJB4,19,0.371397608640682,0.0002283529452963922,0.3610394505508765,0.00035029886065192736,5.972898936170214,100.0,0.025606891541800732,0.02859606365788567,26
SLC45A4,20,0.37015496875338655,0.0002405642473825132,0.3344935213784269,0.0009838647216826393,9.354536170212766,100.0,0.025606891541800732,0.048882471754698134,41
IL20RB,21,0.36927356139146766,0.00024958795537138645,0.437600116822372,1.0315688355745424e-05,4.048441489361703,100.0,0.025606891541800732,0.003032835288941103,8
GJB3,22,0.3691435176823321,0.000250945445897598,0.34728241019625705,0.0006049926471027203,8.979058510638295,100.0,0.025606891541800732,0.038355491687197776,33
VTCN1,23,0.36411124872925654,0.0003090143947856292,0.4288807424896194,1.6115135130486198e-05,1.5584521276595749,76.59574468085107,0.029106778955000228,0.003035843533427746,12
UPK2,24,0.35444881019377533,0.00045652174173762064,0.2712630527780788,0.008179108206824668,1.594587234042553,80.85106382978722,0.039929348054122606,0.16644795055092218,97
SLC10A5,25,0.34758516056785754,0.0005979183838044632,0.35728838734816026,0.00040757456226467136,3.292761702127661,100.0,0.050493176618521735,0.03119219071831813,28
CACNG4,26,0.3389962756814217,0.0008309937701765505,0.36756857248736985,0.0002679355036610006,5.349490425531915,97.87234042553192,0.06416334958446604,0.023434787445206804,24
SLC34A3,27,0.3387615325503741,0.000838394114619401,0.34086776272860997,0.0007740923924634764,2.566325531914894,96.80851063829788,0.06416334958446604,0.04212782820317897,38
FOLR1,28,0.33395345141081023,0.0010038254597940946,0.360197391127934,0.0003624706298494597,4.926292553191489,97.87234042553192,0.06859905992150052,0.028635179758107317,27
TGFA,29,0.33388722320557745,0.0010062984361174168,0.32951087192179196,0.0011825487032777729,8.660682978723406,100.0,0.06859905992150052,0.05363077359865307,44
PROM2,30,0.33359823718527615,0.0010171542750899477,0.323731199971228,0.0014582412191307388,7.411031914893614,100.0,0.06859905992150052,0.05964037319692146,49
UPK3B,31,0.33309251164974896,0.0010364088269071128,0.3805239392179482,0.00015475178930587756,2.76083829787234,98.93617021276596,0.06859905992150052,0.015159485280403766,21
GJB5,32,0.3304386149044864,0.0011429981646541702,0.43403579340558573,1.2397642158807713e-05,3.570271276595745,96.80851063829788,0.07177442321123238,0.003032835288941103,10
SLC2A1,33,0.32734168984575374,0.0012799207864980326,0.3274726841566514,0.0012738402205625247,12.041654255319152,100.0,0.07836315015334205,0.055707762502814694,46
PLXNB3,34,0.3249720044792833,0.0013945666864748892,0.2990582702957057,0.003411445470857859,4.933905319148939,100.0,0.08329984915065862,0.09828976421330467,68
ANO3,35,0.3159052054975376,0.0019243162635259527,0.3520003993380081,0.0005029966797538293,1.0895244680851064,70.2127659574468,0.10244892455163171,0.03421774635325356,31
OR51Q1,36,0.31318312805882687,0.0021155788312347073,0.34342392120052445,0.0007021159759788518,0.033539361702127665,6.382978723404255,0.1079210301713565,0.039079136935732,37
IGDCC3,37,0.3120015697365291,0.002203809762520696,0.06703103833074714,0.5209270199479211,0.9939223404255315,65.95744680851064,0.1079210301713565,0.9087085103633646,896
MYOF,38,0.3114330094281689,0.002247436724679127,0.21762697829180155,0.03511192333216473,11.186025531914897,100.0,0.1079210301713565,0.3509759193488629,187
RAET1L,39,0.31027706534696387,0.002338542800437169,0.30461657687167437,0.0028345084190835998,3.0472510638297865,98.93617021276596,0.11013637150520438,0.0858271552426636,64
PRLHR,40,0.30903858941711226,0.002439832574011045,0.4203384022921308,2.4656342022125007e-05,0.2781074468085107,25.53191489361702,0.11120196096552917,0.004313098686584581,13
EFNA3,41,0.3085142506231261,0.002483893157225018,0.303150070811301,0.0029775304679627084,9.593970212765962,100.0,0.11120196096552917,0.08892648922000822,66
NIPAL2,42,0.3083553083119604,0.0024973898951017167,0.27888549654235917,0.006489883015662224,8.01096170212766,100.0,0.11120196096552917,0.14318669824645755,89
ADRA1B,43,0.3064935627978901,0.0026604675623737293,0.3968397496421762,7.497762643532746e-05,2.3924702127659576,97.87234042553192,0.11249879159687795,0.009181010357005848,17
LINGO4,44,0.3060351510098886,0.0027020626002028543,0.2969427634975681,0.003657285995907332,1.3020946808510636,91.48936170212765,0.11249879159687795,0.102950498896288,70
EPHA1,45,0.30438175053281796,0.0028569869134697262,0.35565278492079455,0.00043514449911204726,9.213410638297875,100.0,0.11249879159687795,0.031343202303688346,29
MUC15,46,0.3041260864410005,0.002881641963415196,0.34526851109762996,0.0006540344372766907,0.9413053191489361,48.93617021276596,0.11249879159687795,0.03853155521620843,36
MPL,47,0.30406386591048656,0.0028876710473099846,0.27519784238188666,0.007264131884504476,3.371585106382978,100.0,0.11249879159687795,0.15605139460659176,92
ELFN2,48,0.3037170826861251,0.002921481786587738,0.39400722090487034,8.526119359375262e-05,3.5409808510638277,100.0,0.11249879159687795,0.009491121050504554,18
EPHB6,49,0.3036159375790196,0.002931409963641644,0.3248600347927029,0.0014002073661576484,4.537759574468085,100.0,0.11249879159687795,0.059122548960691045,48
TMEM25,50,0.3035292417729292,0.0029399439208657365,0.29438195223673136,0.003975993065760348,5.863285106382979,100.0,0.11249879159687795,0.10374123489246982,75
MUC16,51,0.30219221943205854,0.003074408268211199,0.3689252532675908,0.0002532391644552972,1.5016159574468093,68.08510638297872,0.11583424382844965,0.022969730138926774,23
ANO1,52,0.30046598995773577,0.0032561625834547207,0.3288807537370007,0.0012101160973812825,8.814658510638301,100.0,0.12068053429580067,0.053883169499759284,45
GPR110,53,0.3000480441013837,0.0033015907708528565,0.3754152396845801,0.00019267873744747453,3.523701063829786,97.87234042553192,0.12068053429580067,0.01814885492341789,22
PVRL2,54,0.2955904186358145,0.0038226260435953534,0.3110568979332754,0.002276722766233059,11.284520212765957,100.0,0.137275932880803,0.07625584854214917,60
ADAM8,55,0.29480186395983093,0.003922089957795364,0.3463828073909625,0.000626467810325811,7.647014893617023,100.0,0.137275932880803,0.038355491687197776,35
TLR5,56,0.29143517682332115,0.004373244686519628,0.30707696401278567,0.0026083640706080218,5.171504255319147,98.93617021276596,0.14776822236369833,0.08189594370409033,63
ADAM15,57,0.2912122646129054,0.004404687722560219,0.3170073732834171,0.00185142189351647,11.592431914893618,100.0,0.14776822236369833,0.06571206111915702,57
DSG3,58,0.2895567676913629,0.004644580427679125,0.3122446452112911,0.0021853920961760393,6.073636170212764,98.93617021276596,0.15371050631602942,0.07433368393798778,59
ITGA3,59,0.28535202109597946,0.005306971442302178,0.2950521119462658,0.0038902775099203158,11.134186170212763,100.0,0.17101017187102677,0.10374123489246982,73
EFNA5,60,0.2845139616371058,0.005448603666373726,0.2547062127879632,0.013233136201064474,5.0808340425531915,100.0,0.173293901025315,0.2266290248699783,116
PTTG1IP,61,0.28397313865423385,0.00554177500530394,0.27345477671705315,0.007657674530267736,12.514332978723406,100.0,0.17399752548704295,0.16166935279849728,94
UPK1B,62,0.2831998383418271,0.005677453135151535,0.2710807847705849,0.008223847291409384,0.4758840425531915,36.17021276595745,0.17600104718969758,0.16644795055092218,99
TMEM213,63,0.2813186111035739,0.006019898957991959,0.2524472190125993,0.014099575220914876,0.6567425531914894,56.38297872340425,0.18306097842147015,0.23522465630125886,117
CACNA1C,64,0.2806559982660839,0.0061448043159246304,0.26951687867673324,0.00861665711624909,7.917440425531916,100.0,0.183519826459749,0.1729687973581477,100
NIPAL4,65,0.2793844597767583,0.0063909388970770495,0.29493968704764384,0.003904540748683518,3.213621276595744,98.93617021276596,0.18857119709568304,0.10374123489246982,74
OTOP1,66,0.27840930877148257,0.0065855721627203715,0.2872463074923811,0.0049988216960509665,0.14049042553191485,17.02127659574468,0.19200078841074034,0.1205834133950703,80
ADRB1,67,0.2777701516766029,0.006715970333235601,0.2964190899766658,0.003720536856705181,3.278140425531916,96.80851063829788,0.19349895701287043,0.1035408495689885,71
CACNA1I,68,0.27671133908897155,0.0069370122433157246,0.3203847478139592,0.0016433226640720372,2.6740659574468086,98.93617021276596,0.19510716835939695,0.06288276881738154,53
LY6H,69,0.27655846605602197,0.006969451945649477,0.2913029158325715,0.004391876620857941,2.326622340425532,93.61702127659575,0.19510716835939695,0.10975210045388875,79
ITGA7,70,0.27350359426362747,0.007646401884185783,0.22455841599740237,0.029561638213959726,7.552393617021276,100.0,0.2080670912707887,0.3275267225541682,167
SCN1B,71,0.2721887078712567,0.007955189953377769,0.22559071071681674,0.028802232119664584,5.3292936170212775,100.0,0.21409077138266105,0.32356269018834205,166
SERINC4,72,0.2707437777697504,0.008307135808264116,0.2501145090727758,0.015045549551134484,2.5006553191489376,98.93617021276596,0.21872244419888248,0.24202145732508426,122
RAET1G,73,0.2707293284687353,0.008310723369106146,0.23020074281320224,0.02560935470888517,2.97983829787234,98.93617021276596,0.21872244419888248,0.3074377925591166,159
SDK2,74,0.2700935592240725,0.008469931799187121,0.31777005922271384,0.0018024505493565767,4.731124468085107,98.93617021276596,0.21872244419888248,0.06491472640256259,56
ABCG2,75,0.2700357620200123,0.008484537443402954,0.26868054405980346,0.008833416053959969,5.274169148936171,100.0,0.21872244419888248,0.17587834078169076,101
OR2T8,76,0.2688648340148218,0.008785245015919079,0.3075060226961808,0.0025706323787916996,0.1599712765957447,18.085106382978726,0.22411526087485234,0.08175946358001132,62
SLC9A1,77,0.2682440486941444,0.008948437262507521,0.23798552249632096,0.020900625297237563,10.281856382978726,100.0,0.22592497789567956,0.2859532477817586,142
TGFBR3,78,0.2675504822454214,0.009133906148695125,0.19916667198147767,0.05429399553459286,8.668515957446806,100.0,0.22825445059341182,0.42892256472328355,221
SLC8A2,79,0.26670182716835633,0.009365432730642114,0.22082814769559647,0.03244850790224639,3.1412702127659564,96.80851063829788,0.2293594475734254,0.3395999822760744,179
UPK3A,80,0.26567207311346314,0.009653268561580265,0.33410981313131516,0.000998008814918296,3.781363829787234,100.0,0.231773085365785,0.048882471754698134,42
IGSF3,81,0.26479066575154425,0.009905769690683188,0.2637482152544735,0.010211859994295927,9.21840106382979,100.0,0.2332618266584916,0.19386701648085833,106
GPR142,82,0.2633450241280548,0.010332449706015812,0.28571387980748697,0.005246834929568624,0.507454255319149,55.319148936170215,0.23639485241747846,0.12237617850012915,84
TRPV6,83,0.26286366398636085,0.010478049698937182,0.3233893256335898,0.0014762423491418214,1.1640319148936173,79.7872340425532,0.23639485241747846,0.05964037319692146,50
TMPRSS13,84,0.2628255608134957,0.010489651307131951,0.2281241092295309,0.027008263171181775,7.034117021276597,100.0,0.23639485241747846,0.32025498000874414,160
PLXND1,85,0.2627966622114655,0.010498457811908887,0.24613700441579833,0.01678557448408359,10.196321276595746,100.0,0.23639485241747846,0.26017640450329566,126
MEGF9,86,0.26068706426326627,0.011159060134885067,0.1416739150464014,0.17317189109207776,8.592105319148931,100.0,0.24400480598512078,0.6282932759770347,477
TMEM132B,87,0.25934327926886536,0.011598538156108893,0.21620178697815157,0.036355452133145484,2.485729787234042,98.93617021276596,0.24866175241605568,0.35823331186124435,188
GRIA2,88,0.25910912148606435,0.011676644151836016,0.23299381945642086,0.02382540387634108,0.3573319148936171,37.234042553191486,0.24866175241605568,0.3007650210987593,151
EDAR,89,0.25808619008055483,0.012023260750550784,0.2511340729003169,0.01462553115026133,7.798037234042554,100.0,0.2516663724623835,0.23878617191326665,121
GPR78,90,0.2568671265116406,0.012448022825331254,0.3532910169080732,0.000477983948511845,0.12704574468085103,11.702127659574469,0.2536690087886978,0.03344521971158595,30
ITGB6,91,0.25651121626991297,0.012574473296296192,0.28679039635265985,0.00507149513258156,9.188736170212767,100.0,0.2536690087886978,0.1205834133950703,82
ATP2B4,92,0.2560488386374309,0.01274041979624738,0.24176065232274627,0.018898257623362023,10.216441489361696,100.0,0.2536690087886978,0.2771367240695425,134
ENTPD3,93,0.2560488386374309,0.01274041979624738,0.3226586545640636,0.0015153921588158161,3.1689978723404244,98.93617021276596,0.2536690087886978,0.05964037319692146,51
ICAM5,94,0.255566794473525,0.012915451065568453,0.16752925342302386,0.10653773985039999,2.5765425531914894,95.74468085106383,0.25508015854497695,0.5572977687511418,330
DLK1,95,0.2548839373513724,0.013166977789082393,0.16288907560179003,0.11673331736019422,0.1629723404255319,17.02127659574468,0.2579674288437022,0.5698190826074092,350
OR11H4,96,0.2532755936715134,0.013776297540748316,0.23947388662532637,0.02009045896641898,0.06725851063829788,10.638297872340425,0.2656547454904931,0.28224191613840344,141
IFNAR1,97,0.25220532456742406,0.01419520932617276,0.2926716574473105,0.004202438369775223,10.439421276595745,100.0,0.2673466654011419,0.10720595382895333,77
P2RX4,98,0.25216197666437884,0.0142124064682314,0.2272912177593884,0.027587289020152492,9.143404255319147,100.0,0.2673466654011419,0.32025498000874414,163
