accession,fileName,category,size_bytes,download_http
PXD062630,011321-Koranyi-NSCLC-urine-EVs-17.raw,RAW,565147190,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-17.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-47.raw,RAW,584494309,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-47.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-8.raw,RAW,538260996,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-8.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-24.raw,RAW,538114284,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-24.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-37.raw,RAW,571382516,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-37.raw
PXD062630,idmapping_2025_03_25.fasta,FASTA,3233735,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/idmapping_2025_03_25.fasta
PXD062630,011321-Koranyi-NSCLC-urine-EVs-19.raw,RAW,542921236,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-19.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-2.raw,RAW,566834938,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-2.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-11.raw,RAW,573620472,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-11.raw
PXD062630,Metadata.docx,OTHER,26489,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/Metadata.docx
PXD062630,011321-Koranyi-NSCLC-urine-EVs-35.raw,RAW,541002592,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-35.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-34.raw,RAW,524765097,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-34.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-6.raw,RAW,535514120,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-6.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-42.raw,RAW,597091126,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-42.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-20.raw,RAW,538662198,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-20.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-10.raw,RAW,548688385,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-10.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-14.raw,RAW,555115922,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-14.raw
PXD062630,011321-Koranyi-NSCLC-urine-EVs-5.raw,RAW,550199085,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/04/PXD062630/011321-Koranyi-NSCLC-urine-EVs-5.raw
PXD040761,210907_25_Orbi3_KN_SER_G120_T150_Lav6gina_6_2ug_200pg_iRT.raw,RAW,3362828618,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_25_Orbi3_KN_SER_G120_T150_Lav6gina_6_2ug_200pg_iRT.raw
PXD040761,210907_39_Orbi3_KN_SER_G120_T150_Lav6gina_14_2ug_200pg_iRT.raw,RAW,3894948504,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_39_Orbi3_KN_SER_G120_T150_Lav6gina_14_2ug_200pg_iRT.raw
PXD040761,210907_19_Orbi3_KN_SER_G120_T150_Lav6gina_7_2ug_200pg_iRT.raw,RAW,3743627649,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_19_Orbi3_KN_SER_G120_T150_Lav6gina_7_2ug_200pg_iRT.raw
PXD040761,210903_42_Orbi3_MS_QC_G120_T150_Lav6gina_13_2ug_200pg_iRT.raw,RAW,3652959676,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_42_Orbi3_MS_QC_G120_T150_Lav6gina_13_2ug_200pg_iRT.raw
PXD040761,210907_23_Orbi3_KN_SER_G120_T150_Lav6gina_18_2ug_200pg_iRT.raw,RAW,2874150999,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_23_Orbi3_KN_SER_G120_T150_Lav6gina_18_2ug_200pg_iRT.raw
PXD040761,210907_27_Orbi3_KN_SER_G120_T150_Lav6gina_21_2ug_200pg_iRT.raw,RAW,3617299129,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_27_Orbi3_KN_SER_G120_T150_Lav6gina_21_2ug_200pg_iRT.raw
PXD040761,210903_40_Orbi3_MS_QC_G120_T150_Lav6gina_1_2ug_200pg_iRT.raw,RAW,3615814588,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_40_Orbi3_MS_QC_G120_T150_Lav6gina_1_2ug_200pg_iRT.raw
PXD040761,210903_28_Orbi3_MS_QC_G120_T150_Lav6gina_19_2ug_200pg_iRT.raw,RAW,3617726084,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_28_Orbi3_MS_QC_G120_T150_Lav6gina_19_2ug_200pg_iRT.raw
PXD040761,210903_38_Orbi3_MS_QC_G120_T150_Lav6gina_30_2ug_200pg_iRT.raw,RAW,3599194109,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_38_Orbi3_MS_QC_G120_T150_Lav6gina_30_2ug_200pg_iRT.raw
PXD040761,checksum.txt,OTHER,3935,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/checksum.txt
PXD040761,210907_33_Orbi3_KN_SER_G120_T150_Lav6gina_25_2ug_200pg_iRT.raw,RAW,3549981848,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_33_Orbi3_KN_SER_G120_T150_Lav6gina_25_2ug_200pg_iRT.raw
PXD040761,210907_37_Orbi3_KN_SER_G120_T150_Lav6gina_26_2ug_200pg_iRT.raw,RAW,3613895473,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_37_Orbi3_KN_SER_G120_T150_Lav6gina_26_2ug_200pg_iRT.raw
PXD040761,210903_30_Orbi3_MS_QC_G120_T150_Lav6gina_23_2ug_200pg_iRT.raw,RAW,3409683816,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_30_Orbi3_MS_QC_G120_T150_Lav6gina_23_2ug_200pg_iRT.raw
PXD040761,210903_34_Orbi3_MS_QC_G120_T150_Lav6gina_8_2ug_200pg_iRT.raw,RAW,3520692780,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_34_Orbi3_MS_QC_G120_T150_Lav6gina_8_2ug_200pg_iRT.raw
PXD040761,210907_15_Orbi3_KN_SER_G120_T150_Lav6gina_17_2ug_200pg_iRT.raw,RAW,3500784308,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_15_Orbi3_KN_SER_G120_T150_Lav6gina_17_2ug_200pg_iRT.raw
PXD040761,210903_22_Orbi3_MS_QC_G120_T150_Lav6gina_27_2ug_200pg_iRT.raw,RAW,3594081334,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_22_Orbi3_MS_QC_G120_T150_Lav6gina_27_2ug_200pg_iRT.raw
PXD040761,210907_12_Orbi3_KN_SER_G120_T150_Lav6gina_24_2ug_200pg_iRT.raw,RAW,3803241358,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_12_Orbi3_KN_SER_G120_T150_Lav6gina_24_2ug_200pg_iRT.raw
PXD040761,210903_20_Orbi3_MS_QC_G120_T150_Lav6gina_9_2ug_200pg_iRT.raw,RAW,2730339901,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_20_Orbi3_MS_QC_G120_T150_Lav6gina_9_2ug_200pg_iRT.raw
PXD040761,210903_14_Orbi3_MS_QC_G120_T150_Lav6gina_28_2ug_200pg_iRT.raw,RAW,3300378036,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_14_Orbi3_MS_QC_G120_T150_Lav6gina_28_2ug_200pg_iRT.raw
PXD040761,210903_32_Orbi3_MS_QC_G120_T150_Lav6gina_5_2ug_200pg_iRT.raw,RAW,3485892213,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_32_Orbi3_MS_QC_G120_T150_Lav6gina_5_2ug_200pg_iRT.raw
PXD040761,210903_36_Orbi3_MS_QC_G120_T150_Lav6gina_29_2ug_200pg_iRT.raw,RAW,3517370373,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_36_Orbi3_MS_QC_G120_T150_Lav6gina_29_2ug_200pg_iRT.raw
PXD040761,210907_17_Orbi3_KN_SER_G120_T150_Lav6gina_20_2ug_200pg_iRT.raw,RAW,3756080101,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_17_Orbi3_KN_SER_G120_T150_Lav6gina_20_2ug_200pg_iRT.raw
PXD040761,210907_21_Orbi3_KN_SER_G120_T150_Lav6gina_12_2ug_200pg_iRT.raw,RAW,3696201416,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_21_Orbi3_KN_SER_G120_T150_Lav6gina_12_2ug_200pg_iRT.raw
PXD040761,210903_26_Orbi3_MS_QC_G120_T150_Lav6gina_11_2ug_200pg_iRT.raw,RAW,3552749894,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_26_Orbi3_MS_QC_G120_T150_Lav6gina_11_2ug_200pg_iRT.raw
PXD040761,210907_10_Orbi3_KN_SER_G120_T150_Lav6gina_10_2ug_200pg_iRT.raw,RAW,3383219688,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_10_Orbi3_KN_SER_G120_T150_Lav6gina_10_2ug_200pg_iRT.raw
PXD040761,txt.zip,SEARCH,2679967402,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/txt.zip
PXD040761,210907_31_Orbi3_KN_SER_G120_T150_Lav6gina_2_2ug_200pg_iRT.raw,RAW,66261640,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_31_Orbi3_KN_SER_G120_T150_Lav6gina_2_2ug_200pg_iRT.raw
PXD040761,210903_18_Orbi3_MS_QC_G120_T150_Lav6gina_4_2ug_200pg_iRT.raw,RAW,3497164943,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_18_Orbi3_MS_QC_G120_T150_Lav6gina_4_2ug_200pg_iRT.raw
PXD040761,210903_24_Orbi3_MS_QC_G120_T150_Lav6gina_3_2ug_200pg_iRT.raw,RAW,3375492145,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_24_Orbi3_MS_QC_G120_T150_Lav6gina_3_2ug_200pg_iRT.raw
PXD040761,210903_16_Orbi3_MS_QC_G120_T150_Lav6gina_15_2ug_200pg_iRT.raw,RAW,3431895978,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210903_16_Orbi3_MS_QC_G120_T150_Lav6gina_15_2ug_200pg_iRT.raw
PXD040761,210907_29_Orbi3_KN_SER_G120_T150_Lav6gina_22_2ug_200pg_iRT.raw,RAW,3638320414,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_29_Orbi3_KN_SER_G120_T150_Lav6gina_22_2ug_200pg_iRT.raw
PXD040761,210907_35_Orbi3_KN_SER_G120_T150_Lav6gina_16_2ug_200pg_iRT.raw,RAW,3861702458,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/05/PXD040761/210907_35_Orbi3_KN_SER_G120_T150_Lav6gina_16_2ug_200pg_iRT.raw
PXD019573,QEP2_8917_YMER_2068_1_310119.raw,RAW,625413497,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2068_1_310119.raw
PXD019573,HFX_9058_DYME_2132_260219.raw,RAW,1946066518,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2132_260219.raw
PXD019573,QEP2_8911_YMER_2044_1_280119.raw,RAW,1351331303,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2044_1_280119.raw
PXD019573,HFX_9058_DYME_2130_260219.raw,RAW,1886845087,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2130_260219.raw
PXD019573,HFX_9058_DYME_2126_260219.raw,RAW,1984406517,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2126_260219.raw
PXD019573,HF2_11376_YMER_3126_140520.raw,RAW,2210940507,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3126_140520.raw
PXD019573,HFX_9058_DYME_2128_260219.raw,RAW,2435429234,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2128_260219.raw
PXD019573,HFX_9058_DYME_2131_260219.raw,RAW,1623265396,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2131_260219.raw
PXD019573,HFX_9058_DYME_2137_260219.raw,RAW,1679846573,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2137_260219.raw
PXD019573,QEP2_8917_YMER_2078_1_310119.raw,RAW,607949593,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2078_1_310119.raw
PXD019573,QEP2_8917_YMER_2069_1_310119.raw,RAW,628188611,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2069_1_310119.raw
PXD019573,QEP2_8911_YMER_2059_1_280119.raw,RAW,1275330004,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2059_1_280119.raw
PXD019573,QEP2_8917_YMER_2062_1_310119.raw,RAW,712970973,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2062_1_310119.raw
PXD019573,DataDepositionTable.xlsx,EXPERIMENTAL DESIGN,12278,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/DataDepositionTable.xlsx
PXD019573,MAPP_Proteasome_Composition.tar.gz,SEARCH,529213445,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/MAPP_Proteasome_Composition.tar.gz
PXD019573,HF2_11376_YMER_3127_210520.raw,RAW,2303769758,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3127_210520.raw
PXD019573,HF2_11376_YMER_3134_140520.raw,RAW,2194248799,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3134_140520.raw
PXD019573,checksum.txt,OTHER,6880,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/checksum.txt
PXD019573,HF2_11376_YMER_3135_140520.raw,RAW,2254519829,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3135_140520.raw
PXD019573,QEP2_8911_YMER_2051_1_280119.raw,RAW,1608700283,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2051_1_280119.raw
PXD019573,QEP2_8911_YMER_2052_1_280119.raw,RAW,1395289827,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2052_1_280119.raw
PXD019573,QEP2_8917_YMER_2066_1_310119.raw,RAW,696675845,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2066_1_310119.raw
PXD019573,QEP2_8911_YMER_2050_1_280119.raw,RAW,1387338821,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2050_1_280119.raw
PXD019573,HFX_9058_DYME_2136_260219.raw,RAW,2054766668,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2136_260219.raw
PXD019573,QEP2_8911_YMER_2053_1_280119.raw,RAW,1421454694,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2053_1_280119.raw
PXD019573,QEP2_8911_YMER_2049_1_280119.raw,RAW,1428984129,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2049_1_280119.raw
PXD019573,QEP2_8917_YMER_2063_1_310119.raw,RAW,641478972,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2063_1_310119.raw
PXD019573,HFX_9058_DYME_2124_260219.raw,RAW,1852656157,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HFX_9058_DYME_2124_260219.raw
PXD019573,QEP2_8911_YMER_2054_1_280119.raw,RAW,1340819369,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2054_1_280119.raw
PXD019573,HF2_11376_YMER_3132_210520.raw,RAW,2280237827,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3132_210520.raw
PXD019573,HF2_11376_YMER_3125_140520.raw,RAW,2263672486,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3125_140520.raw
PXD019573,QEP2_8917_YMER_2065_1_310119.raw,RAW,639174278,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2065_1_310119.raw
PXD019573,QEP2_8911_YMER_2055_1_280119.raw,RAW,1419978482,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2055_1_280119.raw
PXD019573,QEP2_8911_YMER_2058_1_280119.raw,RAW,1322656289,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2058_1_280119.raw
PXD019573,Degradome_MAPP_Peptides.tar.gz,SEARCH,392552897,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/Degradome_MAPP_Peptides.tar.gz
PXD019573,QEP2_8917_YMER_2073_1_310119.raw,RAW,665457235,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8917_YMER_2073_1_310119.raw
PXD019573,QEP2_8911_YMER_2046_1_280119.raw,RAW,1655563076,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/QEP2_8911_YMER_2046_1_280119.raw
PXD019573,HF2_11376_YMER_3128_140520.raw,RAW,2327809279,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD019573/HF2_11376_YMER_3128_140520.raw
