slice,gene,axis,rho,lo,hi,p,n,n_cells_total,q
primary_tLung_tS,CD226,Nectin,-0.10303030303030303,-0.688024076647253,0.563126334062507,0.7769984634438898,10,6347,0.9388731433280335
primary_tLung_tS,CD44,Galectin,-0.2121212121212121,-0.7425717830613109,0.4818610498007884,0.5563057751029299,10,6347,0.8962704154436092
primary_tLung_tS,CD47,CD47,0.5515151515151515,-0.11966443926457049,0.8767064877776783,0.09840117666963498,10,6347,0.7134085308548536
primary_tLung_tS,CD96,Nectin,-0.13939393939393938,-0.7069720655934089,0.537397651865767,0.7009318849100584,10,6347,0.9388731433280335
primary_tLung_tS,HAVCR2,Galectin,0.6242424242424242,-0.008870224150877409,0.9000956335600213,0.053717767217167436,10,6347,0.6446506666666665
primary_tLung_tS,JUNB,TGFB,0.01818181818181818,-0.6185252046851079,0.6404761076223408,0.9602404181286242,10,6347,0.9602404181286242
primary_tLung_tS,LAG3,Galectin,-0.34545454545454546,-0.8008829778237485,0.36316216508754007,0.3282265114713672,10,6347,0.7136251130760175
primary_tLung_tS,LGALS1,Galectin,0.38181818181818183,-0.32623620589287905,0.8154161755273215,0.2762553333854362,10,6347,0.7136251130760175
primary_tLung_tS,LGALS3,Galectin,0.13939393939393938,-0.537397651865767,0.7069720655934089,0.7009318849100584,10,6347,0.9388731433280335
primary_tLung_tS,LGALS3BP,Galectin,0.43030303030303024,-0.2733939111414822,0.833979245993518,0.21449233253280775,10,6347,0.7136251130760175
primary_tLung_tS,LGALS8,Galectin,-0.28484848484848485,-0.7754070125951932,0.42012674870773803,0.4250381548921454,10,6347,0.7250650877571893
primary_tLung_tS,LGALS9,Galectin,0.29696969696969694,-0.4091616140371044,0.7806332463306472,0.40470167127015705,10,6347,0.7250650877571893
primary_tLung_tS,LTBP1,TGFB,0.11515151515151514,-0.5546912441607926,0.6944299611233747,0.7514196523258485,10,6347,0.9388731433280335
primary_tLung_tS,NECTIN1,Nectin,0.6363636363636362,0.011241470287831188,0.9038451440835239,0.04791172612997544,10,6347,0.6446506666666665
primary_tLung_tS,NECTIN3,Nectin,-0.01818181818181818,-0.6404761076223408,0.6185252046851079,0.9602404181286242,10,6347,0.9602404181286242
primary_tLung_tS,NECTIN4,Nectin,-0.10303030303030303,-0.688024076647253,0.563126334062507,0.7769984634438898,10,6347,0.9388731433280335
primary_tLung_tS,PVR,Nectin,0.406060606060606,-0.3003568634805515,0.8248105355259003,0.24428229408662647,10,6347,0.7136251130760175
primary_tLung_tS,SERPINE1,TGFB,0.31890575373516844,-0.38878531343670975,0.789922391773357,0.36911643779794007,10,6347,0.7136251130760175
primary_tLung_tS,SIRPA,CD47,0.1515151515151515,-0.5285320050850784,0.7131120431890168,0.6760651759978539,10,6347,0.9388731433280335
primary_tLung_tS,SKIL,TGFB,0.34545454545454546,-0.36316216508754007,0.8008829778237485,0.3282265114713672,10,6347,0.7136251130760175
primary_tLung_tS,SMAD7,TGFB,0.04242424242424241,-0.6033175250476404,0.6545661521863676,0.9073638178128159,10,6347,0.9602404181286242
primary_tLung_tS,TGFB1,TGFB,0.41818181818181815,-0.28701504815801504,0.8294225857535886,0.22911284098281892,10,6347,0.7136251130760175
primary_tLung_tS,TGFB2,TGFB,-0.406060606060606,-0.8248105355259003,0.3003568634805515,0.24428229408662647,10,6347,0.7136251130760175
primary_tLung_tS,TGFB3,TGFB,-0.06666666666666665,-0.6682433927140946,0.5876252547317634,0.8548130882487427,10,6347,0.9602404181286242
primary_tLung_tS,TGFBR1,TGFB,-0.6,-0.8924719958282221,0.04761354419701508,0.06668799999999998,10,6347,0.6446506666666665
primary_tLung_tS,TGFBR2,TGFB,-0.38181818181818183,-0.8154161755273215,0.32623620589287905,0.2762553333854362,10,6347,0.7136251130760175
primary_tLung_tS,TGFBR3,TGFB,-0.43030303030303024,-0.833979245993518,0.2733939111414822,0.21449233253280775,10,6347,0.7136251130760175
primary_tLung_tS,THBS1,CD47,-0.05454545454545454,-0.6614552307619395,0.5955333999163482,0.8810361811618526,10,6347,0.9602404181286242
primary_tLung_tS,TIGIT,Nectin,-0.33333333333333326,-0.7959163456733578,0.3749952597392596,0.3465935070873343,10,6347,0.7136251130760175
mets_mLN_tLB,CD226,Nectin,-0.07272727272727274,-0.6444851560117915,0.5511948703435054,0.831716405381337,11,9361,0.9156901149530788
mets_mLN_tLB,CD44,Galectin,0.06363636363636364,-0.557521396189941,0.6391139287123981,0.8525390725425217,11,9361,0.9156901149530788
mets_mLN_tLB,CD47,CD47,0.7545454545454545,0.282571713325076,0.9323900124507063,0.007282041008429154,11,9361,0.1883849709110499
mets_mLN_tLB,CD96,Nectin,-0.43636363636363645,-0.8212620931689131,0.22148919586696672,0.17966487658001118,11,9361,0.5385985128226733
mets_mLN_tLB,HAVCR2,Galectin,-0.045454545454545456,-0.6282003900674941,0.5699616383905014,0.8944269969053026,11,9361,0.9263708182233491
mets_mLN_tLB,JUNB,TGFB,0.20909090909090913,-0.4468291788031897,0.7188070907977104,0.5372209352113227,11,9361,0.7081548691421982
mets_mLN_tLB,LAG3,Galectin,-0.6727272727272727,-0.9067010205153807,-0.12214357926321359,0.023313039833185983,11,9361,0.1883849709110499
mets_mLN_tLB,LGALS1,Galectin,-0.26363636363636367,-0.7455961851441462,0.39940392886889325,0.43344073761161456,11,9361,0.7081548691421982
mets_mLN_tLB,LGALS3,Galectin,0.23636363636363636,-0.4235685915978042,0.7323935630202225,0.4840911622253965,11,9361,0.7081548691421982
mets_mLN_tLB,LGALS3BP,Galectin,0.4000000000000001,-0.26297613975565926,0.8063833293339032,0.22286835013352,11,9361,0.5385985128226733
mets_mLN_tLB,LGALS8,Galectin,0.6818181818181819,0.13865305805915487,0.9096437321148412,0.020842853610945084,11,9361,0.1883849709110499
mets_mLN_tLB,LGALS9,Galectin,0.4000000000000001,-0.26297613975565926,0.8063833293339032,0.22286835013352,11,9361,0.5385985128226733
mets_mLN_tLB,LTBP1,TGFB,0.41818181818181827,-0.24253467320799854,0.8138875787776106,0.20057021703405048,11,9361,0.5385985128226733
mets_mLN_tLB,NECTIN1,Nectin,-0.018181818181818184,-0.6113885281077949,0.5881075779794702,0.9576852410216187,11,9361,0.9576852410216187
mets_mLN_tLB,NECTIN3,Nectin,0.3272727272727273,-0.33919372499183537,0.7749980137304848,0.3258949410128415,11,9361,0.5906845805857752
mets_mLN_tLB,NECTIN4,Nectin,0.4000000000000001,-0.26297613975565926,0.8063833293339032,0.22286835013352,11,9361,0.5385985128226733
mets_mLN_tLB,PVR,Nectin,0.45454545454545453,-0.19981253503148416,0.8285102080059712,0.1601454372552589,11,9361,0.5385985128226733
mets_mLN_tLB,SERPINE1,TGFB,0.4464704066266411,-0.20951945768904656,0.8253065137149546,0.1686441933372536,11,9361,0.5385985128226733
mets_mLN_tLB,SIRPA,CD47,0.09090909090909091,-0.5383228717754915,0.6550609502778355,0.7903727377532903,11,9361,0.9156901149530788
mets_mLN_tLB,SKIL,TGFB,0.18181818181818182,-0.4692354952437673,0.7048197815814413,0.5926152128455,11,9361,0.7389470483619113
mets_mLN_tLB,SMAD7,TGFB,0.3454545454545455,-0.320925771369404,0.783057007616167,0.2980892209030385,11,9361,0.5763058270792079
mets_mLN_tLB,TGFB1,TGFB,-0.23636363636363636,-0.7323935630202225,0.4235685915978042,0.4840911622253965,11,9361,0.7081548691421982
mets_mLN_tLB,TGFB2,TGFB,0.3545454545454546,-0.3116019930777067,0.7870321428754665,0.2846927409558867,11,9361,0.5763058270792079
mets_mLN_tLB,TGFB3,TGFB,0.21818181818181823,-0.4391729510405696,0.7233795932306185,0.5192482475549817,11,9361,0.7081548691421982
mets_mLN_tLB,TGFBR1,TGFB,-0.21818181818181823,-0.7233795932306185,0.4391729510405696,0.5192482475549817,11,9361,0.7081548691421982
mets_mLN_tLB,TGFBR2,TGFB,0.6636363636363638,0.10593326237178396,0.9037353522983793,0.0259841339187655,11,9361,0.1883849709110499
mets_mLN_tLB,TGFBR3,TGFB,0.17272727272727276,-0.47652251396714784,0.700065189201925,0.6115423848512369,11,9361,0.7389470483619113
mets_mLN_tLB,THBS1,CD47,0.36363636363636365,-0.30214815021616315,0.7909716859961334,0.27163754099382253,11,9361,0.5763058270792079
mets_mLN_tLB,TIGIT,Nectin,-0.46363636363636374,-0.8320878768030573,0.1887285702929438,0.15090149929248592,11,9361,0.5385985128226733
brain_mets,CD226,Nectin,-0.5393939393939393,-0.8726528400801483,0.13663632736797815,0.10759318778241479,10,15423,0.7206027596838471
brain_mets,CD44,Galectin,0.13939393939393938,-0.537397651865767,0.7069720655934089,0.7009318849100584,10,15423,0.947442170323896
brain_mets,CD47,CD47,0.6121212121212121,-0.028482435954163506,0.8963048129680679,0.05997214247725527,10,15423,0.7206027596838471
brain_mets,CD96,Nectin,-0.4666666666666666,-0.8473266885835298,0.23076400858188656,0.17393859716506654,10,15423,0.7206027596838471
brain_mets,HAVCR2,Galectin,-0.1515151515151515,-0.7131120431890168,0.5285320050850784,0.6760651759978539,10,15423,0.947442170323896
brain_mets,JUNB,TGFB,-0.16363636363636364,-0.7191670560969906,0.5195154923316124,0.6514773427962428,10,15423,0.947442170323896
brain_mets,LAG3,Galectin,-0.5757575757575757,-0.8846775490835945,0.08450156571427986,0.08155281477260244,10,15423,0.7206027596838471
brain_mets,LGALS1,Galectin,0.4666666666666666,-0.23076400858188656,0.8473266885835298,0.17393859716506654,10,15423,0.7206027596838471
brain_mets,LGALS3,Galectin,-0.22424242424242422,-0.7482273125035894,0.4720291684010727,0.5334005612725947,10,15423,0.947442170323896
brain_mets,LGALS3BP,Galectin,-0.11515151515151514,-0.6944299611233747,0.5546912441607926,0.7514196523258485,10,15423,0.947442170323896
brain_mets,LGALS8,Galectin,-0.0303030303030303,-0.647573889709366,0.6109805248572749,0.9337729580941466,10,15423,0.9602404181286242
brain_mets,LGALS9,Galectin,-0.32121212121212117,-0.7908866572308005,0.38660194890335847,0.36546831043867045,10,15423,0.947442170323896
brain_mets,LTBP1,TGFB,-0.01818181818181818,-0.6404761076223408,0.6185252046851079,0.9602404181286242,10,15423,0.9602404181286242
brain_mets,NECTIN1,Nectin,-0.3696969696969697,-0.8106317576720758,0.3387897339255905,0.29305007529282234,10,15423,0.8498452183491848
brain_mets,NECTIN3,Nectin,0.16363636363636364,-0.5195154923316124,0.7191670560969906,0.6514773427962428,10,15423,0.947442170323896
brain_mets,NECTIN4,Nectin,-0.16363636363636364,-0.7191670560969906,0.5195154923316124,0.6514773427962428,10,15423,0.947442170323896
brain_mets,PVR,Nectin,-0.6727272727272726,-0.9148524592220887,-0.07477184023220285,0.03304122254543772,10,15423,0.7206027596838471
brain_mets,SERPINE1,TGFB,-0.5030303030303029,-0.8602099533089024,0.18527719642194082,0.13833369839449194,10,15423,0.7206027596838471
brain_mets,SIRPA,CD47,-0.01818181818181818,-0.6404761076223408,0.6185252046851079,0.9602404181286242,10,15423,0.9602404181286242
brain_mets,SKIL,TGFB,0.04242424242424241,-0.6033175250476404,0.6545661521863676,0.9073638178128159,10,15423,0.9602404181286242
brain_mets,SMAD7,TGFB,-0.12727272727272726,-0.7007453223218639,0.5461161877348711,0.7260570147627894,10,15423,0.947442170323896
brain_mets,TGFB1,TGFB,-0.406060606060606,-0.8248105355259003,0.3003568634805515,0.24428229408662647,10,15423,0.7871318365013519
brain_mets,TGFB2,TGFB,0.2121212121212121,-0.4818610498007884,0.7425717830613109,0.5563057751029299,10,15423,0.947442170323896
brain_mets,TGFB3,TGFB,-0.406060606060606,-0.8248105355259003,0.3003568634805515,0.24428229408662647,10,15423,0.7871318365013519
brain_mets,TGFBR1,TGFB,-0.2727272727272727,-0.7701126979612207,0.43088981714594976,0.4458383415427516,10,15423,0.947442170323896
brain_mets,TGFBR2,TGFB,0.0303030303030303,-0.6109805248572749,0.647573889709366,0.9337729580941466,10,15423,0.9602404181286242
brain_mets,TGFBR3,TGFB,-0.05454545454545454,-0.6614552307619395,0.5955333999163482,0.8810361811618526,10,15423,0.9602404181286242
brain_mets,THBS1,CD47,-0.17575757575757575,-0.7251388558041696,0.5103442296483449,0.6271883447764846,10,15423,0.947442170323896
brain_mets,TIGIT,Nectin,0.17575757575757575,-0.5103442296483449,0.7251388558041696,0.6271883447764846,10,15423,0.947442170323896
tumor_sites_mixed_no_brain,CD226,Nectin,-0.09678467545206278,-0.5072770812259954,0.3495046402775767,0.6764246456173111,21,15708,0.7265301749222971
tumor_sites_mixed_no_brain,CD44,Galectin,0.13636363636363635,-0.3137951259460912,0.5364703489587545,0.5555953559520419,21,15708,0.6713443884420506
tumor_sites_mixed_no_brain,CD47,CD47,0.7233766233766233,0.42413555484476984,0.8802011266920327,0.00021075106965465283,21,15708,0.006111781019984932
tumor_sites_mixed_no_brain,CD96,Nectin,-0.033766233766233764,-0.45876584199632825,0.40380660717709194,0.8844723124673912,21,15708,0.9160606093412266
tumor_sites_mixed_no_brain,HAVCR2,Galectin,0.3766233766233766,-0.06575388932016141,0.695270724681082,0.092405309430575,21,15708,0.2977504414985195
tumor_sites_mixed_no_brain,JUNB,TGFB,0.2532467532467532,-0.20034207844509458,0.6174336624609593,0.26801791447109463,21,15708,0.38862597598308724
tumor_sites_mixed_no_brain,LAG3,Galectin,-0.34675324675324676,-0.6770876009324441,0.09988523257745256,0.12357109818269163,21,15708,0.32167329522922355
tumor_sites_mixed_no_brain,LGALS1,Galectin,-0.2311688311688312,-0.6027096871777641,0.2227463719348477,0.313347333132429,21,15708,0.4327177457543067
tumor_sites_mixed_no_brain,LGALS3,Galectin,0.3363636363636363,-0.11151562895293671,0.6706670546339577,0.135996753010022,21,15708,0.32167329522922355
tumor_sites_mixed_no_brain,LGALS3BP,Galectin,0.4909090909090909,0.07514748959681435,0.7612686140263025,0.023839688371383023,21,15708,0.20259724844958688
tumor_sites_mixed_no_brain,LGALS8,Galectin,0.6311688311688312,0.2741897858863404,0.835271492430954,0.0021529486113597883,21,15708,0.03121775486471693
tumor_sites_mixed_no_brain,LGALS9,Galectin,0.32987012987012987,-0.11872285187631265,0.6666286123133714,0.14419837372344504,21,15708,0.32167329522922355
tumor_sites_mixed_no_brain,LTBP1,TGFB,0.312987012987013,-0.13724299020839642,0.6560353155926405,0.16713674816730892,21,15708,0.32313104645679724
tumor_sites_mixed_no_brain,NECTIN1,Nectin,0.10519480519480517,-0.3420236824258316,0.5135601964644712,0.6499672847296488,21,15708,0.7249635098907621
tumor_sites_mixed_no_brain,NECTIN3,Nectin,0.45714285714285713,0.031714745744962906,0.742335310089636,0.0372083724068703,21,15708,0.21580855995984774
tumor_sites_mixed_no_brain,NECTIN4,Nectin,0.28181818181818186,-0.17062654219392798,0.6361167849901234,0.2158464834864693,21,15708,0.38862597598308724
tumor_sites_mixed_no_brain,PVR,Nectin,0.274025974025974,-0.17881322847833928,0.6310622594087474,0.22935235226578057,21,15708,0.38862597598308724
tumor_sites_mixed_no_brain,SERPINE1,TGFB,0.317262338011475,-0.13258269675348383,0.6587307058489589,0.16110427919622167,21,15708,0.32313104645679724
tumor_sites_mixed_no_brain,SIRPA,CD47,0.26103896103896107,-0.19231976947121818,0.6225701369190758,0.25306481196664155,21,15708,0.38862597598308724
tumor_sites_mixed_no_brain,SKIL,TGFB,0.47922077922077916,0.05993241460991178,0.754766534064711,0.027944448062011983,21,15708,0.20259724844958688
tumor_sites_mixed_no_brain,SMAD7,TGFB,0.3532467532467533,-0.09255372447143716,0.6810750656498543,0.11623101293161814,21,15708,0.32167329522922355
tumor_sites_mixed_no_brain,TGFB1,TGFB,0.174025974025974,-0.27858978273548374,0.563388364718137,0.4505852392484295,21,15708,0.5939532699183844
tumor_sites_mixed_no_brain,TGFB2,TGFB,0.41038961038961036,-0.02588250829879895,0.7153458790220238,0.06462348505257622,21,15708,0.2342601333155888
tumor_sites_mixed_no_brain,TGFB3,TGFB,-0.11237415337722724,-0.5188893824956105,0.33559235783424957,0.6276967360238712,21,15708,0.7249635098907621
tumor_sites_mixed_no_brain,TGFBR1,TGFB,-0.2545454545454545,-0.6182919036800216,0.199009237602995,0.265487849343965,21,15708,0.38862597598308724
tumor_sites_mixed_no_brain,TGFBR2,TGFB,0.438961038961039,0.008974957092856116,0.7319482525359154,0.04650647377632556,21,15708,0.22478128991890686
tumor_sites_mixed_no_brain,TGFBR3,TGFB,0.007792207792207793,-0.4253252779280863,0.4380056269828204,0.9732581834484768,21,15708,0.9732581834484768
tumor_sites_mixed_no_brain,THBS1,CD47,0.4142857142857143,-0.021190876935693364,0.7176302961858748,0.061879942683025164,21,15708,0.2342601333155888
tumor_sites_mixed_no_brain,TIGIT,Nectin,-0.13896103896103898,-0.5383532742231527,0.3114062687254319,0.5480180624883647,21,15708,0.6713443884420506
