Samples,geneID,value,cell_line,Responder,Baseline,GSE_ID,Mouse_treatment,pvalue,label,label2,num,count
SRX5100710,Epcam,0.441062720708934,T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100793,Epcam,1.14167605353566,T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100794,Epcam,0.770373230369001,T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100851,Epcam,0.984566019161138,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.294158399066088,NA,NA,2,7
SRX5100850,Epcam,0.401117077241161,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.294158399066088,NA,NA,2,7
SRX5100601,Epcam,0.0808281845960458,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.294158399066088,NA,NA,2,7
SRX5100842,Epcam,0.373344190305078,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,7
SRX5100843,Epcam,0.0519650684705098,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,7
SRX5100844,Epcam,0.314222025706713,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,7
SRX5100845,Epcam,0.261991681937369,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,7
SRX5100814,Epcam,1.62380085774689,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.879703668439138,NA,NA,2,10
SRX5100847,Epcam,0.824937260595926,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.879703668439138,NA,NA,2,10
SRX5100849,Epcam,0.796626823603698,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.879703668439138,NA,NA,2,10
SRX5100846,Epcam,0.595417726405619,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.879703668439138,NA,NA,2,10
SRX5100807,Epcam,0.521375432414446,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.879703668439138,NA,NA,2,10
SRX5100762,Epcam,0.708649001138534,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,10
SRX5100768,Epcam,0.944739278022879,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,10
SRX5100769,Epcam,1.99542807628718,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,10
SRX5100812,Epcam,1.5401815519835,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,10
SRX5100813,Epcam,0.419384636246274,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,10
SRX5100624,Epcam,2.39704610129973,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.54718748815712,NA,NA,2,8
SRX5100626,Epcam,1.77612715525277,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.54718748815712,NA,NA,2,8
SRX5100625,Epcam,1.09106947986849,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.54718748815712,NA,NA,2,8
SRX5100627,Epcam,0.906576631007033,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.54718748815712,NA,NA,2,8
SRX5100628,Epcam,0.844151010167304,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100658,Epcam,1.3664206988657,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100659,Epcam,0.546045442534986,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100660,Epcam,0.764169480790979,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100810,Epcam,0.815306537912063,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.563596015055293,NA,NA,2,8
SRX5100809,Epcam,0.708635759455581,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.563596015055293,NA,NA,2,8
SRX5100808,Epcam,0.566983641213067,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.563596015055293,NA,NA,2,8
SRX5100759,Epcam,0.46712502816651,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.563596015055293,NA,NA,2,8
SRX5100758,Epcam,0.71335621372667,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100763,Epcam,0.548818333498386,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100764,Epcam,0.584654692945103,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100765,Epcam,1.93147807769863,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100859,Epcam,2.90098328128531,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.999300924725397,NA,NA,2,8
SRX5100867,Epcam,1.42439703437109,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.999300924725397,NA,NA,2,8
SRX5100642,Epcam,0.262566656372884,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.999300924725397,NA,NA,2,8
SRX5100724,Epcam,0.152994605492435,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.999300924725397,NA,NA,2,8
SRX5100816,Epcam,0.516065590004348,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100817,Epcam,0.256452748762478,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100824,Epcam,0.260731470163762,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100825,Epcam,1.02059180589817,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100656,Epcam,1.08827120287825,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.0018223919830154,**,NA,2,8
SRX5100651,Epcam,0.923671005032897,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.0018223919830154,NA,NA,2,8
SRX5100657,Epcam,0.41184814521177,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.0018223919830154,NA,NA,2,8
SRX5100654,Epcam,0.411759220363993,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.0018223919830154,NA,NA,2,8
SRX5100652,Epcam,0.201079257879865,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100653,Epcam,0.176589582713695,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100655,Epcam,0.0662063239267829,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100848,Epcam,0.543136525946572,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100632,Epcam,1.07126567066382,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.526761767675022,NA,NA,2,8
SRX5100638,Epcam,0.90891510302292,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.526761767675022,NA,NA,2,8
SRX5100857,Epcam,0.452285461805778,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.526761767675022,NA,NA,2,8
SRX5100675,Epcam,0.34815308583035,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.526761767675022,NA,NA,2,8
SRX5100722,Epcam,1.70042284960815,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100860,Epcam,0.216058709871856,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100862,Epcam,1.89034356986136,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100864,Epcam,0.43121857405404,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100633,Epcam,8.04067207085609,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.405317198268689,NA,NA,2,13
SRX5100636,Epcam,7.94280557781894,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.405317198268689,NA,NA,2,13
SRX5100663,Epcam,7.85386921874934,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.405317198268689,NA,NA,2,13
SRX5100671,Epcam,7.67499130341671,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.405317198268689,NA,NA,2,13
SRX5100670,Epcam,7.52310491001432,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.405317198268689,NA,NA,2,13
SRX5100634,Epcam,7.8990141522494,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100635,Epcam,7.77742339786857,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100637,Epcam,7.20461938325249,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100640,Epcam,7.88054437689549,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100662,Epcam,7.63401605319448,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100664,Epcam,7.88951526764715,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100672,Epcam,7.22781991331914,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100673,Epcam,7.18941325311646,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100668,Epcam,7.84168993456757,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100667,Epcam,7.79778544965626,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100666,Epcam,7.71342907853878,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100703,Epcam,7.71339384954904,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100669,Epcam,7.62399574547349,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100695,Epcam,7.65342878612652,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100696,Epcam,7.84084135043771,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100704,Epcam,7.79268387901194,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100736,Epcam,8.78461861269342,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.997707392100415,NA,NA,2,9
SRX5100737,Epcam,8.71519623234979,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.997707392100415,NA,NA,2,9
SRX5100702,Epcam,8.56612481223692,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.997707392100415,NA,NA,2,9
SRX5100674,Epcam,8.25517049475068,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100694,Epcam,8.42558628947363,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100698,Epcam,8.61343598942947,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100699,Epcam,8.46189216273901,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100734,Epcam,8.46309694118362,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100735,Epcam,8.47033824902649,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100729,Epcam,8.68305957720886,p53-2225L_GSE124821_day3_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.762885186573792,NA,NA,2,13
