cohort	matrix	pair	n	rho	p	ci_low	ci_high	rho_adj_epithelial	p_adj_epithelial	verdict_crude	verdict_adj	n_genes_in_score	genes_used	present	note
NSCLC_tumor	featureCounts_log2CPM	CLDN4 vs IFNg_Ayers	199	-0.009034566773260241	0.8992190405977913	-0.14586653297237792	0.13683554517858973	0.015225701727084097	0.8314046067029608	NO_EVIDENCE	NO_EVIDENCE	6	IFNG,STAT1,CXCL9,CXCL10,IDO1,HLA-DRA	True	primary
NSCLC_tumor	featureCounts_log2CPM	CLDN4 vs MHC-I	199	0.09006395614435815	0.20584361933076478	-0.054796758213307574	0.2271677389220911	0.08108278823780957	0.2561311706942838	NO_EVIDENCE	NO_EVIDENCE	6	HLA-A,HLA-B,HLA-C,B2M,TAP1,TAP2	True	primary
NSCLC_tumor	featureCounts_log2CPM	CLDN4 vs TACSTD2	199	0.2585350997411299	0.00022691895880012612	0.12509926360245446	0.3863591826855127	0.15148595461727168	0.03313776071006619	OPPOSITE	OPPOSITE	1	TACSTD2	True	companion
NSCLC_tumor	featureCounts_log2CPM	CLDN4 vs epithelial mean-z	199	0.6494380995888532	3.2033023188539114e-25	0.5575840337439617	0.7276471197837524			OPPOSITE	NO_EVIDENCE	6	EPCAM,KRT8,KRT18,KRT19,CDH1,KRT7	True	companion
LUAD_AC_unspecified	FPKM_log2p1	CLDN4 vs CD8A	108	-0.010698600512542036	0.9124946258653406	-0.18818442730399604	0.17129067611359455	0.06805948898158058	0.48608313410923915	NO_EVIDENCE	NO_EVIDENCE	1	CD8A	True	primary
LUAD_AC_unspecified	FPKM_log2p1	CLDN4 vs CD274	108	0.004858669867672696	0.9601976748579187	-0.18129932093069037	0.20053423890424849	0.026342808567379302	0.7876693531199469	NO_EVIDENCE	NO_EVIDENCE	1	CD274	True	primary
LUAD_AC_unspecified	FPKM_log2p1	CLDN4 vs ImmuneScore	108	0.1328703306753551	0.170422367797807	-0.062303430075640334	0.3199222118152418	0.22499533048787088	0.019806546141749065	NO_EVIDENCE	OPPOSITE	141	LCP2,LSP1,FYB,PLEK,HCK,IL10RA,LILRB1,NCKAP1L,LAIR1,NCF2,CYBB,PTPRC,IL7R,LAPTM5,CD53,EVI2B,SLA,ITGB2,GIMAP4,MYO1F,HCLS1,MNDA,IL2RG,CD48,AOAH,CCL5,LTB,GMFG,GIMAP6,GZMK,LST1,GPR65,LILRB2,WIPF1,CD37,BIN2,FCER1G,IKZF1,TYROBP,FGL2,FLI1,IRF8,ARHGAP15,SH2B3,TNFRSF1B,DOCK2,CD2,ARHGEF6,CORO1A,LY96,LYZ,ITGAL,TNFAIP3,RNASE6,TGFB1,PSTPIP1,CST7,RGS1,FGR,SELL,MICAL1,TRAF3IP3,ITGA4,MAFB,ARHGDIB,IL4R,RHOH,HLA-DPA1,NKG7,NCF4,LPXN,ITK,SELPLG,HLA-DPB1,CD3D,CD300A,IL2RB,ADCY7,PTGER4,SRGN,CD247,CCR7,MSN,ALOX5AP,PTGER2,RAC2,GBP2,VAV1,CLEC2B,P2RY14,NFKBIA,S100A9,IFI30,MFSD1,RASSF2,TPP1,RHOG,CLEC4A,GZMB,PVRIG,S100A8,CASP1,BCL2A1,HLA-E,KLRB1,GNLY,RAB27A,IL18RAP,TPST2,EMP3,GMIP,LCK,IL32,PTPRCAP,LGALS9,CCDC69,SAMHD1,TAP1,GBP1,CTSS,GZMH,ADAM8,GLRX,PRF1,CD69,HLA-B,HLA-DMA,CD74,KLRK1,PTPRE,HLA-DRA,VNN2,TCIRG1,RABGAP1L,CSTA,ZAP70,HLA-F,HLA-G,CD52,CD302,CD27	True	primary
LUAD_AC_unspecified	FPKM_log2p1	CLDN4 vs IFNg_Ayers	108	0.09788790762811168	0.31351848441722335	-0.09622778958234011	0.2782301041062844	0.1193689349597327	0.22070974698906418	NO_EVIDENCE	NO_EVIDENCE	6	IFNG,STAT1,CXCL9,CXCL10,IDO1,HLA-DRA	True	primary
LUAD_AC_unspecified	FPKM_log2p1	CLDN4 vs MHC-I	108	0.16753836920174914	0.08307393170711695	-0.024901946292396813	0.3529915441750504	0.14194696724653522	0.1447135863387305	NO_EVIDENCE	NO_EVIDENCE	6	HLA-A,HLA-B,HLA-C,B2M,TAP1,TAP2	True	primary
LUAD_AC_unspecified	FPKM_log2p1	CLDN4 vs TACSTD2	108	0.47217696990482716	2.482399761138027e-07	0.3102548353342006	0.6120542701536967	0.30628116464494576	0.001334478847717548	OPPOSITE	OPPOSITE	1	TACSTD2	True	companion
LUAD_AC_unspecified	FPKM_log2p1	CLDN4 vs epithelial mean-z	108	0.496956186229958	4.483570421041158e-08	0.33586441747405305	0.6319025215144319			OPPOSITE	NO_EVIDENCE	6	EPCAM,KRT8,KRT18,KRT19,CDH1,KRT7	True	companion
LUAD_AC_unspecified	featureCounts_log2CPM	CLDN4 vs CD8A	108	0.00885040060209399	0.9275660251653156	-0.17286822737733876	0.18911687050013984	0.07870847573141816	0.42032632738616466	NO_EVIDENCE	NO_EVIDENCE	1	CD8A	True	primary
LUAD_AC_unspecified	featureCounts_log2CPM	CLDN4 vs CD274	108	0.026255870892756772	0.7873676099720028	-0.1617645119483899	0.22178988451806947	0.05126079372350245	0.6000262926716152	NO_EVIDENCE	NO_EVIDENCE	1	CD274	True	primary
LUAD_AC_unspecified	featureCounts_log2CPM	CLDN4 vs ImmuneScore	108	0.1417778920994217	0.14328718484078337	-0.04557174647498058	0.3287600797847666	0.22660555229840443	0.018919486922305995	NO_EVIDENCE	OPPOSITE	141	LCP2,LSP1,FYB,PLEK,HCK,IL10RA,LILRB1,NCKAP1L,LAIR1,NCF2,CYBB,PTPRC,IL7R,LAPTM5,CD53,EVI2B,SLA,ITGB2,GIMAP4,MYO1F,HCLS1,MNDA,IL2RG,CD48,AOAH,CCL5,LTB,GMFG,GIMAP6,GZMK,LST1,GPR65,LILRB2,WIPF1,CD37,BIN2,FCER1G,IKZF1,TYROBP,FGL2,FLI1,IRF8,ARHGAP15,SH2B3,TNFRSF1B,DOCK2,CD2,ARHGEF6,CORO1A,LY96,LYZ,ITGAL,TNFAIP3,RNASE6,TGFB1,PSTPIP1,CST7,RGS1,FGR,SELL,MICAL1,TRAF3IP3,ITGA4,MAFB,ARHGDIB,IL4R,RHOH,HLA-DPA1,NKG7,NCF4,LPXN,ITK,SELPLG,HLA-DPB1,CD3D,CD300A,IL2RB,ADCY7,PTGER4,SRGN,CD247,CCR7,MSN,ALOX5AP,PTGER2,RAC2,GBP2,VAV1,CLEC2B,P2RY14,NFKBIA,S100A9,IFI30,MFSD1,RASSF2,TPP1,RHOG,CLEC4A,GZMB,PVRIG,S100A8,CASP1,BCL2A1,HLA-E,KLRB1,GNLY,RAB27A,IL18RAP,TPST2,EMP3,GMIP,LCK,IL32,PTPRCAP,LGALS9,CCDC69,SAMHD1,TAP1,GBP1,CTSS,GZMH,ADAM8,GLRX,PRF1,CD69,HLA-B,HLA-DMA,CD74,KLRK1,PTPRE,HLA-DRA,VNN2,TCIRG1,RABGAP1L,CSTA,ZAP70,HLA-F,HLA-G,CD52,CD302,CD27	True	primary
LUAD_AC_unspecified	featureCounts_log2CPM	CLDN4 vs IFNg_Ayers	108	0.11013937713757656	0.2564845515472824	-0.08543420476729212	0.28529041764954277	0.11304059137266219	0.24633920181559257	NO_EVIDENCE	NO_EVIDENCE	6	IFNG,STAT1,CXCL9,CXCL10,IDO1,HLA-DRA	True	primary
LUAD_AC_unspecified	featureCounts_log2CPM	CLDN4 vs MHC-I	108	0.12290529404479501	0.20507763318854175	-0.05901600945411342	0.30780749959284026	0.10152048911308227	0.29811101933234135	NO_EVIDENCE	NO_EVIDENCE	6	HLA-A,HLA-B,HLA-C,B2M,TAP1,TAP2	True	primary
LUAD_AC_unspecified	featureCounts_log2CPM	CLDN4 vs TACSTD2	108	0.46722303200053344	3.440003948177368e-07	0.30500917700098384	0.6052004188877768	0.30073134690351366	0.0016470337989146124	OPPOSITE	OPPOSITE	1	TACSTD2	True	companion
LUAD_AC_unspecified	featureCounts_log2CPM	CLDN4 vs epithelial mean-z	108	0.5207255613669058	7.604965229545358e-09	0.36304925489342516	0.6530173844628859			OPPOSITE	NO_EVIDENCE	6	EPCAM,KRT8,KRT18,KRT19,CDH1,KRT7	True	companion
LUSC_squamous	FPKM_log2p1	CLDN4 vs CD8A	67	-0.24403384148774845	0.04657870811246361	-0.46623289494025183	0.01709779857000962	-0.2028133794142064	0.1024259265568678	HOLDS	NO_EVIDENCE	1	CD8A	True	primary
LUSC_squamous	FPKM_log2p1	CLDN4 vs CD274	67	0.01632213265224679	0.895698694608917	-0.23168130600526624	0.2813425025208845	0.04661004602326635	0.7101691403293273	NO_EVIDENCE	NO_EVIDENCE	1	CD274	True	primary
LUSC_squamous	FPKM_log2p1	CLDN4 vs ImmuneScore	67	-0.07482640274563016	0.5473080337001501	-0.31686312701311276	0.18930451625037026	0.010977708833676098	0.9302884405885549	NO_EVIDENCE	NO_EVIDENCE	141	LCP2,LSP1,FYB,PLEK,HCK,IL10RA,LILRB1,NCKAP1L,LAIR1,NCF2,CYBB,PTPRC,IL7R,LAPTM5,CD53,EVI2B,SLA,ITGB2,GIMAP4,MYO1F,HCLS1,MNDA,IL2RG,CD48,AOAH,CCL5,LTB,GMFG,GIMAP6,GZMK,LST1,GPR65,LILRB2,WIPF1,CD37,BIN2,FCER1G,IKZF1,TYROBP,FGL2,FLI1,IRF8,ARHGAP15,SH2B3,TNFRSF1B,DOCK2,CD2,ARHGEF6,CORO1A,LY96,LYZ,ITGAL,TNFAIP3,RNASE6,TGFB1,PSTPIP1,CST7,RGS1,FGR,SELL,MICAL1,TRAF3IP3,ITGA4,MAFB,ARHGDIB,IL4R,RHOH,HLA-DPA1,NKG7,NCF4,LPXN,ITK,SELPLG,HLA-DPB1,CD3D,CD300A,IL2RB,ADCY7,PTGER4,SRGN,CD247,CCR7,MSN,ALOX5AP,PTGER2,RAC2,GBP2,VAV1,CLEC2B,P2RY14,NFKBIA,S100A9,IFI30,MFSD1,RASSF2,TPP1,RHOG,CLEC4A,GZMB,PVRIG,S100A8,CASP1,BCL2A1,HLA-E,KLRB1,GNLY,RAB27A,IL18RAP,TPST2,EMP3,GMIP,LCK,IL32,PTPRCAP,LGALS9,CCDC69,SAMHD1,TAP1,GBP1,CTSS,GZMH,ADAM8,GLRX,PRF1,CD69,HLA-B,HLA-DMA,CD74,KLRK1,PTPRE,HLA-DRA,VNN2,TCIRG1,RABGAP1L,CSTA,ZAP70,HLA-F,HLA-G,CD52,CD302,CD27	True	primary
LUSC_squamous	FPKM_log2p1	CLDN4 vs IFNg_Ayers	67	-0.14705882352941177	0.23501278076339766	-0.3809422372388158	0.10861857516204268	-0.1390009009480594	0.26567135027991784	NO_EVIDENCE	NO_EVIDENCE	6	IFNG,STAT1,CXCL9,CXCL10,IDO1,HLA-DRA	True	primary
LUSC_squamous	FPKM_log2p1	CLDN4 vs MHC-I	67	0.0012371298587277519	0.9920725273552561	-0.23484604460907788	0.24139622714796968	0.015834062935839666	0.8995842225778885	NO_EVIDENCE	NO_EVIDENCE	6	HLA-A,HLA-B,HLA-C,B2M,TAP1,TAP2	True	primary
LUSC_squamous	FPKM_log2p1	CLDN4 vs TACSTD2	67	0.2930800542740842	0.016087279450962208	0.04431534235943706	0.5118562000651841	0.29017258569979015	0.01810674815843142	OPPOSITE	OPPOSITE	1	TACSTD2	True	companion
LUSC_squamous	FPKM_log2p1	CLDN4 vs epithelial mean-z	67	0.5667251975417034	5.750886406744361e-07	0.37411730861553344	0.7198750881802586			OPPOSITE	NO_EVIDENCE	6	EPCAM,KRT8,KRT18,KRT19,CDH1,KRT7	True	companion
LUSC_squamous	featureCounts_log2CPM	CLDN4 vs CD8A	67	-0.23349828398116373	0.05721349516008118	-0.4616513439541297	0.028304611249505753	-0.2147780183864718	0.0833092539993089	NO_EVIDENCE	NO_EVIDENCE	1	CD8A	True	primary
LUSC_squamous	featureCounts_log2CPM	CLDN4 vs CD274	67	0.020751855694788095	0.8676198339521157	-0.22332397216506794	0.28430586004382136	0.0330048647097719	0.7924878928722837	NO_EVIDENCE	NO_EVIDENCE	1	CD274	True	primary
LUSC_squamous	featureCounts_log2CPM	CLDN4 vs ImmuneScore	67	-0.06620640114933356	0.5945120423864237	-0.31597404304792187	0.19887035984607382	0.022134800384028555	0.8599720789906365	NO_EVIDENCE	NO_EVIDENCE	141	LCP2,LSP1,FYB,PLEK,HCK,IL10RA,LILRB1,NCKAP1L,LAIR1,NCF2,CYBB,PTPRC,IL7R,LAPTM5,CD53,EVI2B,SLA,ITGB2,GIMAP4,MYO1F,HCLS1,MNDA,IL2RG,CD48,AOAH,CCL5,LTB,GMFG,GIMAP6,GZMK,LST1,GPR65,LILRB2,WIPF1,CD37,BIN2,FCER1G,IKZF1,TYROBP,FGL2,FLI1,IRF8,ARHGAP15,SH2B3,TNFRSF1B,DOCK2,CD2,ARHGEF6,CORO1A,LY96,LYZ,ITGAL,TNFAIP3,RNASE6,TGFB1,PSTPIP1,CST7,RGS1,FGR,SELL,MICAL1,TRAF3IP3,ITGA4,MAFB,ARHGDIB,IL4R,RHOH,HLA-DPA1,NKG7,NCF4,LPXN,ITK,SELPLG,HLA-DPB1,CD3D,CD300A,IL2RB,ADCY7,PTGER4,SRGN,CD247,CCR7,MSN,ALOX5AP,PTGER2,RAC2,GBP2,VAV1,CLEC2B,P2RY14,NFKBIA,S100A9,IFI30,MFSD1,RASSF2,TPP1,RHOG,CLEC4A,GZMB,PVRIG,S100A8,CASP1,BCL2A1,HLA-E,KLRB1,GNLY,RAB27A,IL18RAP,TPST2,EMP3,GMIP,LCK,IL32,PTPRCAP,LGALS9,CCDC69,SAMHD1,TAP1,GBP1,CTSS,GZMH,ADAM8,GLRX,PRF1,CD69,HLA-B,HLA-DMA,CD74,KLRK1,PTPRE,HLA-DRA,VNN2,TCIRG1,RABGAP1L,CSTA,ZAP70,HLA-F,HLA-G,CD52,CD302,CD27	True	primary
LUSC_squamous	featureCounts_log2CPM	CLDN4 vs IFNg_Ayers	67	-0.14957299066166496	0.2270175554172977	-0.3887668847475681	0.11541693663426658	-0.13826671251050582	0.26822917101846067	NO_EVIDENCE	NO_EVIDENCE	6	IFNG,STAT1,CXCL9,CXCL10,IDO1,HLA-DRA	True	primary
LUSC_squamous	featureCounts_log2CPM	CLDN4 vs MHC-I	67	-0.044377045255008386	0.7214049912726224	-0.28274299204928766	0.21584339946080403	0.008266102098441962	0.947479619729672	NO_EVIDENCE	NO_EVIDENCE	6	HLA-A,HLA-B,HLA-C,B2M,TAP1,TAP2	True	primary
LUSC_squamous	featureCounts_log2CPM	CLDN4 vs TACSTD2	67	0.2977093143906138	0.014414918011295507	0.04433736143014083	0.5154296098778455	0.2998688709534619	0.014437905112520903	OPPOSITE	OPPOSITE	1	TACSTD2	True	companion
LUSC_squamous	featureCounts_log2CPM	CLDN4 vs epithelial mean-z	67	0.5547130656876048	1.1107660653995754e-06	0.3530751094180339	0.7072109199416958			OPPOSITE	NO_EVIDENCE	6	EPCAM,KRT8,KRT18,KRT19,CDH1,KRT7	True	companion
LargeCell_NOS_extra	FPKM_log2p1	CLDN4 vs CD8A	24	-0.29913043478260865	0.155619554462795	-0.6745708384650512	0.20777552505527427	-0.3235698509909098	0.13204036781869982	UNDERPOWERED	UNDERPOWERED	1	CD8A	True	primary
LargeCell_NOS_extra	FPKM_log2p1	CLDN4 vs CD274	24	-0.11739130434782606	0.5848655143600633	-0.5551380154434008	0.382827997111102	-0.1589055102923444	0.4689388538775088	UNDERPOWERED	UNDERPOWERED	1	CD274	True	primary
LargeCell_NOS_extra	FPKM_log2p1	CLDN4 vs ImmuneScore	24	0.02434782608695652	0.9100874200789536	-0.42123817774325195	0.5043981251243285	0.03712422885450245	0.8664493367244493	UNDERPOWERED	UNDERPOWERED	141	LCP2,LSP1,FYB,PLEK,HCK,IL10RA,LILRB1,NCKAP1L,LAIR1,NCF2,CYBB,PTPRC,IL7R,LAPTM5,CD53,EVI2B,SLA,ITGB2,GIMAP4,MYO1F,HCLS1,MNDA,IL2RG,CD48,AOAH,CCL5,LTB,GMFG,GIMAP6,GZMK,LST1,GPR65,LILRB2,WIPF1,CD37,BIN2,FCER1G,IKZF1,TYROBP,FGL2,FLI1,IRF8,ARHGAP15,SH2B3,TNFRSF1B,DOCK2,CD2,ARHGEF6,CORO1A,LY96,LYZ,ITGAL,TNFAIP3,RNASE6,TGFB1,PSTPIP1,CST7,RGS1,FGR,SELL,MICAL1,TRAF3IP3,ITGA4,MAFB,ARHGDIB,IL4R,RHOH,HLA-DPA1,NKG7,NCF4,LPXN,ITK,SELPLG,HLA-DPB1,CD3D,CD300A,IL2RB,ADCY7,PTGER4,SRGN,CD247,CCR7,MSN,ALOX5AP,PTGER2,RAC2,GBP2,VAV1,CLEC2B,P2RY14,NFKBIA,S100A9,IFI30,MFSD1,RASSF2,TPP1,RHOG,CLEC4A,GZMB,PVRIG,S100A8,CASP1,BCL2A1,HLA-E,KLRB1,GNLY,RAB27A,IL18RAP,TPST2,EMP3,GMIP,LCK,IL32,PTPRCAP,LGALS9,CCDC69,SAMHD1,TAP1,GBP1,CTSS,GZMH,ADAM8,GLRX,PRF1,CD69,HLA-B,HLA-DMA,CD74,KLRK1,PTPRE,HLA-DRA,VNN2,TCIRG1,RABGAP1L,CSTA,ZAP70,HLA-F,HLA-G,CD52,CD302,CD27	True	primary
LargeCell_NOS_extra	FPKM_log2p1	CLDN4 vs IFNg_Ayers	24	-0.19217391304347822	0.3683204887556275	-0.6116617249196726	0.289824175824175	-0.09373261176065179	0.6705479882913108	UNDERPOWERED	UNDERPOWERED	6	IFNG,STAT1,CXCL9,CXCL10,IDO1,HLA-DRA	True	primary
LargeCell_NOS_extra	FPKM_log2p1	CLDN4 vs MHC-I	24	0.009565217391304347	0.9646181660759277	-0.4547956474505916	0.4864772354997468	0.043575130000437154	0.8435002573958635	UNDERPOWERED	UNDERPOWERED	6	HLA-A,HLA-B,HLA-C,B2M,TAP1,TAP2	True	primary
LargeCell_NOS_extra	FPKM_log2p1	CLDN4 vs TACSTD2	24	0.40782608695652167	0.047900920569171945	0.04635476223997949	0.68861897133364	0.26462708045089595	0.2223768604706258	UNDERPOWERED	UNDERPOWERED	1	TACSTD2	True	companion
LargeCell_NOS_extra	FPKM_log2p1	CLDN4 vs epithelial mean-z	24	0.5756521739130435	0.0032464428872563613	0.18653009035862478	0.8330036267942837			UNDERPOWERED	UNDERPOWERED	6	EPCAM,KRT8,KRT18,KRT19,CDH1,KRT7	True	companion
LargeCell_NOS_extra	featureCounts_log2CPM	CLDN4 vs CD8A	24	-0.25652173913043474	0.22628553340548083	-0.645438891285028	0.264887642600473	-0.2924698558741419	0.17565722444867593	UNDERPOWERED	UNDERPOWERED	1	CD8A	True	primary
LargeCell_NOS_extra	featureCounts_log2CPM	CLDN4 vs CD274	24	-0.10956521739130433	0.610301978528463	-0.547513188714031	0.41195824076078696	-0.15450483085877298	0.48149387365420776	UNDERPOWERED	UNDERPOWERED	1	CD274	True	primary
LargeCell_NOS_extra	featureCounts_log2CPM	CLDN4 vs ImmuneScore	24	0.07043478260869565	0.7436342012968034	-0.3782669464583377	0.5534042463330281	0.0361889858709834	0.8697855826701236	UNDERPOWERED	UNDERPOWERED	141	LCP2,LSP1,FYB,PLEK,HCK,IL10RA,LILRB1,NCKAP1L,LAIR1,NCF2,CYBB,PTPRC,IL7R,LAPTM5,CD53,EVI2B,SLA,ITGB2,GIMAP4,MYO1F,HCLS1,MNDA,IL2RG,CD48,AOAH,CCL5,LTB,GMFG,GIMAP6,GZMK,LST1,GPR65,LILRB2,WIPF1,CD37,BIN2,FCER1G,IKZF1,TYROBP,FGL2,FLI1,IRF8,ARHGAP15,SH2B3,TNFRSF1B,DOCK2,CD2,ARHGEF6,CORO1A,LY96,LYZ,ITGAL,TNFAIP3,RNASE6,TGFB1,PSTPIP1,CST7,RGS1,FGR,SELL,MICAL1,TRAF3IP3,ITGA4,MAFB,ARHGDIB,IL4R,RHOH,HLA-DPA1,NKG7,NCF4,LPXN,ITK,SELPLG,HLA-DPB1,CD3D,CD300A,IL2RB,ADCY7,PTGER4,SRGN,CD247,CCR7,MSN,ALOX5AP,PTGER2,RAC2,GBP2,VAV1,CLEC2B,P2RY14,NFKBIA,S100A9,IFI30,MFSD1,RASSF2,TPP1,RHOG,CLEC4A,GZMB,PVRIG,S100A8,CASP1,BCL2A1,HLA-E,KLRB1,GNLY,RAB27A,IL18RAP,TPST2,EMP3,GMIP,LCK,IL32,PTPRCAP,LGALS9,CCDC69,SAMHD1,TAP1,GBP1,CTSS,GZMH,ADAM8,GLRX,PRF1,CD69,HLA-B,HLA-DMA,CD74,KLRK1,PTPRE,HLA-DRA,VNN2,TCIRG1,RABGAP1L,CSTA,ZAP70,HLA-F,HLA-G,CD52,CD302,CD27	True	primary
LargeCell_NOS_extra	featureCounts_log2CPM	CLDN4 vs IFNg_Ayers	24	-0.13826086956521738	0.5193911494591461	-0.5870239450011755	0.34775712406839077	-0.05675780184577582	0.7970025841186652	UNDERPOWERED	UNDERPOWERED	6	IFNG,STAT1,CXCL9,CXCL10,IDO1,HLA-DRA	True	primary
LargeCell_NOS_extra	featureCounts_log2CPM	CLDN4 vs MHC-I	24	-0.020869565217391303	0.92289170312162	-0.4783037644641634	0.4800583046859301	0.06084060150765303	0.782728603002455	UNDERPOWERED	UNDERPOWERED	6	HLA-A,HLA-B,HLA-C,B2M,TAP1,TAP2	True	primary
LargeCell_NOS_extra	featureCounts_log2CPM	CLDN4 vs TACSTD2	24	0.3921739130434782	0.05803633887025059	0.024869196170801678	0.663339764403995	0.2268492967361779	0.2979174711530912	UNDERPOWERED	UNDERPOWERED	1	TACSTD2	True	companion
