outcome_gene	adjusted_for	score	rho	p	I2	ci_lo	ci_hi	N
CLDN4	TACSTD2	pct	-0.5433417819786175	2.0242835227624002e-05	0.0	-0.7108400555130852	-0.31752321706268766	65
CLDN4	CLDN3	pct	-0.39267480245582237	0.00833688368616532	0.14438496442654403	-0.6189175003598817	-0.10626581587628937	65
CLDN4	CLDN7	pct	-0.38094102033417654	0.004983171153424629	0.0	-0.5922696249888213	-0.1205756128486141	65
CLDN4	EPCAM	pct	-0.29209729517956584	0.06433478551695695	0.1915165541171236	-0.5508659630077459	0.017906446670787043	65
CLDN4	MUC1	pct	-0.43395248413804455	0.0011407640283406313	0.0	-0.6320068984567472	-0.18268701624706996	65
CLDN4	KRT19	pct	-0.4185970175933807	0.0017967066015692431	0.0	-0.6206026334011334	-0.16448690295620022	65
TACSTD2	CLDN4+CLDN7	pct	0.19524867578985658	0.18457386097166784	0.0	-0.09410677677013293	0.4541865039333386	65
