file	n_genes	n_sig	sha256	bytes	gctx_bytes_fetched	gctx_http_requests	gctx_url
tacstd2_xpr_level5_z.tsv.gz	12328	20	b1db7915370ee714af098eb2d8db295ec3688485ad5fc6130ad6ce2d1fd82d57	1305381	175024881	42	https://s3.amazonaws.com/macchiato.clue.io/builds/LINCS2020/level5/level5_beta_trt_xpr_n142901x12328.gctx
