panel	family	dropped	dropped_arm	U	p	n_kl_gt_kp	n_kl_lt_kp	n_tie_pairs	cliffs_delta	complete_separation	hits_floor	delta_mean	mean_kl	mean_kp	complete_kl_lower	kl_max	kp_min	n_kl	n_kp	exact_floor_p
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	IFN	KP B6AL10-3	KP	4.0	0.19047619047619047	4	16	0	-0.6	False	False	-0.05022469146433739	2.265820719307211	2.3160454107715482	False	2.366772163577067	2.3035162552297686	5	4	0.015873015873015872
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	IFN	KP B6AL10-4	KP	8.0	0.7301587301587302	8	12	0	-0.2	False	False	-0.009386808600673646	2.265820719307211	2.2752075279078845	False	2.366772163577067	2.156120927972099	5	4	0.015873015873015872
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	IFN	KP B6AL10-5	KP	8.0	0.7301587301587302	8	12	0	-0.2	False	False	-0.008313265640267353	2.265820719307211	2.274133984947478	False	2.366772163577067	2.156120927972099	5	4	0.015873015873015872
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	IFN	KL KL155	KL	8.0	0.7301587301587302	8	12	0	-0.2	False	False	-0.009436717607591572	2.274623796604067	2.284060514211659	False	2.366772163577067	2.156120927972099	4	5	0.015873015873015872
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	IFN	KL KL47	KL	8.0	0.7301587301587302	8	12	0	-0.2	False	False	-0.027558262499326247	2.2565022517123325	2.284060514211659	False	2.366772163577067	2.156120927972099	4	5	0.015873015873015872
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	IFN	KL KLC	KL	8.0	0.7301587301587302	8	12	0	-0.2	False	False	0.0018243308296224114	2.285884845041281	2.284060514211659	False	2.366772163577067	2.156120927972099	4	5	0.015873015873015872
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	IFN	KL KLD	KL	4.0	0.19047619047619047	4	16	0	-0.6	False	False	-0.04347765597191211	2.2405828582397467	2.284060514211659	False	2.3030945896867245	2.156120927972099	4	5	0.015873015873015872
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	IFN	KL KLE	KL	8.0	0.7301587301587302	8	12	0	-0.2	False	False	-0.012550669273032167	2.2715098449386266	2.284060514211659	False	2.366772163577067	2.156120927972099	4	5	0.015873015873015872
REACTOME_INTERFERON_GAMMA_SIGNALING	IFN	KP B6AL10-1	KP	1.0	0.031746031746031744	1	19	0	-0.9	False	False	-0.2855698217281568	3.603152404649947	3.888722226378104	False	3.8497709338098773	3.7915200096951294	5	4	0.015873015873015872
REACTOME_INTERFERON_GAMMA_SIGNALING	IFN	KP B6AL10-2	KP	1.0	0.031746031746031744	1	19	0	-0.9	False	False	-0.29110985329241723	3.603152404649947	3.8942622579423642	False	3.8497709338098773	3.7915200096951294	5	4	0.015873015873015872
REACTOME_INTERFERON_GAMMA_SIGNALING	IFN	KP B6AL10-3	KP	0.0	0.015873015873015872	0	20	0	-1.0	True	False	-0.31874547204703907	3.603152404649947	3.921897876696986	True	3.8497709338098773	3.902062484713616	5	4	0.015873015873015872
REACTOME_INTERFERON_GAMMA_SIGNALING	IFN	KP B6AL10-4	KP	1.0	0.031746031746031744	1	19	0	-0.9	False	False	-0.28875510256324644	3.603152404649947	3.8919075072131935	False	3.8497709338098773	3.7915200096951294	5	4	0.015873015873015872
REACTOME_INTERFERON_GAMMA_SIGNALING	IFN	KP B6AL10-5	KP	1.0	0.031746031746031744	1	19	0	-0.9	False	False	-0.2791692436024791	3.603152404649947	3.882321648252426	False	3.8497709338098773	3.7915200096951294	5	4	0.015873015873015872
REACTOME_INTERFERON_GAMMA_SIGNALING	IFN	KL KL155	KL	1.0	0.031746031746031744	1	19	0	-0.9	False	False	-0.28234631040825287	3.6134759928883615	3.8958223032966144	False	3.8497709338098773	3.7915200096951294	4	5	0.015873015873015872
REACTOME_INTERFERON_GAMMA_SIGNALING	IFN	KL KL47	KL	1.0	0.031746031746031744	1	19	0	-0.9	False	False	-0.27041462030799845	3.625407682988616	3.8958223032966144	False	3.8497709338098773	3.7915200096951294	4	5	0.015873015873015872
REACTOME_INTERFERON_GAMMA_SIGNALING	IFN	KL KLC	KL	1.0	0.031746031746031744	1	19	0	-0.9	False	False	-0.2660057406030192	3.629816562693595	3.8958223032966144	False	3.8497709338098773	3.7915200096951294	4	5	0.015873015873015872
REACTOME_INTERFERON_GAMMA_SIGNALING	IFN	KL KLD	KL	0.0	0.015873015873015872	0	20	0	-1.0	True	False	-0.35432453093664984	3.5414977723599645	3.8958223032966144	True	3.593505973972946	3.7915200096951294	4	5	0.015873015873015872
REACTOME_INTERFERON_GAMMA_SIGNALING	IFN	KL KLE	KL	1.0	0.031746031746031744	1	19	0	-0.9	False	False	-0.29025829097741696	3.6055640123191974	3.8958223032966144	False	3.8497709338098773	3.7915200096951294	4	5	0.015873015873015872
REACTOME_INTERFERON_SIGNALING	IFN	KP B6AL10-1	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.1420094663345206	3.3195501416130866	3.177540675278566	False	3.3638177375127953	3.071678062237574	5	4	0.015873015873015872
REACTOME_INTERFERON_SIGNALING	IFN	KP B6AL10-2	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.13365788360026842	3.3195501416130866	3.185892258012818	False	3.3638177375127953	3.071678062237574	5	4	0.015873015873015872
REACTOME_INTERFERON_SIGNALING	IFN	KP B6AL10-3	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.10025168805601581	3.3195501416130866	3.219298453557071	False	3.3638177375127953	3.203829049311892	5	4	0.015873015873015872
REACTOME_INTERFERON_SIGNALING	IFN	KP B6AL10-4	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.13328943482459543	3.3195501416130866	3.186260706788491	False	3.3638177375127953	3.071678062237574	5	4	0.015873015873015872
REACTOME_INTERFERON_SIGNALING	IFN	KP B6AL10-5	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.13967035878417544	3.3195501416130866	3.179879782828911	False	3.3638177375127953	3.071678062237574	5	4	0.015873015873015872
REACTOME_INTERFERON_SIGNALING	IFN	KL KL155	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.1254629247085215	3.315237300001693	3.1897743752931715	False	3.3638177375127953	3.071678062237574	4	5	0.015873015873015872
REACTOME_INTERFERON_SIGNALING	IFN	KL KL47	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.1383201417387685	3.32809451703194	3.1897743752931715	False	3.3638177375127953	3.071678062237574	4	5	0.015873015873015872
REACTOME_INTERFERON_SIGNALING	IFN	KL KLC	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.13582344737801222	3.3255978226711838	3.1897743752931715	False	3.3638177375127953	3.071678062237574	4	5	0.015873015873015872
REACTOME_INTERFERON_SIGNALING	IFN	KL KLD	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.11870886734498853	3.30848324263816	3.1897743752931715	False	3.336801508058663	3.071678062237574	4	5	0.015873015873015872
REACTOME_INTERFERON_SIGNALING	IFN	KL KLE	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.1305634504292872	3.3203378257224587	3.1897743752931715	False	3.3638177375127953	3.071678062237574	4	5	0.015873015873015872
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	IFN	KP B6AL10-1	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.25448822484465605	3.671762382861499	3.417274158016843	False	3.7109319093068995	3.288824523762337	5	4	0.015873015873015872
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	IFN	KP B6AL10-2	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.24209616994180339	3.671762382861499	3.4296662129196958	False	3.7109319093068995	3.288824523762337	5	4	0.015873015873015872
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	IFN	KP B6AL10-3	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.2010999581398818	3.671762382861499	3.4706624247216173	False	3.7109319093068995	3.4487084771600407	5	4	0.015873015873015872
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	IFN	KP B6AL10-4	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.2410709464893075	3.671762382861499	3.4306914363721916	False	3.7109319093068995	3.288824523762337	5	4	0.015873015873015872
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	IFN	KP B6AL10-5	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.24858239224303968	3.671762382861499	3.4231799906184595	False	3.7109319093068995	3.288824523762337	5	4	0.015873015873015872
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	IFN	KL KL155	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.22767515672038652	3.661970001250148	3.4342948445297616	False	3.6773407935377787	3.288824523762337	4	5	0.015873015873015872
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	IFN	KL KL47	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.2465606791185122	3.680855523648274	3.4342948445297616	False	3.7109319093068995	3.288824523762337	4	5	0.015873015873015872
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	IFN	KL KLC	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.23742651974998896	3.6717213642797506	3.4342948445297616	False	3.7109319093068995	3.288824523762337	4	5	0.015873015873015872
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	IFN	KL KLD	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.2396024004071302	3.673897244936892	3.4342948445297616	False	3.7109319093068995	3.288824523762337	4	5	0.015873015873015872
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	IFN	KL KLE	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.23607293566266696	3.6703677801924286	3.4342948445297616	False	3.7109319093068995	3.288824523762337	4	5	0.015873015873015872
REACTOME_ISG15_ANTIVIRAL_MECHANISM	IFN	KP B6AL10-1	KP	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.15368994434467353	4.094257591369856	3.9405676470251825	False	4.245223820955984	3.825619126218641	5	4	0.015873015873015872
REACTOME_ISG15_ANTIVIRAL_MECHANISM	IFN	KP B6AL10-2	KP	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.14406123665644666	4.094257591369856	3.9501963547134094	False	4.245223820955984	3.825619126218641	5	4	0.015873015873015872
REACTOME_ISG15_ANTIVIRAL_MECHANISM	IFN	KP B6AL10-3	KP	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.11209753054125215	4.094257591369856	3.982160060828604	False	4.245223820955984	3.9534739506794203	5	4	0.015873015873015872
REACTOME_ISG15_ANTIVIRAL_MECHANISM	IFN	KP B6AL10-4	KP	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.1461080192631372	4.094257591369856	3.948149572106719	False	4.245223820955984	3.825619126218641	5	4	0.015873015873015872
REACTOME_ISG15_ANTIVIRAL_MECHANISM	IFN	KP B6AL10-5	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.1610718565107141	4.094257591369856	3.933185734859142	False	4.245223820955984	3.825619126218641	5	4	0.015873015873015872
REACTOME_ISG15_ANTIVIRAL_MECHANISM	IFN	KL KL155	KL	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.15084340097115057	4.101695274877762	3.950851873906611	False	4.245223820955984	3.825619126218641	4	5	0.015873015873015872
REACTOME_ISG15_ANTIVIRAL_MECHANISM	IFN	KL KL47	KL	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.13764448041329747	4.088496354319909	3.950851873906611	False	4.245223820955984	3.825619126218641	4	5	0.015873015873015872
REACTOME_ISG15_ANTIVIRAL_MECHANISM	IFN	KL KLC	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.16408396873169728	4.1149358426383085	3.950851873906611	False	4.245223820955984	3.825619126218641	4	5	0.015873015873015872
REACTOME_ISG15_ANTIVIRAL_MECHANISM	IFN	KL KLD	KL	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.10566416006671275	4.056516033973324	3.950851873906611	False	4.1173025395696445	3.825619126218641	4	5	0.015873015873015872
REACTOME_ISG15_ANTIVIRAL_MECHANISM	IFN	KL KLE	KL	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.15879257713336692	4.109644451039978	3.950851873906611	False	4.245223820955984	3.825619126218641	4	5	0.015873015873015872
REACTOME_OAS_ANTIVIRAL_RESPONSE	IFN	KP B6AL10-1	KP	18.0	0.06349206349206349	18	2	0	0.8	False	False	0.7737320286541021	3.291373843667812	2.51764181501371	False	4.316713033605905	2.354082788197957	5	4	0.015873015873015872
REACTOME_OAS_ANTIVIRAL_RESPONSE	IFN	KP B6AL10-2	KP	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.794420429928933	3.291373843667812	2.496953413738879	False	4.316713033605905	2.354082788197957	5	4	0.015873015873015872
REACTOME_OAS_ANTIVIRAL_RESPONSE	IFN	KP B6AL10-3	KP	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.7997871543347026	3.291373843667812	2.4915866893331096	False	4.316713033605905	2.354082788197957	5	4	0.015873015873015872
REACTOME_OAS_ANTIVIRAL_RESPONSE	IFN	KP B6AL10-4	KP	18.0	0.06349206349206349	18	2	0	0.8	False	False	0.7375374336874847	3.291373843667812	2.5538364099803275	False	4.316713033605905	2.4988611680644266	5	4	0.015873015873015872
REACTOME_OAS_ANTIVIRAL_RESPONSE	IFN	KP B6AL10-5	KP	18.0	0.06349206349206349	18	2	0	0.8	False	False	0.781963743614571	3.291373843667812	2.509410100053241	False	4.316713033605905	2.354082788197957	5	4	0.015873015873015872
REACTOME_OAS_ANTIVIRAL_RESPONSE	IFN	KL KL155	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.9620594112939527	3.475945096917806	2.5138856856238534	False	4.316713033605905	2.354082788197957	4	5	0.015873015873015872
REACTOME_OAS_ANTIVIRAL_RESPONSE	IFN	KL KL47	KL	18.0	0.06349206349206349	18	2	0	0.8	False	False	0.8854545720309859	3.3993402576548393	2.5138856856238534	False	4.316713033605905	2.354082788197957	4	5	0.015873015873015872
REACTOME_OAS_ANTIVIRAL_RESPONSE	IFN	KL KLC	KL	18.0	0.06349206349206349	18	2	0	0.8	False	False	0.7834208455913232	3.2973065312151766	2.5138856856238534	False	4.316713033605905	2.354082788197957	4	5	0.015873015873015872
REACTOME_OAS_ANTIVIRAL_RESPONSE	IFN	KL KLD	KL	18.0	0.06349206349206349	18	2	0	0.8	False	False	0.5211533605594361	3.0350390461832895	2.5138856856238534	False	3.459916072867255	2.354082788197957	4	5	0.015873015873015872
REACTOME_OAS_ANTIVIRAL_RESPONSE	IFN	KL KLE	KL	18.0	0.06349206349206349	18	2	0	0.8	False	False	0.7353526007440983	3.2492382863679516	2.5138856856238534	False	4.316713033605905	2.354082788197957	4	5	0.015873015873015872
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	IFN	KP B6AL10-1	KP	6.0	0.4126984126984127	6	14	0	-0.4	False	False	-0.08655242120943907	4.307309445080774	4.393861866290213	False	4.453338028203221	4.160712705407661	5	4	0.015873015873015872
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	IFN	KP B6AL10-2	KP	6.0	0.4126984126984127	6	14	0	-0.4	False	False	-0.08503512236937105	4.307309445080774	4.392344567450145	False	4.453338028203221	4.160712705407661	5	4	0.015873015873015872
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	IFN	KP B6AL10-3	KP	1.0	0.031746031746031744	1	19	0	-0.9	False	False	-0.16674523876941372	4.307309445080774	4.474054683850188	False	4.453338028203221	4.444287284097959	5	4	0.015873015873015872
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	IFN	KP B6AL10-4	KP	5.0	0.2857142857142857	5	15	0	-0.5	False	False	-0.09585159409683897	4.307309445080774	4.403161039177613	False	4.453338028203221	4.160712705407661	5	4	0.015873015873015872
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	IFN	KP B6AL10-5	KP	6.0	0.4126984126984127	6	14	0	-0.4	False	False	-0.08619983895947847	4.307309445080774	4.3935092840402525	False	4.453338028203221	4.160712705407661	5	4	0.015873015873015872
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	IFN	KL KL155	KL	5.0	0.2857142857142857	5	15	0	-0.5	False	False	-0.07579072029282408	4.335595567868858	4.411386288161682	False	4.453338028203221	4.160712705407661	4	5	0.015873015873015872
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	IFN	KL KL47	KL	5.0	0.2857142857142857	5	15	0	-0.5	False	False	-0.09990621331131155	4.311480074850371	4.411386288161682	False	4.453338028203221	4.160712705407661	4	5	0.015873015873015872
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	IFN	KL KLC	KL	5.0	0.2857142857142857	5	15	0	-0.5	False	False	-0.09530002315390274	4.31608626500778	4.411386288161682	False	4.453338028203221	4.160712705407661	4	5	0.015873015873015872
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	IFN	KL KLD	KL	4.0	0.19047619047619047	4	16	0	-0.6	False	False	-0.14058398886151924	4.270802299300163	4.411386288161682	False	4.326215151897071	4.160712705407661	4	5	0.015873015873015872
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA	IFN	KL KLE	KL	5.0	0.2857142857142857	5	15	0	-0.5	False	False	-0.10880326978498189	4.3025830183767	4.411386288161682	False	4.453338028203221	4.160712705407661	4	5	0.015873015873015872
COMPACT_ISG	IFN	KP B6AL10-1	KP	2.0	0.06349206349206349	2	18	0	-0.8	False	False	-0.8029734614380111	1.2261371823649845	2.0291106438029956	False	2.0158680100619164	1.091616508854802	5	4	0.015873015873015872
COMPACT_ISG	IFN	KP B6AL10-2	KP	2.0	0.06349206349206349	2	18	0	-0.8	False	False	-0.8354876086285121	1.2261371823649845	2.0616247909934966	False	2.0158680100619164	1.091616508854802	5	4	0.015873015873015872
COMPACT_ISG	IFN	KP B6AL10-3	KP	0.0	0.015873015873015872	0	20	0	-1.0	True	False	-1.1220985571939552	1.2261371823649845	2.3482357395589397	True	2.0158680100619164	2.2380603031165736	5	4	0.015873015873015872
COMPACT_ISG	IFN	KP B6AL10-4	KP	2.0	0.06349206349206349	2	18	0	-0.8	False	False	-0.8030666738350072	1.2261371823649845	2.0292038561999917	False	2.0158680100619164	1.091616508854802	5	4	0.015873015873015872
COMPACT_ISG	IFN	KP B6AL10-5	KP	2.0	0.06349206349206349	2	18	0	-0.8	False	False	-0.7902472541701528	1.2261371823649845	2.0163844365351373	False	2.0158680100619164	1.091616508854802	5	4	0.015873015873015872
COMPACT_ISG	IFN	KL KL155	KL	2.0	0.06349206349206349	2	18	0	-0.8	False	False	-0.7993023363239482	1.2976095570941641	2.0969118934181123	False	2.0158680100619164	1.091616508854802	4	5	0.015873015873015872
COMPACT_ISG	IFN	KL KL47	KL	1.0	0.031746031746031744	1	19	0	-0.9	False	False	-0.8671688232149166	1.2297430702031957	2.0969118934181123	False	2.0158680100619164	1.091616508854802	4	5	0.015873015873015872
COMPACT_ISG	IFN	KL KLC	KL	2.0	0.06349206349206349	2	18	0	-0.8	False	False	-0.8048133639760531	1.2920985294420593	2.0969118934181123	False	2.0158680100619164	1.091616508854802	4	5	0.015873015873015872
COMPACT_ISG	IFN	KL KLD	KL	1.0	0.031746031746031744	1	19	0	-0.9	False	False	-1.068207417977361	1.0287044754407513	2.0969118934181123	False	1.211713631012139	1.091616508854802	4	5	0.015873015873015872
COMPACT_ISG	IFN	KL KLE	KL	2.0	0.06349206349206349	2	18	0	-0.8	False	False	-0.814381613773361	1.2825302796447513	2.0969118934181123	False	2.0158680100619164	1.091616508854802	4	5	0.015873015873015872
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	STING	KP B6AL10-1	KP	11.0	0.9047619047619049	11	9	0	0.1	False	False	0.031476912008117974	3.511786255889516	3.480309343881398	False	3.6469786779239395	3.069809862549427	5	4	0.015873015873015872
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	STING	KP B6AL10-2	KP	11.0	0.9047619047619049	11	9	0	0.1	False	False	0.04620534853701175	3.511786255889516	3.4655809073525043	False	3.6469786779239395	3.069809862549427	5	4	0.015873015873015872
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	STING	KP B6AL10-3	KP	8.0	0.7301587301587302	8	12	0	-0.2	False	False	-0.09227997246647357	3.511786255889516	3.6040662283559897	False	3.6469786779239395	3.5648374004477916	5	4	0.015873015873015872
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	STING	KP B6AL10-4	KP	11.0	0.9047619047619049	11	9	0	0.1	False	False	0.042971385614524404	3.511786255889516	3.4688148702749917	False	3.6469786779239395	3.069809862549427	5	4	0.015873015873015872
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	STING	KP B6AL10-5	KP	11.0	0.9047619047619049	11	9	0	0.1	False	False	0.044482829781015365	3.511786255889516	3.4673034261085007	False	3.6469786779239395	3.069809862549427	5	4	0.015873015873015872
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	STING	KL KL155	KL	8.0	0.7301587301587302	8	12	0	-0.2	False	False	-0.015126646100578345	3.482088309094099	3.497214955194677	False	3.6469786779239395	3.069809862549427	4	5	0.015873015873015872
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	STING	KL KL47	KL	12.0	0.7301587301587302	12	8	0	0.2	False	False	0.01525031772908969	3.512465272923767	3.497214955194677	False	3.6469786779239395	3.069809862549427	4	5	0.015873015873015872
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	STING	KL KLC	KL	12.0	0.7301587301587302	12	8	0	0.2	False	False	0.06275628007947942	3.5599712352741566	3.497214955194677	False	3.6469786779239395	3.069809862549427	4	5	0.015873015873015872
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	STING	KL KLD	KL	8.0	0.7301587301587302	8	12	0	-0.2	False	False	-0.01922680481376693	3.4779881503809102	3.497214955194677	False	3.6305780430711856	3.069809862549427	4	5	0.015873015873015872
REACTOME_STING_MEDIATED_INDUCTION_OF_HOST_IMMUNE_RESPONSES	STING	KL KLE	KL	12.0	0.7301587301587302	12	8	0	0.2	False	False	0.029203356579971196	3.5264183117746484	3.497214955194677	False	3.6469786779239395	3.069809862549427	4	5	0.015873015873015872
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	NHEJ	KP B6AL10-1	KP	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.3339770826869022	2.8949368301699643	2.560959747483062	False	3.0023443270185095	2.450665543432786	5	4	0.015873015873015872
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	NHEJ	KP B6AL10-2	KP	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.34148670404166204	2.8949368301699643	2.5534501261283022	False	3.0023443270185095	2.450665543432786	5	4	0.015873015873015872
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	NHEJ	KP B6AL10-3	KP	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.3873836067752885	2.8949368301699643	2.507553223394676	False	3.0023443270185095	2.450665543432786	5	4	0.015873015873015872
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	NHEJ	KP B6AL10-4	KP	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.31941419882220456	2.8949368301699643	2.5755226313477597	False	3.0023443270185095	2.508917078891578	5	4	0.015873015873015872
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	NHEJ	KP B6AL10-5	KP	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.33966648969993907	2.8949368301699643	2.555270340470025	False	3.0023443270185095	2.450665543432786	5	4	0.015873015873015872
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	NHEJ	KL KL155	KL	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.3175337421930631	2.868084955957828	2.550551213764765	False	2.9890988136240866	2.450665543432786	4	5	0.015873015873015872
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	NHEJ	KL KL47	KL	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.3659539118371584	2.9165051256019234	2.550551213764765	False	3.0023443270185095	2.450665543432786	4	5	0.015873015873015872
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	NHEJ	KL KLC	KL	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.3234660147066175	2.8740172284713825	2.550551213764765	False	3.0023443270185095	2.450665543432786	4	5	0.015873015873015872
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	NHEJ	KL KLD	KL	20.0	0.015873015873015872	20	0	0	1.0	True	False	0.3941292927474893	2.9446805065122543	2.550551213764765	False	3.0023443270185095	2.450665543432786	4	5	0.015873015873015872
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	NHEJ	KL KLE	KL	19.0	0.031746031746031744	19	1	0	0.9	False	False	0.3208451205416689	2.871396334306434	2.550551213764765	False	3.0023443270185095	2.450665543432786	4	5	0.015873015873015872
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	NHEJ	KP B6AL10-1	KP	16.0	0.19047619047619047	16	4	0	0.6	False	False	0.3593884065002215	2.941006186127461	2.5816177796272393	False	3.2262527425362215	2.4970843145512642	5	4	0.015873015873015872
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	NHEJ	KP B6AL10-2	KP	16.0	0.19047619047619047	16	4	0	0.6	False	False	0.3780469087975833	2.941006186127461	2.5629592773298775	False	3.2262527425362215	2.489616237281131	5	4	0.015873015873015872
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	NHEJ	KP B6AL10-3	KP	16.0	0.19047619047619047	16	4	0	0.6	False	False	0.41869280675426923	2.941006186127461	2.5223133793731916	False	3.2262527425362215	2.489616237281131	5	4	0.015873015873015872
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	NHEJ	KP B6AL10-4	KP	16.0	0.19047619047619047	16	4	0	0.6	False	False	0.3612554258177547	2.941006186127461	2.579750760309706	False	3.2262527425362215	2.489616237281131	5	4	0.015873015873015872
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	NHEJ	KP B6AL10-5	KP	16.0	0.19047619047619047	16	4	0	0.6	False	False	0.3715600269773871	2.941006186127461	2.5694461591500737	False	3.2262527425362215	2.489616237281131	5	4	0.015873015873015872
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	NHEJ	KL KL155	KL	15.0	0.2857142857142857	15	5	0	0.5	False	False	0.30647707586725303	2.869694547025271	2.563217471158018	False	3.1709672387024725	2.489616237281131	4	5	0.015873015873015872
REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ	NHEJ	KL KL47	KL	15.0	0.2857142857142857	15	5	0	0.5	False	False	0.3931080373087523	2.95632550846677	2.563217471158018	False	3.2262527425362215	2.489616237281131	4	5	0.015873015873015872
