sample,patient,tumor_label,n_cells,n_tumor,n_immune,n_cd8,n_cd8nk,tacstd2_pos_frac,tacstd2_median_log,median_split_is_detected,median_nn_um,n_zero_library
LUAD-5 R1,Lung5,tumor 5,98002,17837,54540,2020,3688,0.6626114256881762,3.2032646373303826,False,8.305395836440129,0
LUAD-5 R2,Lung5,tumor 5,100335,17914,57741,1848,3596,0.6336943172937367,3.0701173218729525,False,8.16374913872183,0
LUAD-5 R3,Lung5,tumor 5,97809,15893,57173,2294,3908,0.5907632290945699,3.0637723102856707,False,8.338489071768322,0
LUSC-6,Lung6,tumor 6,89975,66196,13039,1230,1414,0.3724545289745604,0.0,True,9.801326440845335,0
LUAD-9 R1,Lung9,tumor 9,87606,38864,26220,2323,3069,0.26844895018526144,0.0,True,8.133928939941276,0
LUAD-9 R2,Lung9,tumor 9,139504,94876,29338,1679,2861,0.2682343269109153,0.0,True,8.694204966528016,0
LUAD-12,Lung12,tumor 12,71304,18267,30969,1310,1877,0.32402693381507636,0.0,True,8.888610269672917,0
LUAD-13,Lung13,tumor 13,81236,26030,39735,3251,3356,0.3477910103726469,0.0,True,7.761945001027549,0
