sample,patient,threshold,n_high,n_low,high_mean,low_mean,delta,ratio,high_events,low_events,degree_high,degree_low
LUAD-5 R1,Lung5,,8890,8946,7.498650168728909,8.117818019226469,-0.6191678504975604,0.9237273059052191,66663.0,72622.0,61.22654668166479,62.730382293762574
LUAD-5 R2,Lung5,,8933,8981,8.438822344117318,8.719741676873399,-0.2809193327560813,0.9677835258008688,75384.0,78312.0,64.87506996529721,66.49504509520098
LUAD-5 R3,Lung5,,7747,8146,7.5671872983090225,8.032285784434078,-0.465098486125056,0.9420963722398449,58623.0,65431.0,57.8014715373693,59.32113920942794
LUSC-6,Lung6,,24233,41963,1.7545495811496719,2.0493530014536616,-0.29480342030398976,0.8561480525342009,42518.0,85997.0,59.00936739157348,58.30688940256893
LUAD-9 R1,Lung9,,10433,28431,6.185852583149622,7.060813900320073,-0.8749613171704516,0.8760820877702514,64537.0,200746.0,72.81031342854405,74.09053497942386
LUAD-9 R2,Lung9,,25449,69427,3.489567370034186,5.819378627911331,-2.3298112578771453,0.5996460435307073,88806.0,404022.0,61.65562497544108,63.85146988923618
LUAD-12,Lung12,,5870,12397,9.37649063032368,15.113737194482535,-5.7372465641588555,0.620395241075562,55040.0,187365.0,41.697955706984665,44.255545696539485
LUAD-13,Lung13,,9053,16977,23.44482491991605,23.45396713200212,-0.009142212086068469,0.9996102061525619,212246.0,398178.0,68.88810339114106,69.77204453083584
