sample,patient,threshold,n_high,n_low,high_mean,low_mean,delta,ratio,high_events,low_events,degree_high,degree_low
LUAD-5 R1,Lung5,5.0,1654,6018,0.005743651753325272,0.026597983826298882,-0.02085433207297361,0.21594312526975104,9.5,160.06666666666666,0.6789600967351874,1.2372881355932204
LUAD-5 R2,Lung5,5.0,1155,6562,0.0030303030303030303,0.021083511124657117,-0.018053208094354088,0.14372857596565583,3.5,138.35,0.7670995670995671,1.4366046936909478
LUAD-5 R3,Lung5,5.0,1117,6504,0.004774694121157863,0.024395243952439524,-0.019620549831281663,0.19572233548746265,5.333333333333333,158.66666666666666,0.6454789615040286,1.1366851168511685
LUSC-6,Lung6,5.0,1108,41541,0.0018050541516245488,0.005693170602537252,-0.003888116450912703,0.3170560444508896,2.0,236.49999999999997,0.22472924187725632,0.4845814977973568
LUAD-9 R1,Lung9,5.0,458,28431,0.004366812227074236,0.029190554910719518,-0.024823742683645282,0.1495967528000172,2.0,829.9166666666666,0.3624454148471616,0.8730259224086384
LUAD-9 R2,Lung9,5.0,986,69427,0.0030425963488843813,0.03143349609421886,-0.02839089974533448,0.09679471668580845,3.0,2182.333333333333,0.3235294117647059,0.8471055929249427
LUAD-12,Lung12,5.0,381,12348,0.007874015748031496,0.11207482993197279,-0.1042008141839413,0.07025677177302761,3.0,1383.9,0.13648293963254593,0.5749109167476515
LUAD-13,Lung13,5.0,214,16977,0.02570093457943925,0.06906599124305432,-0.043365056663615065,0.37212141774659446,5.5,1172.5333333333333,0.29439252336448596,0.8235848500913
