sample,patient,threshold,n_high,n_low,high_mean,low_mean,delta,ratio,high_events,low_events,degree_high,degree_low
LUAD-5 R1,Lung5,0.0,11819,6018,0.0016921905406548777,0.004320372216683284,-0.002628181676028406,0.39167702591004055,20.0,26.0,2.0351975632456214,2.326354270521768
LUAD-5 R2,Lung5,0.0,11352,6562,0.0011451726568005639,0.003047851264858275,-0.001902678608057711,0.375731148696265,13.0,20.0,2.2249823819591263,2.588235294117647
LUAD-5 R3,Lung5,0.0,9389,6504,0.0010650761529449357,0.0033825338253382535,-0.002317457672393318,0.3148752408524482,10.0,22.0,1.9363084460538929,2.1923431734317345
LUSC-6,Lung6,0.0,24655,41541,0.0013790306225917664,0.0020702438554680916,-0.0006912132328763252,0.6661198964312159,34.0,86.0,1.0498884607584669,1.2478515201848777
LUAD-9 R1,Lung9,0.0,10433,28431,0.01054346784242308,0.013154655129963772,-0.002611187287540692,0.8015008936575684,110.0,374.0,1.5373334611329434,1.9102388238190708
LUAD-9 R2,Lung9,0.0,25449,69427,0.00585484694879956,0.015829576389589064,-0.009974729440789504,0.3698675697127453,149.0,1099.0,1.4521985146764116,1.8012876834660867
LUAD-12,Lung12,0.0,5919,12348,0.0032100016894745734,0.019355361192095886,-0.01614535950262131,0.16584561029971562,19.0,239.0,0.8506504477107619,1.1872367994816975
LUAD-13,Lung13,0.0,9053,16977,0.027725615817960896,0.044943158390763974,-0.017217542572803078,0.6169040363584825,251.0,763.0,1.3458522036893847,1.6847499558225836
