metric	contrast	n_a	n_b	median_a	median_b	mean_a	mean_b	q25_a	q75_a	q25_b	q75_b	mannwhitney_U	mannwhitney_p_twosided	cliffs_delta_a_minus_b	note
frac_exp_cells_mean	tumor_MPR_vs_non-MPR	6	9	0.6050119046307154	0.5915517810233818	0.6195426090169817	0.5302425688366379	0.5897288511508114	0.6677026217804823	0.4359882634869626	0.6261392711438517	37.0	0.2721278721278721	0.37037037037037046	
frac_exp_cells	tumor_capture_MPR_vs_non-MPR_PSEUDOREPLICATE_NOTE	23	37	0.5919839007211135	0.5423576871358136	0.6100696542929046	0.5358962246459982	0.5824641506282953	0.6257238680714037	0.48148148148148145	0.6260994068316629	554.0	0.051639638243998164	0.3019976498237369	
