Samples,geneID,value,cell_line,Responder,Baseline,GSE_ID,Mouse_treatment,pvalue,label,label2,num,count
SRX5100684,Krt8,1.77492238990633,T11_GSE124821_UV_end_antiCTLA4&antiPD1(n=9),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.028223028238155,NA,NA,2,9
SRX5100602,Krt8,1.52094165095677,T11_GSE124821_UV_end_antiCTLA4&antiPD1(n=9),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.028223028238155,NA,NA,2,9
SRX5100681,Krt8,1.10394741515904,T11_GSE124821_UV_end_antiCTLA4&antiPD1(n=9),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.028223028238155,NA,NA,2,9
SRX5100603,Krt8,0.607207672060039,T11_GSE124821_UV_end_antiCTLA4&antiPD1(n=9),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.028223028238155,NA,NA,2,9
SRX5100641,Krt8,3.04157978206382,T11_GSE124821_UV_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100723,Krt8,1.33244958576065,T11_GSE124821_UV_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100858,Krt8,2.39768250411694,T11_GSE124821_UV_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100866,Krt8,4.65379883638683,T11_GSE124821_UV_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100790,Krt8,3.05971902074238,T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.977289041229078,NA,NA,2,8
SRX5100788,Krt8,2.39310368338263,T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.977289041229078,NA,NA,2,8
SRX5100789,Krt8,1.14743826135846,T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.977289041229078,NA,NA,2,8
SRX5100787,Krt8,0.138919293071542,T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.977289041229078,NA,NA,2,8
SRX5100688,Krt8,0.870322893151638,T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100710,Krt8,1.133712127513,T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100793,Krt8,3.50705223810339,T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100794,Krt8,1.95337066645933,T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100850,Krt8,2.49858660615423,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.702139381062145,NA,NA,2,7
SRX5100851,Krt8,2.34167469482705,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.702139381062145,NA,NA,2,7
SRX5100601,Krt8,0.973843410443258,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.702139381062145,NA,NA,2,7
SRX5100842,Krt8,3.35568176387718,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,7
SRX5100843,Krt8,0.98245371187213,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,7
SRX5100844,Krt8,1.35099899139416,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,7
SRX5100845,Krt8,3.89402505742051,T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,7
SRX5100847,Krt8,4.52496125595504,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.671321239336926,NA,NA,2,10
SRX5100846,Krt8,4.07894878039543,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.671321239336926,NA,NA,2,10
SRX5100814,Krt8,3.12886168847608,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.671321239336926,NA,NA,2,10
SRX5100849,Krt8,2.84842143725265,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.671321239336926,NA,NA,2,10
SRX5100807,Krt8,0.671272535919214,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.671321239336926,NA,NA,2,10
SRX5100762,Krt8,3.42298443292288,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,10
SRX5100768,Krt8,5.85514483073683,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,10
SRX5100769,Krt8,6.0652698946723,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,10
SRX5100812,Krt8,2.60040488088494,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,10
SRX5100813,Krt8,3.9724126337231,T11_GSE124821_end_antiCTLA4&antiPD1(n=10),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,10
SRX5100624,Krt8,3.68738615409338,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.753180644423603,NA,NA,2,8
SRX5100626,Krt8,3.34360609040552,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.753180644423603,NA,NA,2,8
SRX5100625,Krt8,1.98623907591604,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.753180644423603,NA,NA,2,8
SRX5100627,Krt8,1.74980111475582,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.753180644423603,NA,NA,2,8
SRX5100628,Krt8,0.848061826371105,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100658,Krt8,2.6742513732855,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100659,Krt8,0.934259076915757,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100660,Krt8,2.03992411523576,T11_GSE124821_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100810,Krt8,2.70109011599931,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.0971589917609366,NA,NA,2,8
SRX5100809,Krt8,2.18395267498259,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.0971589917609366,NA,NA,2,8
SRX5100759,Krt8,1.79850347686106,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.0971589917609366,NA,NA,2,8
SRX5100808,Krt8,0.945810684932514,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.0971589917609366,NA,NA,2,8
SRX5100758,Krt8,2.44671940623157,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100763,Krt8,3.20394909612002,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100764,Krt8,3.15255159198793,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100765,Krt8,4.13139119067206,T11_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100859,Krt8,6.51743801876916,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.999300924725397,NA,NA,2,8
SRX5100724,Krt8,4.0872616985676,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.999300924725397,NA,NA,2,8
SRX5100867,Krt8,3.41452714581843,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.999300924725397,NA,NA,2,8
SRX5100642,Krt8,1.27011625762994,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.999300924725397,NA,NA,2,8
SRX5100816,Krt8,5.82967332114199,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100817,Krt8,6.26751516123974,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100824,Krt8,4.06417874529878,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100825,Krt8,3.35337777939867,T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100656,Krt8,1.78935241152833,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.148832864399976,NA,NA,2,8
SRX5100651,Krt8,1.75197395162869,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.148832864399976,NA,NA,2,8
SRX5100654,Krt8,0.35510875616734,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.148832864399976,NA,NA,2,8
SRX5100657,Krt8,0.23221867185915,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.148832864399976,NA,NA,2,8
SRX5100652,Krt8,2.37961181349935,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100653,Krt8,2.10169881496847,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100655,Krt8,2.01664535978208,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100848,Krt8,2.65174952838508,T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100857,Krt8,2.25106674095609,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.267828951412829,NA,NA,2,8
SRX5100632,Krt8,2.23217077119115,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.267828951412829,NA,NA,2,8
SRX5100638,Krt8,1.7397392485478,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.267828951412829,NA,NA,2,8
SRX5100675,Krt8,1.26597930501893,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Responders,0,GSE124821,antiPD1; antiCTLA4;,0.267828951412829,NA,NA,2,8
SRX5100722,Krt8,3.32642502869336,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100860,Krt8,2.21510419957975,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100862,Krt8,3.13038020201578,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100864,Krt8,1.57572813486892,T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100636,Krt8,10.5085895581725,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.0507408979091151,NA,NA,2,13
SRX5100633,Krt8,10.2560042607901,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.0507408979091151,NA,NA,2,13
SRX5100663,Krt8,8.108946759619,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.0507408979091151,NA,NA,2,13
SRX5100671,Krt8,7.68592790174029,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.0507408979091151,NA,NA,2,13
SRX5100670,Krt8,3.76777512373092,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.0507408979091151,NA,NA,2,13
SRX5100634,Krt8,5.33036826295423,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100635,Krt8,4.21706262470001,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100637,Krt8,3.82204972876646,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100640,Krt8,8.42505780883646,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100662,Krt8,7.07082487231465,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100664,Krt8,7.57126274925597,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100672,Krt8,4.33250758917347,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100673,Krt8,5.74197604657997,p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,13
SRX5100668,Krt8,6.15756788575868,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100666,Krt8,6.05993320904103,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100703,Krt8,5.79360120253672,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100669,Krt8,5.7520709381944,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100667,Krt8,5.51263314837051,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.99965767764384,NA,NA,2,8
SRX5100695,Krt8,5.51326576489491,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100696,Krt8,5.43228829782659,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100704,Krt8,5.59480207376093,p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,8
SRX5100737,Krt8,9.61104586751162,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.997707392100415,NA,NA,2,9
SRX5100736,Krt8,9.20947554445774,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.997707392100415,NA,NA,2,9
SRX5100702,Krt8,8.99562142425389,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.997707392100415,NA,NA,2,9
SRX5100674,Krt8,8.00455368336453,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100694,Krt8,9.06173543763642,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100698,Krt8,10.2173102634371,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100699,Krt8,9.51852078552712,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100734,Krt8,9.44007407340818,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100735,Krt8,9.25890681826967,p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9),Baseline,1,GSE124821,no_treatment,NA,NA,NA,2,9
SRX5100730,Krt8,10.2804440415705,p53-2225L_GSE124821_day3_antiCTLA4&antiPD1(n=13),Non-responders,0,GSE124821,antiPD1; antiCTLA4;,0.350162127332641,NA,NA,2,13
