interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	direction	n_mal_high	n_mal_low	n_tnk	n_patients_mal_high	n_patients_mal_low	n_patients_tnk	prob_high	prob_low	delta_prob	pval_high	pval_low	sig_high	sig_low	sig_diff	ligand_mean_high	ligand_mean_low	receptor_mean_partner	ligand_prop_high	ligand_prop_low	receptor_prop_partner
MDK_NCL	MK	Secreted Signaling	MDK	NCL	MDK	NCL	other	outgoing	10379	10379	34741	30	32	32	0.6911876147397192	0.6608831494330211	0.03030446530669817	0.009900990099009901	1.0	True	False	True	1.92532217502594	1.6763993501663208	0.5812565088272095	0.8781192898750305	0.7770498394966125	0.4004778265953064
FN1_CD44	FN1	ECM-Receptor	FN1	CD44	FN1	CD44	other	outgoing	10379	10379	34741	30	32	32	0.1977599086012127	0.1680896791131129	0.029670229488099803	0.009900990099009901	1.0	True	False	True	0.1132742390036583	0.09284570068120956	1.0881098508834839	0.26014065742492676	0.22911648452281952	0.5948591232299805
MDK_ITGA4_ITGB1	MK	Secreted Signaling	MDK	ITGA4_ITGB1	MDK	ITGA4|ITGB1	other	outgoing	10379	10379	34741	30	32	32	0.29820445628738346	0.2700620397509283	0.02814241653645516	0.009900990099009901	1.0	True	False	True	1.92532217502594	1.6763993501663208	0.11034943513915214	0.8781192898750305	0.7770498394966125	0.12699691951274872
HLA-F_CD8B	MHC-I	Cell-Cell Contact	HLA-F	CD8B	HLA-F	CD8B	inhibitory	outgoing	10379	10379	34741	30	32	32	0.050545218110527645	0.02582838978899753	0.024716828321530115	0.009900990099009901	1.0	True	False	True	0.13152557611465454	0.06550376862287521	0.20237906277179718	0.29530784487724304	0.2266114205121994	0.2008865624666214
LGALS9_P4HB	GALECTIN	Secreted Signaling	LGALS9	P4HB	LGALS9	P4HB	inhibitory	outgoing	10379	10379	34741	30	32	32	0.07222728336496562	0.05606706380053423	0.016160219564431387	0.009900990099009901	1.0	True	False	True	0.10612370818853378	0.08096911758184433	0.3667898178100586	0.27025726437568665	0.23788419365882874	0.3078495264053345
APP_SORL1	APP	Cell-Cell Contact	APP	SORL1	APP	SORL1	other	outgoing	10379	10379	34741	30	32	32	0.0647231995774684	0.048942784590872694	0.015780414986595707	0.009900990099009901	1.0	True	False	True	0.75432950258255	0.56094890832901	0.04586999863386154	0.6754022836685181	0.5590133666992188	0.1324947476387024
PPIA_BSG	CypA	Secreted Signaling	PPIA	BSG	PPIA	BSG	other	outgoing	10379	10379	34741	30	32	32	0.6581906146632787	0.646486356074425	0.011704258588853711	0.009900990099009901	1.0	True	False	True	2.442655563354492	2.3197848796844482	0.394162654876709	0.9519221782684326	0.9238847494125366	0.3210327923297882
ICAM1_ITGAL	ICAM	Cell-Cell Contact	ICAM1	ITGAL	ICAM1	ITGAL	other	outgoing	10379	10379	34741	30	32	32	0.029257241487172132	0.018755531783648024	0.010501709703524108	0.009900990099009901	1.0	True	False	True	0.5276692509651184	0.3346453011035919	0.028558634221553802	0.5039984583854675	0.4195972681045532	0.12328372895717621
ITGAV_ITGB1_ADGRE5	ADGRE	Cell-Cell Contact	ITGAV_ITGB1	ADGRE5	ITGAV|ITGB1	ADGRE5	other	outgoing	10379	10379	34741	30	32	32	0.12287112675049575	0.11456599139276202	0.008305135357733723	0.009900990099009901	1.0	True	False	True	0.24522064597355286	0.22650099670514764	0.2856270968914032	0.3196839690208435	0.3023412525653839	0.26213982701301575
CXCL16_CXCR6	CXCL	Secreted Signaling	CXCL16	CXCR6	CXCL16	CXCR6	recruit	outgoing	10379	10379	34741	30	32	32	0.022173092561967884	0.015129791399357165	0.007043301162610718	0.009900990099009901	1.0	True	False	True	0.21035529673099518	0.14250926673412323	0.05389901623129845	0.38317757844924927	0.30889296531677246	0.13468235731124878
HLA-G_CD8A	MHC-I	Cell-Cell Contact	HLA-G	CD8A	HLA-G	CD8A	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0064480583095710715	0.0	0.0064480583095710715	0.009900990099009901	1.0	True	False	True	0.009793983772397041	0.0	0.33132103085517883	0.1253492683172226	0.05511128157377243	0.24829451739788055
CDH1_KLRG1	CDH1	Cell-Cell Contact	CDH1	KLRG1	CDH1	KLRG1	barrier|inhibitory	outgoing	10379	10379	34741	30	32	32	0.014276747278100708	0.008743349303131965	0.0055333979749687436	0.009900990099009901	1.0	True	False	True	0.6608892679214478	0.40248170495033264	0.010957603342831135	0.6422584056854248	0.4883900284767151	0.10894908010959625
FN1_ITGA4_ITGB1	FN1	ECM-Receptor	FN1	ITGA4_ITGB1	FN1	ITGA4|ITGB1	other	outgoing	10379	10379	34741	30	32	32	0.024389764739554804	0.0200794935283113	0.004310271211243503	0.009900990099009901	1.0	True	False	True	0.1132742390036583	0.09284570068120956	0.11034943513915214	0.26014065742492676	0.22911648452281952	0.12699691951274872
LPAR2_ADGRE5	ADGRE	Cell-Cell Contact	LPAR2	ADGRE5	LPAR2	ADGRE5	other	outgoing	10379	10379	34741	30	32	32	0.006303759121413473	0.002202339426041787	0.004101419695371686	0.009900990099009901	1.0	True	False	True	0.011104948818683624	0.003863779827952385	0.2856270968914032	0.13777820765972137	0.11802678555250168	0.26213982701301575
HLA-G_CD8B	MHC-I	Cell-Cell Contact	HLA-G	CD8B	HLA-G	CD8B	inhibitory	outgoing	10379	10379	34741	30	32	32	0.003948541725874482	0.0	0.003948541725874482	0.009900990099009901	1.0	True	False	True	0.009793983772397041	0.0	0.20237906277179718	0.1253492683172226	0.05511128157377243	0.2008865624666214
FN1_ITGA4_ITGB7	FN1	ECM-Receptor	FN1	ITGA4_ITGB7	FN1	ITGA4|ITGB7	other	outgoing	10379	10379	34741	30	32	32	0.014341042640983459	0.011785175750430553	0.002555866890552906	0.009900990099009901	1.0	True	False	True	0.1132742390036583	0.09284570068120956	0.06422334259087051	0.26014065742492676	0.22911648452281952	0.12699691951274872
THBS3_CD47	THBS	ECM-Receptor	THBS3	CD47	THBS3	CD47	other	outgoing	10379	10379	34741	30	32	32	0.0018622488539091076	0.0	0.0018622488539091076	0.009900990099009901	1.0	True	False	True	0.0027193513233214617	0.0	0.3430456519126892	0.11311301589012146	0.08305231481790543	0.2958751916885376
HLA-DRB5_CD4	MHC-II	Cell-Cell Contact	HLA-DRB5	CD4	HLA-DRB5	CD4	other	outgoing	10379	10379	34741	30	32	32	0.0032793239901297813	0.002816259467767853	0.00046306452236192846	0.009900990099009901	1.0	True	False	True	0.18553397059440613	0.15926122665405273	0.008866606280207634	0.28413140773773193	0.2585027515888214	0.10840217769145966
HLA-DQA2_CD4	MHC-II	Cell-Cell Contact	HLA-DQA2	CD4	HLA-DQA2	CD4	other	outgoing	10379	10379	34741	30	32	32	9.237135710809474e-05	0.0	9.237135710809474e-05	0.009900990099009901	1.0	True	False	True	0.005209427792578936	0.0	0.008866606280207634	0.11658155918121338	0.08237788081169128	0.10840217769145966
HLA-DMB_CD4	MHC-II	Cell-Cell Contact	HLA-DMB	CD4	HLA-DMB	CD4	other	outgoing	10379	10379	34741	30	32	32	0.00047147447940233526	0.0006513896222675254	-0.00017991514286519017	1.0	0.009900990099009901	False	True	True	0.02659962885081768	0.036756690591573715	0.008866606280207634	0.15916754305362701	0.18248386681079865	0.10840217769145966
HLA-DQA1_CD4	MHC-II	Cell-Cell Contact	HLA-DQA1	CD4	HLA-DQA1	CD4	other	outgoing	10379	10379	34741	30	32	32	0.00039665749561688826	0.0007399763440380252	-0.00034331884842113696	1.0	0.009900990099009901	False	True	True	0.022376932203769684	0.041759174317121506	0.008866606280207634	0.15444648265838623	0.18730127811431885	0.10840217769145966
HLA-DMA_CD4	MHC-II	Cell-Cell Contact	HLA-DMA	CD4	HLA-DMA	CD4	other	outgoing	10379	10379	34741	30	32	32	0.003862085778959308	0.004530620699730908	-0.0006685349207715997	1.0	0.009900990099009901	False	True	True	0.21863265335559845	0.2566506564617157	0.008866606280207634	0.35648906230926514	0.3878023028373718	0.10840217769145966
HLA-DQB1_CD4	MHC-II	Cell-Cell Contact	HLA-DQB1	CD4	HLA-DQB1	CD4	other	outgoing	10379	10379	34741	30	32	32	0.007311035931936545	0.008643830216840733	-0.001332794284904188	1.0	0.009900990099009901	False	True	True	0.4153156578540802	0.4916874170303345	0.008866606280207634	0.4325079619884491	0.47759899497032166	0.10840217769145966
HLA-DPA1_CD4	MHC-II	Cell-Cell Contact	HLA-DPA1	CD4	HLA-DPA1	CD4	other	outgoing	10379	10379	34741	30	32	32	0.005479290150624209	0.007488867397945706	-0.002009577247321497	1.0	0.009900990099009901	False	True	True	0.31068697571754456	0.42549389600753784	0.008866606280207634	0.37672221660614014	0.45004335045814514	0.10840217769145966
PVR_TIGIT	PVR	Cell-Cell Contact	PVR	TIGIT	PVR	TIGIT	barrier|inhibitory	outgoing	10379	10379	34741	30	32	32	0.0008375273932706327	0.003578969666584409	-0.0027414422733137763	1.0	0.009900990099009901	False	True	True	0.0015204917872324586	0.00651532830670476	0.2756441831588745	0.10762115567922592	0.12689083814620972	0.2444949746131897
HLA-DPB1_CD4	MHC-II	Cell-Cell Contact	HLA-DPB1	CD4	HLA-DPB1	CD4	other	outgoing	10379	10379	34741	30	32	32	0.004634130185933743	0.00785364456133837	-0.0032195143754046264	1.0	0.009900990099009901	False	True	True	0.2625415623188019	0.44638344645500183	0.008866606280207634	0.36419692635536194	0.4716253876686096	0.10840217769145966
HLA-DRA_CD4	MHC-II	Cell-Cell Contact	HLA-DRA	CD4	HLA-DRA	CD4	other	outgoing	10379	10379	34741	30	32	32	0.012880246335777534	0.018084096215369393	-0.005203849879591859	1.0	0.009900990099009901	False	True	True	0.7358120679855347	1.038568377494812	0.008866606280207634	0.5672993659973145	0.6411022543907166	0.10840217769145966
HLA-DRB1_CD4	MHC-II	Cell-Cell Contact	HLA-DRB1	CD4	HLA-DRB1	CD4	other	outgoing	10379	10379	34741	30	32	32	0.006740045157788194	0.012753243894418682	-0.006013198736630488	1.0	0.009900990099009901	False	True	True	0.3826594650745392	0.7284630537033081	0.008866606280207634	0.4055303931236267	0.5496675968170166	0.10840217769145966
CLEC2B_KLRB1	CLEC	Cell-Cell Contact	CLEC2B	KLRB1	CLEC2B	KLRB1	other	outgoing	10379	10379	34741	30	32	32	0.07718930372584751	0.08629941388980251	-0.009110110163955007	0.9702970297029703	0.039603960396039604	False	True	True	0.05000821501016617	0.05646779015660286	0.8363212943077087	0.1933712363243103	0.20098274946212769	0.38870498538017273
LAMB2_CD44	LAMININ	ECM-Receptor	LAMB2	CD44	LAMB2	CD44	other	outgoing	10379	10379	34741	30	32	32	0.08331861615749638	0.09651801757296512	-0.013199401415468742	0.9900990099009901	0.019801980198019802	False	True	True	0.041765809059143066	0.0490892231464386	1.0881098508834839	0.18990269303321838	0.20888331532478333	0.5948591232299805
SPP1_ITGA4_ITGB1	SPP1	Secreted Signaling	SPP1	ITGA4_ITGB1	SPP1	ITGA4|ITGB1	other	outgoing	10379	10379	34741	30	32	32	0.0064020643977060485	0.020084550920304024	-0.013682486522597976	1.0	0.009900990099009901	False	True	True	0.02919505164027214	0.09286956489086151	0.11034943513915214	0.1649484485387802	0.2338375598192215	0.12699691951274872
LAMC1_CD44	LAMININ	ECM-Receptor	LAMC1	CD44	LAMC1	CD44	other	outgoing	10379	10379	34741	30	32	32	0.09879019949309706	0.1170846709887652	-0.018294471495668138	1.0	0.009900990099009901	False	True	True	0.05037153884768486	0.06093660369515419	1.0881098508834839	0.20763079822063446	0.22834569215774536	0.5948591232299805
SFTPD_ADGRE5	ADGRE	Cell-Cell Contact	SFTPD	ADGRE5	SFTPD	ADGRE5	other	outgoing	10379	10379	34741	30	32	32	0.09939291990312436	0.12164277759778616	-0.022249857694661798	1.0	0.009900990099009901	False	True	True	0.19319269061088562	0.24242965877056122	0.2856270968914032	0.2710280418395996	0.2791213095188141	0.26213982701301575
MIF_CD74_CXCR4	MIF	Secreted Signaling	MIF	CD74_CXCR4	MIF	CD74|CXCR4	other	outgoing	10379	10379	34741	30	32	32	0.8055277572321492	0.8330643345873006	-0.02753657735515136	1.0	0.009900990099009901	False	True	True	0.9669225811958313	1.1649256944656372	2.1419098546351636	0.7196261882781982	0.744387686252594	0.775711715221405
MIF_CD74_CD44	MIF	Secreted Signaling	MIF	CD74_CD44	MIF	CD44|CD74	other	outgoing	10379	10379	34741	30	32	32	0.7346108114984883	0.7693132700859697	-0.034702458587481444	1.0	0.009900990099009901	False	True	True	0.9669225811958313	1.1649256944656372	1.4313715827279188	0.7196261882781982	0.744387686252594	0.5948591232299805
SPP1_CD44	SPP1	Secreted Signaling	SPP1	CD44	SPP1	CD44	other	outgoing	10379	10379	34741	30	32	32	0.05973931815995613	0.1681256196081844	-0.10838630144822826	1.0	0.009900990099009901	False	True	True	0.02919505164027214	0.09286956489086151	1.0881098508834839	0.1649484485387802	0.2338375598192215	0.5948591232299805
TGFB1_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB1	TGFbR1_R2	TGFB1	TGFBR2|TGFBR1	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.06231646239757538	0.03361066058278084	0.0	0.22911648452281952	0.18007515370845795	0.02720128931105137
TGFB2_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB2	TGFbR1_R2	TGFB2	TGFBR2|TGFBR1	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.07004528492689133	0.05039021000266075	0.02720128931105137
TGFB3_TGFBR1_TGFBR2	TGFb	Secreted Signaling	TGFB3	TGFbR1_R2	TGFB3	TGFBR2|TGFBR1	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.009249445982277393	0.014837653376162052	0.02720128931105137
TGFB1_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1B_TGFbR2	TGFB1	TGFBR2|ACVR1B	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.06231646239757538	0.03361066058278084	0.0	0.22911648452281952	0.18007515370845795	0.006821910850703716
TGFB1_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB1	ACVR1C_TGFbR2	TGFB1	TGFBR2|ACVR1C	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.06231646239757538	0.03361066058278084	0.0	0.22911648452281952	0.18007515370845795	0.004835784900933504
TGFB2_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1B_TGFbR2	TGFB2	TGFBR2|ACVR1B	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.07004528492689133	0.05039021000266075	0.006821910850703716
TGFB2_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB2	ACVR1C_TGFbR2	TGFB2	TGFBR2|ACVR1C	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.07004528492689133	0.05039021000266075	0.004835784900933504
TGFB3_ACVR1B_TGFBR2	TGFb	Secreted Signaling	TGFB3	ACVR1B_TGFbR2	TGFB3	TGFBR2|ACVR1B	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.009249445982277393	0.014837653376162052	0.006821910850703716
TGFB3_ACVR1C_TGFBR2	TGFb	Secreted Signaling	TGFB3	ACVR1C_TGFbR2	TGFB3	TGFBR2|ACVR1C	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.009249445982277393	0.014837653376162052	0.004835784900933504
TGFB1_ACVR1_TGFBR1	TGFb	Secreted Signaling	TGFB1	ACVR1_TGFbR	TGFB1	TGFBR2|ACVR1|TGFBR1	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.06231646239757538	0.03361066058278084	0.0	0.22911648452281952	0.18007515370845795	0.012751503847539425
TGFB2_ACVR1_TGFBR1	TGFb	Secreted Signaling	TGFB2	ACVR1_TGFbR	TGFB2	TGFBR2|ACVR1|TGFBR1	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.07004528492689133	0.05039021000266075	0.012751503847539425
TGFB3_ACVR1_TGFBR1	TGFb	Secreted Signaling	TGFB3	ACVR1_TGFbR	TGFB3	TGFBR2|ACVR1|TGFBR1	inhibitory	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.009249445982277393	0.014837653376162052	0.012751503847539425
BMP2_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP2	BMPR1A_ACVR2A	BMP2	ACVR2A|BMPR1A	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.07948742806911469	0.08189613372087479	0.007080970797687769
BMP2_BMPR1A_ACVR2B	BMP	Secreted Signaling	BMP2	BMPR1A_ACVR2B	BMP2	ACVR2B|BMPR1A	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.07948742806911469	0.08189613372087479	0.007080970797687769
BMP2_BMPR1A_BMPR2	BMP	Secreted Signaling	BMP2	BMPR1A_BMPR2	BMP2	BMPR2|BMPR1A	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.07948742806911469	0.08189613372087479	0.007080970797687769
BMP2_BMPR1B_ACVR2A	BMP	Secreted Signaling	BMP2	BMPR1B_ACVR2A	BMP2	BMPR1B|ACVR2A	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.07948742806911469	0.08189613372087479	0.00014392216689884663
BMP2_BMPR1B_ACVR2B	BMP	Secreted Signaling	BMP2	BMPR1B_ACVR2B	BMP2	BMPR1B|ACVR2B	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.07948742806911469	0.08189613372087479	0.00014392216689884663
BMP2_BMPR1B_BMPR2	BMP	Secreted Signaling	BMP2	BMPR1B_BMPR2	BMP2	BMPR1B|BMPR2	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.0	0.0	0.07948742806911469	0.08189613372087479	0.00014392216689884663
BMP4_BMPR1A_ACVR2A	BMP	Secreted Signaling	BMP4	BMPR1A_ACVR2A	BMP4	ACVR2A|BMPR1A	other	outgoing	10379	10379	34741	30	32	32	0.0	0.0	0.0	1.0	1.0	False	False	False	0.0	0.004971783142536879	0.0	0.08950766175985336	0.11879757046699524	0.007080970797687769
