term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	fdr	rank_pos_all	rank_pos_barrier	is_barrier	cohort	universe
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.4262127565861733	1.8180238423580746	0.000999000999000999	72	0.6123241313968977	MAL2,ALCAM,LGALS3,GUSB,CD9,CHKA,EBP,TNFRSF12A,NSDHL,SC5D,S100A11,TM7SF2,ERRFI1,ABCA2,ECH1,PMVK,SQLE,DHCR7,CTNNB1,ACTG1,SREBF2,FBXO6,ATXN2	23	0.00333000333000333	11.0		False	GSE31210_LUAD	context
GOBP_KERATINOCYTE_DIFFERENTIATION	0.48163273371096776	1.8066140659390972	0.002997002997002997	40	0.9562728579606453	EVPL,ST14,EXPH5,SCEL,IVL,POU2F3,EPHA2,ADAM9,BCR,ANXA1,WNT5A,KRT10,OPN3,KRT16,SPRR1B,CFLAR,PPP3CA,SPRR1A,SPRR3,ASAH1	20	0.006850292564578278	12.0	8.0	True	GSE31210_LUAD	context
GOBP_TIGHT_JUNCTION_ORGANIZATION	0.40687462132701896	1.7999589199040538	0.001998001998001998	76	0.6105324384881295	CLDN4,F11R,OCLN,ILDR1,CLDN3,CLDN1,MARVELD2,MARVELD3,GRHL2,PATJ,CLDN23,EPHA2,MICALL2,AFDN,FZD5,CLDN7,LSR,MPP7,STRN,EPHB2,POF1B,PARD3,CLDN12,PDCD6IP,CLDN16	31	0.004995004995004995	13.0	9.0	True	GSE31210_LUAD	context
GOBP_APICAL_JUNCTION_ASSEMBLY	0.4528753474379073	1.7826996284769363	0.002997002997002997	49	0.9128328050382987	CLDN4,OCLN,CLDN3,CLDN1,MARVELD2,CTNNA1,MARVELD3,GRHL2,CLDN23,MICALL2,CLDN7,STRN,POF1B,PARD3,PDCD6IP,CLDN16,CLDN9,RHOC,CLDN6,SLC39A9	20	0.006850292564578278	14.0	10.0	True	GSE31210_LUAD	context
HALLMARK_P53_PATHWAY	0.34413819749556224	1.7307619086806885	0.000999000999000999	192	0.44108947648120117	EPS8L2,PHLDA3,SDC1,PERP,SFN,FUCA1,VAMP8,PLXNB2,TM4SF1,ST14,PTPRE,WRAP73,S100A10,EPHA2,RAB40C,TRAF4,MAPKAPK3,CCNK,ZFP36L1,TGFA,JUN,MKNK2,APP,HEXIM1,GLS2	66	0.00333000333000333	15.0		False	GSE31210_LUAD	context
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.4498479086389812	1.722118440220944	0.001998001998001998	42	0.8728399161397843	CLDN4,OCLN,CLDN3,CLDN1,MARVELD2,MARVELD3,GRHL2,CLDN23,MICALL2,CLDN7,STRN,POF1B,PARD3,PDCD6IP,CLDN16,CLDN9,CLDN6,SLC39A9	18	0.004995004995004995	16.0	11.0	True	GSE31210_LUAD	context
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.3449531383520644	1.7154899540272863	0.000999000999000999	181	0.5129432308847928	ATP1B1,POR,BCKDHA,RHOT2,SDHA,MTX2,IDH1,MFN2,NDUFV1,NDUFAB1,CYB5A,PDP1,MPC1,NDUFB2,GOT2,NDUFA2,NDUFS6,DLAT,ETFDH,ABCB7,IDH3G,MRPS15,POLR2F,ATP6V1D,NDUFA6	77	0.00333000333000333	17.0		False	GSE31210_LUAD	context
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.3317735300588031	1.6721038113025706	0.000999000999000999	194	0.2539167451999851	MUC1,KRT19,MYOF,SFN,FRK,OVOL2,TFAP2C,KRT18,NADSYN1,ZNF185,LAD1,KCNK5,SLC37A1,DEPTOR,DHRS3,TTC39A,ADCY9,FLNB,KRT8,PEX11A,RBBP8,SLC22A5,CLDN7,CELSR1,RPS6KA2	58	0.00333000333000333	18.0		False	GSE31210_LUAD	context
HALLMARK_MYC_TARGETS_V1	0.32749019181830546	1.6306493083013989	0.001998001998001998	186	0.3657215481595395	DHX15,FAM120A,PSMB2,SF3B3,GSPT1,HSP90AB1,RNPS1,U2AF1,NDUFAB1,PGK1,GOT2,EIF4G2,HSPE1,APEX1,TUFM,PABPC1,PPIA,NHP2,PSMA1,XRCC6,SSBP1,AIMP2,SNRPD3,HSPD1,PSMA2	64	0.004995004995004995	19.0		False	GSE31210_LUAD	context
CUSTOM_CLAUDIN_PANEL	0.5294878245479832	1.6293708380616292	0.006993006993006993	20	1.3023817098547776	CLDN4,CLDN3,CLDN1,CLDN23,CLDN7,CLDN12,CLDN16,CLDN9,CLDN6	9	0.015120015120015122	20.0	12.0	True	GSE31210_LUAD	context
GOBP_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	0.5245898337995831	1.6008583161972354	0.01098901098901099	18	0.5055007263870493	KDF1,SFN,ZFP36L1,SULT2B1,ERRFI1,AQP3	6	0.020444671607462307	21.0	13.0	True	GSE31210_LUAD	context
HALLMARK_FATTY_ACID_METABOLISM	0.3285371370057546	1.599723028259555	0.000999000999000999	155	0.4137091672831101	BLVRA,CRYZ,ACOT8,HMGCL,S100A10,HADH,ACOX1,METAP1,NSDHL,SDHA,HSPH1,IDH1,SLC22A5,CPT2,DHCR24,NTHL1,HPGD,APEX1,PCBD1,HSP90AA1,GLUL,BPHL,ETFDH,CPOX,ALDOA	56	0.00333000333000333	22.0		False	GSE31210_LUAD	context
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	0.5271378868585357	1.5611497814469075	0.016983016983016984	14	0.5749804343724946	KDF1,SFN,SULT2B1,NUMA1	4	0.028305028305028308	23.0	14.0	True	GSE31210_LUAD	context
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION	0.3768962684351289	1.560736359485037	0.001998001998001998	62	0.5211664889402748	KRT19,KRT7,KRT80,KRT32,KRT10,KRT35,KRT73,KRT33B,EPPK1,KRT16,KRT40,KRT4,KRT15,KRT24,KRT6B,KRT81,KRT17,KRT13,DSP,KRT6A,KRT75,KRT33A,KRT71,PKP2,KRT38	33	0.004995004995004995	24.0	15.0	True	GSE31210_LUAD	context
HALLMARK_MTORC1_SIGNALING	0.30798887896469185	1.5436599171727496	0.000999000999000999	191	0.1999478408265667	ENO1,SRD5A1,CD9,PRDX1,TES,SYTL2,PGM1,EBP,CTH,IDH1,SC5D,PPA1,PGK1,TM7SF2,DHCR24,ERO1A,CYB5B,ACACA,HSPE1,NFYC,UCHL5,TUBA4A,PPIA,CACYBP,HSPA5	50	0.00333000333000333	25.0		False	GSE31210_LUAD	context
HALLMARK_DNA_REPAIR	0.31596403024572767	1.5102885701597277	0.002997002997002997	144	0.3864815555297494	CETN2,BCAP31,APRT,DDB1,SF3A3,TSG101,POLR3C,GUK1,VPS28,GTF2H5,DCTN4,NME3,POLR2F,POLR2J,POLR2C,TAF12,RPA3,RRM2B,RPA2,ITPA,POLD4,HPRT1,STX3,DGUOK,AGO4	62	0.006850292564578278	26.0		False	GSE31210_LUAD	context
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	0.5298795569425334	1.4810657190186367	0.023976023976023976	14	1.4587301278177545	F11R,ILDR1,LSR,SCRIB,TJP3,ARHGEF18,ACTG1	7	0.03836163836163836	27.0	16.0	True	GSE31210_LUAD	context
HALLMARK_APOPTOSIS	0.2951294253247962	1.462440014593796	0.001998001998001998	160	0.1773120945755391	LGALS3,ERBB2,BTG3,HSPB1,PAK1,SOD1,KRT18,ERBB3,BCAP31,CASP6,EBP,TNFRSF12A,PPT1,WEE1,CTH,RHOT2,SC5D,BIK,ANXA1,BCL10,TGFB2,JUN,PTK2,APP,DAP	49	0.004995004995004995	28.0		False	GSE31210_LUAD	context
GOBP_EPITHELIAL_CELL_CELL_ADHESION	0.556625605038263	1.4558710548622305	0.04595404595404595	10	1.1649553330867048	PLEKHA7,KIFC3,JUP,CAMSAP3	4	0.06684224866043048	29.0	17.0	True	GSE31210_LUAD	context
HALLMARK_ESTROGEN_RESPONSE_LATE	0.28786928799121664	1.4395822082144558	0.000999000999000999	198	0.17286522987328198	CDH1,KRT19,PERP,MYOF,LLGL2,SFN,FRK,OVOL2,BTG3,PKP3,CD9,TFAP2C,ST14,ASS1,TSPAN13,KCNK5,FLNB,RBBP8,EMP2,SLC22A5,RPS6KA2,DLG5,TMPRSS3,LSR,SULT2B1	50	0.00333000333000333	30.0		False	GSE31210_LUAD	context
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	0.3221082545156875	1.3628890089341972	0.016983016983016984	65	-0.06171899770471841	CDH1,OCLN,CLDN1,MARVELD2,CXADR,PKP3,MARVELD3,DSG2,PARD6B,CDH3,F2RL1,PRKCI,TGFB2,TJP3	14	0.028305028305028308	31.0	18.0	True	GSE31210_LUAD	context
HALLMARK_BILE_ACID_METABOLISM	0.3002219714992353	1.3505904431712696	0.012987012987012988	109	0.20849273470033705	PRDX5,SCP2,SOD1,ABCD3,PEX6,PEX11A,IDH1,DHCR24,HSD17B6,SLC22A18,SULT2B1,CROT,ABCA4,PEX7,AMACR,NUDT12,NPC1,ABCA2,PEX13,FDXR,BCAR3,RETSAT,DIO1,PEX1,PEX16	34	0.02361275088547816	32.0		False	GSE31210_LUAD	context
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.33996449207436974	1.3263250430576154	0.03396603396603397	48	0.233626976808899	SOD1,MGST1,PRDX1,NQO1,LAMTOR5,ABCC1,TXN,NDUFA6,PRDX6,OXSR1,SCAF4,NDUFS2,HMOX2	13	0.052255436870821494	33.0		False	GSE31210_LUAD	context
HALLMARK_ADIPOGENESIS	0.25650434612348355	1.275912773081415	0.007992007992007992	191	0.19643293689770505	APLP2,SCP2,CMPK1,SOD1,ATL2,POR,COQ9,HADH,PGM1,DGAT1,BCKDHA,ACOX1,TALDO1,IDH1,TKT,RTN3,NDUFAB1,ALDH2,CPT2,CD151,SLC19A1,AK2,DLAT,UBC,ARAF	57	0.0163938625477087	34.0		False	GSE31210_LUAD	context
HALLMARK_XENOBIOTIC_METABOLISM	0.25202496966740406	1.2637217833396757	0.016983016983016984	194	0.11413792467252407	ABCC3,SPINT2,PGRMC1,CYP2J2,POR,CASP6,ACOX1,EPHA2,IDH1,DHRS1,CYB5A,ALDH2,TMBIM6,NQO1,XDH,JUP,ASL,TGFB2,FBP1,CROT,BPHL,ETFDH,PC,PTGR1,NFS1	48	0.028305028305028308	35.0		False	GSE31210_LUAD	context
HALLMARK_HYPOXIA	0.24085605075970132	1.2013834838889799	0.022977022977022976	194	0.006126636501762035	SDC4,PRDX5,ENO1,EFNA1,P4HA2,EGFR,ADORA2B,TES,CASP6,PGM1,MT1E,PGK1,ERO1A,SULT2B1,TPBG,ANXA2,IDS,GPC4,JUN,FBP1,ATP7A,ERRFI1,HSPA5,ALDOA,SLC2A1	43	0.037513506901262005	36.0		False	GSE31210_LUAD	context
HALLMARK_HEME_METABOLISM	0.2307625584366659	1.1538345554877656	0.04195804195804196	190	-0.05356560624192714	FBXO34,MBOAT2,IGSF3,BLVRA,P4HA2,MKRN1,ICAM4,PDZK1IP1,LAMP2,SLC10A3,ARHGEF12,TSPAN5,RHD,PIGQ,GDE1,ENDOD1,RNF19A,GAPVD1,KDM7A,SLC25A37,CPOX,HAGH,HTATIP2,SLC2A1,PC	47	0.06216006216006216	37.0		False	GSE31210_LUAD	context
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION	0.41367545771256986	1.086774967380703	0.15484515484515485	11	0.36967242476413503	CDH3,NOTCH2,REG3G,LRG1,MDK	5	0.18846824816974073	38.0	19.0	True	GSE31210_LUAD	context
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	0.3169828620508115	1.0593883762257386	0.15784215784215785	24	0.16657783345437535	EPB41L4B,CDH3,ZFP36L1,PTPRK,NOTCH2,CASK,EPPK1	7	0.18846824816974073	39.0	20.0	True	GSE31210_LUAD	context
HALLMARK_TGF_BETA_SIGNALING	0.25414966861074517	1.0330301590911732	0.14985014985014986	52	0.16991047684649777	CDH1,SMURF1,IFNGR2,ACVR1,BMP2,XIAP,BCAR3,NOG,UBE2D3,CTNNB1,PMEPA1,HDAC1,ARID4B,TGIF1,SMURF2,TJP1,SMAD3,LTBP2,PPM1A,PPP1CA,TRIM33,CDK9	22	0.18846824816974073	40.0		False	GSE31210_LUAD	context
HALLMARK_ANDROGEN_RESPONSE	0.22303615301005056	1.000008903869803	0.16183816183816183	94	-0.18433824171106025	KRT19,GPD1L,STEAP4,TMEM50A,RPS6KA3,TMPRSS2,KRT8,STK39,MAP7,DHCR24,HPGD,GNAI3,XRCC6,SAT1,CCND1,NDRG1,KLK2,ABHD2,AZGP1,CCND3,PMEPA1	21	0.19039783745666097	41.0		False	GSE31210_LUAD	context
HALLMARK_UV_RESPONSE_UP	0.19410327294945295	0.9463923344207066	0.2007992007992008	154	-0.11307163492342669	EPCAM,MARK2,BTG3,GLS,CHKA,CYB5R1,DGAT1,PRPF3,PPT1,TMBIM6,ICAM1,CYB5B,ONECUT1,TUBA4A,SPR,TST,ALDOA,BMP2,STIP1,AQP3,BID,EPHX1,MAOA,NAT1,PSMC3	32	0.23281066759327632	42.0		False	GSE31210_LUAD	context
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	0.2831313823342788	0.9322110974536743	0.22277722277722278	22	-0.1569665313962619	GRHL2,ZFP36L1,NUMA1,ERRFI1,AQP3	5	0.24753024753024752	43.0	21.0	True	GSE31210_LUAD	context
HALLMARK_MYC_TARGETS_V2	0.22405810157024547	0.9146871485366641	0.24975024975024976	56	0.02846816609387908	TFB2M,HSPE1,NIP7,SLC19A1,AIMP2,HSPD1,MAP3K6,SLC29A2,LAS1L,NOP16,CBX3,DCTPP1,HK2	13	0.2736989038358902	44.0		False	GSE31210_LUAD	context
HALLMARK_KRAS_SIGNALING_DN	-0.15974314397440556	-0.7346029434709446	0.7112887112887113	192	-0.19506420797688082	KRT5,NR4A2,KLK8,CHRNG,GP2,MAGIX,SGK1,KCNN1,CPEB3,PCDHB1,PTGFR,CCR8,MYOT,COL2A1,PDCD1,IL12B,CD40LG,NTF3,SHOX2,ABCG4,CALCB,DLK2,CYP39A1,CCDC106,ARPP21	58	0.7112887112887113			False	GSE31210_LUAD	context
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	-0.32592002007754245	-0.7727537829170575	0.43756243756243757	9	-0.5555680494162514	NCOA3,ZBED2,MED1,PRKCH	4	0.44310120259487346			True	GSE31210_LUAD	context
HALLMARK_NOTCH_SIGNALING	-0.2854484341798118	-0.9550844858068078	0.3086913086913087	31	0.06871351631806867	HEYL,NOTCH3,DTX1,DLL1,WNT2,NOTCH1	6	0.32927072927072926			False	GSE31210_LUAD	context
HALLMARK_PANCREAS_BETA_CELLS	-0.27109108261019355	-0.9646549155701667	0.3256743256743257	40	-0.5174231908528508	PKLR,CHGA,DCX,NEUROD1,SRPRB,NKX2-2,SYT13,INSM1,SCGN,PCSK1,PCSK2,PAK3,ABCC8,MAFB,AKT3,FOXO1,LMO2	17	0.33402494940956484			False	GSE31210_LUAD	context
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.23654906026637848	-0.9918293350305198	0.32167832167832167	93	-0.17537354605681332	IFITM1,CXCL10,LAMP3,LAP3,IFITM2,TRIM25,CXCL11,IL7,IFITM3,GBP4,EPSTI1,IRF2,SELL,STAT2,C1S,ISG20,TMEM140,CCRL2,LPAR6,SLC25A28	20	0.33402494940956484			False	GSE31210_LUAD	context
HALLMARK_MITOTIC_SPINDLE	-0.21464299396550535	-1.0065014143203919	0.31368631368631367	198	-0.33305800178619044	TOP2A,MYO9B,BRCA2,CDK5RAP2,KIF3C,MYH9,PRC1,ALMS1,VCL,CENPJ,KIF23,CCNB2,CENPF,ARHGDIA,ROCK1,BIN1,NEK2,CLIP1,AURKA,CLIP2,RASAL2,TTK,KIF4A,MAP3K11,PAFAH1B1	89	0.3301961196698039			False	GSE31210_LUAD	context
HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.2425630645363663	-1.025161792008121	0.26973026973026976	104	-0.2771792199911983	HRAS,GRB2,PRKAR2A,MAPK8,SMAD2,GRK2,ECSIT,RPTOR,E2F1,UBE2N,IRAK4,TIAM1,AKT1S1,RAF1,CDK4,CDK2,FGF6,ADCY2,PRKAA2,RIPK1,ITPR2,PFN1,HSP90B1,CAB39L,MAP2K6	41	0.2916002916002916			False	GSE31210_LUAD	context
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	-0.38250120345766647	-1.0608157613038507	0.2087912087912088	15	-0.24330984669555852	PRKCH,SNAI2,CLDN5,SNAI1	4	0.2375089699033361			True	GSE31210_LUAD	context
HALLMARK_HEDGEHOG_SIGNALING	-0.3041359371486245	-1.0683956391039566	0.21078921078921078	36	-0.5445145870202349	SCG2,HEY1,OPHN1,NRP2,LDB1,GLI1,ETS2,TLE3,CRMP1,NRP1,VLDLR,RTN1,SLIT1,CDK6,HEY2,UNC5C,THY1	17	0.2375089699033361			False	GSE31210_LUAD	context
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.27065526521329947	-1.151151763302129	0.15684315684315683	105	-0.34512189180104935	DCTN1,EXOSC9,FKBP14,XPOT,MTHFD2,EEF2,ERN1,HSP90B1,DNAJB9,CXXC1,HERPUD1,SSR1,KHSRP,PREB,TATDN2,XBP1,DCP1A,ATF4,NFYB,SPCS3,SLC1A4,EIF2AK3,WIPI1	23	0.18846824816974073			False	GSE31210_LUAD	context
HALLMARK_APICAL_JUNCTION	-0.2506986126687801	-1.1587436466192964	0.12487512487512488	193	-0.1240531498089014	ACTA1,VCAM1,PFN1,SYK,COL16A1,VCAN,FBN1,CDK8,SYMPK,ACTN1,CERCAM,NLGN2,NF2,RAC2,MYH10,ACTC1,CDH6,MMP2,ADAMTS5,FLNC,TSC1,GAMT,NEGR1,TRO,EVL	46	0.16377065557393428			True	GSE31210_LUAD	context
GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	-0.4557804571737629	-1.1620141438805704	0.15184815184815184	11	-0.6276730068366678	MAPRE2,FGF7,IQSEC1,MAP4K4	4	0.18846824816974073			True	GSE31210_LUAD	context
HALLMARK_COAGULATION	-0.2663075719424665	-1.1826401501140593	0.1048951048951049	136	-0.3451716013842537	THBD,FBN1,SPARC,A2M,TIMP3,F10,FGG,PROS1,MMP2,RAPGEF3,CTSK,SH2B2,GP1BA,ISCU,F2RL2,PDGFB,C1QA,P2RY1,C1S,C1R,CFD,PLEK,C2,LRP1,HTRA1	29	0.14223065070522697			False	GSE31210_LUAD	context
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	-0.48327485169274426	-1.193612723047907	0.15784215784215785	10	-0.680694013298001	MYADM,F2R,CSF1R,NLGN2,FERMT2	5	0.18846824816974073			True	GSE31210_LUAD	context
HALLMARK_UV_RESPONSE_DN	-0.27362335181794445	-1.201494894365215	0.07792207792207792	137	-0.2611819417340667	SLC7A1,ACVR2A,COL1A2,PIK3CD,MYC,INSIG1,NRP1,AMPH,NEK7,VLDLR,MMP16,PLCB4,RGS4,APBB2,CELF2,ZMIZ1,PHF3,SPOP,DAB2,ADD3,MRPS31,ATP2C1,ADGRL2,KCNMA1,ATP2B4	40	0.10936431989063569			False	GSE31210_LUAD	context
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.26615055669553356	-1.218192398786705	0.06593406593406594	195	-0.3938073209515112	TNFRSF9,CD83,IL6,DENND5A,KDM6B,IL6ST,JAG1,CXCL10,GPR183,IL23A,FJX1,ETS2,KLF2,MYC,KLF4,LIF,RELB,BTG2,SPHK1,SLC2A3,CXCL11,NR4A3,TNFAIP3,SLC16A6,ABCA1	53	0.09419152276295133			False	GSE31210_LUAD	context
HALLMARK_APICAL_SURFACE	-0.3455075505410254	-1.2497696894328276	0.08891108891108891	43	-0.28853151984271985	IL2RG,CD160,SRPX,AKAP7,THY1,SULF2,GAS1,IL2RB,MAL	9	0.12263598470495021			False	GSE31210_LUAD	context
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_MIGRATION	-0.5191560426915236	-1.2515586889437917	0.11388611388611389	9	-0.9118970642407955	MAPRE2,FGF7,IQSEC1,MAP4K4	4	0.15184815184815187			True	GSE31210_LUAD	context
HALLMARK_SPERMATOGENESIS	-0.2938793438405195	-1.2983101669958417	0.03496503496503497	132	-0.4618107130723468	DMC1,SCG3,RAD17,CCNB2,ODF1,ACRV1,IL13RA2,DBF4,TOPBP1,ADCYAP1,NEK2,PRKAR2A,HOXB1,AURKA,TSN,EZH2,ART3,TLE4,TTK,MTNR1A,HSPA4L,HSPA2,PACRG,HTR5A,MEP1B	57	0.05277741126797731			False	GSE31210_LUAD	context
HALLMARK_E2F_TARGETS	-0.30097980489398374	-1.377154266212335	0.00999000999000999	191	-0.5366787446919977	MCM5,TOP2A,BRCA2,MCM4,NOLC1,SPC24,HMMR,MAD2L1,LBR,CCNB2,ING3,MKI67,CHEK2,CDKN2A,SPC25,PRIM2,AURKA,DEPDC1,POLE4,TACC3,EZH2,KIF4A,POLA2,BUB1B,DLGAP5	83	0.019028590457161886			False	GSE31210_LUAD	context
HALLMARK_ANGIOGENESIS	-0.4285190255501584	-1.4644785422223892	0.025974025974025976	35	-0.7875264858494117	NRP1,LUM,FSTL1,VCAN,THBD,POSTN,SLCO2A1,JAG2,PGLYRP1,LPL,MSX1,KCNJ8,FGFR1,CCND2	14	0.04074357015533486			False	GSE31210_LUAD	context
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	-0.3832044856132596	-1.5329049933327006	0.008991008991008992	69	-0.5475327146544534	CDH11,CDH12,CDH2,PIP5K1C,TLN1,CDH6,MPDZ,PAK2,CDH13,DCHS1,ZNF703,CDH5,RAMP2,GJA5,CLDN5,GJC1,CNTNAP1,JAM3,GJD3,EPB41L3,GJA4	21	0.01754343217757852			True	GSE31210_LUAD	context
HALLMARK_COMPLEMENT	-0.3402573691836901	-1.553091090473943	0.001998001998001998	197	-0.5647003141820601	AKAP10,CTSL,IL6,XPNPEP1,RAF1,CTSB,TIMP2,FCER1G,GNGT2,MMP12,C3,CTSS,LAP3,PHEX,GZMB,DOCK4,TNFAIP3,PFN1,SIRT6,PRDM4,KLK1,F7,LTF,F10,CR2	64	0.004995004995004995			False	GSE31210_LUAD	context
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-0.4309525882275628	-1.5812205150968945	0.007992007992007992	46	-0.944779676672854	OLFM1,LIMS1,FAM83D,HIF1A,TRIM28,LOXL3,TBX3,LEF1,HEYL,TGFB1,HEY2,NOTCH4,SNAI2,TGFBR3,HGF,EOMES,IGF1,FGFR1,SNAI1,NOTCH1	20	0.0163938625477087			False	GSE31210_LUAD	context
HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.44145861271571746	-1.582873850047461	0.008991008991008992	41	-0.7809206612564215	JAG2,NKD1,AXIN2,TCF7,LEF1,HEY2,NOTCH4,DVL2,CCND2,DLL1,NOTCH1	11	0.01754343217757852			False	GSE31210_LUAD	context
GOBP_ADHERENS_JUNCTION_ASSEMBLY	-0.6748697760002695	-1.6132958080365847	0.014985014985014986	9	-2.120798617573735	SMAD7,PIP5K1C,PAK2,ZNF703,RAMP2,JAM3	6	0.02664002664002664			True	GSE31210_LUAD	context
