term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	fdr	rank_pos_all	rank_pos_barrier	is_barrier	cohort	universe	report_universe	fdr_barrier_universe
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_MIGRATION	0.33514492305451304	0.8175781615401576	0.3386613386613387	8	0.12821999039483328	FGF7,MMP9,ARF6	3	0.3768203627358557	68.0	28.0	True	concordant4_malignant	context	context	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.17471773357800918	0.8055903508706644	0.4855144855144855	110	0.027112809109161962	EXOSC4,CCL2,VEGFA,NABP1,YWHAZ,ATF3,EIF4G1,ERO1A,SHC1,BAG3,CEBPB,NFYA,IFIT1,YIF1A,CHAC1	15	0.4917390302005687	69.0		False	concordant4_malignant	context	context	
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	0.27765392002350237	0.741456639367767	0.4225774225774226	11	0.23239104412072037	PLAAT4,TRIM16,ETV4,PRKCH,NME2,ZBED2	6	0.43355345952748553	70.0	29.0	True	concordant4_malignant	context	context	
HALLMARK_MTORC1_SIGNALING	0.14748339935694554	0.7373938416053738	0.5914085914085914	198	-0.07197874861355037	SERPINH1,IDH1,LTA4H,SYTL2,DAPP1,CD9,ME1,CTSC,ARPC5L,SRD5A1,TES,ERO1A,BCAT1,TBK1,LDLR,ADD3,DHCR24,SLC2A1,CFP,PGM1,FDXR,RAB1A,ENO1,PPP1R15A,STIP1	27	0.5914085914085914	71.0		False	concordant4_malignant	context	context	
HALLMARK_MYC_TARGETS_V2	-0.20359465830386958	-0.8631517379238101	0.3126873126873127	58	-0.20252309434703417	SORD,RABEPK,FARSA,DDX18,PUS1,MRTO4,AIMP2,UNG,MPHOSPH10,NOP2,SLC29A2,NPM1,PLK1,NOLC1,MCM5,MCM4,RRP12,UTP20,SLC19A1,GRWD1,PPAN,NOP56,BYSL,NDUFAF4,DCTPP1	30	0.35800431452605364			False	concordant4_malignant	context	context	
HALLMARK_DNA_REPAIR	-0.2308722135935948	-1.1522614202563046	0.07392607392607392	150	-0.1878838777798705	POLA2,FEN1,RALA,GTF2F1,POLD1,POLR2F,RAD51,EIF1B,PDE6G,SNAPC5,NELFB,POLR2D,SF3A3,TAF9,POM121,POLR1D,CSTF3,ZWINT,SRSF6,RFC4,NFX1,AAAS,COX17,POLR3C,ERCC2	40	0.09574032524852195			False	concordant4_malignant	context	context	
HALLMARK_MYC_TARGETS_V1	-0.31746874176393874	-1.652815173537376	0.000999000999000999	196	-0.3549585090042867	USP1,PGK1,TARDBP,SSB,DDX18,PSMA1,UBA2,CDK2,MRPL9,SMARCC1,RANBP1,GOT2,EIF3B,EIF3D,SSBP1,AIMP2,PSMB2,SRPK1,LSM7,HNRNPC,SNRPA,PSMA2,PCNA,GLO1,MCM7	104	0.0016791718919378495			False	concordant4_malignant	context	context	
HALLMARK_SPERMATOGENESIS	-0.37436124502648516	-1.7698256304114144	0.001998001998001998	106	-0.5103344446776509	IDE,RAD17,VDAC3,CRISP2,IFT88,CNIH2,PARP2,PEBP1,DBF4,SIRT1,CCNB2,EZH2,CCT6B,CHFR,SPATA6,CSNK2A2,SLC2A5,ZC2HC1C,POMC,IL12RB2,DDX25,AGFG1,ADCYAP1,TOPBP1,CCNA1	54	0.0032212685273909766			False	concordant4_malignant	context	context	
HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.34754770796210416	-1.8121500262940955	0.000999000999000999	200	-0.4421296044119826	OPA1,TIMM8B,MRPL35,LRPPRC,NDUFB4,NDUFS7,MDH1,PHYH,ATP5PF,NDUFA2,ATP6V1H,UQCRFS1,SLC25A3,NDUFAB1,COX7C,VDAC3,UQCRC1,TIMM9,CYCS,NDUFA1,ETFA,ATP5F1B,SLC25A5,HCCS,ECI1	93	0.0016791718919378495			False	concordant4_malignant	context	context	
HALLMARK_G2M_CHECKPOINT	-0.42458367468097713	-2.209107973347781	0.000999000999000999	195	-0.5961544994711695	MCM2,TOP1,MKI67,AURKB,CDC25A,KIF4A,TPX2,HUS1,SMC4,PRC1,UBE2S,DBF4,ORC6,CCNB2,EZH2,ODF2,UPF1,KIF20B,POLQ,POLE,STMN1,POLA2,SFPQ,KPNA2,INCENP	92	0.0016791718919378495			False	concordant4_malignant	context	context	
HALLMARK_PANCREAS_BETA_CELLS	-0.624247828934724	-2.2549134849844417	0.000999000999000999	32	-0.9715184479483274	NEUROD1,SCGN,HNF1A,PAK3,ELP4,SYT13,DCX,NEUROG3,PDX1,ISL1,ABCC8,INSM1,PCSK2,PCSK1,PAX6,CHGA	16	0.0016791718919378495			False	concordant4_malignant	context	context	
HALLMARK_E2F_TARGETS	-0.501843930307251	-2.6588641262875132	0.000999000999000999	198	-0.7485413985044168	HMGB2,NASP,LYAR,POP7,CDK1,RAD1,EXOSC8,TUBG1,PLK1,RPA3,STAG1,RNASEH2A,CDCA8,PTTG1,DEK,NOLC1,CENPM,CDKN3,MSH2,MCM5,DLGAP5,RPA1,MCM4,CTPS1,MCM2	128	0.0016791718919378495			False	concordant4_malignant	context	context	
GOBP_KERATINIZATION	0.7456580941136874	2.871034934328754	0.000999000999000999	44	1.505698142659019	KRT86,EVPL,PPL,CDH3,TMEM79,SHARPIN,KRT80,SPRR2D,KRT17,SFN,KRT16,IVL,KRT7,SPRR1B,KRT5,SPRR1A,CERS3,KRT6C,KRT6A,KLK5,SPRR3,KRT77,KRT6B,TGM1,LIPK	32	0.0016791718919378495	2.0	1.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_KERATINOCYTE_DIFFERENTIATION	0.7144686217226194	2.6719602484336336	0.000999000999000999	39	1.1513820235246404	EVPL,EPHA2,ADAM9,SCEL,ST14,KRT16,ANXA1,IVL,SPRR1B,SPRR1A,CERS3,CFLAR,SPRR3,TGM1,EREG,WNT5A,CSTA,UGCG,JAG1,DSP,ASAH1,EXPH5,CDSN,SPRR2F	24	0.0016791718919378495	5.0	2.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
CUSTOM_EPITHELIAL_ADHESION	0.7823628802777851	2.6349685162312158	0.000999000999000999	23	1.7482432151425784	NECTIN4,DSG2,JUP,CLDN4,OCLN,CDH1,NECTIN2,TJP1,CLDN1,NECTIN1,F11R,CLDN7,CTNNA1,TJP3,CGN,DSP,EPCAM,MARVELD2,CLDN3,CTNNB1,PKP2	21	0.0016791718919378495	6.0	3.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
HALLMARK_APICAL_JUNCTION	0.5067386273182205	2.5555299260293656	0.000999000999000999	194	0.7226986967596868	ICAM1,TGFBI,MPZL2,PTK2,ICAM4,NECTIN4,CDH3,ADAM9,CTNND1,LAMC2,WASL,BAIAP2,JUP,ADAM15,CRAT,CLDN4,COL17A1,LAMB3,ICAM5,NEXN,DSC3,MSN,CDH1,ITGA3,SDC3	71	0.0016791718919378495	9.0	4.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	0.6417522535889444	2.457244175531331	0.000999000999000999	50	0.9666757810815513	EVPL,OVOL1,EPHA2,ADAM9,SCEL,ST14,KRT16,ANXA1,IVL,GATA6,SPRR1B,SPRR1A,CERS3,CFLAR,SPRR3,TGM1,EREG,WNT5A,CSTA,UGCG,JAG1,SPINK5,DSP,ASAH1,CDSN	26	0.0016791718919378495	12.0	5.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION	0.620859848909155	2.4374036820903116	0.000999000999000999	48	1.0287082716819358	KRT86,EPPK1,KRT19,KRT14,KRT13,KRT80,KRT32,KRT17,KRT16,KRT7,KRT5,PKP1,KRT15,KRT6A,KRT77,KRT6B,KRT39,KRT81,KRT27,DSP,KRT78,MTM1,KRT4,DNAJB6,KRT36	27	0.0016791718919378495	13.0	6.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.781917069820728	2.4231439250378437	0.000999000999000999	17	1.5730802433076498	TP63,TMEM79,LSR,CLDN4,SFN,KRT16,KDF1,MET,CLDN1,IL18,ALOX12,UGCG	12	0.0016791718919378495	15.0	7.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
KRT_EPITHELIAL	0.8105014070020461	2.4220275160149614	0.000999000999000999	17	1.7602863539625189	KRT19,KRT14,KRT13,KRT17,KRT16,KRT7,KRT8,KRT5,KRT6C,KRT15,KRT6A,KRT6B,KRT18,KRT4	14	0.0016791718919378495	16.0	8.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	0.6901524593460934	2.0983610435350255	0.000999000999000999	17	1.0414142711039418	BMP4,ERRFI1,ZFP36,ZFP36L1,SFN,SULT2B1,KDF1,AQP3	8	0.0016791718919378495	22.0	9.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_TIGHT_JUNCTION_ORGANIZATION	0.49082640198835364	2.0909875949815304	0.000999000999000999	74	0.6398037270012349	EPHA2,CLDN23,GRHL2,LSR,PLEC,CLDN4,OCLN,MICALL2,TJP1,CLDN1,CLDN16,EPHB2,F11R,CLDN7,MPP7,ILDR1,CLDN6,PARD3,CLDN9,MARVELD3,POF1B,EXT1,SNAI2,PDCD6IP,MYO1C	31	0.0016791718919378495	23.0	10.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_APICAL_JUNCTION_ASSEMBLY	0.5406274312134096	2.0857687102915836	0.000999000999000999	49	0.7183324408926272	CLDN23,GRHL2,RHOC,CLDN4,OCLN,MICALL2,CLDN1,CLDN16,CLDN7,VCL,CTNNA1,CLDN6,PARD3,CLDN9,MARVELD3,POF1B,PDCD6IP,RHOA,ARL2,MARVELD2,RAB13,CLDN3,CLDN8	23	0.0016791718919378495	24.0	11.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
KEGG_TIGHT_JUNCTION	0.4224434043718818	2.048374215645325	0.000999000999000999	154	0.506115367396103	SYNPO,ERBB2,CLDN23,AMOTL2,PRKCZ,CLDN4,OCLN,PRKCE,JUN,MICALL2,MSN,CCND1,TJP1,CLDN1,PARD6B,SCRIB,CLDN16,EZR,CTTN,MYH14,LLGL2,MYL9,ARHGEF18,CRB3,F11R	61	0.0016791718919378495	27.0	12.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_TIGHT_JUNCTION_ASSEMBLY	0.5016374891925566	1.976367119216583	0.000999000999000999	47	0.6891517443057281	CLDN23,GRHL2,LSR,CLDN4,OCLN,MICALL2,CLDN1,CLDN16,CLDN7,ILDR1,CLDN6,PARD3,CLDN9,MARVELD3,POF1B,PDCD6IP,ARL2,MARVELD2,RAB13,CLDN3,CLDN8	21	0.0016791718919378495	30.0	13.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	0.6076961887285837	1.951434007371519	0.000999000999000999	20	1.020674786888915	EPPK1,CDH3,ZFP36,ZFP36L1,NOTCH2,MDK,LRG1,TGM1,SNAI2,FGF7	10	0.0016791718919378495	33.0	14.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.5102647401741877	1.9054801294303287	0.000999000999000999	42	0.6702887287965561	CLDN23,GRHL2,CLDN4,OCLN,MICALL2,CLDN1,CLDN16,CLDN7,CLDN6,PARD3,CLDN9,MARVELD3,POF1B,PDCD6IP,ARL2,MARVELD2,RAB13,CLDN3,CLDN8	19	0.0016791718919378495	34.0	15.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	0.6473802939893847	1.901938255160735	0.000999000999000999	15	1.1567419458109305	LSR,TJP1,SCRIB,ARHGEF18,F11R,ILDR1,TJP3,CGNL1,DSP,CDH5,PAK2,JAK1	12	0.0016791718919378495	35.0	16.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	0.44837978128119416	1.8750622913875796	0.000999000999000999	66	0.6112320642143646	TRPV4,CDH3,DSG2,CTNND1,PKP3,OCLN,CDH1,TGFB2,TJP1,CLDN1,PARD6B,FSCN1,PKP1,CDH11,GJA4,CDH15,SMAD3,TJP3,NLGN2,MARVELD3,DSP,LIMS1,PRKCI,DSG1,MARVELD2	34	0.0016791718919378495	36.0	17.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	0.4410617769200485	1.8648898506357314	0.000999000999000999	69	0.4831540120883743	TRPV4,CDH3,CTNND1,RHOC,JUP,PKP3,GJB6,CDH1,GJB2,TJP1,PARD6B,FSCN1,CD9,PKP1,CDH11,VCL,GJA4,CDH15,CTNNA1	19	0.0016791718919378495	37.0	18.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.0016095016095016095
GOBP_EPITHELIAL_CELL_CELL_ADHESION	0.6807547843934942	1.7957107575779685	0.002997002997002997	11	1.3215618450349362	PLEKHA7,CCN3,JUP,ITGB5,VCL,KIFC3,CAMSAP3,DSP	8	0.004735264735264736	40.0	19.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.004574372995425627
CUSTOM_CLAUDIN_PANEL	0.5468886419918613	1.7149681271609423	0.008991008991008992	19	0.7588146952236783	CLDN23,CLDN4,CLDN1,CLDN16,CLDN7,CLDN6,CLDN9,CLDN3,CLDN8	9	0.012914358368903825	44.0	20.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.012416155273298132
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	0.506950682161951	1.6757019322202305	0.003996003996003996	22	0.6321436494530693	GRHL2,ERRFI1,ZFP36,ZFP36L1,AQP3,PLAAT4,TRIM16	7	0.006070852224698379	45.0	21.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.005794205794205794
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.5358059471320482	1.6292385296597947	0.013986013986013986	15	0.735999613857451	EPHA2,TJP1,F11R,SNAI2,MYO1C,ROCK2,SNAI1,PRKCH	8	0.01973026973026973	46.0	22.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.018436109345200253
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	0.5107156756636722	1.5404763753545343	0.026973026973026972	16	0.5857729194990543	SFN,SULT2B1,KDF1,PLAAT4,TRIM16	5	0.035514485514485515	50.0	23.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.03400946879207749
GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	0.47553903507239415	1.202239712547517	0.12287712287712288	10	0.5709535931621531	EPPK1,FGF7,MMP9,ARF6	4	0.15408401122686835	55.0	24.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.1484765234765235
GOBP_ADHERENS_JUNCTION_ORGANIZATION	0.2938292439400894	1.0615031344737522	0.18981018981018982	34	0.06335604594977473	CDH3,CDH1,INAVA,TJP1,CDH11,VCL,CDH15	7	0.23069238453853838	58.0	25.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.2161684469376777
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	0.3942264164131406	1.0485539478933226	0.1938061938061938	12	0.3537026184679273	INAVA,TJP1,NLGN2,F2RL1,MYADM,CSF1R	6	0.23198014107105014	59.0	26.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.2161684469376777
GOBP_ADHERENS_JUNCTION_ASSEMBLY	0.3260777966837184	0.8244983176768927	0.3596403596403596	9	0.13587538919255188	VCL,SMAD7,CTNNB1,PAK2	4	0.385006885006885	67.0	27.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.3724846581989439
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_MIGRATION	0.33514492305451304	0.8175781615401576	0.3386613386613387	8	0.12821999039483328	FGF7,MMP9,ARF6	3	0.3768203627358557	68.0	28.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.36374736374736377
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	0.27765392002350237	0.741456639367767	0.4225774225774226	11	0.23239104412072037	PLAAT4,TRIM16,ETV4,PRKCH,NME2,ZBED2	6	0.43355345952748553	70.0	29.0	True	concordant4_malignant	barrier_subset_of_context	barrier	0.4225774225774226
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.5495028866009112	2.762652840147087	0.000999000999000999	199	2.011162450690889	ECI1,MTX2,NDUFAB1,MRPS15,UQCRQ,ATP6V0B,NDUFB1,NDUFB4,ATP5PD,ATP5MF,NDUFV2,NDUFS3,NDUFA7,NDUFC1,TIMM9,TIMM8B,NDUFB2,SLC25A4,COX7A2,NDUFS6,NDUFA2,FH,MRPL15,ATP5PF,MRPL11	104	0.003518220909525257	1.0		False	OncoSG_LUAD	context	context	
HALLMARK_MYC_TARGETS_V1	0.4891477988648881	2.492279750891695	0.000999000999000999	195	1.6942802736721059	SNRPG,NDUFAB1,HSPE1,LSM2,NME1,IFRD1,CBX3,PPIA,RANBP1,SNRPA1,TUFM,ERH,MRPL9,NOP16,SSBP1,SRSF2,COPS5,GLO1,NHP2,LSM7,DUT,RNPS1,COX5A,C1QBP,PSMD14	107	0.003518220909525257	2.0		False	OncoSG_LUAD	context	context	
HALLMARK_E2F_TARGETS	0.4526972719702289	2.3219241059780282	0.000999000999000999	198	1.3863903304360636	POP7,NME1,RFC2,KIF22,RANBP1,RPA3,SRSF2,CKS2,SLBP,CKS1B,PHF5A,UBE2T,RAD1,DUT,NAA38,AK2,WDR90,DONSON,TBRG4,RNASEH2A,TUBG1,MXD3,ASF1A,NASP,CDKN2A	90	0.003518220909525257	3.0		False	OncoSG_LUAD	context	context	
KRT_EPITHELIAL	0.7657139352169275	2.3200426908430867	0.000999000999000999	17	3.311118560260335	KRT10,KRT19,KRT16,KRT18,KRT7,KRT14,KRT8,KRT6A,KRT17,KRT15,KRT6B,KRT6C	12	0.003518220909525257	4.0	1.0	True	OncoSG_LUAD	context	context	
HALLMARK_GLYCOLYSIS	0.4417542120631839	2.2682881676012308	0.000999000999000999	199	1.3620361201284747	MIF,GALE,FAM162A,SLC25A10,PPIA,NOL3,IDUA,SOD1,MET,SRD5A3,TXN,AGRN,SDC1,ABCB6,B3GAT3,B3GNT3,ELF3,B4GALT7,ADORA2B,HAX1,CTH,CLDN9,EFNA3,TSTA3,ALG1	84	0.003518220909525257	5.0		False	OncoSG_LUAD	context	context	
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.7019471335002285	2.234800758831178	0.000999000999000999	19	2.839621550704523	KDF1,SFN,CLDN4,LSR,MET,KRT16,CLDN1,STMN1,TMEM79,TP63,FA2H	11	0.003518220909525257	6.0	2.0	True	OncoSG_LUAD	context	context	
HALLMARK_DNA_REPAIR	0.4321023422822195	2.103406189374459	0.000999000999000999	148	1.2918798149444561	POLB,NME3,RBX1,POLR2H,MPG,NME1,RFC2,GUK1,POLR2K,RPA3,DGUOK,SAC3D1,MPC2,GTF2A2,DUT,CSTF3,TARBP2,POLR2I,GTF2H5,COX17,POLR1C,RFC4,GPX4,NME4,SURF1	66	0.003518220909525257	7.0		False	OncoSG_LUAD	context	context	
HALLMARK_MYC_TARGETS_V2	0.4842091459262642	2.023216576508553	0.000999000999000999	58	1.5568867320575996	HSPE1,CBX3,MRTO4,NOP16,SLC29A2,WDR74,TBRG4,MPHOSPH10,GNL3,EXOSC5,NIP7,AIMP2,BYSL,DCTPP1,NOC4L,UNG,SRM,HSPD1,PRMT3,RRP9,MCM4,SUPV3L1,PHB,TFB2M,FARSA	25	0.003518220909525257	8.0		False	OncoSG_LUAD	context	context	
CUSTOM_EPITHELIAL_ADHESION	0.6205332563143235	2.019400694222785	0.001998001998001998	22	2.748999732313887	NECTIN4,CLDN4,JUP,CLDN7,EPCAM,CDH1,CLDN1,CLDN3,DSG2,NECTIN2,CGN,TJP3	12	0.005580626270281442	9.0	3.0	True	OncoSG_LUAD	context	context	
GOBP_KERATINIZATION	0.4474131355281587	1.9128113519102083	0.000999000999000999	70	1.3625146624631748	SFN,PPL,KRT16,CNFN,KRT7,KRT80,CDH3,KRT6A,KRT17,SHARPIN,IVL,KRT81,SPRR3,TMEM79,SPRR1B,ABCA12,EVPL,KRT78,CDSN,KRT6B,KRT6C,SPRR2D,SPRR1A	23	0.003518220909525257	10.0	4.0	True	OncoSG_LUAD	context	context	
GOBP_KERATINOCYTE_DIFFERENTIATION	0.47764447948816174	1.863700289689558	0.001998001998001998	40	1.267964105716943	KRT10,ST14,KRT16,EPHA2,EXPH5,IVL,PIP5K1A,SPRR3,SPRR1B,S100A7,EVPL,CDSN,ANXA1,SPRR1A,AKR1C3,SCEL,POU2F3,WNT5A	18	0.005580626270281442	11.0	5.0	True	OncoSG_LUAD	context	context	
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.41210558607415515	1.799018737008461	0.001998001998001998	73	1.0024179314940358	TNFRSF12A,S100A11,LGALS3,ERRFI1,EBP,MAL2,TM7SF2,FDPS,TRIB3,HSD17B7,CHKA,PCYT2,DHCR7,FBXO6,GUSB,ACAT2,MVK,CD9,CYP51A1,FDFT1,SQLE,GSTM2,ECH1,SC5D,PMVK	25	0.005580626270281442	12.0		False	OncoSG_LUAD	context	context	
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	0.44425814289988924	1.7933190430264854	0.000999000999000999	52	1.1363063849665638	KRT10,ST14,KRT16,OVOL2,EPHA2,IVL,PIP5K1A,SPRR3,SPRR1B,OVOL1,HDAC1,S100A7,EVPL,CDSN,HDAC2,ANXA1,SPRR1A,AKR1C3,SCEL,POU2F3,WNT5A	21	0.003518220909525257	13.0	6.0	True	OncoSG_LUAD	context	context	
HALLMARK_MTORC1_SIGNALING	0.34279137158210676	1.7446177426793565	0.000999000999000999	196	0.8104044596776516	HSPE1,PSMA3,IFRD1,PSMG1,PPIA,ARPC5L,COPS5,EBP,TM7SF2,PSMD14,CTH,HMBS,TRIB3,PSPH,TUBG1,PSMB5,MTHFD2L,SLC2A1,DHCR7,PRDX1,SLC1A5,PSMD12,SLC9A3R1,GSR,SRD5A1	72	0.003518220909525257	14.0		False	OncoSG_LUAD	context	context	
GOBP_TIGHT_JUNCTION_ASSEMBLY	0.424441355840568	1.711995265596851	0.003996003996003996	51	0.875565016858466	CHAF1B,MICALL2,CLDN4,LSR,CLDN7,MARVELD3,ILDR1,CLDN9,CLDN1,GRHL2,CLDN3,PATJ,CLDN12,OCEL1,CLDN16	15	0.010114885114885114	15.0	7.0	True	OncoSG_LUAD	context	context	
CUSTOM_CLAUDIN_PANEL	0.5018298514668975	1.692071132278065	0.001998001998001998	24	1.1821539319063052	CLDN4,CLDN7,CLDN9,CLDN1,CLDN3,CLDN12,CLDN16,CLDN8,CLDN6	9	0.005580626270281442	16.0	8.0	True	OncoSG_LUAD	context	context	
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.4094968026315482	1.6567071236754336	0.004995004995004995	49	0.8855918080921076	GLRX2,LAMTOR5,NDUFB4,SOD1,TXN,MGST1,NDUFA6,GPX4,PRDX1,NQO1,GSR	11	0.011559868702725845	17.0		False	OncoSG_LUAD	context	context	
HALLMARK_P53_PATHWAY	0.29035173660546454	1.506816253669662	0.000999000999000999	194	0.5431370572992621	PERP,WRAP73,TRAF4,FAM162A,TM4SF1,SFN,ST14,SDC1,UPP1,EPS8L2,HRAS,INHBB,DCXR,S100A10,TRIB3,IP6K2,PIDD1,PHLDA3,SOCS1,VAMP8,HINT1,CDKN2A,GADD45A,KRT17,RAB40C	60	0.003518220909525257	18.0		False	OncoSG_LUAD	context	context	
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION	0.3561176614604093	1.5029266383120239	0.004995004995004995	63	0.9118618763141565	KRT10,KRT19,KRT16,KRT7,KRT80,KRT14,KRT6A,KRT17,KRT15,KRT81,KRT78,KRT6B,KRT32,KRT9,KRT39,KRT77,KRT40,KRT74,KRT31,KRT34,KRT23,KRT82,KRT86	23	0.011559868702725845	19.0	9.0	True	OncoSG_LUAD	context	context	
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.37900084040729864	1.4718810638087652	0.007992007992007992	46	0.6723871260939258	CHAF1B,MICALL2,CLDN4,CLDN7,MARVELD3,CLDN9,CLDN1,GRHL2,CLDN3,OCEL1,CLDN16,CLDN8,CLDN6	13	0.01798201798201798	20.0	10.0	True	OncoSG_LUAD	context	context	
HALLMARK_FATTY_ACID_METABOLISM	0.29257152929371477	1.4505362039143714	0.002997002997002997	156	0.605270068212152	ECI1,CCDC58,PTS,MIF,HADH,NTHL1,BPHL,FH,CBR3,UROD,BLVRA,CRYZ,S100A10,HSD17B7,MCEE,CBR1,ACOT8,GCDH,REEP6,HMGCL,GSTZ1,ACAT2,D2HGDH,BCKDHB,ALDOA	61	0.008091908091908092	21.0		False	OncoSG_LUAD	context	context	
HALLMARK_PEROXISOME	0.29156417231235066	1.374334325046609	0.008991008991008992	104	0.6068439121841778	SOD1,SLC25A4,PRDX5,CDK7,GNPAT,HRAS,FDPS,ACOT8,PEX14,PRDX1,HMGCL,PEX13,SLC25A17,NUDT19,SIAH1,SCP2,CTPS1,DHRS3,CNBP,TSPO,BCL10,CTBP1,ABCD3,DHCR24,TOP2A	42	0.019683019683019685	22.0		False	OncoSG_LUAD	context	context	
GOBP_APICAL_JUNCTION_ASSEMBLY	0.3225621180556148	1.3249100509700293	0.03196803196803197	53	0.5567285141823483	CHAF1B,MICALL2,CLDN4,CLDN7,MARVELD3,CLDN9,CLDN1,GRHL2,CLDN3,OCEL1,CLDN16,CLDN8,CLDN6,FBF1	14	0.05885024066842248	23.0	11.0	True	OncoSG_LUAD	context	context	
HALLMARK_ESTROGEN_RESPONSE_LATE	0.25180601632245714	1.288717127436213	0.012987012987012988	198	0.28171067958085055	BTG3,PERP,KRT19,NXT1,GALE,RBBP8,TFAP2C,SFN,ST14,LSR,MDK,OVOL2,DCXR,PKP3,RNASEH2A,CDH1,TSTA3,TST,DHCR7,CKB,TPBG,MAPK13,METTL3,SLC9A3R1,LLGL2	55	0.026973026973026972	24.0		False	OncoSG_LUAD	context	context	
HALLMARK_ADIPOGENESIS	0.24237796904386136	1.234550057267265	0.01998001998001998	198	0.2570997450651297	NDUFAB1,UQCRQ,SLC25A10,NDUFS3,SOD1,HADH,RAB34,MRPL15,COQ9,AK2,COX7B,DDT,TST,GPX4,DHRS7,SDHB,MCCC1,DHCR7,PEX14,GADD45A,SLC1A5,CHCHD10,CMPK1,REEP6,NDUFB7	50	0.04045954045954046	25.0		False	OncoSG_LUAD	context	context	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.25776293083135526	1.1957755869316093	0.04595404595404595	109	0.4561946370403367	LSM4,PAIP1,EXOSC4,BANF1,IMP3,CKS1B,CEBPB,NHP2,YIF1A,EXOSC9,POP4,EIF4A3,EXOSC5,ERO1A,ASNS,EIF4EBP1,KDELR3,HSPA9,HSPA5,PREB,EXOSC10,NFYA,EIF2S1,BAG3,EXOSC1	42	0.08091908091908091	26.0		False	OncoSG_LUAD	context	context	
