term	nes	fdr	fdr_context	rank_pos_barrier	rank_pos_all	n_set_in_rank	lead_genes
GOBP_KERATINIZATION	2.871034934328754	0.0016095016095016095	0.0016791718919378495	1	2	44	KRT86,EVPL,PPL,CDH3,TMEM79,SHARPIN,KRT80,SPRR2D,KRT17,SFN,KRT16,IVL,KRT7,SPRR1B,KRT5,SPRR1A,CERS3,KRT6C,KRT6A,KLK5,SPRR3,KRT77,KRT6B,TGM1,LIPK
GOBP_KERATINOCYTE_DIFFERENTIATION	2.6719602484336336	0.0016095016095016095	0.0016791718919378495	2	5	39	EVPL,EPHA2,ADAM9,SCEL,ST14,KRT16,ANXA1,IVL,SPRR1B,SPRR1A,CERS3,CFLAR,SPRR3,TGM1,EREG,WNT5A,CSTA,UGCG,JAG1,DSP,ASAH1,EXPH5,CDSN,SPRR2F
CUSTOM_EPITHELIAL_ADHESION	2.6349685162312158	0.0016095016095016095	0.0016791718919378495	3	6	23	NECTIN4,DSG2,JUP,CLDN4,OCLN,CDH1,NECTIN2,TJP1,CLDN1,NECTIN1,F11R,CLDN7,CTNNA1,TJP3,CGN,DSP,EPCAM,MARVELD2,CLDN3,CTNNB1,PKP2
