pitch,min_tumor,min_fov_cells,min_bins,kernel,feature,target,r2_krt,r2_full,delta,median_delta,score,n_pos,n_sections,best_section,best_section_delta,n_bins
400,15,400,1,bin,mean_p80,nk_frac,0.11463913753940769,0.24997705313269192,0.13533791559328423,0.12624642032190658,0.12624642032190658,5,8,LUAD-5 R3,0.26599182736062,1410
220,15,0,4,gauss80,mean_p75,nk_frac,0.12008160875030571,0.2596069711914144,0.1395253624411087,0.12594205550985604,0.12594205550985604,7,8,LUAD-5 R3,0.172688307901516,2554
220,15,400,4,gauss80,mean_p75,nk_frac,0.12008160875030571,0.2596069711914144,0.1395253624411087,0.12594205550985604,0.12594205550985604,7,8,LUAD-5 R3,0.172688307901516,2554
300,15,0,1,bin,mean_q4,nk_frac,0.07899177410587244,0.21073394570249138,0.13174217159661894,0.12590391070553325,0.12590391070553325,7,8,LUAD-5 R3,0.2801289061901303,2010
300,15,400,1,bin,mean_q4,nk_frac,0.07899177410587244,0.21073394570249138,0.13174217159661894,0.12590391070553325,0.12590391070553325,7,8,LUAD-5 R3,0.2801289061901303,2010
220,15,0,4,gauss80,mean_p80,nk_frac,0.12008160875030571,0.2575802509911641,0.1374986422408584,0.12449053622392664,0.12449053622392664,7,8,LUAD-5 R3,0.16909067438795222,2554
220,15,400,4,gauss80,mean_p80,nk_frac,0.12008160875030571,0.2575802509911641,0.1374986422408584,0.12449053622392664,0.12449053622392664,7,8,LUAD-5 R3,0.16909067438795222,2554
400,15,0,1,bin,mean_p75_q4,nk_frac,0.11463913753940769,0.25297421203726556,0.13833507449785787,0.12380809102708612,0.12380809102708612,5,8,LUAD-5 R3,0.26668772321202106,1410
400,15,400,1,bin,mean_p75_q4,nk_frac,0.11463913753940769,0.25297421203726556,0.13833507449785787,0.12380809102708612,0.12380809102708612,5,8,LUAD-5 R3,0.26668772321202106,1410
300,15,0,4,gauss80,mean_p75,nk_frac,0.1080539581545108,0.25951095727293627,0.15145699911842547,0.12370383973561894,0.12370383973561894,7,8,LUAD-5 R3,0.28934009415644124,2010
300,15,400,4,gauss80,mean_p75,nk_frac,0.1080539581545108,0.25951095727293627,0.15145699911842547,0.12370383973561894,0.12370383973561894,7,8,LUAD-5 R3,0.28934009415644124,2010
400,15,0,1,bin,mean_p75,nk_frac,0.11463913753940769,0.2525523098702789,0.1379131723308712,0.12329670300367668,0.12329670300367668,5,8,LUAD-5 R3,0.26356131420722406,1410
400,15,400,1,bin,mean_p75,nk_frac,0.11463913753940769,0.2525523098702789,0.1379131723308712,0.12329670300367668,0.12329670300367668,5,8,LUAD-5 R3,0.26356131420722406,1410
