radius_um,target,model,folds,r2_krt,r2_krt_plus_cldn4,delta_r2,median_fold_spearman_krt,median_fold_spearman_full
50,log_50,joint_ridge,sample,-0.004467664069017108,0.01732000882698581,0.02178767289600292,0.13381030226987256,0.09192342841567135
50,log_50,joint_ridge,fov,0.03215231215181025,0.05017237179155687,0.01802005963974662,0.14777856950329815,0.18419390077257325
50,log_50,misty_ridge_late_fusion,sample,-0.0014714090589076356,0.02077055951612561,0.022241968575033244,0.11423149335620134,0.09095479441984497
50,log_50,misty_ridge_late_fusion,fov,0.03229462821049378,0.04881848141937539,0.01652385320888161,0.1802332229898167,0.17220116569874927
100,log_100,joint_ridge,sample,-0.027749717924329564,-0.002033042070005431,0.025716675854324134,0.2006213122394592,0.18230591149935865
100,log_100,joint_ridge,fov,0.05639010146648826,0.07667614206283468,0.020286040596346422,0.23050358066516885,0.25197792878304576
