radius_um,adjustment,target,unit,n,spearman_marginal,spearman_partial,beta_cldn4,partial_r2,incremental_r2,r2_cldn4_on_krt
50,intra_KRT_genes,log_50,LUAD-5 R1,17998,-0.0008252405526293679,-0.007236808731661954,0.017857798374068996,0.0003178987915341673,0.00030843298636342337,0.03282516400871127
50,intra_KRT_genes,log_50,LUAD-5 R2,18533,-0.01125259096754,-0.023332665567516748,-0.012505747968440508,0.0001577745657747314,0.0001518995420475774,0.028736383087585193
50,intra_KRT_genes,log_50,LUAD-5 R3,16006,-0.023520420913271754,-0.01779920622319295,0.0007422335150122797,5.45697505664743e-07,5.312809398756687e-07,0.0356312823875059
50,intra_KRT_genes,log_50,LUSC-6,65767,0.04419896035355189,0.08502555611666089,0.03117305620221286,0.0009554487249413407,0.0009436030954406186,0.02897459658215429
50,intra_KRT_genes,log_50,LUAD-9 R1,38634,-0.10048757966392129,-0.09430721964258726,-0.09988671753979433,0.009833084523401942,0.009754081141755272,0.02237819232784788
50,intra_KRT_genes,log_50,LUAD-9 R2,95492,-0.10411223317865072,-0.08022686212994769,-0.09527374540699177,0.00896152122738994,0.008806023700997747,0.02986231991630084
50,intra_KRT_genes,log_50,LUAD-12,18176,-0.1253025948604872,-0.060310498476511536,-0.06346830164503428,0.004093540892708992,0.003885965329714848,0.035315796141345945
50,intra_KRT_genes,log_50,LUAD-13,25797,-0.03949108161439937,-0.03558958067723193,-0.036170696344835794,0.001298196487058748,0.0012953155333751934,0.009939271669336835
50,KRT8_18_19_mean,log_50,LUAD-5 R1,17998,-0.0008252405526293679,-0.0088954237075243,0.024519511873267705,0.0006016741509353719,0.0005925221015382837,0.014444889578902442
50,KRT8_18_19_mean,log_50,LUAD-5 R2,18533,-0.01125259096754,-0.02658389169206715,-0.010089331030369745,0.00010244162626979513,0.00010041477981005914,0.013554951064544962
50,KRT8_18_19_mean,log_50,LUAD-5 R3,16006,-0.023520420913271754,-0.02085689254175305,0.001647794392539672,2.7156609603536692e-06,2.681875518613605e-06,0.012282895436015129
50,KRT8_18_19_mean,log_50,LUSC-6,65767,0.04419896035355189,0.033159646619760536,0.03557210195967224,0.0012664802399477352,0.0012648271412136075,0.0004325175214896504
50,KRT8_18_19_mean,log_50,LUAD-9 R1,38634,-0.10048757966392129,-0.09576741304771294,-0.09987173678674227,0.009902357753503621,0.00983229762544193,0.01424313230214913
50,KRT8_18_19_mean,log_50,LUAD-9 R2,95492,-0.10411223317865072,-0.08835235989008162,-0.10155366137048384,0.010264026076347178,0.010138665639252871,0.016918261039600813
50,KRT8_18_19_mean,log_50,LUAD-12,18176,-0.1253025948604872,-0.07881325537250053,-0.07398710357968272,0.0055291228560367545,0.005327632630582695,0.026754917346953566
50,KRT8_18_19_mean,log_50,LUAD-13,25797,-0.03949108161439937,-0.03823930617485483,-0.03837158803165249,0.0014705669183306153,0.00146982147391485,0.0017368453087792668
50,multiview_KRT,log_50,LUAD-5 R1,17998,-0.0008252405526293679,-0.00794739560596268,0.003862005164207336,1.5005183478099163e-05,1.406348288001334e-05,0.05709662880285171
50,multiview_KRT,log_50,LUAD-5 R2,18533,-0.01125259096754,-0.028652041214086068,-0.02967073106365004,0.0008973735659099043,0.0008365716413669892,0.04973081956733416
50,multiview_KRT,log_50,LUAD-5 R3,16006,-0.023520420913271754,-0.0242528422031357,-0.01658468628877306,0.0002731555784686262,0.00025690499228157724,0.06597602975990557
50,multiview_KRT,log_50,LUSC-6,65767,0.04419896035355189,0.08672132583174026,0.01925317151778234,0.00037120537631852874,0.00035175103502710716,0.05107732497338546
50,multiview_KRT,log_50,LUAD-9 R1,38634,-0.10048757966392129,-0.07406088480259847,-0.07179847432364606,0.005313086251245853,0.004888298187871361,0.051740377336836896
50,multiview_KRT,log_50,LUAD-9 R2,95492,-0.10411223317865072,-0.04719430588511659,-0.056037169282776966,0.003284384348824929,0.0029645400914681177,0.05592836255504319
50,multiview_KRT,log_50,LUAD-12,18176,-0.1253025948604872,-0.043130582365542396,-0.054255985412681416,0.0032058728848697437,0.0028280360692675218,0.039295924899102386
50,multiview_KRT,log_50,LUAD-13,25797,-0.03949108161439937,-0.03364611880095691,-0.03555203895241337,0.0012579810351686738,0.0012438075416199572,0.015934152703090954
50,intra_KRT_genes,frac_50,LUAD-5 R1,17998,0.0005577624930625751,-0.006707142388373733,0.024951322939651927,0.0006228220277839621,0.0006021326027800599,0.03282516400871127
50,intra_KRT_genes,frac_50,LUAD-5 R2,18533,-0.01412939067973337,-0.02782926636515051,-0.018279706440290998,0.0003375463884641888,0.0003245454721608487,0.028736383087585193
50,intra_KRT_genes,frac_50,LUAD-5 R3,16006,-0.02099005052133553,-0.021067437879276035,-0.004404211828011961,1.921825751691871e-05,1.8705938926087332e-05,0.0356312823875059
50,intra_KRT_genes,frac_50,LUSC-6,65767,0.03839552028449019,0.09492725533974584,0.031796551260681094,0.000999642235555506,0.0009817267559634117,0.02897459658215429
50,intra_KRT_genes,frac_50,LUAD-9 R1,38634,-0.09755391482542349,-0.09168237525580228,-0.09494161894545193,0.008867344583717048,0.008812195973820719,0.02237819232784788
50,intra_KRT_genes,frac_50,LUAD-9 R2,95492,-0.10572023159859617,-0.08368933369486938,-0.09817405191710171,0.009486272943451899,0.009350327116264413,0.02986231991630084
50,intra_KRT_genes,frac_50,LUAD-12,18176,-0.12401590114534715,-0.0585031167957374,-0.05561093128784973,0.0030943901797253997,0.002983358906481275,0.035315796141345945
50,intra_KRT_genes,frac_50,LUAD-13,25797,-0.044557761996555964,-0.041156011539991905,-0.04763160348070369,0.0022522612408763863,0.002246219732234993,0.009939271669336835
50,intra_KRT_plus_cellularity,log_50,LUAD-5 R1,17998,-0.0008252405526293679,-0.008641013993407515,0.01965671027437247,0.0003839258314517656,0.000372217422415513,0.03667013531624841
50,intra_KRT_plus_cellularity,log_50,LUAD-5 R2,18533,-0.01125259096754,-0.023800424702615883,-0.011791128715108084,0.00013999156706132103,0.0001347442025414003,0.03083141586708882
50,intra_KRT_plus_cellularity,log_50,LUAD-5 R3,16006,-0.023520420913271754,-0.01754367083527581,0.0015901568481106144,2.5033454504555527e-06,2.4357040909507585e-06,0.03673762347351861
50,intra_KRT_plus_cellularity,log_50,LUSC-6,65767,0.04419896035355189,0.08977027770271216,0.029453963531513975,0.0008547992967983354,0.0008415836980823587,0.029914920647963084
50,intra_KRT_plus_cellularity,log_50,LUAD-9 R1,38634,-0.10048757966392129,-0.09717967390288003,-0.09930537139351966,0.00988583078165495,0.00964068166689557,0.02239759152295595
50,intra_KRT_plus_cellularity,log_50,LUAD-9 R2,95492,-0.10411223317865072,-0.07971027456335832,-0.09487182698992341,0.008884391394102431,0.008727027715026899,0.03040174090101544
