accession	n_mice_deposited	n_mice_scored	n_mice_with_ge10_epi	n_cells_before_qc	n_cells_after_qc	cldn4_present	unit
GSE179501	4	4	4	20351	20299	TRUE	biological mouse (barcode prefix CM2260/CM2319/CM2324/CM2328)
