study	datahub_sha	n_matrix	cbioportal_rna_sample_list_n	rna_list_not_in_public_zscore_matrix	clinical_samples	clinical_purity_non_na	clinical_imsig_t_non_na	n_purity_on_matrix	n_imsig_t_on_matrix	n_cldn4	n_cd8a	n_cd274	genes_in_matrix	hugo_rows_before_dedup	hugo_duplicate_rows_dropped	oncotree_luad	immune8_present	immune8_missing	tj_present	tj_missing	ESTIMATE_status	ICI_labels	expression_unit	purity_field
luad_oncosg_2020	165bd77077b03038f9c2ee104959eb474770b2a9	169	181	A008,A114,A122,A136,A139,A147,A184,A302,A435,A484,A489,A507	305	302	172	169	169	169	169	169	18782	18783	1	169	CD8A,GZMA,GZMB,IFNG,EOMES,CXCL9,CXCL10,TBX21		CLDN3,CLDN7,OCLN,TJP1,F11R,MARVELD2,CRB3,PARD3,CGN		skipped_no_raw_RSEM	not_deposited	cBioPortal all-sample z-score	published PURITY
