dataset	n	n_portal_rna_list	ImmuneScore_definition	CLDN4_vs_CD8A_rho	CLDN4_vs_CD8A_p	CLDN4_vs_ImmuneScore_rho	CLDN4_vs_ImmuneScore_p	CLDN4_vs_CD274_rho	CLDN4_vs_CD274_p	CLDN4_vs_CD8A_partial_rho	CLDN4_vs_CD8A_partial_p	CLDN4_vs_ImmuneScore_partial_rho	CLDN4_vs_ImmuneScore_partial_p	CLDN4_vs_CD274_partial_rho	CLDN4_vs_CD274_partial_p	CLDN4_vs_IMSIG_T_rho	CLDN4_vs_IMSIG_T_p	purity	ESTIMATE	ICI_labels
OncoSG LUAD public RNA (luad_oncosg_2020)	169	181	A1 8-gene T-cell effector mean z (not ESTIMATE)	-0.41604097260205863	1.8494205424123934e-08	-0.431781114812789	4.590379392291736e-09	-0.3625207364880222	1.2751857991653831e-06	-0.2849848360925362	0.00018097501204688483	-0.30793098211497655	4.8956052171380026e-05	-0.24226218908277547	0.0015567015524922717	-0.5261448958281537	2.037055666870187e-13	published PURITY	skipped_no_raw_RSEM	not_deposited
