stem	cell_line	cancer_group	is_lung	is_llc	Tacstd2_delta_mean	Tacstd2_delta_median	Tacstd2_mean_naive	Tacstd2_mean_icb	Cldn4_delta_mean	Cldn4_delta_median	Cldn4_mean_naive	Cldn4_mean_icb	TJ_delta_mean	TJ_delta_median	TJ_mean_naive	TJ_mean_icb
B16_GSE109485_intracranial_antiCTLA4&antiPD1	B16	Melanoma	False	False	0.016657279809116098	0.0231154673072444	0.0023855947572956667	0.019042874566411766	-0.0006103877145249666	0.0	0.0006103877145249666	0.0	0.07851926874851689	0.08083133130861575	0.6823957260441594	0.7609149947926763
B16_GSE149825_antiCTLA4&antiPD1	B16	Melanoma	False	False	0.002762999666898011	0.0	0.077101880865998	0.079864880532896	0.017317774064741366	0.0	0.0	0.017317774064741366	0.015865982432235637	0.01948351267688747	0.3998368326309598	0.41570281506319545
B16_GSE149825_birinapant_antiCTLA4&antiPD1	B16	Melanoma	False	False	2.5083650840519156	2.7967174485066515	0.09546354910708764	2.603828633159003	1.4656859358862575	1.1725636637936623	0.034774497839035766	1.5004604337252934	0.4969823555054224	0.3363122009756632	0.3982477633692649	0.8952301188746873
B16_GSE150401_MDK_knockdown_antiPD1	B16	Melanoma	False	False	0.21215404398300575	0.1621063958169895	0.0	0.21215404398300575	0.07422023008169075	0.0	0.0	0.07422023008169075	0.08498440686147601	0.09266154992306153	0.6035469421047757	0.6885313489662517
B16_GSE150401_antiPD1	B16	Melanoma	False	False	0.0574797835081895	0.0	0.0	0.0574797835081895	0.0	0.0	0.0	0.0	-0.1086677613201037	-0.10104487558010322	0.6763725172415347	0.567704755921431
B16_GSE151829_Aire_KO_antiCTLA4	B16	Melanoma	False	False	0.40818126284507483	-0.04606814170892004	0.6228288226342723	1.0310100854793471	-0.17280829763609182	-0.14522500703580699	0.3067418052196312	0.13393350758353936	0.039175216010941094	0.024345228878509317	0.7858860715730721	0.8250612875840132
B16_GSE151829_antiCTLA4	B16	Melanoma	False	False	0.2057913145666739	0.20577400863729997	0.14111845486978783	0.34690976943646173	0.0625853656053321	0.047140490553991304	0.04129928145875606	0.10388464706408816	-0.0848249142686417	-0.06146291436202733	0.7539937882852915	0.6691688740166498
B16_GSE152925_Man2a1_KO_antiPDL1	B16	Melanoma	False	False	0.020458133410393733	0.0	0.0	0.020458133410393733	0.0	0.0	0.0	0.0	-0.08066198267897151	-0.11272612324616371	0.6332566466402247	0.5525946639612532
B16_GSE152925_antiPDL1	B16	Melanoma	False	False	0.013112900419935384	0.0	0.0	0.013112900419935384	-0.01819598514681163	0.0	0.021235350504255197	0.0030393653574435665	-0.04437183389371713	-0.08350576629794226	0.5645149884881058	0.5201431545943886
B16_GSE152925_swainsonine_antiPDL1	B16	Melanoma	False	False	-0.013115540614165838	-0.0622149948141085	0.07951813931059483	0.06640259869642899	0.07955452141291092	0.0450009312387138	0.07334788101872633	0.15290240243163725	0.07388659608872461	0.02319161828063221	0.5117272050060322	0.5856138010947568
BNL-MEA_GSE148947_antiPD1	BNL-MEA	Liver	False	False	-0.05201996387775577	-0.10248291843767549	0.14660126103697393	0.09458129715921816	0.4280656352929276	0.755613095618735	0.671056938695246	1.0991225739881736	0.08223988581014141	0.2079177253781479	1.413089368474382	1.4953292542845233
BNL-MEA_GSE148947_regorafenib_5_antiPD1	BNL-MEA	Liver	False	False	0.032338412145901566	0.015507368279815699	0.05333403157349123	0.0856724437193928	0.3228498119624489	0.4769828279541479	0.3894955993823317	0.7123454113447806	0.6033312180594466	0.382222862493409	1.032347940775572	1.6356791588350186
CT26_ERP114266_day14_antiCTLA4&antiPDL1	CT26	Colorectal	False	False	0.4125749887695861	0.06707373205433198	0.24323700806081897	0.655811996830405	0.3557798711441931	0.06481112708833771	0.08374363448948113	0.43952350563367426	0.25484486311354737	0.04159856613568569	0.35136519199545513	0.6062100551090025
CT26_ERP114266_day7_antiCTLA4&antiPDL1	CT26	Colorectal	False	False	0.3178761368481633	-0.12246963579842801	1.2147556112925646	1.532631748140728	-0.1347896160615638	-0.293005428989824	0.8635409095247837	0.7287512934632199	0.0318238148927229	-0.21030451982148468	0.74879582311899	0.7806196380117129
CT26_GSE139475_antiPD1	CT26	Colorectal	False	False	-0.3166630333827094	-0.44895868245946	1.629370250589023	1.3127072172063137	-0.35518461436611126	-0.37376918173097107	1.074877193479072	0.7196925791129607	-0.1373119796557074	-0.04052037860799351	1.4900145782064427	1.3527025985507353
CT26_GSE153239_FcS_antiGARP:TGFb_FcD_antiPD1	CT26	Colorectal	False	False	0.3581193772674359	0.24665377659055598	0.261835637001249	0.6199550142686849	0.5494155838807742	-0.29377626697511505	0.4301268946357755	0.9795424785165496	0.16981686269056095	-0.17901409290433	1.4454141207106137	1.6152309834011747
CT26_GSE153239_FcS_antiGARP:TGFb_WT_antiPD1	CT26	Colorectal	False	False	0.27647734220176834	0.045762225124862	0.18921112023409634	0.4656884624358647	0.4323365549751939	0.625653939354105	0.46691004130120745	0.8992465962764014	0.18644060158340858	0.1727398626947816	1.3519865879366209	1.5384271895200294
CT26_GSE153239_FcS_antiPD1	CT26	Colorectal	False	False	0.15507255575346612	0.30609865466332603	0.2201852447206285	0.3752578004740946	0.18301667894231755	-0.06005009628880098	0.2936265918777111	0.47664327082002866	0.06666853263016437	-0.05133212807693588	1.33206599944622	1.3987345320763844
CT26_GSE153239_FcS_antiTGFb_antiPD1	CT26	Colorectal	False	False	0.28511384108170107	0.013217346453805012	0.2696775919165601	0.5547914329982612	0.26353389491261064	0.1472540432929824	0.40726674503123766	0.6708006399438483	0.19545519838491154	0.1920490012122762	1.3687164958561442	1.5641716942410557
D3UV2_GSE159344_antiPD1	D3UV2	Melanoma	False	False	0.8488536926945518	0.09309238566132802	0.24713071252132446	1.0959844052158763	0.47576772698160646	-0.0560692448009075	0.10005597973651033	0.5758237067181168	0.12417719257978055	0.07323544641328694	1.0457394465674976	1.1699166391472782
D4M.3A.3_GSE159344_antiPD1	D4M.3A.3	Melanoma	False	False	0.1613987199705567	0.191002897726662	0.049577902420543996	0.21097662239110068	-0.09632113449793633	-0.141725747302057	0.09632113449793633	0.0	-0.032627557508125404	-0.17228588966828884	0.8873201943685475	0.8546926368604221
E0771_GSE174053_high.fat.diet_antiPD1	E0771	Mammary	False	False	0.009815545034404183	0.22469472336903	0.5992002718011491	0.6090158168355533	-0.03612687105161638	0.48980154554890853	0.8743712081873632	0.8382443371357469	-0.0019770401427492423	0.2296603998414376	1.2021128477935696	1.2001358076508204
EMT6_GSE107801_antiPDL1	EMT6	Mammary	False	False	0.044972972277203316	0.049663291301378906	0.14814397911812333	0.19311695139532664	0.24369957232656164	0.05804497252804447	0.21473811868799192	0.45843769101455356	0.17379904526753198	0.07261499574070496	0.6164087757626392	0.7902078210301712
EMT6_GSE107801_antiTGFb_trap_antiPDL1	EMT6	Mammary	False	False	0.6466757896831523	0.23487591576650557	0.09675844901627804	0.7434342386994304	0.7372514766606637	0.8529830848504258	0.23495080701674637	0.97220228367741	0.3831142601839135	0.4745357482360847	0.5946578502925932	0.9777721104765067
KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1	KPB25L	Mammary	False	False	1.0385373579553576	1.4106676019104847	1.9996642373180524	3.03820159527341	0.24580246373552317	-0.0419651152949152	4.99337729084064	5.239179754576163	0.2526507301763177	0.12684193577803704	5.2603748624392015	5.513025592615519
KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1	KPB25L	Mammary	False	False	0.31742501730251327	0.8086773878334272	1.9267391105229015	2.2441641278254147	-0.2042487063514269	0.9189208654976873	3.7428033598192023	3.5385546534677754	0.09132026025824347	0.768758773444894	3.721364287360323	3.8126845476185665
KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1	KPB25L	Mammary	False	False	-1.3419547718580098	-1.8102420482002701	3.376535004092348	2.034580232234338	-1.1549044068178347	-1.5491618534576297	6.758494650473035	5.6035902436552005	-0.2713111534613395	-1.047569694762652	5.856454453835713	5.585143300374374
KPB25L_GSE124821_day3_antiCTLA4&antiPD1	KPB25L	Mammary	False	False	0.06184884344780528	-0.05938705705839986	3.029181049806108	3.0910298932539133	-1.4531931964443352	-2.46815434241611	6.488255875465209	5.035062679020874	-1.0740689448375056	-1.9088735397921957	6.266230620061068	5.192161675223562
KPB25L_GSE124821_day7_antiCTLA4&antiPD1	KPB25L	Mammary	False	False	-0.25010101245942984	-0.03483726920015462	2.992719406727982	2.7426183942685523	-0.38429642210892556	-0.5784730129205347	6.60477798042025	6.220481558311325	-0.28171605963676427	-0.23252612987593935	6.229139425264373	5.947423365627609
KPB25L_GSE124821_end_antiCTLA4&antiPD1	KPB25L	Mammary	False	False	0.3756147619162684	0.7029321247912304	3.4126520817840915	3.78826684370036	-0.36536044314325444	-0.1851554122739394	7.042788403929737	6.677427960786482	0.10950548829846163	0.0773913206691077	6.500913414049381	6.610418902347843
LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	LLC	Lung	True	True	0.7246291585359348	0.1212711364998045	0.2803433444414772	1.004972502977412	0.33360000272349166	0.0010257989214829955	0.26720103590172417	0.6008010386252158	-0.14232102529154655	-0.26221461152740133	1.33751259832848	1.1951915730369334
LLC_GSE155972_antiCTLA4&antiPD1	LLC	Lung	True	True	0.13259432798655757	0.21893488156085375	0.15694832791755048	0.28954265590410805	0.08069353897217502	0.10772055026971213	0.12803456322983156	0.20872810220200658	-0.14763084262737192	-0.17709117864552681	1.0440841358998063	0.8964532932724344
MC38_GSE172162_antiPD1	MC38	Colorectal	False	False	0.02013010653810022	0.03181089454898895	0.015763892114444476	0.035893998652544695	-0.00729893102448615	0.0	0.00729893102448615	0.0	-0.03371674048046441	-0.03219333496572652	0.44707988198294435	0.41336314150247994
MC38_GSE172162_exercise_antiPD1	MC38	Colorectal	False	False	-0.012811111085799826	0.0	0.012811111085799826	0.0	-0.003917428591661776	0.0	0.01227009468723	0.008352666095568225	-0.0717115537974094	-0.05604923228692221	0.5033647850811787	0.43165323128376926
MC38_GSE93017_antiPDL1	MC38	Colorectal	False	False	0.09954429880361666	0.14928913405771	0.0	0.09954429880361666	-0.007248704996566435	0.0991324192003727	0.08786849771900233	0.0806197927224359	0.03947036108914481	0.062213780442027855	0.5982248957550832	0.637695256844228
T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1	T11	Mammary	False	False	0.13301109456003404	0.11109507910928756	0.24153950286932843	0.3745505974293625	0.07446754855833526	0.14671582380048354	0.43886252111421586	0.5133300696725511	-0.08709086224311191	-0.008718882335634781	1.0868249485406198	0.9997340862975079
T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1	T11	Mammary	False	False	0.2914873136687537	0.3519200685905104	0.10494176922714632	0.3964290828959	0.15048876244312323	0.127233112409915	0.0687192597445351	0.21920802218765834	0.01766161408258604	-0.013788271664384455	0.8286072943714938	0.8462689084540799
T11_GSE124821_Apobec_end_antiCTLA4&antiPD1	T11	Mammary	False	False	0.25193150657899543	0.2617785434142094	0.09251530525424052	0.34444681183323594	0.48370442464654245	0.3981406022689957	0.21360330766742103	0.6973077323139635	0.2152418474015887	0.1810877588804829	0.8589855625842353	1.074227409985824
T11_GSE124821_UV_day3_antiCTLA4&antiPD1	T11	Mammary	False	False	0.20131959859231305	0.2461615952011038	0.1026740683924566	0.30399366698476965	0.21908412155718351	0.27506246322879413	0.1460028748812642	0.3650869964384477	0.1764823738273703	0.21166631881705245	0.7482249655086936	0.9247073393360639
T11_GSE124821_UV_day7_antiCTLA4&antiPD1	T11	Mammary	False	False	0.039252604588447426	0.1995897900869735	0.4073534407815702	0.44660604537001763	0.292322312708338	0.4458891661959805	0.48075480872890597	0.7730771214372439	0.3644603083092208	0.3569891844974268	0.8501286268681008	1.2145889351773216
T11_GSE124821_UV_end_antiCTLA4&antiPD1	T11	Mammary	False	False	-0.025685554832725388	-0.05330716054093354	0.2852555138013886	0.2595699589686632	-0.145102157030699	-0.29968660609329756	0.553389462325364	0.408287305294665	-0.11107434679371175	-0.117369318054381	1.0505399564682563	0.9394656096745445
T11_GSE124821_day3_antiCTLA4&antiPD1	T11	Mammary	False	False	-0.08335262046099307	-0.011495205197750644	0.163628713206281	0.08027609274528794	-0.2751690998150079	-0.07489951254726379	0.38341037208189027	0.10824127226688232	-0.18112263518009863	-0.11260352262387652	1.0174850067686687	0.8363623715885701
T11_GSE124821_day7_antiCTLA4&antiPD1	T11	Mammary	False	False	0.07571875577420442	0.12662203172556252	0.2016015812206086	0.277320336994813	0.4712100760242258	0.530812767339851	0.29420518717486	0.7654152631990858	0.21058613628999234	0.2118982533027325	0.9196740303869977	1.13026016667699
T11_GSE124821_end_antiCTLA4&antiPD1	T11	Mammary	False	False	-0.007456505808091887	0.0016814368123995033	0.11854036639830576	0.11108386059021387	-0.08747412920558256	-0.016030078826143497	0.2905390590170265	0.20306492981144392	0.00795015183424952	0.01589468360270574	0.9363576263182727	0.9443077781525222
YTN16_GSE146027_anti_IL17_day10_antiPD1	YTN16	Gastric	False	False	0.14262664707550998	0.21137814740885008	1.2627168801482025	1.4053435272237125	0.2889862848691601	0.40699651114665547	0.9864255019440428	1.2754117868132029	-0.08683368006308623	-0.07918009644856783	3.413465443070627	3.3266317630075406
YTN16_GSE146027_day10_antiPD1	YTN16	Gastric	False	False	0.13272693570410565	0.24366929252759983	1.0798943046149072	1.2126212403190129	-0.4444685612118069	-0.465234237796915	1.5323433375286375	1.0878747763168306	-0.22617336193579707	-0.2001865398300935	3.427513349824552	3.2013399878887547
YTN16_GSE146027_day14_antiCTLA4	YTN16	Gastric	False	False	2.604096384290369	2.7586826618299956	3.053852539184915	5.657948923475284	1.8514878235605146	1.83954150396184	2.1198041382353887	3.9712919617959033	0.21096258163585135	0.16325517594745165	3.3653914222565358	3.576354003892387
YTN16_GSE146027_day21_antiCTLA4	YTN16	Gastric	False	False	0.9609060369826756	-0.3244723193118304	3.9768461088323135	4.937752145814989	-1.4629299965989082	-1.4595528649912994	5.807305537664896	4.344375541065988	-0.8739105938162912	-0.44319967434120366	4.57481502569454	3.7009044318782487
YTN16_GSE146027_day7_antiCTLA4	YTN16	Gastric	False	False	3.210073415492267	3.221486951519365	2.3768808529397325	5.586954268432	2.0429062179718667	2.036656795248885	1.6592985325519836	3.7022047505238502	0.6643644069651562	0.5339912757977778	3.1229297657358894	3.7872941727010456
YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2	YUMM1.7	Melanoma	False	False	0.05829669496273836	0.016770809698213845	0.06187295047089236	0.12016964543363072	-0.02148235918793557	0.0338198692588792	0.07508670675454167	0.0536043475666061	-0.0761202626222095	-0.05016332552748448	0.7722606188087472	0.6961403561865377
p53-2225L_GSE124821_day3_antiCTLA4&antiPD1	p53-2225L	Mammary	False	False	-0.11670709699906867	-0.477469513729345	3.898453633121589	3.78174653612252	0.5195189866075349	0.6853468074993705	6.989574430276287	7.509093416883822	0.626258844147654	0.5448917000185229	5.896967163327134	6.523226007474788
p53-2225L_GSE124821_end_antiCTLA4&antiPD1	p53-2225L	Mammary	False	False	-0.09427974684657858	-0.0805180853797749	3.394043055323935	3.2997633084773565	-0.09757175907946358	0.24684710020200562	7.1924304029985	7.094858643919037	0.2957643651358275	0.3971542555662415	6.298314111104627	6.594078476240455
p53-2336R_GSE124821_day3_antiCTLA4&antiPD1	p53-2336R	Mammary	False	False	0.17639883432466702	0.0	0.0	0.17639883432466702	0.38671979879193286	0.30062469500693	1.3966837133176833	1.7834035121096161	0.11977552969413097	0.08932121731540033	3.6002197539924823	3.7199952836866133
p53-2336R_GSE124821_end_antiCTLA4&antiPD1	p53-2336R	Mammary	False	False	2.0178215314083214	0.70319300546574	0.1517336046719925	2.169555136080314	2.5260299637232464	4.435092528155565	2.3698386213059734	4.89586858502922	0.889962758115999	1.403613202146552	3.9797499064469237	4.869712664562923
