cohort	subset	feature	scoring	high_label	low_label	n_high	n_low	median_high	median_low	delta_median_high_minus_low	mwu_p_two_sided	mwu_p_high_gt_low	auc_high_has_higher	cliffs_delta_high_minus_low	direction	welch_p_two_sided	cohens_d_high_minus_low	ok	mean_high	mean_low	mwu_U	mwu_p_high_lt_low	welch_t	n_high_label	n_low_label
GSE126044	all	CLDN4	mean_z	NR	R	11	5	0.479053213742444	-0.4002525825021177	0.8793057962445616	0.11492673992673993	0.05746336996336997	0.7636363636363637	0.5272727272727273	high>low	0.1659574955211882	0.9332329344960381	True	0.2829793960636042	-0.6225546713399289	42.0	0.9551282051282051	1.5659675811261387	11	5
GSE126044	all	CLDN4	mean_expr	NR	R	11	5	3.7711716113053324	2.542294564145926	1.2288770471594064	0.11492673992673993	0.05746336996336997	0.7636363636363637	0.5272727272727273	high>low	0.16595749552118783	0.9332329344960387	True	3.4971479267993018	2.231615462887736	42.0	0.9551282051282051	1.5659675811261398	11	5
GSE126044	all	Reactome_TJ	mean_z	NR	R	11	5	0.10635350440001631	-0.2689796130880207	0.375333117488037	0.08974358974358976	0.04487179487179488	0.7818181818181819	0.5636363636363637	high>low	0.10837598405094272	1.3933466148214142	True	0.17873855031011912	-0.3932248106822621	43.0	0.9656593406593406	1.9697105752166395	11	5
GSE126044	all	Reactome_TJ	mean_expr	NR	R	11	5	2.55855322015811	2.281788042220475	0.276765177937635	0.22115384615384617	0.11057692307692309	0.7090909090909091	0.4181818181818182	high>low	0.18795320630841306	1.135588122017134	True	2.6331548890902434	2.1657605029759255	39.0	0.9097985347985348	1.5464413880916474	11	5
GSE126044	all	KEGG_TJ	mean_z	NR	R	11	5	0.09213864613027153	0.008126989267824201	0.08401165686244733	0.5096153846153847	0.25480769230769235	0.6181818181818182	0.23636363636363633	high>low	0.34663237480455544	0.7126410885568509	True	0.04918992036808141	-0.10821782480977912	34.0	0.779532967032967	1.0385031101604154	11	5
GSE126044	all	KEGG_TJ	mean_expr	NR	R	11	5	4.8495635187942465	4.801468281881418	0.04809523691282891	0.6611721611721613	0.33058608058608063	0.5818181818181818	0.16363636363636358	high>low	0.36458629221995253	0.7626122557673671	True	4.836396061471186	4.681266555709704	32.0	0.7083333333333333	1.0096230583884913	11	5
GSE126044	all	Reactome_TJ_no_CLDN4	mean_z	NR	R	11	5	0.0925498114614079	-0.27902065833642636	0.37157046979783426	0.08974358974358976	0.04487179487179488	0.7818181818181819	0.5636363636363637	high>low	0.10806449601833333	1.3502349645909908	True	0.17487777824517528	-0.38473111213938554	43.0	0.9656593406593406	1.9574534104413874	11	5
GSE126044	all	Reactome_TJ_no_CLDN4	mean_expr	NR	R	11	5	2.5152454204742805	2.2524003338488714	0.26284508662540906	0.18040293040293043	0.09020146520146521	0.7272727272727273	0.4545454545454546	high>low	0.19578196799432276	1.0788048911817398	True	2.602297994886349	2.163408540121933	40.0	0.92742673992674	1.506032945832264	11	5
GSE126044	all	CD8A	mean_z	NR	R	11	5	-0.4051342070895562	1.2362275789292818	-1.641361786018838	0.0009157509157509158	0.9997710622710623	0.01818181818181818	-0.9636363636363636	high<low	0.00041608906496972564	-2.3339802580214104	True	-0.5099915781799683	1.1219814719959298	1.0	0.0004578754578754579	-4.966301128611778	11	5
GSE126044	all	CD8A	mean_expr	NR	R	11	5	3.2593403512155152	5.807218416368659	-2.547878065153144	0.0009157509157509158	0.9997710622710623	0.01818181818181818	-0.9636363636363636	high<low	0.0004160890649697244	-2.333980258021411	True	3.0965707546240795	5.629874729946751	1.0	0.0004578754578754579	-4.966301128611779	11	5
GSE126044	all	CD8	mean_z	NR	R	11	5	-0.4859088665567164	1.253294271876967	-1.7392031384336835	0.0004578754578754579	1.0	0.0	-1.0	high<low	0.000588925470519907	-2.825720185289522	True	-0.5326680483741221	1.1718697064230696	0.0	0.00022893772893772894	-5.372740266592106	11	5
GSE126044	all	CD8	mean_expr	NR	R	11	5	2.103736557748912	4.034746262460313	-1.9310097047114012	0.0004578754578754579	1.0	0.0	-1.0	high<low	0.000485908853978576	-2.697787299613556	True	1.9312535776957012	3.9261570398727677	0.0	0.00022893772893772894	-5.304149234694671	11	5
GSE126044	all	TACSTD2	mean_z	NR	R	11	5	0.3427769209458575	0.26278618415132743	0.07999073679453006	0.440934065934066	0.220467032967033	0.6363636363636364	0.2727272727272727	high>low	0.3218073195184757	0.7615862493018676	True	0.2380418517783757	-0.5236920739124254	35.0	0.8113553113553114	1.1005217305249304	11	5
GSE126044	all	TACSTD2	mean_expr	NR	R	11	5	6.288184233072098	6.168039700600696	0.12014453247140189	0.440934065934066	0.220467032967033	0.6363636363636364	0.2727272727272727	high>low	0.32180731951847524	0.7615862493018682	True	6.130874194150848	4.986764638005527	35.0	0.8113553113553114	1.1005217305249313	11	5
GSE126044	fresh	CLDN4	mean_z	NR	R	6	5	0.47694488140466745	-0.4002525825021177	0.8771974639067852	0.32900432900432897	0.16450216450216448	0.7	0.3999999999999999	high>low	0.35441175874833086	0.59155808095397	True	0.05986869754841121	-0.6225546713399289	21.0	0.8766233766233766	0.9782395324857635	6	5
GSE126044	fresh	CLDN4	mean_expr	NR	R	6	5	3.7682251036981462	2.542294564145926	1.2259305395522202	0.32900432900432897	0.16450216450216448	0.7	0.3999999999999999	high>low	0.35441175874833036	0.5915580809539703	True	3.1853387501146906	2.231615462887736	21.0	0.8766233766233766	0.9782395324857642	6	5
GSE126044	fresh	Reactome_TJ	mean_z	NR	R	6	5	0.153764534695714	-0.2689796130880207	0.4227441477837347	0.17748917748917747	0.08874458874458874	0.7666666666666667	0.5333333333333334	high>low	0.11958429104631221	1.1987548015249578	True	0.1617379470679656	-0.3932248106822621	23.0	0.9372294372294372	1.8507819511987371	6	5
GSE126044	fresh	Reactome_TJ	mean_expr	NR	R	6	5	2.6363794860204983	2.281788042220475	0.3545914438000235	0.42857142857142855	0.21428571428571427	0.6666666666666666	0.33333333333333326	high>low	0.22129835147831164	0.911580559098839	True	2.598572952625668	2.1657605029759255	20.0	0.8354978354978355	1.3964552607636451	6	5
GSE126044	fresh	KEGG_TJ	mean_z	NR	R	6	5	0.09277751754671837	0.008126989267824201	0.08465052827889416	0.42857142857142855	0.21428571428571427	0.6666666666666666	0.33333333333333326	high>low	0.2616317988822501	0.8435377848148765	True	0.08155981928171101	-0.10821782480977912	20.0	0.8354978354978355	1.2790560947519576	6	5
GSE126044	fresh	KEGG_TJ	mean_expr	NR	R	6	5	4.8545962634393565	4.801468281881418	0.05312798155793885	0.6623376623376623	0.33116883116883117	0.6	0.19999999999999996	high>low	0.3130387136490531	0.7578843015978469	True	4.8555796018023525	4.681266555709704	18.0	0.7316017316017316	1.1409184302609499	6	5
GSE126044	fresh	Reactome_TJ_no_CLDN4	mean_z	NR	R	6	5	0.12959631546176975	-0.27902065833642636	0.4086169737981961	0.17748917748917747	0.08874458874458874	0.7666666666666667	0.5333333333333334	high>low	0.11660985689901746	1.1935827850101768	True	0.1655108822353565	-0.38473111213938554	23.0	0.9372294372294372	1.853312861533348	6	5
GSE126044	fresh	Reactome_TJ_no_CLDN4	mean_expr	NR	R	6	5	2.5814223131804903	2.2524003338488714	0.3290219793316189	0.32900432900432897	0.16450216450216448	0.7	0.3999999999999999	high>low	0.22351461529181998	0.897194003395274	True	2.5776170312867746	2.163408540121933	21.0	0.8766233766233766	1.381005146343654	6	5
GSE126044	fresh	CD8A	mean_z	NR	R	6	5	-0.7352719657947739	1.2362275789292818	-1.9714995447240558	0.004329004329004329	1.0	0.0	-1.0	high<low	0.0007810069115350276	-2.9592644661875274	True	-0.5952309783993034	1.1219814719959298	0.0	0.0021645021645021645	-4.9641785528935705	6	5
GSE126044	fresh	CD8A	mean_expr	NR	R	6	5	2.746869084338956	5.807218416368659	-3.0603493320297033	0.004329004329004329	1.0	0.0	-1.0	high<low	0.0007810069115350268	-2.9592644661875274	True	2.9642540405665234	5.629874729946751	0.0	0.0021645021645021645	-4.964178552893571	6	5
GSE126044	fresh	CD8	mean_z	NR	R	6	5	-0.5382868571668208	1.253294271876967	-1.791581129043788	0.004329004329004329	1.0	0.0	-1.0	high<low	0.0006080190912367544	-3.409419761099095	True	-0.6090988539305892	1.1718697064230696	0.0	0.0021645021645021645	-5.52258142775222	6	5
GSE126044	fresh	CD8	mean_expr	NR	R	6	5	1.891989291027465	4.034746262460313	-2.1427569714328483	0.004329004329004329	1.0	0.0	-1.0	high<low	0.0005519516355991406	-3.35083842823589	True	1.8373838332158066	3.9261570398727677	0.0	0.0021645021645021645	-5.4693958730693915	6	5
GSE126044	fresh	TACSTD2	mean_z	NR	R	6	5	0.3494465680933802	0.26278618415132743	0.08666038394205278	0.42857142857142855	0.21428571428571427	0.6666666666666666	0.33333333333333326	high>low	0.29366585061597683	0.7365373276032334	True	0.3204263144084754	-0.5236920739124254	20.0	0.8354978354978355	1.1515310981403128	6	5
GSE126044	fresh	TACSTD2	mean_expr	NR	R	6	5	6.298201913498604	6.168039700600696	0.13016221289790764	0.42857142857142855	0.21428571428571427	0.6666666666666666	0.33333333333333326	high>low	0.2936658506159768	0.7365373276032338	True	6.254614056317961	4.986764638005527	20.0	0.8354978354978355	1.151531098140313	6	5
GSE135222	all	CLDN4	mean_z	NDB	DCB	20	7	0.2095400816141043	0.45141987107234	-0.24187978945823568	0.6850106415323807	0.6772068511198945	0.44285714285714284	-0.11428571428571432	high<low	0.860884252891072	-0.08313484248536215	True	-0.02238299405734164	0.0639514115924049	62.0	0.34250532076619034	-0.17997794689547766	20	7
GSE135222	all	CLDN4	mean_expr	NDB	DCB	20	7	7.12644010475594	7.689369056858228	-0.562928952102288	0.6850106415323807	0.6772068511198945	0.44285714285714284	-0.11428571428571432	high<low	0.8608842528910717	-0.08313484248536232	True	6.58668349983873	6.78761031812165	62.0	0.34250532076619034	-0.17997794689547808	20	7
GSE135222	all	Reactome_TJ	mean_z	NDB	DCB	20	7	-0.009563786963027046	0.0408640300373734	-0.05042781700040044	0.6455862977602108	0.3227931488801054	0.5642857142857143	0.12857142857142856	high<low	0.3238170059361121	0.3839397109504069	True	0.04605303607785119	-0.13158010307957527	79.0	0.696447192099366	1.0211745470402172	20	7
GSE135222	all	Reactome_TJ	mean_expr	NDB	DCB	20	7	2.532843951961679	2.5314008774175325	0.0014430745441464943	0.569618143531187	0.2848090717655935	0.5785714285714286	0.15714285714285725	high>low	0.49521406787948263	0.27360492369879164	True	2.5062966303661978	2.3445632058596018	81.0	0.7333806290328029	0.7011877311585119	20	7
GSE135222	all	KEGG_TJ	mean_z	NDB	DCB	20	7	0.12237167484359548	0.049897595583733766	0.07247407925986171	0.31380020945238335	0.15690010472619167	0.6357142857142857	0.27142857142857135	high>low	0.4171044021891722	0.40060120012714323	True	0.044111670893385996	-0.12603334540967398	89.0	0.8560352690787474	0.8489304461165984	20	7
GSE135222	all	KEGG_TJ	mean_expr	NDB	DCB	20	7	3.984809325387946	3.8947649416154944	0.09004438377245183	0.2879294618425053	0.14396473092125264	0.6428571428571429	0.2857142857142858	high>low	0.41929150800279824	0.3972370388438544	True	3.863228809877235	3.691499291961198	90.0	0.8682724682724683	0.8446096680036417	20	7
