col,ccle,lineage,lineage_subtype,primary_disease,cell_line_name,s1_tissue,TACSTD2,CLDN4
KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx27,KARPAS299_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma,Lymphoma,KARPAS-299,Haematopoietic and Lymphoid Tissue,-1.13483187715976,
CAL120_BREAST_TenPx28,CAL120_BREAST,breast,breast_carcinoma,Breast Cancer,CAL-120,Breast,2.4487442645328,
DU145_PROSTATE_TenPx28,DU145_PROSTATE,prostate,prostate_adenocarcinoma,Prostate Cancer,DU 145,Prostate,2.7572798120102,
G401_SOFT_TISSUE_TenPx28,G401_SOFT_TISSUE,kidney,malignant_rhabdoid_tumor,Rhabdoid,G-401,Soft Tissue,-2.09679831339788,
IM95_STOMACH_TenPx28,IM95_STOMACH,gastric,gastric_adenocarcinoma,Gastric Cancer,IM95,Stomach,3.50174943376198,
JHUEM2_ENDOMETRIUM_TenPx28,JHUEM2_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,JHUEM-2,Endometrium,-1.61479195941901,
KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx28,KARPAS422_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma,Lymphoma,KARPAS-422,Haematopoietic and Lymphoid Tissue,-1.57807593782731,
KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx28,KASUMI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,KASUMI-1,Haematopoietic and Lymphoid Tissue,-2.61946183096121,
HCC15_LUNG_TenPx28,HCC15_LUNG,lung,NSCLC,Lung Cancer,HCC-15,Lung,-0.0542793420375973,
U87MG_CENTRAL_NERVOUS_SYSTEM_TenPx28,U87MG_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,U-87 MG,Central Nervous System,-2.0318261326679,
ASPC1_PANCREAS_TenPx29,ASPC1_PANCREAS,pancreas,exocrine,Pancreatic Cancer,AsPC-1,Pancreas,-1.77895936370396,
SNU719_STOMACH_TenPx29,SNU719_STOMACH,gastric,gastric_adenocarcinoma,Gastric Cancer,SNU-719,Stomach,1.95907507871251,
CORL23_LUNG_TenPx29,CORL23_LUNG,lung,NSCLC,Lung Cancer,COR-L23,Lung,3.13909136531352,
F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx29,F36P_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,F-36P,Haematopoietic and Lymphoid Tissue,-2.2048887313199,
HEC50B_ENDOMETRIUM_TenPx29,HEC50B_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,HEC-50B,Endometrium,-2.08783252198495,
KNS81_CENTRAL_NERVOUS_SYSTEM_TenPx29,KNS81_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,KNS-81,Central Nervous System,-1.02292368893298,
OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx29,OCIAML5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,OCI-AML5,Haematopoietic and Lymphoid Tissue,-1.70457652874535,
TE10_OESOPHAGUS_TenPx29,TE10_OESOPHAGUS,esophagus,esophagus_squamous,Esophageal Cancer,TE-10,Oesophagus,4.36706067067802,
WM115_SKIN_TenPx29,WM115_SKIN,skin,melanoma,Skin Cancer,WM-115,Skin,-1.42916010801181,
EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx33,EOL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,EOL-1,Haematopoietic and Lymphoid Tissue,-2.08073151421121,-1.50999626225838
SW1573_LUNG_TenPx33,SW1573_LUNG,lung,NSCLC,Lung Cancer,SW 1573,Lung,-0.83930017148715,0.831708353025961
HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx33,HEL9217_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,HEL 92.1.7,Haematopoietic and Lymphoid Tissue,-1.46933982391254,-3.57819953490705
K029AX_SKIN_TenPx33,K029AX_SKIN,skin,melanoma,Skin Cancer,K029AX,Skin,-1.56701239621426,-2.05750760422896
JHOS2_OVARY_TenPx33,JHOS2_OVARY,ovary,ovary_adenocarcinoma,Ovarian Cancer,JHOS-2,Ovary,4.77332196051872,2.61487648970328
SNU685_ENDOMETRIUM_TenPx33,SNU685_ENDOMETRIUM,uterus,MMMT,Endometrial/Uterine Cancer,SNU-685,Endometrium,-0.818257311248896,-0.609348883480069
NIHOVCAR3_OVARY_TenPx33,NIHOVCAR3_OVARY,ovary,ovary_adenocarcinoma,Ovarian Cancer,NIH:OVCAR-3,Ovary,2.8612171098832,1.96228957035812
SAOS2_BONE_TenPx33,SAOS2_BONE,bone,osteosarcoma,Bone Cancer,Saos-2,Bone,-1.28966860792997,-0.113784343763821
TE4_OESOPHAGUS_TenPx33,TE4_OESOPHAGUS,esophagus,esophagus_squamous,Esophageal Cancer,TE-4,Oesophagus,-1.01803885306397,2.80239113710971
JHH1_LIVER_TenPx34,JHH1_LIVER,liver,hepatocellular_carcinoma,Liver Cancer,JHH-1,Liver,-1.4676412787404,2.9685421459352
SW1271_LUNG_TenPx34,SW1271_LUNG,lung,SCLC,Lung Cancer,SW 1271,Lung,-1.2723361866078,-4.59299576257199
NCIH226_LUNG_TenPx34,NCIH226_LUNG,lung,NSCLC,Lung Cancer,NCI-H226,Lung,-1.10791952240559,-3.08535075601732
REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx34,REC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma,Lymphoma,REC-1,Haematopoietic and Lymphoid Tissue,-1.70261883369736,-2.18590462449922
HT1080_SOFT_TISSUE_TenPx34,HT1080_SOFT_TISSUE,soft_tissue,fibrosarcoma,Sarcoma,HT-1080,Soft Tissue,-0.586188511464107,-1.39115167107441
KYSE30_OESOPHAGUS_TenPx34,KYSE30_OESOPHAGUS,esophagus,esophagus_squamous,Esophageal Cancer,KYSE-30,Oesophagus,5.17373685764476,4.34103054303214
U2OS_BONE_TenPx34,U2OS_BONE,bone,osteosarcoma,Bone Cancer,U-2 OS,Bone,-0.713610426565389,-0.328039395708345
GB1_CENTRAL_NERVOUS_SYSTEM_TenPx34,GB1_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,GB-1,Central Nervous System,-0.19186283781944,-5.08813152755779
IALM_LUNG_TenPx34,IALM_LUNG,lung,NSCLC,Lung Cancer,IA-LM,Lung,-1.25170740133634,1.44201520116742
CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx35,CMK_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,CMK,Haematopoietic and Lymphoid Tissue,-3.73928399482905,-2.020419563371
COLO829_SKIN_TenPx35,COLO829_SKIN,skin,melanoma,Skin Cancer,COLO 829,Skin,-0.175855702127167,-1.49761362063317
NCIH647_LUNG_TenPx35,NCIH647_LUNG,lung,NSCLC,Lung Cancer,NCI-H647,Lung,1.03568725879343,-0.390832839409234
OV56_OVARY_TenPx35,OV56_OVARY,ovary,ovary_adenocarcinoma,Ovarian Cancer,OV56,Ovary,2.10534386099806,1.12344894374933
RH30_SOFT_TISSUE_TenPx35,RH30_SOFT_TISSUE,soft_tissue,rhabdomyosarcoma,Sarcoma,RH-30,Soft Tissue,0.85910437470254,-0.0486090871684901
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx35,RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma,Myeloma,RPMI 8226,Haematopoietic and Lymphoid Tissue,-2.26481171745985,-0.213838394440157
SJSA1_BONE_TenPx35,SJSA1_BONE,bone,osteosarcoma,Bone Cancer,SJSA-1,Bone,-0.856634635248498,-0.425464678178497
HEC6_ENDOMETRIUM_TenPx35,HEC6_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,HEC-6,Endometrium,-2.70998658760839,-1.4500436040386
SW837_LARGE_INTESTINE_TenPx35,SW837_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma,Colon/Colorectal Cancer,SW837,Large Intestine,3.65675607329036,3.09225164008981
CAKI1_KIDNEY_TenPx36,CAKI1_KIDNEY,kidney,renal_cell_carcinoma,Kidney Cancer,Caki-1,Kidney,-1.35423337651447,
KP2_PANCREAS_TenPx36,KP2_PANCREAS,pancreas,exocrine,Pancreatic Cancer,KP-2,Pancreas,4.80330562506263,
KU1919_URINARY_TRACT_TenPx36,KU1919_URINARY_TRACT,urinary_tract,bladder_carcinoma,Bladder Cancer,KU-19-19,Urinary Tract,0.805820826257742,
MFE296_ENDOMETRIUM_TenPx36,MFE296_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,MFE-296,Endometrium,-3.4484304972887,
NCIH292_LUNG_TenPx36,NCIH292_LUNG,lung,NSCLC,Lung Cancer,NCI-H292,Lung,5.58611442824841,
NCIH716_LARGE_INTESTINE_TenPx36,NCIH716_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma,Colon/Colorectal Cancer,NCI-H716,Large Intestine,-1.46271276575561,
NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx36,NUDHL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma,Lymphoma,NU-DHL-1,Haematopoietic and Lymphoid Tissue,-1.77000597120535,
OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx36,OCILY3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma,Lymphoma,OCI-LY3,Haematopoietic and Lymphoid Tissue,-2.25111499652077,
SKNMC_BONE_TenPx36,SKNMC_BONE,bone,Ewing_sarcoma,Bone Cancer,SK-N-MC,Bone,-1.92717480252851,
CHAGOK1_LUNG_TenPx37,CHAGOK1_LUNG,lung,NSCLC,Lung Cancer,ChaGo-K-1,Lung,0.614141385155557,
EFM192A_BREAST_TenPx37,EFM192A_BREAST,breast,breast_adenocarcinoma,Breast Cancer,EFM-192A,Breast,0.926713907272915,
HEC265_ENDOMETRIUM_TenPx37,HEC265_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,HEC-265,Endometrium,2.63151471847543,
MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx37,MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,MOLM-16,Haematopoietic and Lymphoid Tissue,-3.34628597052025,
PANC1_PANCREAS_TenPx37,PANC1_PANCREAS,pancreas,exocrine,Pancreatic Cancer,PANC-1,Pancreas,-2.36629167688285,
SCC25_UPPER_AERODIGESTIVE_TRACT_TenPx37,SCC25_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous,Head and Neck Cancer,SCC-25,Upper Aerodigestive Tract,1.40546185707763,
RT4_URINARY_TRACT_TenPx37,RT4_URINARY_TRACT,urinary_tract,bladder_carcinoma,Bladder Cancer,RT4,Urinary Tract,1.7170802303195,
T24_URINARY_TRACT_TenPx37,T24_URINARY_TRACT,urinary_tract,bladder_carcinoma,Bladder Cancer,T24,Urinary Tract,1.69198105673641,
TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx37,TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,TF-1,Haematopoietic and Lymphoid Tissue,-2.57769505195172,
A101D_SKIN_TenPx38,A101D_SKIN,skin,melanoma,Skin Cancer,A101D,Skin,-2.1877069934467,
DAOY_CENTRAL_NERVOUS_SYSTEM_TenPx38,DAOY_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,medulloblastoma,Brain Cancer,Daoy,Central Nervous System,-2.15126223737435,
JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx38,JM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL,Leukemia,JM1,Haematopoietic and Lymphoid Tissue,-2.46528919217045,
KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx38,KASUMI2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL,Leukemia,KASUMI-2,Haematopoietic and Lymphoid Tissue,0.214284642901254,
KYM1_SOFT_TISSUE_TenPx38,KYM1_SOFT_TISSUE,soft_tissue,malignant_rhabdoid_tumor,Rhabdoid,KYM-1,Soft Tissue,-0.0338153989728225,
KYSE410_OESOPHAGUS_TenPx38,KYSE410_OESOPHAGUS,esophagus,esophagus_squamous,Esophageal Cancer,KYSE-410,Oesophagus,6.84816421393282,
CL34_LARGE_INTESTINE_TenPx38,CL34_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma,Colon/Colorectal Cancer,CL-34,Large Intestine,0.284184801246728,
NCIH446_LUNG_TenPx38,NCIH446_LUNG,lung,SCLC,Lung Cancer,NCI-H446,Lung,-3.53269872044001,
SKNAS_AUTONOMIC_GANGLIA_TenPx38,SKNAS_AUTONOMIC_GANGLIA,peripheral_nervous_system,neuroblastoma,Neuroblastoma,SK-N-AS,Autonomic Ganglia,-1.54551953722518,
DANG_PANCREAS_TenPx39,DANG_PANCREAS,pancreas,exocrine,Pancreatic Cancer,DAN-G,Pancreas,3.04299814452411,
KNS42_CENTRAL_NERVOUS_SYSTEM_TenPx39,KNS42_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,KNS-42,Central Nervous System,-1.21740726058263,
HEC108_ENDOMETRIUM_TenPx39,HEC108_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,HEC-108,Endometrium,-1.13620029487888,
JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx39,JEKO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma,Lymphoma,JeKo-1,Haematopoietic and Lymphoid Tissue,-1.09848630236763,
JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx39,JURKAT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL,Leukemia,JURKAT,Haematopoietic and Lymphoid Tissue,-0.496810917303331,
MSTO211H_PLEURA_TenPx39,MSTO211H_PLEURA,lung,mesothelioma,Lung Cancer,MSTO-211H,Pleura,-1.14873649915265,
OCUM1_STOMACH_TenPx39,OCUM1_STOMACH,gastric,gastric_adenocarcinoma,Gastric Cancer,OCUM-1,Stomach,2.48009874545655,
CCK81_LARGE_INTESTINE_TenPx39,CCK81_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma,Colon/Colorectal Cancer,CCK-81,Large Intestine,-0.690035103488649,
SNU449_LIVER_TenPx39,SNU449_LIVER,liver,hepatocellular_carcinoma,Liver Cancer,SNU-449,Liver,-0.743133675781582,
8505C_THYROID_TenPx40,8505C_THYROID,thyroid,thyroid_carcinoma,Thyroid Cancer,8505C,Thyroid,-0.0243587098542895,-0.157059589646958
HCC1833_LUNG_TenPx40,HCC1833_LUNG,lung,NSCLC,Lung Cancer,HCC-1833,Lung,-2.04417774770678,0.301393242144924
PANC0403_PANCREAS_TenPx40,PANC0403_PANCREAS,pancreas,exocrine,Pancreatic Cancer,Panc 04.03,Pancreas,2.41595159688672,2.12593630357009
J82_URINARY_TRACT_TenPx40,J82_URINARY_TRACT,urinary_tract,bladder_carcinoma,Bladder Cancer,J82,Urinary Tract,0.212496282460855,-0.507557530927844
JHH4_LIVER_TenPx40,JHH4_LIVER,liver,hepatocellular_carcinoma,Liver Cancer,JHH-4,Liver,-0.216173912273861,0.254242372177072
OVSAHO_OVARY_TenPx40,OVSAHO_OVARY,ovary,ovary_adenocarcinoma,Ovarian Cancer,OVSAHO,Ovary,-1.49006229478787,-0.690391135056366
RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx40,RL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma,Lymphoma,RL,Haematopoietic and Lymphoid Tissue,-0.324079166145135,-1.31731250852585
SNUC5_LARGE_INTESTINE_TenPx40,SNUC5_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma,Colon/Colorectal Cancer,SNU-C5,Large Intestine,2.48114578857865,1.5765252882263
SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx40,SUDHL6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,lymphocyte,non_hodgkin_lymphoma,Lymphoma,SU-DHL-6,Haematopoietic and Lymphoid Tissue,-1.16304521621356,-1.53738091516842
SKLU1_LUNG_TenPx42,SKLU1_LUNG,lung,NSCLC,Lung Cancer,SK-LU-1,Lung,-1.08301421911731,
ISHIKAWAHERAKLIO02ER_ENDOMETRIUM_TenPx42,ISHIKAWAHERAKLIO02ER_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,Ishikawa (Heraklio) 02 ER-,Endometrium,0.894869189769856,
SNGM_ENDOMETRIUM_TenPx42,SNGM_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,SNG-M,Endometrium,-0.171348404922068,
GAMG_CENTRAL_NERVOUS_SYSTEM_TenPx42,GAMG_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,GAMG,Central Nervous System,-1.45666289310099,
NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx42,NCIH929_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma,Myeloma,NCI-H929,Haematopoietic and Lymphoid Tissue,-0.963398546186793,
PANC0203_PANCREAS_TenPx42,PANC0203_PANCREAS,pancreas,exocrine,Pancreatic Cancer,Panc 02.03,Pancreas,3.43540311846383,
RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx42,RCHACV_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL,Leukemia,RCH-ACV,Haematopoietic and Lymphoid Tissue,0.451569331492577,
SNU423_LIVER_TenPx42,SNU423_LIVER,liver,hepatocellular_carcinoma,Liver Cancer,SNU-423,Liver,-0.910975427794076,
SNU1079_BILIARY_TRACT_TenPx42,SNU1079_BILIARY_TRACT,bile_duct,cholangiocarcinoma,Bile Duct Cancer,SNU-1079,Biliary Tract,-0.135212952865718,
A204_SOFT_TISSUE_TenPx23,A204_SOFT_TISSUE,soft_tissue,malignant_rhabdoid_tumor,Rhabdoid,A-204,Soft Tissue,-1.19739918877658,
BXPC3_PANCREAS_TenPx23,BXPC3_PANCREAS,pancreas,exocrine,Pancreatic Cancer,BxPC-3,Pancreas,2.47350471326744,
CALU1_LUNG_TenPx23,CALU1_LUNG,lung,NSCLC,Lung Cancer,Calu-1,Lung,-0.630267655691389,
HEC251_ENDOMETRIUM_TenPx23,HEC251_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,HEC-251,Endometrium,2.79666978100647,
HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx23,HEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,HEL,Haematopoietic and Lymphoid Tissue,-1.17867313976274,
KYSE180_OESOPHAGUS_TenPx23,KYSE180_OESOPHAGUS,esophagus,esophagus_squamous,Esophageal Cancer,KYSE-180,Oesophagus,0.43184087561086,
MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx23,MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,MONO-MAC-1,Haematopoietic and Lymphoid Tissue,0.59598445154624,
SF295_CENTRAL_NERVOUS_SYSTEM_TenPx23,SF295_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,SF-295,Central Nervous System,-2.16565222329198,
SKMEL5_SKIN_TenPx23,SKMEL5_SKIN,skin,melanoma,Skin Cancer,SK-MEL-5,Skin,-1.74552349740007,
PC14_LUNG_TenPx05,PC14_LUNG,lung,NSCLC,Lung Cancer,PC-14,Lung,3.32487029580832,3.62802327698463
EBC1_LUNG_TenPx05,EBC1_LUNG,lung,NSCLC,Lung Cancer,EBC-1,Lung,2.35288341451137,3.70914297576777
SKMEL2_SKIN_TenPx05,SKMEL2_SKIN,skin,melanoma,Skin Cancer,SK-MEL-2,Skin,-1.12149554760766,-2.12477232101628
MEWO_SKIN_TenPx05,MEWO_SKIN,skin,melanoma,Skin Cancer,MeWo,Skin,-1.1857814156932,0.583706360284963
HS944T_SKIN_TenPx05,HS944T_SKIN,skin,melanoma,Skin Cancer,Hs 944.T,Skin,-0.896942444001731,-1.95842923447634
JHH7_LIVER_TenPx05,JHH7_LIVER,liver,hepatocellular_carcinoma,Liver Cancer,JHH-7,Liver,-0.682916537970555,-1.47186354610302
RVH421_SKIN_TenPx05,RVH421_SKIN,skin,melanoma,Skin Cancer,RVH-421,Skin,-0.920667203841393,-1.3619799186951
A498_KIDNEY_TenPx05,A498_KIDNEY,kidney,renal_cell_carcinoma,Kidney Cancer,A-498,Kidney,-0.550896049260344,-0.113772834840529
HS695T_SKIN_TenPx05,HS695T_SKIN,skin,melanoma,Skin Cancer,Hs 695T,Skin,-0.95623732821848,-0.921413842565593
697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx30,697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL,Leukemia,697,Haematopoietic and Lymphoid Tissue,-0.945343750222853,
8305C_THYROID_TenPx30,8305C_THYROID,thyroid,thyroid_carcinoma,Thyroid Cancer,8305C,Thyroid,-2.1703249221168,
HCT15_LARGE_INTESTINE_TenPx30,HCT15_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma,Colon/Colorectal Cancer,HCT-15,Large Intestine,3.34107244367967,
IGR1_SKIN_TenPx30,IGR1_SKIN,skin,melanoma,Skin Cancer,IGR-1,Skin,-0.936963964583086,
SUIT2_PANCREAS_TenPx30,SUIT2_PANCREAS,pancreas,exocrine,Pancreatic Cancer,SUIT-2,Pancreas,-1.12526156657369,
LN18_CENTRAL_NERVOUS_SYSTEM_TenPx30,LN18_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,LN-18,Central Nervous System,-1.50542813867551,
LNCAPCLONEFGC_PROSTATE_TenPx30,LNCAPCLONEFGC_PROSTATE,prostate,prostate_adenocarcinoma,Prostate Cancer,LNCaP clone FGC,Prostate,-0.123708857774762,
NCIH650_LUNG_TenPx30,NCIH650_LUNG,lung,NSCLC,Lung Cancer,NCI-H650,Lung,0.845113452850697,
REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx30,REH_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL,Leukemia,Reh,Haematopoietic and Lymphoid Tissue,-0.367869593370814,
HEC1A_ENDOMETRIUM_TenPx31,HEC1A_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,HEC-1-A,Endometrium,-2.24223489028252,
HUPT3_PANCREAS_TenPx31,HUPT3_PANCREAS,pancreas,exocrine,Pancreatic Cancer,HUP-T3,Pancreas,1.98555695896637,
KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx31,KMS27_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma,Myeloma,KMS-27,Haematopoietic and Lymphoid Tissue,-1.92491870519692,
LXF289_LUNG_TenPx31,LXF289_LUNG,lung,NSCLC,Lung Cancer,LXF-289,Lung,-1.88430308971264,
CAL27_UPPER_AERODIGESTIVE_TRACT_TenPx31,CAL27_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous,Head and Neck Cancer,CAL 27,Upper Aerodigestive Tract,2.51075208736019,
RMUGS_OVARY_TenPx31,RMUGS_OVARY,ovary,ovary_adenocarcinoma,Ovarian Cancer,RMUG-S,Ovary,2.2428340790731,
SNU1105_CENTRAL_NERVOUS_SYSTEM_TenPx31,SNU1105_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,SNU-1105,Central Nervous System,-1.3334466329115,
CAL33_UPPER_AERODIGESTIVE_TRACT_TenPx31,CAL33_UPPER_AERODIGESTIVE_TRACT,upper_aerodigestive,upper_aerodigestive_squamous,Head and Neck Cancer,CAL-33,Upper Aerodigestive Tract,3.13284512928896,
U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx31,U937_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,AML,Leukemia,U-937,Haematopoietic and Lymphoid Tissue,-1.87000336544296,
A704_KIDNEY_TenPx32,A704_KIDNEY,kidney,renal_cell_carcinoma,Kidney Cancer,A-704,Kidney,-0.942201944871681,-0.177657129013266
WM88_SKIN_TenPx32,WM88_SKIN,skin,melanoma,Skin Cancer,WM-88,Skin,-0.69371489363078,-1.68423374367731
KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx32,KMS11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,plasma_cell,multiple_myeloma,Myeloma,KMS-11,Haematopoietic and Lymphoid Tissue,-0.567541713994257,1.00099836732518
NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_TenPx32,NALM6_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,blood,ALL,Leukemia,NALM-6,Haematopoietic and Lymphoid Tissue,-1.14512395511974,-1.19310870726705
NCIH2052_PLEURA_TenPx32,NCIH2052_PLEURA,lung,mesothelioma,Lung Cancer,NCI-H2052,Pleura,-0.821751001877627,-0.85309177438246
OV90_OVARY_TenPx32,OV90_OVARY,ovary,ovary_adenocarcinoma,Ovarian Cancer,OV-90,Ovary,-0.00107413617740804,-0.411622720435085
SKES1_BONE_TenPx32,SKES1_BONE,bone,Ewing_sarcoma,Bone Cancer,SK-ES-1,Bone,-0.866166137033808,0.155069274499199
SNB19_CENTRAL_NERVOUS_SYSTEM_TenPx32,SNB19_CENTRAL_NERVOUS_SYSTEM,central_nervous_system,glioma,Brain Cancer,,Central Nervous System,-0.432501700063788,-1.05078738134824
MFE280_ENDOMETRIUM_TenPx32,MFE280_ENDOMETRIUM,uterus,endometrial_adenocarcinoma,Endometrial/Uterine Cancer,MFE-280,Endometrium,-0.248230138006702,5.01418420812227
HCC1806_BREAST_TenPx14,HCC1806_BREAST,breast,breast_ductal_carcinoma,Breast Cancer,HCC1806,Breast,2.82883615971984,
COLO320_LARGE_INTESTINE_TenPx14,COLO320_LARGE_INTESTINE,colorectal,colorectal_adenocarcinoma,Colon/Colorectal Cancer,COLO-320,Large Intestine,-2.31818831322913,
NCIH1581_LUNG_TenPx14,NCIH1581_LUNG,lung,NSCLC,Lung Cancer,NCI-H1581,Lung,-0.918585538075442,
NCIH1792_LUNG_TenPx14,NCIH1792_LUNG,lung,NSCLC,Lung Cancer,NCI-H1792,Lung,-0.795950451513703,
NCIH2066_LUNG_TenPx14,NCIH2066_LUNG,lung,SCLC,Lung Cancer,NCI-H2066,Lung,-1.88312105053254,
SQ1_LUNG_TenPx14,SQ1_LUNG,lung,NSCLC,Lung Cancer,Sq-1,Lung,3.2558618180752,
