rank_metric	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
cell_t_TROP2_Q4vsQ1	prerank	CUSTOM_TJ_CORE	0.8354562213325203	1.8063452387975854	0.0010277492291880781	0.0020565552699228795	0.002	19/25	9.67%	CLDN4;CLDN3;OCLN;TJP1;CLDN1;CRB3;F11R;CLDN7;PARD6B;MAGI1;MAGI3;PARD3;AMOT;CGN;MARVELD2;TJP3;CGNL1;TJP2;INADL
cell_t_TROP2_Q4vsQ1	prerank	CUSTOM_TJ_CORE__no_CLDN4_TACSTD2	0.8268827977444925	1.780275552616225	0.0010309278350515464	0.0010309278350515464	0.001	18/24	9.67%	CLDN3;OCLN;TJP1;CLDN1;CRB3;F11R;CLDN7;PARD6B;MAGI1;MAGI3;PARD3;AMOT;CGN;MARVELD2;TJP3;CGNL1;TJP2;INADL
cell_t_TROP2_Q4vsQ1	prerank	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.7768834100765875	1.700790953929361	0.0	0.0015424164524421595	0.003	15/32	8.76%	CLDN4;LSR;MET;KLF4;NFKBIZ;SFN;CLDN1;PLEC;UGCG;GRHL1;ELOVL1;IL18;SRF;CYSRT1;KDF1
cell_t_TROP2_Q4vsQ1	prerank	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER__no_CLDN4_TACSTD2	0.7588875466433428	1.6576017852182843	0.0	0.0	0.0	14/31	8.76%	LSR;MET;KLF4;NFKBIZ;SFN;CLDN1;PLEC;UGCG;GRHL1;ELOVL1;IL18;SRF;CYSRT1;KDF1
cell_t_TROP2_Q4vsQ1	prerank	CUSTOM_CLAUDIN_PAR_FOCAL	0.9695482929202826	1.656297004669248	0.0	0.0010282776349614397	0.003	5/5	3.06%	CLDN4;CLDN1;F11R;CLDN7;PARD3
cell_t_TROP2_Q4vsQ1	prerank	KEGG_TIGHT_JUNCTION	0.6636628559655183	1.5447791944170448	0.001	0.004627249357326478	0.017	60/120	17.88%	CLDN4;CLDN3;YBX3;ACTN4;OCLN;TJP1;CLDN1;MYH14;CTNNA1;CRB3;F11R;CLDN7;PARD6B;CTTN;GNAI2;MAGI1;CLDN6;KRAS;SPTAN1;MAGI3;PARD3;PPP2CB;CLDN23;PRKCI;AKT2;PRKCZ;CGN;LLGL2;TJP3;RHOA;MYL12A;EPB41L1;RRAS;PPP2R2A;VAPA;CDC42;PPP2CA;TJP2;CTNNB1;MYH9;CLDN9;HRAS;EXOC3;GNAI3;PPP2R1B;RAB13;ACTB;SYMPK;YES1;CDK4;MYL9;AKT1;PPP2R2D;PTEN;EPB41;CSNK2A1;PRKCA;SRC;NRAS;ASH1L
cell_t_TROP2_Q4vsQ1	prerank	KEGG_TIGHT_JUNCTION__no_CLDN4_TACSTD2	0.6565855115881184	1.5277769437370785	0.001	0.001	0.001	59/119	17.88%	CLDN3;YBX3;ACTN4;OCLN;TJP1;CLDN1;MYH14;CTNNA1;CRB3;F11R;CLDN7;PARD6B;CTTN;GNAI2;MAGI1;CLDN6;KRAS;SPTAN1;MAGI3;PARD3;PPP2CB;CLDN23;PRKCI;AKT2;PRKCZ;CGN;LLGL2;TJP3;RHOA;MYL12A;EPB41L1;RRAS;PPP2R2A;VAPA;CDC42;PPP2CA;TJP2;CTNNB1;MYH9;CLDN9;HRAS;EXOC3;GNAI3;PPP2R1B;RAB13;ACTB;SYMPK;YES1;CDK4;MYL9;AKT1;PPP2R2D;PTEN;EPB41;CSNK2A1;PRKCA;SRC;NRAS;ASH1L
cell_t_TROP2_Q4vsQ1	prerank	GOBP_KERATINOCYTE_DIFFERENTIATION__no_CLDN4_TACSTD2	0.6188433556623252	1.4360597265558626	0.0	0.0	0.0	57/148	16.25%	ST14;ZFP36;KRT7;EPHA2;CFLAR;ERRFI1;AQP3;NFKBIZ;SFN;EREG;KRT17;PPL;ASAH1;PLEC;SPRR1B;CDKN1A;FOSL2;ANXA1;ZFP36L1;EXPH5;UGCG;YAP1;KRT80;BCR;KRT10;SPRR3;GRHL1;FLNB;SPRR2D;SCEL;EVPL;PALLD;LATS2;MED1;PPP3CA;OPN3;KLK5;KDF1;IRF6;TXNIP;NUMA1;SHARPIN;KRT81;TSG101;ADAM9;VDR;KAZN;IVL;ETV4;SRSF6;TRIM16;KRT16;SAV1;CASP3;KRT4;PPHLN1;PIP5K1A
cell_t_TROP2_Q4vsQ1	prerank	GOBP_KERATINOCYTE_DIFFERENTIATION	0.6188433556623252	1.4360597265558626	0.0	0.016041131105398457	0.074	57/148	16.25%	ST14;ZFP36;KRT7;EPHA2;CFLAR;ERRFI1;AQP3;NFKBIZ;SFN;EREG;KRT17;PPL;ASAH1;PLEC;SPRR1B;CDKN1A;FOSL2;ANXA1;ZFP36L1;EXPH5;UGCG;YAP1;KRT80;BCR;KRT10;SPRR3;GRHL1;FLNB;SPRR2D;SCEL;EVPL;PALLD;LATS2;MED1;PPP3CA;OPN3;KLK5;KDF1;IRF6;TXNIP;NUMA1;SHARPIN;KRT81;TSG101;ADAM9;VDR;KAZN;IVL;ETV4;SRSF6;TRIM16;KRT16;SAV1;CASP3;KRT4;PPHLN1;PIP5K1A
cell_t_TROP2_Q4vsQ1	prerank	GOBP_TIGHT_JUNCTION_ORGANIZATION	0.6279783777805757	1.4336100975990886	0.004	0.014053127677806343	0.078	29/74	17.28%	CLDN4;CLDN3;LSR;EPHA2;OCLN;TJP1;CLDN1;PLEC;F11R;CLDN7;CLDN6;EPHB2;PARD3;CLDN23;MICALL2;MARVELD2;MPP7;SRF;PAK2;CLDN9;MARVELD3;PDCD6IP;RAB13;FZD5;ILDR1;DLG1;PRKACA;MYO1C;EXT1
