gene	n	median_pct_pos_malig_like	median_pct_pos_tnk	wilcoxon_greater_p
TACSTD2	9	61.34969325153374	0.5907172995780591	0.001953125
CLDN4	9	67.3913043478261	0.5770596590909091	0.001953125
