unit_id	dataset	Sample_Origin	n_high	n_low	AT2_high	AT2_low	barrier_high	barrier_low	IFN_high	IFN_low	pt_high	pt_low
GSE123902:LX255B	GSE123902	METASTASIS	35	119	0.8435014967036677	0.46905974991369787	0.8656965982630704	0.6628449767952869	0.24705250950297006	0.1869859290372006	0.08068021321076803	0.10441492604020791
GSE123902:LX653	GSE123902	PRIMARY	39	35	1.5953087245682938	1.4432756291095044	1.1686201792442459	0.7218351875962802	0.31080368009621573	0.2327029675537814	0.07412426382389929	0.11840012868796368
GSE123902:LX661	GSE123902	PRIMARY	25	43	1.7444569881968826	0.6223975488219261	0.9857399816991084	0.5627316445755292	0.3261865390362148	0.29896278818335215	0.07559109089970448	0.159727750459555
GSE123902:LX675	GSE123902	PRIMARY	30	220	1.7805958625786773	0.33061761466816353	1.8048778827828567	0.5203003481398594	0.39212348157807253	0.3229038287604939	0.0780690046105983	0.23959938920686003
GSE123902:LX676	GSE123902	PRIMARY	40	83	0.3426253774374743	0.028563717407553025	1.6592889125942016	0.5568169273922845	0.33475602801228344	0.2909597474352137	0.12228035878561169	0.20900716986847265
GSE123902:LX679	GSE123902	PRIMARY	53	163	0.12296355795882742	0.0747132359362722	1.7667039458007738	0.9972087219787111	0.26917495258990703	0.2372857284705816	0.09541791374848411	0.12841483955788435
GSE123902:LX680	GSE123902	PRIMARY	117	36	0.8576041030685719	0.3404697618871847	1.4761094591145427	0.7116853711988941	0.28621581175120614	0.2509851019107626	0.08175916000027679	0.1350184401491906
GSE123902:LX681	GSE123902	METASTASIS	50	53	1.7188177044578947	1.276791369035404	1.834946902438879	1.3162039179439184	0.30384632603795686	0.23323650592020415	0.5914209634322964	0.4278247348640511
GSE123902:LX682	GSE123902	PRIMARY	46	253	0.25425329967843024	0.031744209261019916	2.557644867961664	0.5517597217927815	0.5227155937530651	0.4144735778857719	0.09443238116467026	0.29862204917007024
GSE123902:LX684	GSE123902	PRIMARY	30	41	2.4072669786164456	2.2330171377294317	1.064246061822766	0.8011439671293191	0.2964643716429474	0.2679203381650192	0.07638126321264314	0.08725112527375001
GSE205335:P0031	GSE205335	Lung	61	201	1.0376667855783313	0.6024842093290582	1.7300770282059783	0.6380295968985459	0.2806270312039011	0.2874341621098932	0.082370147716789	0.159179285843972
GSE205335:P1006	GSE205335	Lung	151	97	0.09678126057948663	0.05382871679454267	1.4876582276349057	1.028726970506411	0.16618460691316878	0.1857125988697741	0.04593607603298986	0.09423559676405045
GSE205335:P1015	GSE205335	LN	68	181	0.4199421467189216	0.26590742038040954	1.735364447534226	1.320646577455513	0.328095007943441	0.22625101706904513	0.09208243515288643	0.09901105255295665
GSE205335:P1016	GSE205335	Liver	159	50	0.08146982215962664	0.11561849645712514	0.6455024561125455	0.34298285614212815	0.2434817361995701	0.16801453423286927	0.2514998301497199	0.22148571749268137
GSE205335:P1017	GSE205335	LN	174	119	0.06038106779594179	0.02937687360719621	1.7712160587754908	1.0174138402523993	0.4312183207558438	0.2581221662575202	0.11270459945205048	0.12132968956429918
GSE205335:P1018	GSE205335	Bronchus	165	134	0.20699161873659172	0.050926335483326514	2.1192966191600293	1.6901741778420238	0.4849066950652932	0.39256133681513855	0.08889078938857478	0.13029670135048962
GSE205335:P1025	GSE205335	LN	205	24	0.029929043423179903	0.008562394377278773	1.4277116471543498	0.8112175995602344	0.2537720718629394	0.1856368627025069	0.08571170403594779	0.09102675335149692
GSE205335:P1027	GSE205335	LN	254	64	1.1341993934129442	0.7815114511421033	1.9714181079625408	1.2164399424899903	0.4265714481730385	0.33352592945004766	0.09960176489799258	0.12908844232971256
GSE205335:P1030	GSE205335	LN	211	111	0.5464606912605144	0.20175916709973588	1.9470498287597529	1.754952100533575	0.30094881219201913	0.16708996427594938	0.07926665556215813	0.08401818880900846
GSE205335:P1037	GSE205335	LN	31	52	0.0	0.0	0.8710121335563641	0.7963198753053345	0.18210760053497954	0.1564785325890841	0.12189104504043174	0.12061509736173187
GSE205335:P1056	GSE205335	LN	86	171	0.006953112156724183	0.0025863836391340363	0.9931515095528255	0.48685935495634536	0.20780449026584347	0.13945341911316111	0.09354170873523471	0.0984317887977648
GSE205335:P1062	GSE205335	LN	66	100	0.14811600107474862	0.08596822530338745	1.7633837994879	0.46198214904584867	0.3844613441734819	0.479970788008561	0.17872175182691702	0.20762861226872623
GSE205335:P1063	GSE205335	LN	40	85	0.3012206526987689	0.07126002226355511	1.4311760395221482	0.21403655025016427	0.3025045859140529	0.4245671537367414	0.1942105320784687	0.22079776182554062
GSE205335:P1072	GSE205335	LN	85	141	0.025395552642920784	0.013294122039169375	1.1323489842042094	0.5237136045306388	0.2009635467243913	0.1361021339574148	0.25190345032245287	0.2104202815292663
GSE205335:P1076	GSE205335	LN	49	172	0.4109706791842852	0.15956090023129638	1.6259312231396077	0.7329022034316789	0.37882762808633924	0.26959717452545023	0.08316709596093325	0.14467193679624454
GSE205335:P1079	GSE205335	LN	98	169	0.02151152465267009	0.01248296846425601	2.2340036493411346	1.8495348702954242	0.4581254473704082	0.30398127414992804	0.0988191385595859	0.1115816607671575
GSE205335:P1084	GSE205335	LN	184	91	0.3814211185092805	0.09002468920296472	2.113244879794721	0.35599801345628906	0.45058099464671997	0.467195227002539	0.11308498793469182	0.2082406392137925
GSE205335:P1089	GSE205335	LN	282	29	0.708900111616342	0.3343579412663933	1.0230678823638415	0.9264226353647047	0.18877207696571552	0.10501067831696177	0.06273804570446219	0.07268836361323096
GSE205335:P1090	GSE205335	LN	79	195	0.045245528448284826	0.08094718754735766	1.7185767430822745	1.3040150360561644	0.3537345317546307	0.31620638530694056	0.12354454488115978	0.10046575571951516
GSE205335:P1115	GSE205335	Liver	184	37	0.006940871267476258	0.0	0.6485952338377452	0.6024203230024091	0.17042106462001136	0.14358780984235145	0.2801882577308795	0.2660567853669617
GSE205335:P1119	GSE205335	LN	51	231	0.010956412728931086	0.00815699612590633	1.8860186925978397	0.6805540254151965	0.3599979409133782	0.3202831195770568	0.08720940352620415	0.09562739375461556
GSE205335:P4001	GSE205335	Lung	10	106	1.4921193374075759	0.07580987287577871	1.0054931641456333	0.34958695545628754	0.32771551238882796	0.346539448913877	0.1284909910065962	0.21755035287105504
