patient	n_cells	n_malignant	n_type2	mean_CLDN4	mean_TACSTD2	mean_AT2	mean_club	mean_basal	mean_barrier_keratin	mean_malignant_like	mean_slingshot	mean_DPT	mean_SFTPC
p1	1448	1326	60	0.13104527310895328	0.3664335099239293	0.10092626072030729	0.05360279183210479	0.5893343771056617	0.4783627969970924	0.034987397937869064	16.636784402634394	0.6840053796768188	0.03743800069642824
p2	118	116	0	0.19268999766495268	0.0017693502418065475	0.008936169741433221	0.0005980328483096624	0.2548003824648716	0.15642670497803365	0.025611814406126903	14.611950404527242	0.6516655087471008	0.0
p3	825	539	226	0.5570015897714731	0.8026274019840992	0.6136508911080434	0.13352301787246357	0.010751970227469097	0.6075910362330351	0.61769180167203	15.93600443005452	0.6274416446685791	0.4341443873535503
p4	188	181	5	0.6051229532966589	0.842287957589043	0.8801490842424174	0.27481069285026255	0.012845537001068922	0.48427844891681315	0.3023834773174203	10.093523151496598	0.42444419860839844	0.1100345494899344
p5	806	776	19	0.5318895671008242	0.5963864041395283	0.8292491876491713	0.09326613323441019	0.023280425611929622	0.5206572998983737	0.5751822394672458	16.635956044656652	0.47059449553489685	0.06103679223480651
p6	281	230	12	0.2654197889502787	0.5466730941975244	1.086624817429983	1.5515200662584634	0.022699793250535307	0.41428308177425627	0.35865510902936487	10.732943341722555	0.4356391727924347	0.0730692856676638
p7	615	526	81	0.32466749223024866	0.4146972073650942	0.7470754219072702	0.09232051855503381	0.015624266973416494	0.3965663783938742	0.4532547378806564	15.147947665493337	0.4740668535232544	0.1495425181175635
