dataset	model	contrast	n_vehicle	n_treated	honest_n	Tacstd2_log2FC_given	Tacstd2_log2FC	Tacstd2_welch_p	Cldn4_log2FC	Cldn4_welch_p	Cldn4_mwu_p	IFN_meanz_delta	IFN_welch_p	IFN_genes	IFN_n_genes	MHC_meanz_delta	MHC_welch_p	MHC_genes	MHC_n_genes	Cd8a_log2FC	Cd8a_welch_p	Ifng_log2FC	Ifng_welch_p	TISMO_given	no_R_vs_NR	no_aPD1_monotherapy
GSE239485	LLC subcutaneous syngeneic	Poly I:C + anti-PD-1 vs vehicle	8	8	8/8	2.09	2.093217563465105	0.000630978729467418	-0.7712122003105111	0.23776200222522692	0.2786324786324786	0.23537785542060652	0.487583549517546	Ifng,Stat1,Cxcl9,Cxcl10,Ido1,H2-Aa	6	0.8118519243514937	0.006849877213086256	H2-K1,H2-D1,H2-Q4,B2m,Tap1,Tap2	6	0.37484510885010813	0.3193229340126966	0.184520215558587	0.7466231444663604	49/64 Tacstd2 up after ICB	True	True
