family	row	interaction_name	ligand	receptor	axis	thesis_expect	split	n_units	n_gse123902	n_gse205335	mean_delta	median_delta	se	wilcoxon_p	meta_p	I2	n_pos	n_neg	observed_direction	agrees_thesis
ifn_recruit_mhci	pair	CXCL9_CXCR3	CXCL9	CXCR3	CXCL9/10-CXCR3	low>high	median	1	1	0	0.006423651204639395	0.006423651204639395					1	0	high>low	thin
ifn_recruit_mhci	pair	CXCL10_CXCR3	CXCL10	CXCR3	CXCL9/10-CXCR3	low>high	median	6	3	3	-0.003089232963984013	0.0011651215358022744	0.011621628255512327	0.625	0.7903797121985994	0.0	4	1	low>high	direction_only
ifn_recruit_mhci	pair	CCL5_CCR5	CCL5	CCR5	CCL5	low>high	median	2	0	2	-0.0030629820686387944	-0.003062982068638794	0.002175845401676207	0.5	0.15921386382154779	0.0	0	2	low>high	thin
ifn_recruit_mhci	pair	CCL5_CCR1	CCL5	CCR1	CCL5	low>high	median	1	0	1	-0.002201617741881349	-0.002201617741881349					0	1	low>high	thin
ifn_recruit_mhci	pair	HLA-A_CD8A	HLA-A	CD8A	HLA-CD8	low>high	median	29	10	19	0.025808940709584022	0.01799338017162455	0.013439142797003048	0.014758598059415817	0.05480353479516728	0.0	22	7	high>low	opposite
ifn_recruit_mhci	pair	HLA-B_CD8A	HLA-B	CD8A	HLA-CD8	low>high	median	29	10	19	0.02693722864219311	0.01768849752118018	0.014473492910334416	0.02433420717716217	0.0627240961752913	0.0	22	7	high>low	opposite
ifn_recruit_mhci	pair	HLA-C_CD8A	HLA-C	CD8A	HLA-CD8	low>high	median	29	10	19	0.03019730670176984	0.021857574582009542	0.01512521221440653	0.038631681352853775	0.045880816139787894	0.0	22	7	high>low	opposite
ifn_recruit_mhci	FAMILY_AGGREGATE	FAMILY:ifn_recruit_mhci	CCL5|CXCL10|CXCL9|HLA-A|HLA-B|HLA-C	T/NK	family	low>high	median	30	11	19	0.024237866715970283	0.021860105546578246	0.013405288691473054	0.028181182907209452	0.07059367504930222	0.0	21	8	high>low	opposite
