family	row	interaction_name	ligand	receptor	axis	thesis_expect	split	n_units	n_gse123902	n_gse205335	mean_delta	median_delta	se	wilcoxon_p	meta_p	I2	n_pos	n_neg	observed_direction	agrees_thesis
barrier_inhibitory	pair	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	F11R	high>low	median	22	5	17	0.2064225367582877	0.19210526725647326	0.032306215560456125	4.76837158203125e-07	1.6636260522501748e-10	0.0	22	0	high>low	yes
barrier_inhibitory	pair	NECTIN2_TIGIT	NECTIN2	TIGIT	NECTIN2-TIGIT	high>low	median	28	9	19	0.12512260046504162	0.10494677870073776	0.01983045097042372	7.450580596923828e-09	2.79722285028664e-10	1.3158198810372224e-14	28	0	high>low	yes
barrier_inhibitory	pair	CDH1_ITGAE_ITGB7	CDH1	ITGAE_ITGB7	CDH1	high>low	median	24	6	18	0.1040769237443754	0.08501909700556323	0.01819554600019757	1.1920928955078125e-07	1.0657917514800814e-08	0.0	24	0	high>low	yes
barrier_inhibitory	pair	CDH1_KLRG1	CDH1	KLRG1	CDH1	high>low	median	19	2	17	0.07175734630364021	0.05790835016838074	0.012959015402854964	3.814697265625e-06	3.072526414584049e-08	1.9737298215558335e-14	19	0	high>low	yes
barrier_inhibitory	pair	LGALS9_HAVCR2	LGALS9	HAVCR2	LGALS9	high>low	median	15	6	9	0.022381631666793737	0.009293715944312334	0.00795881023072905	0.0042856952994814864	0.004920648316588847	2.537652627714643e-14	13	1	high>low	yes
barrier_inhibitory	pair	LGALS9_CD44	LGALS9	CD44	LGALS9	high>low	median	28	10	18	0.055188718705773535	0.06322509134997215	0.025684229520354675	0.01164825778943783	0.03165505499429233	0.0	22	5	high>low	yes
barrier_inhibitory	pair	LGALS9_CD45	LGALS9	PTPRC	LGALS9	high>low	median	27	10	17	0.07369699618357384	0.10063932453107044	0.03476993148134309	0.016390197154517942	0.03404307115503182	0.0	21	5	high>low	yes
barrier_inhibitory	FAMILY_AGGREGATE	FAMILY:barrier_inhibitory	CDH1|F11R|LGALS9|NECTIN2	T/NK	family	high>low	median	32	11	21	0.08676998036911171	0.07327839778976211	0.01266262326190619	2.0023435354232788e-08	7.25962616932277e-12	0.0	31	1	high>low	yes
barrier_inhibitory	pair	JAM1_ITGAL_ITGB2	F11R	ITGAL_ITGB2	F11R	high>low	tertile	22	6	16	0.2302922715048269	0.21909235762925716	0.03489094513806592	4.76837158203125e-07	4.102023611763449e-11	0.0	22	0	high>low	yes
barrier_inhibitory	pair	NECTIN2_TIGIT	NECTIN2	TIGIT	NECTIN2-TIGIT	high>low	tertile	28	10	18	0.14638996415621836	0.1076553770850257	0.02334064117459724	7.450580596923828e-09	3.5668858845665806e-10	1.3158198810372224e-14	28	0	high>low	yes
