gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,pct_expressed,spearman_q,pearson_q,pearson_rank
SLC6A2,42,0.26786701597203466,1.7583230512894442e-19,0.22435293646684148,5.546652017054879e-14,1.4703329990884255,68.00364630811303,1.0462022155172193e-17,2.200171966765102e-12,64
HYAL2,43,0.2671211891367089,2.230832294448616e-19,0.18692876607519945,4.3958531092875035e-10,10.225488878760252,100.0,1.2978486548592171e-17,7.991905166746308e-09,132
FNDC4,44,0.2644458828995523,5.206880841646866e-19,0.20929268210067195,2.52762420921053e-12,6.5741590701914205,100.0,2.9633943572677164e-17,7.192739325775182e-11,85
KCNMB1,45,0.2640136464406574,5.965678821121999e-19,0.22927585665232542,1.4966297301694406e-14,6.393293254329984,100.0,3.323010032701573e-17,6.530294389305993e-13,58
MRGPRX3,46,0.26307280439497893,8.014701905372397e-19,0.24321592796690933,3.100726628037007e-16,1.6790129443938004,73.74658158614403,4.371351997555195e-17,1.7271707047235925e-14,45
CLCA4,47,0.2628260826621266,8.658206868560625e-19,0.24000458584949788,7.743214521260252e-16,1.4618793072014593,68.55059252506837,4.6259562412023906e-17,3.898410695511411e-14,50
GJB3,48,0.2598275420507715,2.1990898449669693e-18,0.24524497894100195,1.7272161515999507e-16,3.9937899726526935,96.99179580674567,1.1288661204163776e-16,1.0048559744197047e-14,43
ATP13A5,49,0.2592336028531134,2.64125183236183e-18,0.22309427857341202,7.715416894808349e-14,3.3833729261622594,86.05287146763901,1.3297687109852445e-16,2.9704355045012146e-12,66
SPNS2,50,0.25911917446207045,2.735997928930348e-18,0.22594327856399418,3.6449787769016906e-14,8.055815679124875,100.0,1.3514797316867265e-16,1.4680852981428656e-12,63
ADAM15,51,0.2570873001794588,5.100846985437661e-18,0.2342704684915846,3.8396080513162164e-15,12.047168915223356,100.0,2.472966186643666e-16,1.8614988663603434e-13,52
CXCL16,52,0.2569576552743575,5.306677754042617e-18,0.2415264778518707,5.026693723056461e-16,10.265530173199625,100.0,2.525978610924286e-16,2.6319768333923634e-14,48
PTTG1IP,53,0.2565388278322123,6.0291944584173504e-18,0.2424032723171693,3.91372393051759e-16,12.789686599817681,100.0,2.818648409310111e-16,2.1346102604364688e-14,46
EFNA5,54,0.25555622710123843,8.126847701794061e-18,0.21475868559914812,6.529061509675722e-13,7.87841886964448,100.0,3.7326468918064653e-16,1.9603643986989278e-11,81
DSG1,55,0.25426985684848674,1.1990377926407957e-17,0.2011472485911041,1.7749057431801313e-11,2.812263628076575,86.32634457611668,5.412208519195867e-16,4.342713304341667e-10,98
CX3CL1,56,0.25343108201578035,1.5433355866090396e-17,0.22633486628598443,3.2853861012842446e-14,9.648429261622605,100.0,6.848224687699095e-16,1.3439282520565864e-12,62
RAET1L,57,0.25252224020144953,2.026709881323104e-17,0.24514502368662036,1.7779491456028625e-16,1.3464454876937093,62.989972652689154,8.843210782173144e-16,1.0118849702583247e-14,44
GPR12,58,0.2514417003769874,2.798107453808482e-17,0.1884640596310581,3.144932595426968e-10,2.054295259799453,73.92889699179581,1.2008926744378043e-15,5.923333478293382e-09,127
FZD8,59,0.2500683547590737,4.206629250777036e-17,0.16750295609501437,2.391203053546999e-08,8.037404466727436,100.0,1.7762831255700453e-15,3.2103433816338686e-07,172
TMPRSS5,60,0.2493777076683831,5.159126721034881e-17,0.16191266325279677,6.959603638256409e-08,2.3465465815861437,96.26253418413856,2.1439037707411613e-15,8.435297372664481e-07,186
LY6D,61,0.24810697222405484,7.498299942488943e-17,0.19607016930877513,5.7416058993928953e-11,2.6852137648131276,80.67456700091158,3.0672733202243832e-15,1.2619486978764348e-09,109
PTPRZ1,62,0.24670245754101602,1.1307858044736168e-16,0.20740762305668073,3.997068341905481e-12,3.6343057429352785,90.61075660893346,4.554457286326044e-15,1.1132260552243139e-10,87
CLDN1,63,0.2464595414172594,1.213738486512119e-16,0.23973229609434218,8.3628829618779165e-16,8.257778304466727,100.0,4.814495996498072e-15,4.1309486026785634e-14,51
RGMA,64,0.2456713332216617,1.526354406230317e-16,0.1873698981587528,3.9937570487469534e-10,7.399075569735654,100.0,5.964172888822343e-15,7.311647520013654e-09,131
VASN,65,0.24404853810702884,2.440442123732818e-16,0.18311272009040028,9.982539401368493e-10,8.593342935278027,100.0,9.39570217637135e-15,1.753979070656558e-08,137
CRHR1,66,0.24272755137025714,3.5668221851015207e-16,0.20496070761978183,7.198975812805911e-12,2.897252415679125,94.07474931631722,1.353324707332722e-14,1.903729159386452e-10,92
RHCG,67,0.24244088511696427,3.8718439656735145e-16,0.19502502061037189,7.283007264300728e-11,2.471013400182314,85.68824065633545,1.4480696431618942e-14,1.575777935366885e-09,111
IL17RE,68,0.24216433353874817,4.1903771416899437e-16,0.21718571672009176,3.5373508865426674e-13,7.875106745670004,100.0,1.5451277967527144e-14,1.1433067433294695e-11,78
BOC,69,0.23973924590448545,8.346476222499653e-16,0.19296662739141346,1.1588887595548887e-10,8.506488149498631,100.0,2.993297911027958e-14,2.351915327530774e-09,117
LYPD3,70,0.23828501341900096,1.2571118483268e-15,0.2617562347428628,1.2090926137677785e-18,9.508913309024635,100.0,4.397890352115764e-14,9.044012750982983e-17,34
GPR146,71,0.2375559920794493,1.542048985561661e-15,0.2196287994983048,1.8946598423398227e-13,6.357394712853242,100.0,5.3119529528953005e-14,6.526604562165337e-12,73
EFNA3,72,0.23634669235651637,2.16083157843553e-15,0.24676544500474318,1.1102042041874119e-16,8.40564457611668,100.0,7.346827366680802e-14,6.7593362943317305e-15,42
EFNB1,73,0.2355441094636595,2.7003208864505053e-15,0.12087286726303197,5.9802477182766955e-05,8.862784685505936,100.0,8.948658330034712e-14,0.0003366943769128686,351
CDH3,74,0.23444855076856422,3.655664268264345e-15,0.21472199889280896,6.589460163693875e-13,9.440472470373761,100.0,1.1963161317895068e-13,1.9603643986989278e-11,82
JAG2,75,0.23334686395896398,4.949734353019414e-15,0.2024884964994054,1.2948343387656403e-11,9.192639197812204,100.0,1.5998030291610897e-13,3.291142037755773e-10,95
PIGR,76,0.23285505370333315,5.663959744487791e-15,0.23275883516465987,5.815097825419822e-15,6.827048678213305,98.54147675478579,1.8083227574474437e-13,2.718558233383767e-13,54
RAET1G,77,0.23189321728714146,7.36575371632811e-15,0.18808560728577714,3.4164413955146954e-10,2.6449363719234285,98.08568824065634,2.3233184613671074e-13,6.38874540961248e-09,128
SLC28A3,78,0.23058710292374976,1.0503546624518742e-14,0.2282192338571262,1.9876646916146765e-14,3.823309662716501,93.16317228805833,3.2736053646416746e-13,8.259851051820989e-13,61
DLL1,79,0.23019433199696224,1.1681486695883401e-14,0.2019696060419604,1.4632323056684357e-11,6.6542849589790425,100.0,3.597897902332088e-13,3.6139077134339286e-10,97
DUOX1,80,0.2301338727924808,1.1873979820267275e-14,0.219486911716995,1.9650207741522073e-13,6.202857702825883,100.0,3.614660368541829e-13,6.6810706321175045e-12,74
PMEPA1,81,0.22838120528385383,1.9032375890945773e-14,0.19760118624852452,4.043063358027668e-11,11.34197000911577,100.0,5.662131827556367e-13,9.284859536242487e-10,105
UPK2,82,0.22822941634053587,1.982250415599794e-14,0.24106163893635274,5.737616319153158e-16,2.185435095715584,94.257064721969,5.830934368584563e-13,2.945309710498621e-14,49
PROM1,83,0.22813316305814574,2.0340148381057872e-14,0.23019718939024514,1.1672465468194135e-14,7.854683773928899,99.27073837739289,5.851704226550496e-13,5.268709413057283e-13,56
GJB5,84,0.22792904136604317,2.1482235916571035e-14,0.21217781088512339,1.2428448333478332e-12,3.6117459434822177,96.44484958979034,6.113097133650323e-13,3.575568982092997e-11,84
CHRM1,85,0.2272086859717564,2.603902351003169e-14,0.21612588593542412,4.627011322864642e-13,4.444085779398357,97.17411121239745,7.330125112823975e-13,1.4594597160553772e-11,79
ITGB8,86,0.22554210816626233,4.053408964759853e-14,0.2028279887186358,1.1950779941018204e-11,8.605473564266186,100.0,1.1289175180575846e-12,3.067366851528006e-10,94
SPINT2,87,0.22454650620374053,5.271226083188338e-14,0.2661468647121595,3.040980612108409e-19,13.380944758432078,100.0,1.4439890118858196e-12,2.5681571749999405e-17,30
F11R,88,0.22452941504618007,5.2949940848372297e-14,0.3048977904292772,4.942842059458003e-25,12.50042752962625,100.0,1.4439890118858196e-12,8.626907007774034e-23,15
MET,89,0.2244819100577126,5.3616114879583874e-14,0.16711711465849466,2.5771795114881793e-08,8.310531267092081,100.0,1.4470823582963977e-12,3.424901503084291e-07,174
GJB1,90,0.22364358467664391,6.682115232875614e-14,0.19650723371816095,5.196066575726551e-11,4.156123154056515,95.80674567000912,1.7850793550681996e-12,1.1626754098506077e-09,108
PVRL1,91,0.2226329124629487,8.703234706209118e-14,0.1944477405036895,8.300610990500417e-11,10.108184685505927,100.0,2.301522066753078e-12,1.7524999655750074e-09,113
CDH22,92,0.22142275554531007,1.1922521338080675e-13,0.1466489373617889,1.0715849574907946e-06,1.7198911577028264,77.2105742935278,3.1213160863095207e-12,9.768988575304313e-06,235
GJC2,93,0.2205746024331947,1.4848839683186588e-13,0.14121930488381568,2.6590220339635703e-06,4.533904557885134,99.81768459434822,3.8112021853512245e-12,2.18909424053982e-05,250
IL17RC,94,0.22009292620384116,1.6813357956214236e-13,0.17739326599775504,3.3042725324156227e-09,9.75676900638103,100.0,4.273531177608628e-12,5.2747472499171346e-08,148
GJC3,95,0.21966948886072757,1.8749425016809222e-13,0.18932780130771834,2.601689683244697e-10,4.050369279854147,99.179580674567,4.719807182116014e-12,4.971696051631106e-09,125
SECTM1,96,0.21926887708501644,2.078166864843771e-13,0.22008403190324274,1.6851932045179788e-13,8.89597429352781,100.0,5.181562716343803e-12,5.9619402830109034e-12,72
F3,97,0.2177732451928562,3.046252413370503e-13,0.20633478599400307,5.178081552694202e-12,8.23021112123976,100.0,7.523668696418846e-12,1.3975481963869506e-10,90
BACE2,98,0.21701421644684643,3.694800031657984e-13,0.1945584077309167,8.09533602979478e-11,10.049811577028267,100.0,8.956468965630186e-12,1.7230560752847752e-09,112
SLC12A4,99,0.2148579488920576,6.368348447298307e-13,0.18577852914914453,5.638980439463756e-10,9.41935387420236,100.0,1.5295721316538504e-11,1.0042755639806878e-08,135
ICAM5,100,0.21433821071828016,7.255071302577567e-13,0.1683498224866378,2.0274882601967413e-08,2.477303463992705,93.52780309936189,1.726706970013461e-11,2.7360640542242624e-07,171
CLDN7,101,0.21418848600894624,7.53224034749158e-13,0.2177522707266637,3.062572878932359e-13,10.89642060164084,100.0,1.776522993669636e-11,1.0279251021852455e-11,75
SLC13A2,102,0.21379129404486474,8.318790304670017e-13,0.20666036165674806,4.7875697504422684e-12,4.207640200546942,93.80127620783956,1.9445172337166165e-11,1.3056101673601937e-10,89
CLDN8,103,0.2136919221443748,8.527837991138651e-13,0.2554086100372232,8.498721765870002e-18,6.006907383773931,98.26800364630812,1.9757415806018575e-11,5.705039380268632e-16,38
SCN5A,104,0.21289409945725862,1.0403647355686608e-12,0.12994765624439347,1.578732114954702e-05,2.4596835004557867,95.62443026435734,2.389188489226977e-11,0.00010437173426644973,308
ROBO3,105,0.2125875655274991,1.1227169013432742e-12,0.1556847748728693,2.1930310059058478e-07,5.506492433910669,100.0,2.5558894327971234e-11,2.4225127314183587e-06,202
ACE2,106,0.20917144445844918,2.603575131815615e-12,0.17406771119229025,6.5108441598412485e-09,2.521500546946213,90.51959890610757,5.727865289994353e-11,9.852826595644155e-08,154
ADRA2B,107,0.20872092031288025,2.9059006602447833e-12,0.16039539148752555,9.242847977042815e-08,3.899050865998179,99.81768459434822,6.339706607100703e-11,1.0899899100854995e-06,192
TSPAN6,108,0.2086621794207632,2.9477690837636328e-12,0.17476076734926857,5.658674972129779e-09,9.60610282588879,100.0,6.377900381234042e-11,8.71435945707986e-08,152
CLCNKB,109,0.2085720372082153,3.013170574109932e-12,0.12287798167985753,4.490537050312366e-05,1.5315172288058354,86.69097538742024,6.465967674606395e-11,0.00026359251115959137,340
C19orf18,110,0.20832653054249553,3.1985846977944503e-12,0.19058082326041673,1.9728487512315628e-10,3.565944849589797,99.36189608021878,6.808044503110464e-11,3.7977338461207585e-09,124
IL4R,111,0.20752826733505778,3.882043545383613e-12,0.19351589337790936,1.0243019472723455e-10,9.860653874202395,100.0,8.19612096920508e-11,2.1282718237769844e-09,115
ALPL,112,0.20569750716316318,6.034791866482657e-12,0.11494978236149256,0.0001358721339700259,7.9079453053783055,100.0,1.2440224493268973e-10,0.0007002229266408027,382
TRPV4,113,0.20547520629863353,6.365115724065201e-12,0.18216735098227055,1.2198972682629833e-09,6.637613947128522,100.0,1.3018650754377106e-10,2.0873797701388825e-08,139
FZD7,114,0.20522461721408775,6.75871232628991e-12,0.18862686464627965,3.0347146193953167e-10,9.613827529626256,100.0,1.3716518504051924e-10,5.7571615025919846e-09,126
CNTNAP3,115,0.2051191151656553,6.931459372413335e-12,0.1705219465584469,1.322835854044345e-08,4.2642297174111246,98.81494986326345,1.3958892797675468e-10,1.8924504185180848e-07,161
TM4SF4,116,0.20502689996299098,7.085984175093845e-12,0.1590497971732926,1.1861018522729111e-07,0.9415227894257052,67.82133090246127,1.4161150053737163e-10,1.3559889298037036e-06,195
MRGPRF,117,0.20281724166724255,1.1981174408043976e-11,0.18123202887192869,1.4860302201402003e-09,6.286072379216042,100.0,2.3583995940044456e-10,2.5099529782755123e-08,141
TNFRSF1A,118,0.2024673003047525,1.3013258152807972e-11,0.2005339692590699,2.0487247475666627e-11,11.132029079307182,100.0,2.542441033138154e-10,4.966260545490299e-10,99
HEPHL1,119,0.20233173669883012,1.3436023409721682e-11,0.13423208632679365,8.156507687670264e-06,1.7135453053783036,89.88149498632635,2.6055932804926936e-10,5.866411298439766e-05,283
EDAR,120,0.20182173338135723,1.515023327018597e-11,0.13224053089166926,1.1115302665049027e-05,1.7029643573381943,81.13035551504102,2.916419904510799e-10,7.78071186553432e-05,292
TMEM217,121,0.20128466749942792,1.7186462847136058e-11,0.16477140105404214,4.0484166047708635e-08,3.659008933454877,99.90884229717412,3.284245236043956e-10,5.246908253113921e-07,177
DSC2,122,0.2008607910373114,1.898032657287673e-11,0.19206395711316285,1.4184344223222567e-10,9.904795259799457,100.0,3.5748557530785094e-10,2.787179370257519e-09,121
CDH19,123,0.20070822423215434,1.9669790564912744e-11,0.16218832285216,6.60805779932715e-08,1.4619803099361897,57.338195077484045,3.6521639502795434e-10,8.084063233008635e-07,184
GRM6,124,0.2005298697155329,2.050687356229651e-11,0.1661128755694276,3.1293549519930774e-08,2.016443208751139,95.25979945305379,3.78077429479523e-10,4.137702658746402e-07,175
FKRP,125,0.20037453889098622,2.1264198574503288e-11,0.14836810803038059,7.980729466125321e-07,7.863313491340019,100.0,3.892984046716756e-10,7.488727506206485e-06,229
PKHD1,126,0.20027382585408368,2.1769772294736696e-11,0.1828224763377387,1.0617582206112207e-09,2.6847243391066544,92.7073837739289,3.9321539326808446e-10,1.8408496831524344e-08,138
IL1RL2,127,0.20027209845165406,2.177854546366396e-11,0.17862382658511863,2.5624031649562977e-09,3.4596362807657264,97.99453053783044,3.9321539326808446e-10,4.166690363885458e-08,145
SLC15A1,128,0.20013953080341335,2.2462245566444905e-11,0.17237017144519462,9.158539208336407e-09,2.1591699179580655,77.75752051048313,4.000926704843093e-10,1.3395003154985875e-07,158
OXTR,129,0.19904026798351515,2.9000929624914696e-11,0.1867510951055262,4.5687181654872345e-10,6.897674020054697,100.0,5.095599581075616e-10,8.248899418790055e-09,133
IFNGR2,130,0.19794853744783725,3.732337118373092e-11,0.1877633818890253,3.6655157057317966e-10,11.047976845943477,100.0,6.514172383933837e-10,6.805900792628258e-09,129
GPC1,131,0.197086324333917,4.550635980555753e-11,0.14641780885211095,1.1146083055664156e-06,10.410430355515038,100.0,7.837871708615105e-10,1.0027644481006447e-05,238
NGFR,132,0.19693038484152522,4.716293630168221e-11,0.15255880906696534,3.8367574989696167e-07,7.11717292616226,100.0,8.0701024338434e-10,3.878235958417937e-06,216
TSPAN15,133,0.19682662203595538,4.829772278666222e-11,0.1986105739922801,3.2034057387925736e-11,10.905128988149505,100.0,8.157641177773013e-10,7.555420021764827e-10,102
UMODL1,134,0.19503501644361973,7.266507139604512e-11,0.18152810364686528,1.3961969631832175e-09,3.358166089334547,95.71558796718323,1.2040326387015576e-09,2.37353483741147e-08,140
MUC21,135,0.19451703682863442,8.171487412165783e-11,0.17960538426612943,2.0893368692624606e-09,0.8412279854147676,49.68094804010939,1.3394410000543116e-09,3.4401785683830954e-08,143
PLB1,136,0.19450917300559997,8.18604125319671e-11,0.15218369809426605,4.1000488463354795e-07,5.158625888787612,100.0,1.3394410000543116e-09,4.128433799887033e-06,217
SDC1,137,0.1935794517994696,1.0097500944885754e-10,0.2229513343805689,8.009075844474913e-14,12.528967274384707,100.0,1.6419414579944662e-09,3.0388058783819305e-12,67
VIPR2,138,0.19329469935179086,1.0765585433338318e-10,0.18010404135036648,1.8827315572986445e-09,4.361515770282586,95.71558796718323,1.7397717694123282e-09,3.1196146943087665e-08,142
GRIA4,139,0.1928452303486243,1.1908855967316612e-10,0.1602442230117655,9.506474739372285e-08,2.6242439380127593,87.51139471285325,1.9127230013763736e-09,1.1110692351641359e-06,193
ATP1A1,140,0.19244708957303128,1.3019935439933028e-10,0.1345316004152246,7.78257520388151e-06,13.686382497721048,100.0,2.065829756469374e-09,5.6596616343782765e-05,281
APP,141,0.19161610367595944,1.567461242363976e-10,0.16177639933773832,7.139995126463965e-08,14.306045943482227,100.0,2.430258042422142e-09,8.614058636443622e-07,187
NRG2,142,0.1915927722705307,1.575630096985506e-10,0.13424017287996104,8.146190400905408e-06,2.8473177757520483,96.35369188696444,2.430258042422142e-09,5.866411298439766e-05,282
PTGFRN,143,0.1911813506911971,1.7266934906446445e-10,0.2218957608820304,1.054476579080037e-13,11.383664630811301,100.0,2.6435576365541986e-09,3.943742405759339e-12,68
GPM6B,144,0.19032354621100478,2.0884910257970574e-10,0.15751508884956633,1.5723837697137025e-07,7.163587511394705,100.0,3.1605026043564716e-09,1.7667385017641516e-06,198
GABRE,145,0.18974787816301322,2.371712764190926e-10,0.16158258343923249,7.404387368251788e-08,5.247413947128528,99.90884229717412,3.5480822952296258e-09,8.892057857836321e-07,188
MSLN,146,0.18962668021041382,2.4359470848310774e-10,0.13315193997977035,9.652607308606463e-06,3.618216408386508,94.16590701914312,3.6234712886862273e-09,6.829871874035601e-05,288
LMAN2,147,0.18857522313437486,3.0692612516675697e-10,0.13088067352790012,1.3696331986118657e-05,11.691767821330929,100.0,4.496786231252246e-09,9.362140245341681e-05,298
CLDN19,148,0.18851358986848368,3.110994244872666e-10,0.2129256668561242,1.0322280217786334e-12,2.3612695533272596,80.03646308113036,4.5247682961536885e-09,3.036374113501643e-11,83
ITGB6,149,0.18844301467126032,3.159461740301135e-10,0.2298564913589538,1.2797830412119847e-14,9.566720601640846,99.72652689152234,4.569873390115122e-09,5.67876610490335e-13,57
ENTPD3,150,0.18806504695602716,3.431828721146808e-10,0.1967514462241186,4.913649190681181e-11,5.920651686417508,100.0,4.909577919105106e-09,1.1089597914830459e-09,107
SEMA4B,151,0.18800065670382565,3.480456763293183e-10,0.20037996271013228,2.12372995418475e-11,10.98332871467638,100.0,4.934635293878316e-09,5.100848642252913e-10,100
GPR110,152,0.18799200478481431,3.4870417470110333e-10,0.17259692717914898,8.752175276467116e-09,2.9927154968094785,87.42023701002735,4.934635293878316e-09,1.294530783829995e-07,157
CD82,153,0.1877948339752974,3.640444518317706e-10,0.1733637551590926,7.503567639010868e-09,9.771453874202361,100.0,5.124023520943954e-09,1.1289850620074974e-07,155
ADORA2B,154,0.1875757491537763,3.818617097875011e-10,0.13167800621772396,1.212108824589223e-05,5.187489152233366,100.0,5.346063937025015e-09,8.439630060570707e-05,293
MFRP,155,0.18645344234322833,4.873276974678887e-10,0.13954648584749288,3.494801307595081e-06,8.815142752962625,100.0,6.679706345397553e-09,2.7894481168548545e-05,259
TPRA1,156,0.18589924446356568,5.49391321133143e-10,0.11700676688307624,0.0001026205222164629,9.420879307201458,100.0,7.490018502255646e-09,0.0005427485397226261,374
TACR1,157,0.18587590749819843,5.521671393947057e-10,0.16549977758201947,3.521091594972938e-08,4.705247402005477,99.179580674567,7.490018502255646e-09,4.609108897819576e-07,176
CD164L2,158,0.18551763484455033,5.965370853279414e-10,0.147758492109966,8.863226457620759e-07,3.5340457611668152,95.25979945305379,8.00889276609513e-09,8.141728724930228e-06,233
