gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,pct_expressed,spearman_q,pearson_q,pearson_rank
CLDN4,1,0.34755119623109015,1.6923594621890467e-32,0.38610344261775476,2.561143950029653e-40,12.193443938012743,100.0,3.7231908168159025e-31,5.634516690065236e-39,1
CLDN3,2,0.3001698978552858,2.8143241095723354e-24,0.29100835023298777,7.476851853136768e-23,10.040335551504114,100.0,3.095756520529569e-23,8.224537038450445e-22,2
CLDN23,3,0.2758474748855159,1.313881503413679e-20,0.22202519198921367,1.0195826210869102e-13,6.674686144029162,100.0,9.635131025033645e-20,4.4861635327824054e-13,5
CLDN1,4,0.2464595414172594,1.213738486512119e-16,0.23973229609434218,8.3628829618779165e-16,8.257778304466727,100.0,6.675561675816654e-16,4.5995856290328544e-15,4
CLDN5,5,0.22716645867258467,2.6333785209148817e-14,0.18542193371183188,6.089653043198942e-10,6.968770647219697,100.0,1.158686549202548e-13,1.4885818550041857e-09,9
CLDN7,6,0.21418848600894624,7.53224034749158e-13,0.2177522707266637,3.062572878932359e-13,10.89642060164084,100.0,2.6801776543578616e-12,1.1229433889418649e-12,6
CLDN8,7,0.2136919221443748,8.527837991138651e-13,0.2554086100372232,8.498721765870002e-18,6.006907383773931,98.26800364630812,2.6801776543578616e-12,6.232395961638002e-17,3
CLDN19,8,0.18851358986848368,3.110994244872666e-10,0.2129256668561242,1.0322280217786334e-12,2.3612695533272596,80.03646308113036,8.555234173399831e-10,3.2441452113042766e-12,7
CLDN11,9,0.18310881041923016,9.990842621837634e-10,0.1941202497117395,8.938297420584758e-11,6.493433090246137,100.0,2.4422059742269773e-09,2.4580317906608085e-10,8
CLDN9,10,0.17757249760242774,3.184491569975918e-09,0.17539784678600845,4.97160947993167e-09,3.80366408386509,99.90884229717412,7.005881453947019e-09,1.0937540855849673e-08,10
CLDN10,11,0.17659477826649098,3.893289474009447e-09,0.10272342989657024,0.0006557525362938151,1.9593935278031,81.85961713764813,7.786578948018894e-09,0.0010304682713188522,14
CLDN16,12,0.14650239839060153,1.098673279969026e-06,0.12503818335961908,3.2818009782148165e-05,0.7484107566089336,58.43208751139471,2.014234346609881e-06,6.016635126727163e-05,12
CLDN25,13,0.12291268832571867,4.468150988514319e-05,0.14387219929507833,1.71268612654876e-06,0.7704712853236096,52.597994530537825,7.561486288255001e-05,3.4253722530975205e-06,11
CLDN14,14,0.11718197229160224,0.00010017499913513885,0.10765181146968547,0.00035446285578879546,2.9572171376481293,98.90610756608933,0.0001574178557837896,0.0005998602174887307,13
CLDN15,15,0.11455428441646087,0.000143330600669023,0.07612386183768291,0.011666201872672465,6.642940291704655,100.0,0.0002102182143145671,0.01711042941325295,15
CLDN6,16,0.08458309402787004,0.005058153169216664,0.019916723203061718,0.5099118873794704,1.4806299908842302,81.58614402917046,0.006954960607672913,0.5609030761174174,19
CLDN22,17,0.058913197705233664,0.05108877327714452,0.04715929814156397,0.11851183944235331,0.09199963536918868,2.187784867821331,0.06611488306453997,0.1629537792332358,16
CLDN17,18,0.04200410283163658,0.16445449907876603,0.013749802387979284,0.6491744343554438,0.014874202370100273,2.187784867821331,0.2009999433184918,0.6800875026580839,20
CLDN2,19,0.029521893877985993,0.3286223606319034,0.04183132934113213,0.16619882043769926,2.3500116681859615,95.35095715587967,0.3614845966950938,0.2150808264487873,17
CLDN12,20,0.01918805955095203,0.5255187902949962,0.0340843637228847,0.2593416352737454,9.927359525979947,100.0,0.5505434945947579,0.30029031452749466,18
CLDN18,21,-0.011485700500791424,0.7039479342199229,-0.0372912840173095,0.2171487287572336,1.215624521422059,87.60255241567913,0.7039479342199229,0.2654040018143966,22
CLDN20,22,-0.037607265032635555,0.21327511225407642,-0.00862268824964223,0.7754360059255964,1.2667590701914306,87.32907930720147,0.24695012997840426,0.7754360059255965,21
