accession	n_mice_deposited	n_mice_scored	n_mice_with_ge10_epi	n_cells_before_qc	n_cells_after_qc	cldn4_present	unit
GSE266323	4	4	4	31084	29922	TRUE	biological mouse (one GEX library per mouse)
