unit_id	dataset	n_cells	unit_cldn4_pct	unit_quartile	score_CLDN4	score_TACSTD2	score_AT2	score_barrier_keratin	score_club	score_basal	score_malignant_like	score_tnk_cytotoxic	score_tnk_exh	score_tnk_naive	dpt_pseudotime
GSE131907:BRONCHO_11	GSE131907	150	80.78817733990148	Q2	1.4057935786164173	0.783765049642207	0.516101061660282	1.4813460518990054	0.0	0.03282016854346025	1.5240499238248848	0.02822694775696153	0.010146675756948768	0.0374407265640063	0.023060199934989214
GSE131907:BRONCHO_58	GSE131907	150	72.17391304347827	Q2	0.9442753851974554	1.4733407747212761	1.240215965110713	1.9780651827746518	0.13099454071208777	0.05494091453752079	0.6107100112956573	0.09968282571468945	0.016837327627361506	0.052656158104994695	0.017940459496652086
GSE131907:EBUS_06	GSE131907	150	71.16357504215851	Q2	1.3554645414292559	1.7473169675130997	0.03618592614582896	1.3348561814604891	0.4085669676839249	0.02602591146808906	0.3261529293173377	0.05570493354560379	0.0023966220053426132	0.017639561431418923	0.2153651773929596
GSE131907:EBUS_10	GSE131907	150	84.46866485013625	Q3	1.3832338070899082	1.0825728199907902	0.45098572916954727	1.5669903857683452	0.11638260209667275	0.04855640120126258	0.16091393928025605	0.037880019485068	0.00469239529956876	0.03442867746805033	0.013011337053030729
GSE131907:EBUS_12	GSE131907	150	88.32684824902724	Q3	1.3763740900997326	2.386714790107125	0.3307336240593797	2.088046477051291	0.029034851766401512	0.17914254583597555	1.3845043345322456	0.01636154229759869	0.008996941120798307	0.030321983350713698	0.018029196330656607
GSE131907:EBUS_13	GSE131907	150	0.2659574468085106	Q1	0.0	0.0	0.026923297859079702	0.017229662171059694	0.0	0.010027710429224828	0.07589877667425306	0.04587185391668574	0.045441852227406265	0.05856916947526454	0.33312640503048896
GSE131907:EBUS_15	GSE131907	150	47.265625	Q1	0.8372310065767824	1.105473528479639	0.3020629574046421	1.5470146375736775	0.0016642976253679151	0.012428552301080387	0.1401302182768241	0.14918217515856522	0.005153248904565998	0.028477587496118933	0.011155326158429185
GSE131907:EBUS_19	GSE131907	150	94.00921658986177	Q4	1.7544487283193264	1.7244911770663311	1.2640174587446722	1.3370248516651686	1.4367398174882464	0.05307987113820555	1.219867824654877	0.1842633151726959	0.013812558094144887	0.02527759767160169	0.04438535808896025
GSE131907:EBUS_28	GSE131907	150	96.33620689655172	Q4	2.3033743332034105	1.4902985822005386	0.5831410970103357	1.6646762581177323	0.5454293734513815	0.07011127541514832	0.4970786604570501	0.003700534606164938	0.0005384732650924544	0.01952177982419706	0.020725503182038665
GSE131907:EBUS_49	GSE131907	114	49.122807017543856	Q1	0.749933526989625	0.6073428831382698	0.01770632580243593	1.2550281981524574	0.13207334941767845	0.0801679036377856	0.04820635061020491	0.2672026283807547	0.014612637068723521	0.020903305725220197	0.02639687627455906
GSE131907:EBUS_51	GSE131907	150	85.36964980544747	Q3	1.085833674857049	1.1894640178042892	1.1719480107370315	1.6117160986947277	1.6282099386906737	0.20928519470892415	1.0131383781995036	0.0637559317997885	0.020143473311094784	0.03596593546103919	0.04029458239985009
GSE131907:NS_02	GSE131907	150	58.5635359116022	Q1	0.7846759238641332	0.013365923414394073	0.16167389761871118	0.7116125120377869	0.03756068378683466	0.010439750330908071	0.1447800792674001	0.0889728686966898	0.01189091648306686	0.031041046430386434	0.0850326404410104
GSE131907:NS_03	GSE131907	150	93.14412089937338	Q4	2.1014338576773817	0.6567033464238055	0.25966257881123206	2.0310070285982835	0.0	0.1638202357175077	0.4464056131749527	0.005275866018199971	0.0	0.030495521164122217	0.014329247403269013
GSE131907:NS_04	GSE131907	150	89.34092758340114	Q4	1.3072204216248133	0.6574005763507904	0.53282855541956	1.3571922756391688	0.06341608387715474	0.15838361147412278	1.121525327354555	0.004606807026498377	0.004498534606136841	0.00839613179211168	0.02832887591794133
GSE131907:NS_06	GSE131907	83	60.24096385542169	Q1	1.1753247977708967	1.3742157311525134	0.5677897918335391	1.7042854324494436	0.02085592757329738	0.041964599517947565	0.027400893733538666	0.15712642702831933	0.009393088011861813	0.0243420703992514	0.008503151782620025
GSE131907:NS_07	GSE131907	150	90.407204385278	Q4	1.8563269863669165	1.185085515469442	0.24096035559727463	1.0514463011497768	0.0	0.003849836615603138	0.452257214678642	0.015015462354571765	0.0023990514029056005	0.009329978657450761	0.05290321137756109
GSE131907:NS_12	GSE131907	150	86.33938100320171	Q3	1.704171687615196	0.9451484620067196	0.7947011046645288	1.4519497358085725	0.07084541575833644	0.04026660218589774	0.5223573554189763	0.03335879721239392	0.0023438470689936056	0.0174881502797688	0.01812014666075508
GSE131907:NS_13	GSE131907	150	72.41124260355029	Q2	1.2373230410515512	0.8677105546356749	3.012355677662947	0.9662684887091443	0.12369654127322545	0.02751525248790778	0.5005481839254236	0.06443324058586992	0.008555515231643789	0.018317374210143633	0.10653155632317066
GSE131907:NS_16	GSE131907	79	11.39240506329114	Q1	0.07686624004316676	0.09233515104579455	0.03410395939488659	2.027940733302357	0.0	0.016942958186930226	0.011401275018781146	0.012979905245006649	0.01140845407921838	0.04765427693936515	0.18383141965428484
GSE131907:NS_17	GSE131907	150	88.21942446043165	Q3	2.1846538067986634	1.0767911432217605	0.05204862457261565	1.5389122140934999	1.953936666040917	0.08314571448481962	0.5136450057126518	0.00176132128361501	0.008111742396205657	0.01628612124416705	0.5469418456157048
GSE131907:NS_19	GSE131907	150	67.1523178807947	Q2	0.9784299257969751	1.1100528335014377	0.3370024846772895	1.3066268130898375	0.0369053818211736	0.1651789694154423	0.29177701637939324	0.021471104901401177	0.0028357541802131936	0.007173248582151324	0.01687541101127863
GSE205335:P0031	GSE205335	150	59.24764890282132	Q2	0.8814348966506126	1.074968683390361	1.2063480708659653	1.4436673339858748	0.4465678489204809	0.057728691351144	0.330787383937364	0.13759261352285462	0.05661573285869939	0.024332359325374114	0.0846680140371124
GSE205335:P1006	GSE205335	150	74.18096723868955	Q3	1.3295718466062916	1.872683891410169	0.05649020344230505	1.3616672058557633	0.26168843956467874	0.02126505334730779	0.3486164938234995	0.03733337025723951	0.006845563249697054	0.02222531451489299	0.2244064070036014
GSE205335:P1015	GSE205335	150	41.580756013745706	Q1	0.7839510575369598	0.9458259570042261	0.31055721541524767	1.4733000661639324	0.0016805230026605445	0.011315891749420841	0.13707628759687288	0.09781679562471754	0.012373218712320897	0.02069450385073819	0.01123996961240967
GSE205335:P1016	GSE205335	150	82.64617691154422	Q4	1.4245394640759148	0.14926048621059423	0.06482464649227261	0.5495406476630931	0.038547072130527264	0.24388835457061958	0.28829355597444306	0.029046822171728083	0.07647671316074596	0.030721625242293004	0.4410507502158483
GSE205335:P1017	GSE205335	150	64.31838975297347	Q3	1.5303199436480543	1.5941122027386583	0.03141991017415776	1.3992630959172168	0.03286553689646742	0.9495463186544191	0.16987608695461204	0.08069055496069642	0.013134233646353884	0.03110103948414916	0.11514253485947848
GSE205335:P1018	GSE205335	150	67.03389830508475	Q3	1.4940700267168263	1.350882487926135	0.09324049213243024	2.030582219799438	0.1772550365436361	0.09820012707865541	0.8657997572670749	0.08898593398229622	0.03901671875488367	0.02967215423769594	0.024578964008639258
GSE205335:P1025	GSE205335	150	92.85714285714286	Q4	1.8269561673546946	0.2039146785705981	0.023573935411135397	1.3161255729705081	0.08529285071456322	0.10849836408814197	1.0804114319530023	0.046291469058810764	0.026562127610401724	0.009433141218468676	0.27001380862047275
GSE205335:P1027	GSE205335	150	78.07283763277694	Q3	2.006028313591183	1.5935469363116028	0.8002147183959865	1.7793996760446793	0.28690481089593856	0.11784998543707056	1.0160436113684075	0.08923943212993123	0.04523602141141283	0.03617118523503185	0.0791594064515084
GSE205335:P1030	GSE205335	150	61.69154228855721	Q3	1.843091454878253	1.3781300779290717	0.3497733066577929	1.8523297309696287	0.06164787679106969	0.11180224166380405	0.8189184231424275	0.01862246254822213	0.0032987848688353274	0.00571424726977997	0.028702659898748
GSE205335:P1037	GSE205335	150	86.05284663579407	Q4	0.9104216731717945	0.6136140158479346	0.0051672741425176395	0.8061755586093817	0.007816982459316725	0.04998547815827846	0.10612882497097109	0.0	0.0	0.020646584866564597	0.028300941536823908
GSE205335:P1056	GSE205335	150	49.70662196144174	Q2	0.7866925551398997	1.4105212594840542	0.003662765237281625	0.6458882871679393	0.0031778535247733697	0.8194998736504837	0.20831043451773862	0.013146511442447136	0.005685678927437142	0.027177964932282538	0.20602569554621974
GSE205335:P1062	GSE205335	150	45.21276595744681	Q1	1.0537930401065903	0.9278213351050851	0.08193659456527091	1.0225428345403826	0.428092033998592	0.09276705619821883	0.2984239656065723	0.17505723292989658	0.13706502181116387	0.3643205068387178	0.2534519912209362
GSE205335:P1063	GSE205335	131	35.11450381679389	Q1	0.751442141197702	0.6866525968704175	0.08355434813057222	0.5940073847559788	0.4233878123081459	0.058594612188972585	0.3333935549826111	0.30126152507722254	0.1812382481977124	0.43376409454128906	0.2717625501259934
