unit_id	dataset	n_cells	unit_cldn4_pct	unit_quartile	score_CLDN4	score_TACSTD2	score_AT2	score_barrier_keratin	score_club	score_basal	score_malignant_like	score_tnk_cytotoxic	score_tnk_exh	score_tnk_naive
GSE131907:BRONCHO_11	GSE131907	80	80.78817733990148	Q2	0.06128614274265306	0.018696655310551168	0.011947092861668576	0.0709904271776414	0.0055896730847435246	0.0	0.03470322544773324	0.31959929737384674	0.13493095308279957	0.8034775328807647
GSE131907:BRONCHO_58	GSE131907	80	72.17391304347827	Q2	0.017587128545245582	0.12262491225017369	0.19481463112906555	0.1416794224030256	0.013755399219584841	0.009299307483354098	0.012247786312176287	1.132652506467713	0.35567473219467344	0.41796404386464403
GSE131907:EBUS_06	GSE131907	80	71.16357504215851	Q2	0.03741696538724528	0.16012586412748211	0.0033670666218180495	0.09498458306512765	0.06853470685089344	0.0	0.0	1.4746090964870153	0.0952680684213455	0.40512563863868056
GSE131907:EBUS_10	GSE131907	80	84.46866485013625	Q3	0.011151510142560411	0.0	0.017393059471178092	0.09597203221801143	0.018531735638446192	0.0	0.05454806163677221	0.8341069991453018	0.32995272855877555	0.5776993761802289
GSE131907:EBUS_12	GSE131907	80	88.32684824902724	Q3	0.0	0.0896922362612054	0.021860260741860017	0.12180833508655269	0.0	0.002952534230695532	0.04642875618854144	1.2048712481017936	0.41441646585307	0.4369138593689782
GSE131907:EBUS_13	GSE131907	80	0.2659574468085106	Q1	0.0	0.0	0.015485443659711582	0.016483111007533652	0.0	0.0	0.018210576938221763	0.3016214838155495	0.2113723011734558	1.0806991799249355
GSE131907:EBUS_15	GSE131907	80	47.265625	Q1	0.20821637598996928	0.0947400201961809	0.04191818763139034	0.16294769958057215	0.0	0.0	0.00914203820321883	2.13706589920031	0.18054839505035036	0.34289743165522657
GSE131907:EBUS_19	GSE131907	80	94.00921658986177	Q4	0.026561576571653322	0.04663608831083459	0.03333235988848523	0.04302509795227833	0.13742350685995158	0.0	0.07751866880777392	1.2608999964142946	0.1991039085402661	0.4943728756262402
GSE131907:EBUS_28	GSE131907	80	96.33620689655172	Q4	0.25273605086367124	0.20100292278827087	0.0517881994215838	0.1889305499887243	0.12857672151131966	0.0	0.029286550137713353	1.246882611148531	0.20702967557346624	0.34187706107018984
GSE131907:EBUS_49	GSE131907	80	49.122807017543856	Q1	0.0	0.017474459280632786	0.0037297602914754167	0.04252600733090296	0.0509515244248301	0.004368614820158196	0.004018313789873728	2.1669947424253606	0.20753701097475002	0.4164366414092383
GSE131907:EBUS_51	GSE131907	80	85.36964980544747	Q3	0.054195895193412814	0.07197015536218923	0.11420530009520771	0.11996782315288348	0.9271366214189001	0.0	0.07298972148900032	2.09772165223442	0.15814727567806047	0.22519423901036842
GSE131907:NS_02	GSE131907	80	58.5635359116022	Q1	0.0	0.0	0.01095509074138443	0.06041074929557011	0.004784002609544419	0.008837578320834824	0.0	1.386354190424616	0.14678199030432745	0.46565715019003556
GSE131907:NS_03	GSE131907	80	93.14412089937338	Q4	0.23129618719561088	0.0	0.013758527312938421	0.3601142497059012	0.0	0.014819909741778093	0.022011612100876432	1.708502914693741	0.18419976065434077	0.22914368450815106
GSE131907:NS_04	GSE131907	80	89.34092758340114	Q4	0.1382473298749817	0.04546216807951551	0.06470923632275363	0.1579018824993507	0.007132757313872902	0.008032099437047602	0.06890567318531338	0.8191412285462519	0.311468652468765	0.40851961573149165
GSE131907:NS_06	GSE131907	80	60.24096385542169	Q1	0.026258775886112744	0.04074673509490849	0.03692428971751083	0.11284400769123955	0.0	0.0	0.051543967982223285	1.7318308843244226	0.591085735443966	0.09696122029536676
GSE131907:NS_07	GSE131907	80	90.407204385278	Q4	0.2987788897546622	0.11437171023185615	0.06641066088593055	0.21453769476077517	0.0	0.0	0.0856813711579181	0.48093557980343427	0.10024260262295019	0.2877712550142685
GSE131907:NS_12	GSE131907	22	86.33938100320171	Q3	0.5369648196328177	0.1914041298398258	0.2865646722182137	0.7587495852502456	0.0	0.0	0.06699052614015023	1.2556790596201663	0.05592384621403681	0.08898798288368562
GSE131907:NS_13	GSE131907	80	72.41124260355029	Q2	0.07642318295023202	0.13521266274858276	1.3152039861251286	0.087436385014842	0.06100375446783905	0.0	0.05541971348940167	0.5029726534032856	0.10071546368154785	0.47419575922671536
