gene	n_cohorts	n_patients_total	pooled_rho	ci95_lo	ci95_hi	p_RE	I2	tau2	stouffer_z	stouffer_p	fisher_p
TACSTD2	8	145	-0.10904058434581919	-0.3389994161709709	0.13321339722328804	0.3781806070505802	39.2793192254047	0.04537196893791276	-0.6064914566089684	0.5441884538189007	0.1342833677492333
CLDN4	8	145	-0.1372911334668688	-0.3061987153026538	0.039996853711804455	0.12856130634715893	0.0	0.0	-1.5327155600739908	0.12534595360938366	0.38100878361023416
