graph	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE131907_tumor_no_brain	0	31	31	0	1.0	0.0	0.04189359396696091		NK cells	1	31			False		
GSE131907_tumor_no_brain	1	31	30	0	0.967741935483871	0.0	0.06385118514299393		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	2	31	0	31	0.0	1.0	2.999258279800415	2.999258279800415	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	3	31	31	0	1.0	0.0	0.059937261044979095		T lymphocytes	4	31			False		
GSE131907_tumor_no_brain	4	31	31	0	1.0	0.0	0.11343379318714142		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	5	31	0	26	0.0	0.8387096774193549	0.0	0.0	Epithelial cells	4	31			False		
GSE131907_tumor_no_brain	6	31	0	31	0.0	1.0	2.9341137409210205	2.9341137409210205	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	7	31	0	0	0.0	0.0	0.04073135554790497		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	8	31	31	0	1.0	0.0	0.12744919955730438		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	9	31	31	0	1.0	0.0	0.044860005378723145		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	10	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	11	31	2	1	0.06451612903225806	0.03225806451612903	0.0	0.0	B lymphocytes	7	31	0.7500000000000002	0.0521814004570578	True	0.7019875193562681	0.769959264436903
GSE131907_tumor_no_brain	12	31	2	11	0.06451612903225806	0.3548387096774194	0.4830394685268402	0.9996480941772461	B lymphocytes	10	31	-0.4424242424242424	0.20042268671194213	True	0.8016432432432432	0.8172341259511722
GSE131907_tumor_no_brain	13	31	0	0	0.0	0.0	0.10956805944442749		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	14	31	0	7	0.0	0.22580645161290322	1.0258010625839233	1.3574206829071045	Epithelial cells	2	31			False		
GSE131907_tumor_no_brain	15	31	31	0	1.0	0.0	0.05255640670657158		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	16	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907_tumor_no_brain	17	31	0	31	0.0	1.0	1.763316035270691	1.763316035270691	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	18	31	31	0	1.0	0.0	0.061208389699459076		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	19	31	31	0	1.0	0.0	0.07936366647481918		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	20	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907_tumor_no_brain	21	31	0	31	0.0	1.0	2.8207945823669434	2.8207945823669434	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	22	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907_tumor_no_brain	23	31	0	0	0.0	0.0	0.014964921399950981		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	24	31	0	0	0.0	0.0	0.05145778879523277		MAST cells	1	31			False		
GSE131907_tumor_no_brain	25	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	26	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907_tumor_no_brain	27	31	0	0	0.0	0.0	0.039681077003479004		Myeloid cells	6	31	0.14285714285714288	0.7871720116618076	True	0.940135274213113	0.9363445121305675
GSE131907_tumor_no_brain	28	31	31	0	1.0	0.0	0.08668693155050278		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	29	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907_tumor_no_brain	30	31	0	31	0.0	1.0	1.5253794193267822	1.5253794193267822	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	31	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907_tumor_no_brain	32	31	0	0	0.0	0.0	0.019206088036298752		Myeloid cells	3	31			False		
GSE131907_tumor_no_brain	33	31	20	8	0.6451612903225806	0.25806451612903225	0.2840384542942047	0.8087873458862305	T lymphocytes	12	31	0.46153846153846156	0.13094806950717272	True	0.8016432432432432	0.8172341259511722
GSE131907_tumor_no_brain	34	31	0	31	0.0	1.0	1.157874584197998	1.157874584197998	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	35	31	0	31	0.0	1.0	1.5333067178726196	1.5333067178726196	Epithelial cells	7	31	0.42857142857142866	0.3373683110858243	True	0.8515227089114471	0.848075082201284
GSE131907_tumor_no_brain	36	31	0	0	0.0	0.0	0.0765925720334053		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	37	31	0	31	0.0	1.0	1.136783480644226	1.136783480644226	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	38	31	0	0	0.0	0.0	0.023814573884010315		B lymphocytes	4	31			False		
GSE131907_tumor_no_brain	39	31	0	0	0.0	0.0	0.017533982172608376		B lymphocytes	2	31			False		
GSE131907_tumor_no_brain	40	31	31	0	1.0	0.0	0.1199236661195755		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	41	31	0	27	0.0	0.8709677419354839	0.3470460772514343	0.398460328578949	Epithelial cells	7	31	-0.6071428571428572	0.14823116148116164	True	0.8016432432432432	0.8172341259511722
GSE131907_tumor_no_brain	42	31	31	0	1.0	0.0	0.04530369117856026		T lymphocytes	4	31			False		
GSE131907_tumor_no_brain	43	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907_tumor_no_brain	44	31	0	31	0.0	1.0	2.1041879653930664	2.1041879653930664	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	45	31	0	0	0.0	0.0	0.0323650948703289		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	46	31	31	0	1.0	0.0	0.0506061315536499		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	47	31	31	0	1.0	0.0	0.09617885202169418		NK cells	1	31			False		
GSE131907_tumor_no_brain	48	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907_tumor_no_brain	49	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	-0.5428571428571429	0.26570262390670546	True	0.8287009250773654	0.8266271402413851
GSE131907_tumor_no_brain	50	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907_tumor_no_brain	51	31	0	31	0.0	1.0	1.688293218612671	1.688293218612671	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	52	31	0	31	0.0	1.0	1.7592378854751587	1.7592378854751587	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	53	31	0	0	0.0	0.0	0.06150558218359947		Myeloid cells	2	31			False		
GSE131907_tumor_no_brain	54	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	55	31	0	31	0.0	1.0	1.7113901376724243	1.7113901376724243	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	56	31	0	31	0.0	1.0	0.5717256665229797	0.5717256665229797	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	57	31	0	0	0.0	0.0	0.22431859374046326		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	58	31	31	0	1.0	0.0	0.16515371203422546		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	59	31	0	0	0.0	0.0	0.17289285361766815		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	60	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	61	31	31	0	1.0	0.0	0.0		T lymphocytes	6	31	0.2571428571428572	0.6227871720116619	True	0.936413168397695	0.9363445121305675
GSE131907_tumor_no_brain	62	31	31	0	1.0	0.0	0.0		NK cells	4	31			False		
GSE131907_tumor_no_brain	63	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	64	31	2	28	0.06451612903225806	0.9032258064516129	2.085355281829834	2.308786153793335	Epithelial cells	3	31			False		
GSE131907_tumor_no_brain	65	31	0	0	0.0	0.0	0.0		MAST cells	4	31			False		
GSE131907_tumor_no_brain	66	31	31	0	1.0	0.0	0.053051095455884933		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	67	31	0	31	0.0	1.0	1.2534208297729492	1.2534208297729492	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	68	31	0	31	0.0	1.0	0.6855013966560364	0.6855013966560364	Epithelial cells	6	31	-0.6	0.208	True	0.8016432432432432	0.8172341259511722
GSE131907_tumor_no_brain	69	31	0	0	0.0	0.0	0.0		Myeloid cells	9	31	0.08333333333333334	0.831214097710308	True	0.940135274213113	0.9363445121305675
GSE131907_tumor_no_brain	70	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907_tumor_no_brain	71	31	31	0	1.0	0.0	0.0		T lymphocytes	5	31	0.39999999999999997	0.5046315754686912	True	0.9178630441560633	0.9268039996051419
GSE131907_tumor_no_brain	72	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	73	31	31	0	1.0	0.0	0.11382055282592773		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	74	31	0	0	0.0	0.0	0.08249597251415253		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	75	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	76	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907_tumor_no_brain	77	31	0	0	0.0	0.0	0.06437023729085922		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	78	31	31	0	1.0	0.0	0.0		T lymphocytes	5	31	0.7	0.1881204043741873	True	0.8016432432432432	0.8172341259511722
GSE131907_tumor_no_brain	79	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	80	31	0	31	0.0	1.0	1.7167929410934448	1.7167929410934448	Epithelial cells	2	31			False		
GSE131907_tumor_no_brain	81	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	0.6	0.28475697986529386	True	0.8287009250773654	0.8266271402413851
GSE131907_tumor_no_brain	82	31	31	0	1.0	0.0	0.05044175684452057		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	83	31	31	0	1.0	0.0	0.12268346548080444		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	84	31	0	0	0.0	0.0	0.07069586217403412		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	85	31	31	0	1.0	0.0	0.050899360328912735		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	86	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907_tumor_no_brain	87	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	88	31	0	31	0.0	1.0	1.1545699834823608	1.1545699834823608	Epithelial cells	2	31			False		
GSE131907_tumor_no_brain	89	31	31	0	1.0	0.0	0.10628142207860947		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	90	31	31	0	1.0	0.0	0.04673842713236809		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	91	31	0	0	0.0	0.0	0.0207230094820261		Myeloid cells	5	31	0.3	0.623837664781073	True	0.936413168397695	0.9363445121305675
GSE131907_tumor_no_brain	92	31	31	0	1.0	0.0	0.10600815713405609		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	93	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	94	31	0	0	0.0	0.0	0.09566385298967361		Myeloid cells	2	31			False		
GSE131907_tumor_no_brain	95	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907_tumor_no_brain	96	31	31	0	1.0	0.0	0.07539337873458862		T lymphocytes	4	31			False		
GSE131907_tumor_no_brain	97	31	0	0	0.0	0.0	0.09901423752307892		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	98	31	31	0	1.0	0.0	0.08294382691383362		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	99	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	100	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907_tumor_no_brain	101	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907_tumor_no_brain	102	31	0	31	0.0	1.0	0.7074259519577026	0.7074259519577026	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	103	31	31	0	1.0	0.0	0.0		T lymphocytes	7	31	-0.4642857142857144	0.29393410760025196	True	0.8316468996784906	0.8275148919925439
GSE131907_tumor_no_brain	104	31	31	0	1.0	0.0	0.04351873695850372		NK cells	2	31			False		
GSE131907_tumor_no_brain	105	31	31	0	1.0	0.0	0.04153463616967201		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	106	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907_tumor_no_brain	107	31	0	0	0.0	0.0	0.07295490056276321		Myeloid cells	3	31			False		
GSE131907_tumor_no_brain	108	31	31	0	1.0	0.0	0.12235459685325623		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	109	31	0	0	0.0	0.0	0.04343710467219353		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	110	31	0	0	0.0	0.0	0.032629720866680145		Myeloid cells	4	31			False		
GSE131907_tumor_no_brain	111	31	31	0	1.0	0.0	0.10872504115104675		T lymphocytes	2	31			False		
GSE131907_tumor_no_brain	112	31	0	0	0.0	0.0	0.05949937179684639		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	113	31	0	0	0.0	0.0	0.05082077160477638		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	114	31	31	0	1.0	0.0	0.10911417007446289		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	115	31	31	0	1.0	0.0	0.05117674544453621		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	116	31	31	0	1.0	0.0	0.18921853601932526		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	117	31	0	31	0.0	1.0	2.212536573410034	2.212536573410034	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	118	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	119	31	31	0	1.0	0.0	0.023567499592900276		T lymphocytes	5	31	0.39999999999999997	0.5046315754686912	True	0.9178630441560633	0.9268039996051419
GSE131907_tumor_no_brain	120	31	0	0	0.0	0.0	0.048971690237522125		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	121	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	122	31	31	0	1.0	0.0	0.05618986859917641		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	123	31	0	0	0.0	0.0	0.1096225380897522		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	124	31	0	0	0.0	0.0	0.12450774759054184		Myeloid cells	5	31	-0.3	0.623837664781073	True	0.936413168397695	0.9363445121305675
GSE131907_tumor_no_brain	125	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	126	31	0	0	0.0	0.0	0.07506562769412994		Myeloid cells	8	31	-0.1666666666666667	0.693238811728395	True	0.940135274213113	0.9363445121305675
GSE131907_tumor_no_brain	127	31	31	0	1.0	0.0	0.08348346501588821		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	128	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	129	31	0	31	0.0	1.0	0.5952014923095703	0.5952014923095703	Epithelial cells	3	31			False		
GSE131907_tumor_no_brain	130	31	31	0	1.0	0.0	0.1199236661195755		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	131	31	31	0	1.0	0.0	0.0		T lymphocytes	5	31	-0.49999999999999994	0.3910022189557703	True	0.8515227089114471	0.848075082201284
GSE131907_tumor_no_brain	132	31	0	31	0.0	1.0	1.6921536922454834	1.6921536922454834	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	133	31	0	31	0.0	1.0	1.9169694185256958	1.9169694185256958	Epithelial cells	2	31			False		
GSE131907_tumor_no_brain	134	31	1	30	0.03225806451612903	0.967741935483871	0.0	0.0	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	135	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	136	31	31	0	1.0	0.0	0.10003158450126648		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	137	31	0	0	0.0	0.0	0.096915103495121		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	138	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907_tumor_no_brain	139	31	0	0	0.0	0.0	0.06163182854652405		Myeloid cells	8	31	0.8333333333333335	0.010175540123456752	True	0.5580892390788204	0.5551076418927736
GSE131907_tumor_no_brain	140	31	0	0	0.0	0.0	0.07454246282577515		Myeloid cells	6	31	0.7142857142857143	0.11078717201166179	True	0.8016432432432432	0.8172341259511722
GSE131907_tumor_no_brain	141	31	0	31	0.0	1.0	1.5917350053787231	1.5917350053787231	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	142	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907_tumor_no_brain	143	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907_tumor_no_brain	144	31	31	0	1.0	0.0	0.0		NK cells	3	31			False		
GSE131907_tumor_no_brain	145	31	0	0	0.0	0.0	0.04584890976548195		Myeloid cells	7	31	0.5714285714285715	0.18020198891152767	True	0.8016432432432432	0.8172341259511722
GSE131907_tumor_no_brain	146	31	31	0	1.0	0.0	0.045957714319229126		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	147	31	31	0	1.0	0.0	0.08169223368167877		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	148	31	31	0	1.0	0.0	0.0		T lymphocytes	6	31	0.3142857142857143	0.5440932944606415	True	0.936413168397695	0.9363445121305675
GSE131907_tumor_no_brain	149	31	0	31	0.0	1.0	1.80716872215271	1.80716872215271	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	150	31	0	0	0.0	0.0	0.162959486246109		Myeloid cells	3	31			False		
GSE131907_tumor_no_brain	151	31	0	0	0.0	0.0	0.09017959982156754		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	152	31	0	31	0.0	1.0	2.1191964149475098	2.1191964149475098	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	153	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	154	31	2	1	0.06451612903225806	0.03225806451612903	0.15144145488739014	1.0423498153686523	B lymphocytes	7	31	-0.7857142857142859	0.03623846267982715	True	0.6058243268872636	0.6512529401602589
GSE131907_tumor_no_brain	155	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907_tumor_no_brain	156	31	31	0	1.0	0.0	0.0		T lymphocytes	6	31	-0.3714285714285715	0.4684781341107872	True	0.9151367386876472	0.9223383337135242
GSE131907_tumor_no_brain	157	31	0	0	0.0	0.0	0.05882938951253891		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	158	31	31	0	1.0	0.0	0.05354613810777664		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	159	31	0	31	0.0	1.0	2.6414403915405273	2.6414403915405273	Epithelial cells	2	31			False		
GSE131907_tumor_no_brain	160	31	0	0	0.0	0.0	0.09901423752307892		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	161	31	0	0	0.0	0.0	0.10972242802381516		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	162	31	0	31	0.0	1.0	1.2527906894683838	1.2527906894683838	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	163	31	0	0	0.0	0.0	0.03150179982185364		Myeloid cells	4	31			False		
GSE131907_tumor_no_brain	164	31	0	8	0.0	0.25806451612903225	0.9454284906387329	1.0779985189437866	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	165	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907_tumor_no_brain	166	31	0	0	0.0	0.0	0.20458559691905975		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	167	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907_tumor_no_brain	168	31	31	0	1.0	0.0	0.04153463616967201		T lymphocytes	2	31			False		
GSE131907_tumor_no_brain	169	31	31	0	1.0	0.0	0.05152863636612892		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	170	31	0	31	0.0	1.0	0.3125614821910858	0.3125614821910858	Epithelial cells	5	31	-0.49999999999999994	0.3910022189557703	True	0.8515227089114471	0.848075082201284
GSE131907_tumor_no_brain	171	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	172	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907_tumor_no_brain	173	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907_tumor_no_brain	174	31	0	31	0.0	1.0	1.5146570205688477	1.5146570205688477	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	175	31	31	0	1.0	0.0	0.16933879256248474		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	176	31	0	0	0.0	0.0	0.035822100937366486		Myeloid cells	2	31			False		
GSE131907_tumor_no_brain	177	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	178	31	0	31	0.0	1.0	1.3423988819122314	1.3423988819122314	Epithelial cells	8	31	0.880952380952381	0.0038503204637324005	True	0.31142963159289594	0.2900561115582314
GSE131907_tumor_no_brain	179	31	0	21	0.0	0.6774193548387096	0.7940210103988647	1.172126293182373	Epithelial cells	9	31	-0.45	0.22421610749233675	True	0.8287009250773654	0.8266271402413851
GSE131907_tumor_no_brain	180	31	0	0	0.0	0.0	0.13421499729156494		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	181	31	0	31	0.0	1.0	1.6493756771087646	1.6493756771087646	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	182	31	0	0	0.0	0.0	0.0		MAST cells	2	31			False		
GSE131907_tumor_no_brain	183	31	0	0	0.0	0.0	0.28509342670440674		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	184	31	0	31	0.0	1.0	2.100205659866333	2.100205659866333	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	185	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	186	31	0	31	0.0	1.0	1.1836702823638916	1.1836702823638916	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	187	31	3	28	0.0967741935483871	0.9032258064516129	1.8265345096588135	2.0222346782684326	Epithelial cells	3	31			False		
GSE131907_tumor_no_brain	188	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907_tumor_no_brain	189	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	190	31	0	0	0.0	0.0	0.05745185539126396		B lymphocytes	1	31			False		
GSE131907_tumor_no_brain	191	31	0	31	0.0	1.0	1.0418498516082764	1.0418498516082764	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	192	31	0	31	0.0	1.0	1.9758470058441162	1.9758470058441162	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	193	31	0	31	0.0	1.0	1.3540188074111938	1.3540188074111938	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	194	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907_tumor_no_brain	195	31	0	0	0.0	0.0	0.029711272567510605		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	196	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	197	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	198	31	31	0	1.0	0.0	0.04158373549580574		T lymphocytes	2	31			False		
GSE131907_tumor_no_brain	199	31	0	0	0.0	0.0	0.2433149367570877		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	200	31	0	0	0.0	0.0	0.08097062259912491		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	201	31	0	0	0.0	0.0	0.03560468927025795		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	202	31	0	0	0.0	0.0	0.041877638548612595		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	203	31	0	1	0.0	0.03225806451612903	0.15805594623088837	2.59462571144104	Myeloid cells	4	31			False		
GSE131907_tumor_no_brain	204	31	31	0	1.0	0.0	0.0		T lymphocytes	6	31	-0.028571428571428574	0.9571545189504373	True	0.9794727011812718	0.981762124322228
GSE131907_tumor_no_brain	205	31	0	31	0.0	1.0	0.0	0.0	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	206	31	0	0	0.0	0.0	0.038307126611471176		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	207	31	0	31	0.0	1.0	1.7939913272857666	1.7939913272857666	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	208	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907_tumor_no_brain	209	31	0	0	0.0	0.0	0.05174741894006729		Myeloid cells	5	31	-0.3	0.623837664781073	True	0.936413168397695	0.9363445121305675
GSE131907_tumor_no_brain	210	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	211	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907_tumor_no_brain	212	31	0	0	0.0	0.0	0.16797523200511932		Myeloid cells	1	31			False		
GSE131907_tumor_no_brain	213	31	0	31	0.0	1.0	1.6991630792617798	1.6991630792617798	Epithelial cells	2	31			False		
GSE131907_tumor_no_brain	214	31	3	27	0.0967741935483871	0.8709677419354839	1.6910215616226196	1.887120246887207	Epithelial cells	5	31	0.3	0.623837664781073	True	0.936413168397695	0.9363445121305675
GSE131907_tumor_no_brain	215	31	31	0	1.0	0.0	0.2784040868282318		T lymphocytes	2	31			False		
GSE131907_tumor_no_brain	216	31	31	0	1.0	0.0	0.04162679985165596		NK cells	1	31			False		
GSE131907_tumor_no_brain	217	31	0	0	0.0	0.0	0.09141670912504196		Myeloid cells	3	31			False		
GSE131907_tumor_no_brain	218	31	31	0	1.0	0.0	0.05255640670657158		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	219	31	31	0	1.0	0.0	0.12401799112558365		T lymphocytes	1	31			False		
GSE131907_tumor_no_brain	220	31	0	0	0.0	0.0	0.028563179075717926		B lymphocytes	2	31			False		
GSE131907_tumor_no_brain	221	31	0	31	0.0	1.0	2.626405715942383	2.626405715942383	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	222	31	0	31	0.0	1.0	1.5083081722259521	1.5083081722259521	Epithelial cells	2	31			False		
GSE131907_tumor_no_brain	223	31	0	31	0.0	1.0	1.9804227352142334	1.9804227352142334	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	224	31	0	0	0.0	0.0	0.1567632555961609		Myeloid cells	4	31			False		
GSE131907_tumor_no_brain	225	31	0	31	0.0	1.0	1.6399856805801392	1.6399856805801392	Epithelial cells	1	31			False		
GSE131907_tumor_no_brain	226	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	-0.4285714285714286	0.3965014577259473	True	0.8515227089114471	0.848075082201284
GSE131907_tumor_no_brain	227	31	0	0	0.0	0.0	0.028459589928388596		Myeloid cells	7	31	0.6071428571428572	0.14823116148116164	True	0.8016432432432432	0.8172341259511722
