nhood	n_samples_present	n_samples_A	n_samples_B	n_cells	mean_prop_A	mean_prop_B	logFC_B_minus_A	t	p	testable	BH_FDR	SpatialFDR
0	1	1	0	31	0.0018096906012842965	0.0				False		
1	1	0	1	31	0.0	0.0007748062984253936				False		
2	1	0	1	31	0.0	0.000600426108851443				False		
3	3	1	2	31	0.00016214025131738955	0.0006270216714878183				False		
4	1	1	0	31	0.0009471432936144211	0.0				False		
5	4	3	1	31	0.0011988065537022242	3.463803255975061e-05				False		
6	1	0	1	31	0.0	0.000600426108851443				False		
7	1	0	1	31	0.0	0.0009794628751974724				False		
8	1	0	1	31	0.0	0.0009591584158415841				False		
9	3	1	2	31	0.00099241097489784	0.0005104880644960495				False		
10	1	0	1	31	0.0	0.0008862206975414523				False		
11	6	2	4	31	8.247592926144073e-05	0.0007164651414429248	3.1186967046523666	1.6706604989711678	0.12773144050676957	True	0.7356975534168099	0.7281961934068889
12	9	6	3	31	0.0008091534833167612	0.00014883829049529098	-2.4425885615877796	-1.5670093206568037	0.1482136139391255	True	0.7356975534168099	0.7281961934068889
13	1	0	1	31	0.0	0.0009794628751974724				False		
14	2	0	2	31	0.0	0.0007343870979417572				False		
15	1	1	0	31	0.0006282934738548845	0.0				False		
16	2	1	1	31	0.000845785170566676	2.8208744710860367e-05				False		
17	1	0	1	31	0.0	0.0007748062984253936				False		
18	1	0	1	31	0.0	0.000600426108851443				False		
19	3	1	2	31	3.676470588235294e-05	0.001371363889366551				False		
20	4	2	2	31	0.0006007495082195312	0.00021031978867380304	-1.5141343859205456	-0.8366332485103002	0.42052551505410374	True	0.7356975534168099	0.7281961934068889
21	1	0	1	31	0.0	0.000600426108851443				False		
22	2	1	1	31	0.000845785170566676	2.8208744710860367e-05				False		
23	1	1	0	31	0.001000645577792124	0.0				False		
24	1	0	1	31	0.0	0.000758317025440313				False		
25	3	1	2	31	5.837711617046118e-05	0.0013585860850367805				False		
26	0	0	0	31	0.0	0.0				False		
27	5	1	4	31	0.00033131943091015397	0.0003765277056526533				False		
28	1	1	0	31	0.0013484123531970421	0.0				False		
29	4	0	4	31	0.0	0.0007930429519242499				False		
30	1	1	0	31	0.0009471432936144211	0.0				False		
31	1	1	0	31	0.0013484123531970421	0.0				False		
32	3	2	1	31	9.756730012637403e-05	0.0005888465535157603				False		
33	11	5	6	31	0.0004472149038730033	0.0005293517686759724	0.24325347754406046	0.260991677132954	0.7973042175278008	True	0.8979200461259554	0.887738296525475
34	1	1	0	31	0.0009471432936144211	0.0				False		
35	7	4	3	31	0.00030666068923886373	0.0006169206163615031	1.008417960269771	0.7426327146219202	0.47174847487497973	True	0.7356975534168099	0.7281961934068889
36	1	0	1	31	0.0	0.0006721595836947094				False		
37	1	1	0	31	0.0009471432936144211	0.0				False		
38	3	1	2	31	1.9489378288832587e-05	9.105552198147134e-05				False		
39	1	0	1	31	0.0	0.0008462623413258111				False		
40	1	0	1	31	0.0	0.0006721595836947094				False		
41	7	6	1	31	0.0020429327752283684	1.936858415649816e-05				False		
42	3	1	2	31	0.00011693626973299552	0.0007016815323592018				False		
43	2	0	2	31	0.0	0.0005238748231664042				False		
44	1	0	1	31	0.0	0.000600426108851443				False		
45	1	0	1	31	0.0	0.000758317025440313				False		
46	1	1	0	31	0.0008014477766287488	0.0				False		
47	1	1	0	31	0.002818181818181818	0.0				False		
48	1	1	0	31	0.0008014477766287488	0.0				False		
49	5	2	3	31	0.0003506267718069134	0.00030370009507037655	-0.20728243835265125	-0.15276603387006285	0.8804543018114723	True	0.9394702604473862	0.9338507800247327
50	1	1	0	31	0.000565191970376145	0.0				False		
51	1	0	1	31	0.0	0.0008862206975414523				False		
52	1	0	1	31	0.0	0.000600426108851443				False		
53	2	1	1	31	0.0008554842652001222	8.576329331046312e-05				False		
54	1	1	0	31	0.0013484123531970421	0.0				False		
55	1	0	1	31	0.0	0.0009591584158415841				False		
56	1	1	0	31	0.0008014477766287488	0.0				False		
57	1	0	1	31	0.0	0.0009591584158415841				False		
58	1	0	1	31	0.0	0.0007748062984253936				False		
59	1	0	1	31	0.0	0.0008862206975414523				False		
60	1	1	0	31	0.0008739780095855653	0.0				False		
61	5	2	3	31	0.0004764485396620387	0.0001983564515691361	-1.2641826268537582	-0.5957841657146491	0.5637098090604723	True	0.7566334814435731	0.7455019642496892
62	4	2	2	31	0.000524530338707956	0.00030635524956710674	-0.7758010602335315	-0.418319789962828	0.6822967294587869	True	0.842221787110448	0.8328519860906543
63	1	1	0	31	0.0006282934738548845	0.0				False		
64	3	1	2	31	1.9489378288832587e-05	0.0006371520301609907				False		
65	3	0	3	31	0.0	0.0003003107881431093				False		
66	1	1	0	31	0.0009471432936144211	0.0				False		
67	1	1	0	31	0.0008014477766287488	0.0				False		
68	6	5	1	31	0.0018863484545476599	2.168256721595837e-05				False		
69	9	4	5	31	0.0003017627125036771	0.0006951628453788682	1.20390937165371	0.8073944632441027	0.4370697233393607	True	0.7356975534168099	0.7281961934068889
70	1	1	0	31	0.002818181818181818	0.0				False		
71	4	1	3	31	2.0267531414673694e-05	0.0008182926630002141				False		
72	2	0	2	31	0.0	0.0008877302708557354				False		
73	1	1	0	31	0.0009471432936144211	0.0				False		
74	1	0	1	31	0.0	0.0009591584158415841				False		
75	1	1	0	31	0.0008739780095855653	0.0				False		
76	3	1	2	31	2.0267531414673694e-05	0.0008530922382959848				False		
77	1	1	0	31	0.001000645577792124	0.0				False		
78	5	1	4	31	4.053506282934739e-05	0.0011254457474956978				False		
79	1	0	1	31	0.0	0.00019569471624266143				False		
80	1	0	1	31	0.0	2.8208744710860367e-05				False		
81	4	1	3	31	1.9489378288832587e-05	0.0007374082080917351				False		
82	1	0	1	31	0.0	0.0008862206975414523				False		
83	1	0	1	31	0.0	0.0007748062984253936				False		
84	1	1	0	31	0.0008014477766287488	0.0				False		
85	1	0	1	31	0.0	0.0009794628751974724				False		
86	1	1	0	31	0.000565191970376145	0.0				False		
87	2	1	1	31	0.0007893994925288977	2.8208744710860367e-05				False		
88	2	0	2	31	0.0	0.0009475864059386764				False		
89	1	0	1	31	0.0	0.0007748062984253936				False		
90	1	1	0	31	0.0018096906012842965	0.0				False		
91	5	1	4	31	2.0267531414673694e-05	0.0005199411575432796				False		
92	1	1	0	31	0.0009471432936144211	0.0				False		
93	3	0	3	31	0.0	0.0007914472158289194				False		
94	2	1	1	31	0.0009165902841429881	2.858776443682104e-05				False		
95	2	0	2	31	0.0	0.00032709246205083533				False		
96	4	1	3	31	2.0267531414673694e-05	0.0012881863057224163				False		
97	1	1	0	31	0.0018096906012842965	0.0				False		
98	1	1	0	31	0.0006041707269538101	0.0				False		
99	1	0	1	31	0.0	0.0009794628751974724				False		
100	3	1	2	31	2.0267531414673694e-05	0.000918430608881895				False		
101	1	0	1	31	0.0	0.000796674748874264				False		
102	1	1	0	31	0.0008014477766287488	0.0				False		
103	6	2	4	31	0.00038960552838457856	0.00028933120218259747	-0.4292794004840612	-0.31283508036930835	0.7591839363628525	True	0.8761329421053695	0.8631675461011304
104	2	1	1	31	5.837711617046118e-05	0.001422475106685633				False		
105	0	0	0	31	0.0	0.0				False		
106	2	1	1	31	0.0017513134851138354	2.8208744710860367e-05				False		
107	2	0	2	31	0.0	0.00012443684577877057				False		
108	1	0	1	31	0.0	0.0006721595836947094				False		
109	1	0	1	31	0.0	0.0009794628751974724				False		
110	3	1	2	31	0.0004482557006431495	0.0001697250345411845				False		
111	2	0	2	31	0.0	0.0007726786502982865				False		
