accession	sample	arm	Tacstd2	Cldn4	Cldn3	Cldn6	Cldn7	Cdh1	F11r	Ocln	TJ7	cohort
GSE137396	KL80-Kras-Lkb1-NA	KL	12.92851837525789	11.476239906323851	14.021587298124501	9.702172685365548	12.64047085939995	15.199328900983023	13.430974192850973	11.699570284471687	12.595763446788505	
GSE137396	KL84-Kras-Lkb1-NA	KL	12.961630562578824	13.532964631698826	13.2428763671664	12.361669679492774	13.71166993078505	16.22684432880349	13.882168641436836	11.866890210092343	13.546440541353673	
GSE137396	KL5739-Kras-Lkb1-NA	KL	10.84313591111135	15.501899368693211	12.653964643249013	13.69924709450952	13.379108675951123	16.042900302894708	14.019765017420234	11.61241147935572	13.844185226010506	
GSE137396	KL6426-Kras-Lkb1-NA	KL	12.4893462407191	12.098690096673593	13.630153343328624	10.78135971352466	12.620907897509602	15.322419362310935	13.338040169957837	11.546895424255657	12.762638001080129	
GSE137396	KP_411-Kras-Trp53-Vehi	KP	11.879200317947392	12.483563888125094	13.743361806865865	10.426264754702098	12.646783196916598	14.860648728946806	13.620902538070341	12.399812872355936	12.883048255140393	
GSE137396	KP_414-Kras-Trp53-Vehi	KP	11.17617314910749	12.49360530705712	13.328394438352458	10.813781191217037	12.53867358937799	14.987529282777706	13.86969262514399	11.87920338180406	12.844411402247193	
GSE137396	KPp3558-8-Kras-Trp53-Vehi	KP	12.032045726930809	12.679700005769249	13.963437998346286	11.16427843830117	12.596188684374441	15.20556542095965	13.556506377985023	12.120241117893219	13.04084543480415	
GSE137396	KPp3910-14-Kras-Trp53-Vehi	KP	11.277287400130357	13.565697126849214	13.467860240707878	12.573883830656468	13.247778683350008	15.14966606603944	13.401679885922954	12.266785955185432	13.381907398387343	
GSE137396	KPp4006-9-Kras-Trp53-Vehi	KP	10.311748315004959	12.328674927327947	13.140030892054494	11.12023787734196	12.067435974207669	15.09279990795325	12.774991920926531	12.26297482064067	12.683878045778929	
GSE164758	KL25	KL	6.579331024508092	3.6835841779501113	8.662775171937776	0.2215677885384093	6.6995099900932615	7.003557264188697	6.4016816589619	3.958007433164782	5.232954783547848	
GSE164758	KL26	KL	6.357164888162339	2.9180045185978747	8.346961320253655	0.11503324294624008	6.419353486546507	7.011585088882245	6.315530003090278	3.957914598632985	5.012054608421397	
GSE164758	KL27	KL	6.210544721955508	3.3923174227787602	8.521282422911574	0.03843618165610792	6.350125917488708	6.973737540247383	6.43704459345534	3.9130329999521414	5.089425296927145	
GSE164758	KL28	KL	6.574101508089389	3.483106344967175	8.501801365822146	0.32768736417604716	6.535850784407073	7.064236183444716	6.461332100693941	3.9924058990316507	5.195202863220393	
GSE164758	KL29	KL	6.374500492788668	2.2854022188622483	8.246313069955153	0.07997537672059589	6.2354398706182605	6.815780342582239	6.230587311879892	3.8086939458592624	4.814598876639664	
GSE164758	KL30	KL	6.985466275188442	4.564500115654514	8.446797966038817	0.11503324294624008	6.783364976925956	7.004737327738082	6.59536938622648	4.23258401565135	5.391769575883062	
GSE164758	KL32	KL	6.782343034049531	4.741197298571427	8.268443751001419	0.12300395405481979	6.474728057227736	6.910744652337136	6.377245241430607	3.838850946165649	5.247744842969828	
GSE164758	KL34	KL	6.260834874257272	4.4664313543799095	8.655863408015039	0.20037879798402625	6.421610434978677	6.792412899679676	6.436594956009154	3.845188935340077	5.259782969483794	
GSE164758	KL35	KL	6.344757496478669	4.124410855970138	8.438529898574293	0.11236652307256315	6.309430878103395	6.889437036627923	6.411494039953158	3.747817028911667	5.147640894459021	
GSE164758	KP109_LJE3	KP	5.722711917442323	4.153805336079036	5.231662803440479	0.4092551466848378	5.474825382086335	7.000890138682562	6.8847322211492585	4.843029099032486	4.8568857324507135	
GSE164758	KP115_LJE4	KP	5.887842043994641	4.262959263510233	4.873714784699587	3.653862565326176	5.406876760030393	6.7310610201360905	6.812215819662182	4.789311925645093	5.21857173414425	
GSE164758	KP116_LJE5	KP	6.147835807034755	3.5108353615299506	4.459956139654124	4.916333323242087	5.380452406728162	7.010231564167467	7.088279430091839	4.619765130774006	5.283693336598233	
GSE164758	KP119_LJE6	KP	4.913416033285306	4.014087441064139	4.60454581636871	2.7691369830431727	4.76966596594093	6.997360159413211	6.8522111294536385	5.349082146391089	5.050869948810699	
GSE164758	KP137_LJE7	KP	6.008831960025742	3.5531147081152272	4.508111681193465	1.372952097911829	5.010600833226506	6.878357510336936	6.768581342173613	5.034215715337913	4.732276269756499	
GSE164758	KP138_LJE8	KP	5.7924389300646375	4.106683323579771	4.044306680645684	2.2606279081266987	5.245913928981273	7.499965442491825	7.029375580705399	5.61538686862067	5.114608533307331	
GSE164758	KP96_LJE1	KP	5.653690628286637	4.27135096956878	4.300782673316443	3.6330824103279293	5.151128194345917	7.506311548630198	6.943558029139468	4.618121167502154	5.203476427547271	
GSE164758	KP97_LJE2	KP	4.981213342970905	4.884988577651235	4.866413481123453	3.3015876466031866	5.632675370350774	7.674192268145683	7.142321530534023	5.194126460861293	5.528043619324236	
GSE164758	KPL6	KPL	7.044896789139872	5.41997702674268	8.321648545640983	1.8682916687727975	6.20812703637375	7.118068964697161	6.1994564151344225	4.304657056185959	5.634318101935394	
GSE164758	KPL7	KPL	7.1141587687205465	5.165590411178421	8.457524525765724	2.6491555626486485	6.74789757015612	7.12902536982563	6.572616864155331	4.277166492337008	5.856996685152412	
GSE164758	KPL12	KPL	6.501773505922738	4.333853043367071	7.718060176879505	0.8098259960974511	6.0150693217176485	6.789911793429321	6.239741717680673	4.300782673316443	5.172463531784016	
GSE164758	KPL37	KPL	7.038370331730683	6.34796677683461	7.819527687584718	3.898498604001677	6.4212232992251375	7.251728559077795	6.554665588734696	4.477677327565307	6.110183977574849	
GSE164758	KPL38	KPL	6.180625284925696	5.225814759638595	8.563001738422134	0.0	6.673457489707619	7.00392824532451	6.697342925737232	4.292855354240024	5.493771501867159	
GSE164758	KPL42	KPL	6.933796861720687	5.292965754717654	8.527969549547327	0.5801454844233804	6.714218037498865	7.1438423541965985	6.623193806071473	4.39780296186249	5.611448278331113	
GSE164758	KPL43	KPL	6.770115448954491	5.878504654048311	8.849173625613684	0.9297909977185974	7.118245505305374	7.347089809702756	6.895544989253388	4.5687009903894555	5.941007224575939	
GSE164758	KPL44	KPL	6.307938478755576	5.107771549894478	7.580137945236452	0.28451413324424535	6.2787282129389395	6.7974669920591575	6.234961094839504	3.9641213419359587	5.178243038592676	
GSE164758	KPL1	KPL	7.055781326463972	6.316797415137782	7.964063566421412	6.173267377708613	7.0774673342434715	7.505486067430459	6.755568614016243	4.567362908889674	6.622859040549664	
GSE164758	KPL2	KPL	6.765468444515915	5.297044644599619	7.450815346913729	3.6586685018546548	6.9762834328579295	7.297484915710575	6.330719726191511	4.094827217176671	5.87226339790067	
GSE164758	KPL5	KPL	5.9116196849791685	5.004456447764124	7.655044078098519	4.191009848587294	6.894320614662489	7.443167344953436	6.574298335925029	4.5963985031147345	6.051242167586518	
GSE164758	KPL8	KPL	6.942854612858106	6.0850421757918465	7.296191236787415	6.595816918555854	7.215338847736361	8.178271448251182	6.876688831904565	5.1034976397033365	6.76440672839008	
GSE164758	KPL9	KPL	6.775050541483175	5.8955692238061115	7.644195183279157	5.195308222920236	6.610449080337304	7.585668647323556	6.784346932105794	4.745990220303262	6.351646787153632	
GSE164758	KPL39	KPL	5.481331236472652	7.962016821084736	6.932864335305521	7.783135757849439	6.836113491315094	7.452471888437435	6.4916126271165355	4.067208459784438	6.789346197270457	
GSE164758	KPL41	KPL	5.582465681215088	6.006140907920249	6.968574642065983	6.121802864339394	7.3529703382459335	7.816746886686604	6.840727577851494	4.481944702733267	6.512701131406132	
GSE244452	KL1	KL	11.287865297149311	11.985395957441005	11.709465088986772	11.379293037348043	11.415348919543613			9.549766782014038	11.207853957066693	
GSE244452	KL2	KL	10.24127057645096	12.405820656735632	11.388980746239536	12.234612231875515	11.313282411623213			9.258098259214542	11.320158861137688	
GSE244452	KL3	KL	10.047504485244005	12.31848085911575	11.429667361136703	12.492596080932536	11.438182063839813			9.375801436953202	11.4109455603956	
GSE244452	KP1	KP	2.7687393745938342	2.2859193233556607	0.0	2.9605688681665856	5.2414246528158674			3.418442180618627	2.781271004991348	
GSE244452	KP2	KP	3.382648422933412	4.872316172533853	2.5147363160405267	0.0	5.409099007959199			5.202945909359141	3.599819481178544	
GSE244452	KP3	KP	3.742431403934919	2.6229248815861026	1.0228970860596112	0.0	5.1315831412966			4.950835319377092	2.7456480856638814	
GSE274352	KL2_empty2	KL	4.960550497780822	8.996011635460038	10.223416075700912	2.6958657751453403	9.826301914881938	12.013272507666635	11.15855932301556	6.892483753735804	8.829415855086603	
GSE274352	KL1_empty2	KL	5.222837531643305	9.708965960580574	10.779757522046765	1.7099757932945985	10.390547584933472	11.986147264471287	11.051637756013644	7.290953335010454	8.988283602335828	
GSE274352	KL3_empty	KL	5.719601891709659	9.997526095481485	10.644206652668878	11.227599743987716	10.580030831751662	11.842929753167018	11.28056697100311	6.971436399688822	10.363470921106956	
GSE274352	KP2_empty2	KP	7.226203497035499	10.819481261055888	10.461013678334629	10.300142628922291	9.73562819611992	12.38908516748182	10.817151237248062	6.878353559321392	10.200122246926286	
GSE274352	KP3_empty2	KP	6.8681706698031695	9.472028010975052	9.84992234801997	9.872014915881726	9.646221038961247	11.992482968370734	10.568033025652293	6.417738536969252	9.688348692118609	
GSE274352	KP1_empty	KP	6.436135036779909	8.998651099225615	9.509818143825884	9.93923420396544	8.788040462695772	12.684618141774786	10.503834550132968	5.817163207457395	9.463051401296838	
GSE274351	KL1_S16_L00	KL	5.501120634275387	3.2203299548795554	6.844360543221246	0.0	6.320665184122514	6.283551423174307	6.819157223674968	0.0	4.212580618438941	
GSE274351	KL2_S17_L00	KL	3.4594316186372973	2.599317793698226	6.43512849755131	0.0	6.436794812175093	6.944975542925487	6.733896605247495	1.4436066514756145	4.370531414724747	
GSE274351	KL3_S29_L00	KL	2.6182386555954547	0.0	7.249634957310189	0.0	7.856798993561836	7.3957483281790335	7.167117030227439	0.0	4.238471329896927	
GSE274351	KL4_S30_L00	KL	0.2016338611696504	5.304876050044889	8.029176777187079	0.0	5.223036337901875	6.288727679514566	4.072105800480419	0.0	4.131131806446975	
GSE274351	KL5_S31_L00	KL	0.918386234446348	0.0	3.75595576955096	0.0	2.6016965164809576	6.293701542080735	2.6870606883398924	0.0	2.191202073778935	
GSE274351	KP1_S11_L00	KP	3.729008870337863	1.8797057662822882	6.590362488463746	0.0	6.6082178530214595	6.871350840634026	7.32499056912157	2.3868109464722167	4.523062637713616	
GSE274351	KP2_S12_L00	KP	3.786596361890807	4.553360503335328	6.821837746088096	0.0	7.089794727063991	6.4276061727819	6.84197311892718	2.568032104771279	4.90037205328111	
GSE274351	KP3_S13_L00	KP	5.14649230697719	4.724650271732967	7.079271430522539	0.0	8.156942620908886	5.528571318870758	5.955359305242994	2.8639384504239715	4.901247628243159	
GSE274351	KP4_S14_L00	KP	0.0	0.0	0.5360529002402097	0.0	8.5978290978269	7.3972895777016054	8.183635381473218	0.0	3.530686708177419	
GSE274351	KP5_S15_L00	KP	4.336283387864432	5.145677455195635	7.588489782469999	0.0	7.208185576617662	6.602884408718419	6.584060534426763	0.13750352374993502	4.752400183025487	
GSE6135	KL_113	KL	6.884444175	7.285439063	8.55447598725	6.058619219	9.275897894	9.673821227	6.419073750499999	6.677243788	7.7063672755357135	mouse_all_histology
GSE6135	KL_452	KL	6.942753229	7.038279575000001	8.248311265624999	7.398593262	10.29541648	10.15672635	6.6696896085	6.789133420500001	8.085164280232144	mouse_all_histology
GSE6135	KL_459	KL	4.818752298	5.409407681	7.559967061	6.152409606	7.964902944	9.666788429	6.5742775145	6.649434937	7.139598310357143	mouse_all_histology
GSE6135	KL_540	KL	7.4259778835	7.2916846455	9.020235716125	6.790526524	9.809839859	9.718861394000001	6.360639742250001	6.728993616	7.960111642410715	mouse_all_histology
GSE6135	KL_547	KL	5.202742065	4.96750098	10.12587822275	5.34045398	8.690570126	9.309463323	6.123204103000001	7.064382535	7.3744933242499995	mouse_all_histology
GSE6135	KL_592	KL	4.9866602905	6.191756015499999	8.954336294625001	7.9749757035	8.762764667999999	9.645338223	6.3951352862499995	6.337170502499999	7.7516395276250005	mouse_all_histology
GSE6135	KL_861	KL	5.807323947	4.65079496	10.687848868	5.015703596	9.243708168	9.236243174	6.0978563535	6.660297811	7.370350418642857	mouse_all_histology
GSE6135	KP_186	KP	4.662350502	5.761733048	8.4970438275	5.302090006	8.255857783	8.441267799	5.985850773	7.577768629	7.1173731236428575	mouse_all_histology
GSE6135	KP_196	KP	3.786247206	5.713447618	8.726907611	6.743367499	8.206637346	9.206873399	6.495085347	6.563475772	7.379399227428572	mouse_all_histology
GSE6135	KP_197	KP	4.268890832	5.781537955	9.547589653	6.055960166	8.875256533	9.057539513	6.279523284	7.675479994	7.610412442571429	mouse_all_histology
GSE6135	KP_498	KP	4.229635806	6.301533556	8.729230095999998	7.192040906	8.877732739	9.415315133	6.588858976499999	7.673633085	7.825477784499999	mouse_all_histology
GSE6135	KP_500	KP	4.127082896	5.918043151	9.2809653355	7.701308197	9.073900939	9.249501283	5.9580567815	8.714604067	7.985197107714285	mouse_all_histology
GSE6135	KL_459	KL	4.818752298	5.409407681	7.559967061	6.152409606	7.964902944	9.666788429	6.5742775145	6.649434937	7.139598310357143	mouse_adeno_only
GSE6135	KL_547	KL	5.202742065	4.96750098	10.12587822275	5.34045398	8.690570126	9.309463323	6.123204103000001	7.064382535	7.3744933242499995	mouse_adeno_only
GSE6135	KL_592	KL	4.9866602905	6.191756015499999	8.954336294625001	7.9749757035	8.762764667999999	9.645338223	6.3951352862499995	6.337170502499999	7.7516395276250005	mouse_adeno_only
GSE6135	KL_861	KL	5.807323947	4.65079496	10.687848868	5.015703596	9.243708168	9.236243174	6.0978563535	6.660297811	7.370350418642857	mouse_adeno_only
GSE6135	KP_186	KP	4.662350502	5.761733048	8.4970438275	5.302090006	8.255857783	8.441267799	5.985850773	7.577768629	7.1173731236428575	mouse_adeno_only
GSE6135	KP_196	KP	3.786247206	5.713447618	8.726907611	6.743367499	8.206637346	9.206873399	6.495085347	6.563475772	7.379399227428572	mouse_adeno_only
GSE6135	KP_197	KP	4.268890832	5.781537955	9.547589653	6.055960166	8.875256533	9.057539513	6.279523284	7.675479994	7.610412442571429	mouse_adeno_only
GSE6135	KP_498	KP	4.229635806	6.301533556	8.729230095999998	7.192040906	8.877732739	9.415315133	6.588858976499999	7.673633085	7.825477784499999	mouse_adeno_only
GSE6135	KP_500	KP	4.127082896	5.918043151	9.2809653355	7.701308197	9.073900939	9.249501283	5.9580567815	8.714604067	7.985197107714285	mouse_adeno_only
