release	matrix	cohort	method	family	gene	n	rho	p	q_family	q_search
24Q4	RNA	lineage:Bladder/Urinary Tract	spearman	STING	TBK1	37	0.1294452347083926	0.44511716258276507	0.5934895501103534	0.747086363460694
24Q4	RNA	lineage:Bladder/Urinary Tract	spearman	STING	IRF3	37	0.15813181602655282	0.34991000965245117	0.5934895501103534	0.6745331680405477
24Q4	RNA	lineage:Bladder/Urinary Tract	spearman	signature	sig_NHEJ	37	-0.32788051209103836	0.047578550661597996	0.09515710132319599	0.21750194588159083
24Q4	RNA	lineage:Bladder/Urinary Tract	spearman	signature	sig_STING	37	0.049075391180654335	0.7730084243030535	0.7730084243030535	0.9150164246273398
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	NHEJ	PRKDC	37	-0.2657106719590267	0.11194666439886297	0.34916779860991826	0.3726107953713979
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	NHEJ	LIG4	37	0.07435255854859164	0.6618559362539378	0.8453267407620428	0.8719793061880852
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	NHEJ	XRCC4	37	-0.17391593572145383	0.3032675235283079	0.6065350470566158	0.63259033760086
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	NHEJ	XRCC5	37	0.05652661333815303	0.7396608981667875	0.8453267407620428	0.9022473678567573
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	NHEJ	XRCC6	37	-0.5175932843947513	0.0010350894266960289	0.008280715413568231	0.0141099517410576
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	NHEJ	NHEJ1	37	-0.09481164105671298	0.5767199230272647	0.8453267407620428	0.825048736942534
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	NHEJ	DCLRE1C	37	-0.007156365905144238	0.9664692998501152	0.9664692998501152	0.986663844859011
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	NHEJ	PAXX	37	-0.2529341923306751	0.13093792447871935	0.34916779860991826	0.4103621550673266
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	STING	CGAS	37	-0.19098469764131992	0.25750731927693393	0.5150146385538679	0.5780635358286176
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	STING	STING1	37	-0.048963732330330315	0.7735113755142753	0.7735113755142753	0.9150164246273398
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	STING	TBK1	37	0.07453861336064181	0.66106034756326	0.7735113755142753	0.8719793061880852
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	STING	IRF3	37	0.2211242676981943	0.18843217420070885	0.5150146385538679	0.49882226717578376
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	signature	sig_NHEJ	37	-0.2889300814639895	0.08285101975875445	0.1657020395175089	0.3090393865848019
24Q4	RNA	lineage:Bladder/Urinary Tract	pearson	signature	sig_STING	37	0.025546656550348205	0.8806975080749939	0.8806975080749939	0.9556170462396126
24Q4	RNA	lineage:Bone	spearman	NHEJ	PRKDC	55	0.15031394821346677	0.27334525958355327	0.7289206922228088	0.598287858621614
24Q4	RNA	lineage:Bone	spearman	NHEJ	LIG4	55	-0.05411013452072822	0.6947907868364418	0.9012882680475497	0.8837478788774656
24Q4	RNA	lineage:Bone	spearman	NHEJ	XRCC4	55	-0.12009238258418375	0.38247836486985093	0.7649567297397019	0.7004142020984989
24Q4	RNA	lineage:Bone	spearman	NHEJ	XRCC5	55	-0.036986920614793715	0.788627234541606	0.9012882680475497	0.9189459235234317
24Q4	RNA	lineage:Bone	spearman	NHEJ	XRCC6	55	0.012593595409329764	0.9272900047850261	0.9272900047850261	0.9714861187437077
24Q4	RNA	lineage:Bone	spearman	NHEJ	NHEJ1	55	0.05618504798184318	0.6836915169655264	0.9012882680475497	0.8808432694082245
24Q4	RNA	lineage:Bone	spearman	NHEJ	DCLRE1C	55	0.23211966675864243	0.08814154465788751	0.35256617863155004	0.3208985577963809
24Q4	RNA	lineage:Bone	spearman	NHEJ	PAXX	55	0.2769508446034554	0.0406604087291036	0.3252832698328288	0.1931369414632421
24Q4	RNA	lineage:Bone	spearman	STING	CGAS	55	0.25582827736168173	0.05940286062258069	0.11880572124516138	0.25097029180641817
24Q4	RNA	lineage:Bone	spearman	STING	STING1	55	-0.025494371483090687	0.8534184330822006	0.8534184330822006	0.9401514452141694
24Q4	RNA	lineage:Bone	spearman	STING	TBK1	55	0.20693202161328178	0.12955474814624557	0.1727396641949941	0.4067260940081789
24Q4	RNA	lineage:Bone	spearman	STING	IRF3	55	0.6121425573749861	6.832397870299036e-07	2.7329591481196146e-06	2.5433252480460088e-05
24Q4	RNA	lineage:Bone	spearman	signature	sig_NHEJ	55	0.1615155674846992	0.23876760742946065	0.23876760742946065	0.5579442385459903
24Q4	RNA	lineage:Bone	spearman	signature	sig_STING	55	0.41970231577625927	0.0014237437841812463	0.0028474875683624926	0.017522323029106324
24Q4	RNA	lineage:Bone	pearson	NHEJ	PRKDC	55	0.07146779714963201	0.6041030022952986	0.898022766229229	0.8430274056624816
24Q4	RNA	lineage:Bone	pearson	NHEJ	LIG4	55	-0.0373895365856862	0.7863802806226815	0.898022766229229	0.9189459235234317
24Q4	RNA	lineage:Bone	pearson	NHEJ	XRCC4	55	0.050639305906182736	0.7134990180457523	0.898022766229229	0.8883646975855453
24Q4	RNA	lineage:Bone	pearson	NHEJ	XRCC5	55	-0.017685902169550974	0.898022766229229	0.898022766229229	0.9662505008828609
24Q4	RNA	lineage:Bone	pearson	NHEJ	XRCC6	55	0.0781697948277326	0.5705264566958415	0.898022766229229	0.823055920907627
24Q4	RNA	lineage:Bone	pearson	NHEJ	NHEJ1	55	0.08028649522053938	0.5601044538035036	0.898022766229229	0.8169451753279005
24Q4	RNA	lineage:Bone	pearson	NHEJ	DCLRE1C	55	0.3915685949082399	0.003113687560962714	0.024909500487701713	0.03188403223495745
24Q4	RNA	lineage:Bone	pearson	NHEJ	PAXX	55	0.22314220739757235	0.10150990898237404	0.40603963592949616	0.3500077012927226
24Q4	RNA	lineage:Bone	pearson	STING	CGAS	55	0.24634118855893572	0.06983109998787576	0.13966219997575152	0.2774987502786174
24Q4	RNA	lineage:Bone	pearson	STING	STING1	55	-0.17763328677355958	0.19447584046996938	0.2132802242019382	0.5023824994383732
24Q4	RNA	lineage:Bone	pearson	STING	TBK1	55	0.17050554225740852	0.2132802242019382	0.2132802242019382	0.5271316110356846
24Q4	RNA	lineage:Bone	pearson	STING	IRF3	55	0.43105205837076144	0.0010183165361750946	0.004073266144700378	0.01407128304532858
24Q4	RNA	lineage:Bone	pearson	signature	sig_NHEJ	55	0.17892878188798944	0.19118916090816265	0.19118916090816265	0.49994213818350164
24Q4	RNA	lineage:Bone	pearson	signature	sig_STING	55	0.3354840635257059	0.0122832800627342	0.0245665601254684	0.08751837044698117
24Q4	RNA	lineage:Bowel	spearman	NHEJ	PRKDC	86	-0.02850134440303788	0.794481324017404	0.9079786560198903	0.9189459235234317
24Q4	RNA	lineage:Bowel	spearman	NHEJ	LIG4	86	-0.12206524049908132	0.26287793485774796	0.9079786560198903	0.5868902731707861
24Q4	RNA	lineage:Bowel	spearman	NHEJ	XRCC4	86	-0.04038907862888961	0.7119616778523008	0.9079786560198903	0.8883646975855453
24Q4	RNA	lineage:Bowel	spearman	NHEJ	XRCC5	86	-0.09450445775744139	0.38675716283838885	0.9079786560198903	0.7047403246925288
24Q4	RNA	lineage:Bowel	spearman	NHEJ	XRCC6	86	-0.07328716720140492	0.5024787681695289	0.9079786560198903	0.7880664429417202
24Q4	RNA	lineage:Bowel	spearman	NHEJ	NHEJ1	86	0.005094748166545558	0.9628673560425065	0.9628673560425065	0.9861145746330892
24Q4	RNA	lineage:Bowel	spearman	NHEJ	DCLRE1C	86	-0.06241921637445679	0.5680411144251105	0.9079786560198903	0.8226012958740019
24Q4	RNA	lineage:Bowel	spearman	NHEJ	PAXX	86	0.23609604226614464	0.028635770435319525	0.2290861634825562	0.15095851235266708
24Q4	RNA	lineage:Bowel	spearman	STING	CGAS	86	0.18280031603752145	0.09205783188869472	0.1146476135580844	0.32944690793241305
24Q4	RNA	lineage:Bowel	spearman	STING	STING1	86	0.2629123484250498	0.014458662463658081	0.028917324927316163	0.09731586839008244
24Q4	RNA	lineage:Bowel	spearman	STING	TBK1	86	-0.17136819065992778	0.1146476135580844	0.1146476135580844	0.37746795510820563
24Q4	RNA	lineage:Bowel	spearman	STING	IRF3	86	0.3754045002122741	0.00036858026568878204	0.0014743210627551281	0.0065270913069547425
24Q4	RNA	lineage:Bowel	spearman	signature	sig_NHEJ	86	-0.06586159724515307	0.5468463227801338	0.5468463227801338	0.8089600103414145
24Q4	RNA	lineage:Bowel	spearman	signature	sig_STING	86	0.3261002877494221	0.002183244401545938	0.004366488803091876	0.024672556652782694
24Q4	RNA	lineage:Bowel	pearson	NHEJ	PRKDC	86	-0.06938938633617699	0.5255325447619058	0.8994501950965065	0.8001430397710485
24Q4	RNA	lineage:Bowel	pearson	NHEJ	LIG4	86	-0.13850373024762078	0.20345301534929114	0.8994501950965065	0.5146994452109668
24Q4	RNA	lineage:Bowel	pearson	NHEJ	XRCC4	86	0.039885642115304994	0.7153974370820355	0.9263142149999622	0.8888861888539733
24Q4	RNA	lineage:Bowel	pearson	NHEJ	XRCC5	86	-0.06887453871011404	0.5286168856260093	0.8994501950965065	0.8021607315988694
24Q4	RNA	lineage:Bowel	pearson	NHEJ	XRCC6	86	-0.11930016812277022	0.2739252178835577	0.8994501950965065	0.598287858621614
24Q4	RNA	lineage:Bowel	pearson	NHEJ	NHEJ1	86	0.06336876132312223	0.5621563719353165	0.8994501950965065	0.8183345749481384
24Q4	RNA	lineage:Bowel	pearson	NHEJ	DCLRE1C	86	0.010120550428687588	0.9263142149999622	0.9263142149999622	0.9714861187437077
24Q4	RNA	lineage:Bowel	pearson	NHEJ	PAXX	86	-0.025660070598533143	0.8145827033272095	0.9263142149999622	0.9262630798585394
24Q4	RNA	lineage:Bowel	pearson	STING	CGAS	86	0.07172816543140241	0.5116361599149387	0.5116361599149387	0.7952230137570878
24Q4	RNA	lineage:Bowel	pearson	STING	STING1	86	0.34471901969615537	0.0011530433943790026	0.0046121735775160105	0.015130583822642452
24Q4	RNA	lineage:Bowel	pearson	STING	TBK1	86	-0.1838688881934428	0.09013998184944391	0.18027996369888782	0.3249314760738848
24Q4	RNA	lineage:Bowel	pearson	STING	IRF3	86	0.14366137142031604	0.1869610825380253	0.2492814433840337	0.4956642653333694
24Q4	RNA	lineage:Bowel	pearson	signature	sig_NHEJ	86	-0.07045041312510292	0.519204801598639	0.519204801598639	0.7967783487077229
24Q4	RNA	lineage:Bowel	pearson	signature	sig_STING	86	0.17598733686932122	0.10505297884255992	0.21010595768511983	0.35840522653944507
24Q4	RNA	lineage:Breast	spearman	NHEJ	PRKDC	70	0.053136208555681914	0.662203093496758	0.662203093496758	0.8719793061880852
24Q4	RNA	lineage:Breast	spearman	NHEJ	LIG4	70	-0.13529874901583414	0.264100145053424	0.3822129087748796	0.5888981229553122
24Q4	RNA	lineage:Breast	spearman	NHEJ	XRCC4	70	-0.2531187122736418	0.03450056401521039	0.27600451212168314	0.1728819471531422
24Q4	RNA	lineage:Breast	spearman	NHEJ	XRCC5	70	-0.06839296649461989	0.573725783975173	0.6556866102573407	0.8242789665100154
24Q4	RNA	lineage:Breast	spearman	NHEJ	XRCC6	70	0.1291400577377307	0.28665968158115973	0.3822129087748796	0.6144151106980439
24Q4	RNA	lineage:Breast	spearman	NHEJ	NHEJ1	70	-0.19958183520871495	0.09762739012775337	0.33906001698872634	0.342982158202658
24Q4	RNA	lineage:Breast	spearman	NHEJ	DCLRE1C	70	0.1840783833435395	0.12714750637077238	0.33906001698872634	0.4012405737375239
24Q4	RNA	lineage:Breast	spearman	NHEJ	PAXX	70	0.14047887743409943	0.2460770713117727	0.3822129087748796	0.563875098081248
24Q4	RNA	lineage:Breast	spearman	STING	CGAS	70	-0.20473474272326922	0.08910239180309654	0.2898353833100796	0.3236604625855746
24Q4	RNA	lineage:Breast	spearman	STING	STING1	70	0.03035604933951535	0.8030039181235277	0.8030039181235277	0.9207061524327106
24Q4	RNA	lineage:Breast	spearman	STING	TBK1	70	0.14929577464788732	0.2173765374825597	0.2898353833100796	0.5336403827297294
24Q4	RNA	lineage:Breast	spearman	STING	IRF3	70	0.17407051001662144	0.149532817486964	0.2898353833100796	0.4385013811836372
24Q4	RNA	lineage:Breast	spearman	signature	sig_NHEJ	70	-0.06835797393053976	0.5739223067257235	0.9675501271139483	0.8242789665100154
24Q4	RNA	lineage:Breast	spearman	signature	sig_STING	70	-0.004951447817338816	0.9675501271139483	0.9675501271139483	0.986663844859011
24Q4	RNA	lineage:Breast	pearson	NHEJ	PRKDC	70	-0.024239118158293115	0.8421245209088102	0.8421245209088102	0.9360171410956607
24Q4	RNA	lineage:Breast	pearson	NHEJ	LIG4	70	-0.16759847702220124	0.16549890483738186	0.401990438746071	0.4637020006503602
24Q4	RNA	lineage:Breast	pearson	NHEJ	XRCC4	70	-0.15865440253013086	0.18957967858319769	0.401990438746071	0.49970134932912225
24Q4	RNA	lineage:Breast	pearson	NHEJ	XRCC5	70	-0.04831804598696993	0.6912118856023309	0.7899564406883782	0.8835111978546962
24Q4	RNA	lineage:Breast	pearson	NHEJ	XRCC6	70	0.07640987280177561	0.5295453877348301	0.7060605169797735	0.8022348731132309
24Q4	RNA	lineage:Breast	pearson	NHEJ	NHEJ1	70	-0.26114874328381804	0.028989364584212293	0.23191491667369835	0.1519442557517334
24Q4	RNA	lineage:Breast	pearson	NHEJ	DCLRE1C	70	0.14052703842609776	0.2459135630100409	0.401990438746071	0.563875098081248
24Q4	RNA	lineage:Breast	pearson	NHEJ	PAXX	70	0.138968114736032	0.2512440242162944	0.401990438746071	0.5699864429981604
24Q4	RNA	lineage:Breast	pearson	STING	CGAS	70	-0.30877357919407505	0.009301899027959961	0.037207596111839845	0.07069443261249571
24Q4	RNA	lineage:Breast	pearson	STING	STING1	70	0.0608543450657449	0.6167647953379671	0.6167647953379671	0.8512838688495954
24Q4	RNA	lineage:Breast	pearson	STING	TBK1	70	0.15183621618494453	0.2095626027953708	0.2794168037271611	0.5209517214357239
24Q4	RNA	lineage:Breast	pearson	STING	IRF3	70	0.173408276438189	0.15111165585408584	0.2794168037271611	0.43959754430279513
24Q4	RNA	lineage:Breast	pearson	signature	sig_NHEJ	70	-0.05478822592729526	0.6523671472201109	0.7773610255149814	0.8716812046391136
24Q4	RNA	lineage:Breast	pearson	signature	sig_STING	70	0.03440574523042709	0.7773610255149814	0.7773610255149814	0.9159602781261796
24Q4	RNA	lineage:CNS/Brain	spearman	NHEJ	PRKDC	100	0.06292961449723182	0.5339410248702002	0.95400063788482	0.8035548097056479
24Q4	RNA	lineage:CNS/Brain	spearman	NHEJ	LIG4	100	0.00584175942914645	0.95400063788482	0.95400063788482	0.9833239913715902
24Q4	RNA	lineage:CNS/Brain	spearman	NHEJ	XRCC4	100	0.042353378883883616	0.6756570647715678	0.95400063788482	0.8782234824495846
24Q4	RNA	lineage:CNS/Brain	spearman	NHEJ	XRCC5	100	-0.08990887899418559	0.37368690995186565	0.95400063788482	0.6976508943215998
24Q4	RNA	lineage:CNS/Brain	spearman	NHEJ	XRCC6	100	0.012769545117775276	0.8996566231689975	0.95400063788482	0.9664155952062728
24Q4	RNA	lineage:CNS/Brain	spearman	NHEJ	NHEJ1	100	-0.1968477713004406	0.049648429495733795	0.19859371798293518	0.22305107241433114
24Q4	RNA	lineage:CNS/Brain	spearman	NHEJ	DCLRE1C	100	0.019370692526348345	0.8482988010793826	0.95400063788482	0.9382792183812634
24Q4	RNA	lineage:CNS/Brain	spearman	NHEJ	PAXX	100	0.2835703120702953	0.004249994384122659	0.03399995507298127	0.03955096814612107
24Q4	RNA	lineage:CNS/Brain	spearman	STING	CGAS	100	0.07830249845597419	0.43871177030603004	0.43871177030603004	0.7421404575783878
24Q4	RNA	lineage:CNS/Brain	spearman	STING	STING1	100	0.22822698485275508	0.022382946134714827	0.044765892269429654	0.129197765030759
24Q4	RNA	lineage:CNS/Brain	spearman	STING	TBK1	100	0.15064267971669199	0.13464356903904967	0.17952475871873289	0.4166502531939524
24Q4	RNA	lineage:CNS/Brain	spearman	STING	IRF3	100	0.26786041116882175	0.007052592371006302	0.028210369484025208	0.058144176232034564
24Q4	RNA	lineage:CNS/Brain	spearman	signature	sig_NHEJ	100	0.03076572265922643	0.761233675243061	0.761233675243061	0.913420644306154
24Q4	RNA	lineage:CNS/Brain	spearman	signature	sig_STING	100	0.2772335453201211	0.005231261312028788	0.010462522624057577	0.0465822188015497
24Q4	RNA	lineage:CNS/Brain	pearson	NHEJ	PRKDC	100	-0.03333320849084679	0.7419797433032543	0.8479768494894335	0.9022473678567573
24Q4	RNA	lineage:CNS/Brain	pearson	NHEJ	LIG4	100	0.008980618443617205	0.9293371220887084	0.9293371220887084	0.9720287771180218
24Q4	RNA	lineage:CNS/Brain	pearson	NHEJ	XRCC4	100	0.07670526362837224	0.44813532660564087	0.8479768494894335	0.7485337323522793
24Q4	RNA	lineage:CNS/Brain	pearson	NHEJ	XRCC5	100	-0.1390747552213704	0.167593176167754	0.446915136447344	0.46614190515716175
24Q4	RNA	lineage:CNS/Brain	pearson	NHEJ	XRCC6	100	-0.03918151602354031	0.698728259137517	0.8479768494894335	0.8838303524906602
24Q4	RNA	lineage:CNS/Brain	pearson	NHEJ	NHEJ1	100	-0.18545307053166862	0.06470748873979215	0.2588299549591686	0.26522799878961995
24Q4	RNA	lineage:CNS/Brain	pearson	NHEJ	DCLRE1C	100	-0.05906992776397551	0.5593664290682092	0.8479768494894335	0.8169451753279005
