matrix	n_genes	rho_p01	rho_p05	rho_p50	rho_p95	rho_p99	max_abs_rho
CRISPRGeneEffect_CLDN4_vs_all	17915	-0.1619973870357681	-0.11609192064748514	0.004291252492412	0.11797813449678575	0.1630050230166679	0.3680765593461967
expression_lung_CLDN4_vs_all	19172	-0.3617941526053909	-0.2664567589985329	-0.011313663686422549	0.3313160542376242	0.523571674118279	0.7664696486307614
