ModelID	CellLineName	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype	ModelType	CLDN4	LIG4	XRCC4	XRCC5	XRCC6	NHEJ1	DCLRE1C	PAXX	CGAS	STING1	TBK1	IRF3
ACH-000017	SK-BR-3	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	Cell Line	0.2137516682032627	-0.0123004524122515	-0.1443641774044972	-1.391374874837842	-1.4973394293786724	0.0024307703514198	-0.0505313740058326	0.0607846975305031	0.0813335611977948	0.0251231081818513	-0.232767327304508	0.0924691442923621
ACH-000018	T24	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	Cell Line	0.1508025629680991	0.0236350282683752	-0.3092346083739308	-1.400952340220018	-2.0615128957983533	-0.1345324198710264	0.0023595951444289	-0.0934082316100066	-0.0498699413614891	0.267339521824974	-0.0949117500725497	-0.2605598931704196
ACH-000019	MCF7	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	Cell Line	-0.0243050162524331	-0.0560244846273534	-0.354024926599082	-1.0101438042541948	-1.7499396211590568	-0.2214794584188595	-0.022389838463159	-0.1756547911148054	-0.0050942187538414	-0.1046663649295721	-0.011869133818618	-0.1208228491805898
ACH-000021	NCI-H1693	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	Cell Line	0.1375790060788053	0.0642963484414097	-0.2614205153966402	-1.204983807127229	-1.7232661064653891	-0.0250252668776226	0.0105118730459834	0.1156483043086925	-0.1048231631410002	0.0521603511122936	-0.1102506077127351	0.0383457188437737
ACH-000022	PA-TU-8988S	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	0.0007645583642547	0.0688453697878518	-0.14019222164288	-1.046488173345942	-1.902259435013044	-0.0976451888926232	0.0978076426711779	-0.1374295387982106	-0.1833632721368764	0.0226651226631456	-0.1880725310717175	-0.1761621672379093
ACH-000023	PA-TU-8988T	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	0.0062900804467063	-0.0711611426377416	-0.1319345125626509	-1.421320232101679	-1.7813559871122415	-0.0398561461474753	-0.0593839280457948	-0.0736407666699031	0.1050813971977524	-0.1008182734433658	0.0923481398144001	-0.0667983014188804
ACH-000024	OPM-2	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	Cell Line	0.0664889983150964	0.0163787979300368	-0.2643832067114924	-1.3761065866329305	-1.9852461546238245	-0.1082633812892265	-0.0094889302389233	0.0074098756764823	-0.0388240832041361	0.0587448855012176	-0.0923674456094894	0.0505877500625351
ACH-000025	CH-157MN	CNS/Brain	Meningothelial Tumor	Meningioma	Cell Line	0.0372633584787302	-0.1176801616154525	-0.2776241751086704	-1.3371261079967085	-1.946619417396157	-0.1042171241060216	0.056719526215131	0.0587792377680146	-0.105023653085602	0.0818743133288886	-0.1062654945361997	-0.0261798053809769
ACH-000026	253J-BV	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	Cell Line	-0.1356864627765392	-0.282024159960159	-0.168431757407493	-1.2303081698961778	-1.8711234375700505	-0.1149043311967023	0.1564313542053953	-0.0304981186009953	0.0606750819577338	-0.0341755441827478	-0.1662900076265313	0.0569660755794509
ACH-000028	KPL-1	Breast	Invasive Breast Carcinoma	Invasive Breast Carcinoma	Cell Line	0.0481213590568227	-0.1359946402015723	-0.3535927225927106	-1.2310714575841497	-1.315667910683549	-0.4028017863608686	-0.0841682082563647	-0.2532049280124666	-0.2019457397721924	0.054151691852391	-0.2855277777371758	0.0096658634781685
ACH-000029	HCC-827-GR5	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	Cell Line	0.0691107777185273	-0.0515964680073099	-0.1302571017511845	-1.2089334877648945	-1.628344027776944	-0.0539248769312615	-0.0691703040607289	0.0153733564526927	-0.0719834199803731	-0.0126192886861538	-0.1890634485349541	-0.0684920453329064
ACH-000030	PC-14	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	Cell Line	0.088661914574679	-0.0569700695750429	-0.2119861595625443	-1.4999015562822982	-1.705801833103154	-0.1320618932656216	0.0300007500619651	-0.0593332702276787	-0.1470978386398843	-0.0287896274716056	-0.1790564642741898	-0.0596767771403746
ACH-000035	NCI-H1650	Lung	Non-Small Cell Lung Cancer	Non-Small Cell Lung Cancer	Cell Line	-0.0516606087302142	-0.0974305236897714	-0.2005790672713546	-0.9681222160424058	-2.081320745558014	-0.1448249406343176	-0.0180951402464321	-0.177898963275384	-0.086265209061042	0.1588842802776722	-0.1113652947706037	0.0783566054903522
ACH-000036	U343	CNS/Brain	Diffuse Glioma	Glioblastoma	Cell Line	-0.0165765346821206	-0.295144324833447	-0.4685372871753249	-1.5106922760593715	-2.168248373396322	-0.1898375932106933	0.034014891170956	-0.0586268936129133	-0.0484427132789323	0.0301671242163897	-0.1909943234701787	-0.0311003762246441
ACH-000037	S-117	Soft Tissue	Sarcoma, NOS	Sarcoma, NOS	Cell Line	0.1681639922138412	0.0504354718864721	-0.1601280812162256	-1.6477951365187926	-1.4685517958040668	0.0105155338384819	-0.1323921328539228	-0.2671886571428777	-0.0162496548370536	-0.1280924724602714	-0.0921736233303628	-0.1377368721706059
ACH-000039	SK-N-MC	Bone	Ewing Sarcoma	Ewing Sarcoma	Cell Line	0.3101539292134139	-0.4253772543959905	-0.1507474956616076	-1.2625819911997926	-2.052018448560496	-0.3226023104287035	-0.0541669097370116	0.1147925355665509	-0.170221322606405	-0.0982378741704825	-0.1858971103657414	-0.1203299021087618
ACH-000040	U-118 MG	CNS/Brain	Diffuse Glioma	Astrocytoma	Cell Line	0.0642257965072836	-0.1775674890900069	-0.0622245028118948	-1.2890754851088362	-1.4466429182591587	-0.1076734005817991	-0.0229094743018385	0.034713186102526	-0.0458146965082573	-0.0421088188560913	-0.0366328546139906	-0.0210078416487922
ACH-000041	RD-ES	Bone	Ewing Sarcoma	Ewing Sarcoma	Cell Line	-0.0743955138185094	0.0350482308250061	-0.4760566108662206	-1.3528331187199176	-2.071344979244353	0.090176188957771	-0.0343007513612687	0.0356048810792002	-0.1125334242487368	0.017744937375871	-0.026495749620135	0.0931742056425903
ACH-000042	Panc 02.03	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	0.1069762132449917	0.0511264840595619	-0.2324650026213591	-1.1465379808178926	-1.89039832282217	-0.1933526394083721	0.0888646670282712	0.1490093587228894	-0.0385851362647955	0.1290394241659139	0.0516173752581777	0.0314492324200931
ACH-000045	MV4-11	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	Cell Line	-0.1780222980025672	-0.1536137954170406	-0.496821866039696	-1.435623308029646	-2.2378983130508603	-0.2629237570729643	0.0962530189853539	-0.2866444457342199	-0.030602026846632	-0.0551631789319858	-0.1905467000827213	-0.1790787912562296
ACH-000047	GCIY	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	Cell Line	0.1235737532478658	0.0702002604716953	-0.1518890201131257	-1.497625627590835	-2.150237076908509	-0.0393987783335902	-0.0916358023732873	-0.0201049938229917	-0.0853835646310867	0.0680333244299696	-0.117834755961506	0.009517015588724
ACH-000048	TOV-112D	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Endometrioid Ovarian Cancer	Cell Line	-0.1095442873752925	-0.1253382790929799	-0.2028032795471889	-1.3058064455212957	-2.206999381749277	-0.0998291203954189	0.0612173512997382	-0.0391640961898224	-0.2138688726265872	-0.0203852053864993	-0.0493131738193577	-0.1406336903939807
ACH-000052	A-673	Bone	Ewing Sarcoma	Ewing Sarcoma	Cell Line	0.261640491325388	-0.2683660310985399	-0.1123001022571819	-1.6539715937107522	-1.906910547066984	-0.4000931938603123	0.0783819109335878	0.0296560856183174	-0.0499466383372415	0.106246551831707	-0.1799028683058843	-0.363985988373479
ACH-000053	KARPAS-299	Lymphoid	Mature T and NK Neoplasms	Anaplastic Large-Cell Lymphoma ALK Positive	Cell Line	0.036878454126308	0.002005515284633	-0.0677278498716297	-1.4083707010514943	-1.7604880986061548	0.0634436153550707	0.0345622186131791	-0.104965453150425	-0.0890946164575336	-0.0649059721542589	-0.2968073977721432	-0.0366142129216147
ACH-000054	HT-1080	Soft Tissue	Fibrosarcoma	Fibrosarcoma	Cell Line	-0.0277237857552078	-0.0458012865934818	-0.1819729403799856	-1.1978208527459948	-1.5337455093551489	-0.1563877531638482	0.0165535418527897	0.0558048100963566	-0.1889516146134411	0.0123661514960437	-0.0406775883589718	-0.0307068323466391
ACH-000055	D283 Med	CNS/Brain	Embryonal Tumor	Medulloblastoma	Cell Line	-0.0186012288646155	0.0852676203952931	-0.294954484735537	-1.2031897960176712	-1.4180769342647488	-0.0111174448345865	0.1581392566680267	-0.1896159565134867	0.0499096838017124	0.2398391553913814	-0.2144797210927779	-0.1042804309816874
ACH-000060	Panc 10.05	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	0.116058581490457	-0.0928778587828576	-0.3805652486882102	-0.8277306147279266	-1.3108884538947547	-0.1583171259528429	-0.1034057609861832	0.0340707368394122	-0.1383192466513511	0.1010334085706064	-0.0161620390151581	-0.0502900641327429
ACH-000067	Hs 683	CNS/Brain	Diffuse Glioma	Oligodendroglioma	Cell Line	-0.0119160817338703	-0.0808268777638857	-0.409247122389538	-1.100165904038243	-1.9026302551170315	-0.1087480661522337	0.0208332146601729	0.0106439535489985	-0.1437232090875145	0.0168510362983536	-0.284194653781406	-0.0319914399981321
ACH-000070	697	Lymphoid	B-Lymphoblastic Leukemia/Lymphoma	B-Lymphoblastic Leukemia/Lymphoma with t(1;19)(q23;p13.3);TCF3-PBX1	Cell Line	0.2143214739574475	-0.4689695077202724	-0.3549825769472836	-1.3697937637354576	-0.9456211845934964	-0.2021428173650691	-0.2239536552119883	0.0257394665524497	-0.2321070486267202	0.0653600089839358	-0.3054604286277788	-0.0285096791449613
ACH-000074	KU812	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+	Cell Line	0.2257066691720982	-0.104640525487618	-0.3744815059167107	-1.3402926705412797	-1.2522761222109555	-0.0049095734325361	-0.1490886263422514	-0.0168033941594728	-0.039631484765933	0.2780617919375821	-0.0623524281868972	0.0424219403496001
ACH-000075	U-87 MG	CNS/Brain	Diffuse Glioma	Glioblastoma	Cell Line	-0.0224003458198563	-0.0994067530867683	-0.0325224044697178	-1.3717670731519347	-1.5282079773966766	-0.0824471760892326	-0.0429374787711423	-0.013134163867087	0.0802314753508958	0.0425341064009293	-0.0995033246958337	-0.2089183129415722
ACH-000076	NCO2	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+	Cell Line	0.0404806980358743	-0.1915074581418357	-0.5922106805326973	-1.1634051824911518	-1.4779238256381402	-0.1536850509494877	-0.1645181887358167	-0.1059879831734831	-0.0446029305732268	0.0159789864664567	-0.2550536290444017	-0.0140150412954029
ACH-000077	MJ	Lymphoid	Non-Hodgkin Lymphoma	Mature T and NK Neoplasms	Cell Line	-0.055907240803884	-0.022035247137227	-0.1368902621716163	-1.0670158430647585	-1.8648253371990595	-0.1939994098507324	-0.0376639949327785	-0.0524426890959577	-0.0722245726555383	0.0156775055714505	-0.1679635682160016	0.236459713672034
ACH-000078	MHH-NB-11	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	Cell Line	0.1177944448320523	-0.0574407632123993	-0.245612080378363	-1.3656603610992997	-1.8906498732665	-0.1024738072190749	-0.082006157722255	0.0509048322394865	-0.1290486328744504	-0.0021173594570291	-0.0706490189717339	-0.0963590745620725
ACH-000082	G-292, clone A141B1	Bone	Osteosarcoma	Osteosarcoma	Cell Line	-0.034423598156423	-0.1808604657055623	-0.3190295781830813	-1.393389946366181	-1.4180190895255484	-0.0927573271802047	-0.1673140329191856	-0.0236686880612529	-0.047837770843409	0.0127195517215859	-0.0544909605011312	-0.0169741201239358
ACH-000085	T3M-4	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	0.2445611160051984	-0.1664833961913134	-0.5086853890147267	-1.00381602758053	-1.938152621882212	-0.0964890234331041	0.1566945492055921	0.0129793704504055	0.0122444467691568	0.1305064344912532	-0.0198291533234113	0.0492659846150507
ACH-000086	ACC-MESO-1	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	Cell Line	0.1173642120145058	-0.1378345173929654	-0.2529572034665694	-1.2520743211056111	-1.6195689343301385	-0.0753496515310002	-0.055674965834016	0.0542873635484601	-0.1209531571426784	0.0015698924093462	-0.1858279897162374	-0.141794008967328
ACH-000087	SK-ES-1	Bone	Ewing Sarcoma	Ewing Sarcoma	Cell Line	0.1837253304288695	-0.4424760112489554	-0.2039273212001603	-1.506700661929479	-1.7421189342748256	-0.2791268724505187	-0.1748076837879909	0.2310907368562748	0.0213121097593382	0.148536067622074	0.0665065691232548	-0.0285580388697503
ACH-000090	PC-3	Prostate	Prostate Adenocarcinoma	Prostate Adenocarcinoma	Cell Line	0.3458107058590824	-0.0566956943014013	-0.1530781604517634	-1.290944075073905	-1.9132961959382973	-0.0573422380940534	0.1838901499044209	0.0145267131005018	-0.2458840533805495	0.042838990470994	-0.1386728045619171	-0.2728926245959134
ACH-000092	NCI-H2452	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Biphasic Type	Cell Line	0.0935740994743796	0.0319500977795237	-0.0881667045675422	-0.9569987436418962	-1.3780636171186216	0.0828106866486028	-0.0495042684773027	0.0255158612891064	-0.0433773193303779	0.1477658061781449	-0.0359459114334587	0.1597741209729029
ACH-000093	Panc 05.04	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	-0.0740930418628411	-0.0771872918139029	-0.7214995224684302	-1.0399988747755808	-2.351091868642192	-0.1113399904253074	-0.0447785719377788	-0.0922161079065101	-0.252544021154876	0.0364319765378969	0.028406649215375	-0.2066863125076683
ACH-000094	HPAF-II	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	-0.1156831664543505	0.1070628221575182	-0.1153987843063671	-0.6325990455774665	-0.600666971350224	-0.1566857398945422	-0.0811837693692782	-0.1972041278517235	-0.1050658030587997	-0.0453098291083197	0.1206571256343728	-0.1473384815762839
ACH-000095	D341 Med	CNS/Brain	Embryonal Tumor	Medulloblastoma	Cell Line	0.1046542346276147	-0.0043011473804732	-0.2320826030955358	-1.462279859730036	-1.9389238457861504	-0.0072674712419405	0.0295351430765793	-0.0822712214572896	0.0621264798667871	-0.0681616065617677	-0.1034298920544108	-0.081920581201497
ACH-000096	G-401	Kidney	Rhabdoid Cancer	Rhabdoid Cancer	Cell Line	0.0436479180382051	-0.3149998814854002	-0.5833294860116541	-0.7895805946601515	-1.8541464671475767	-0.5339155878351917	0.2044586466905888	-0.0770954134753638	-0.3058924154202903	0.1143707527958974	-0.1337021100169883	-0.1569374979677586
ACH-000097	ZR-75-1	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	Cell Line	-0.0259657527492019	-0.0708610045028307	-0.4475290461902605	-1.2173238028764763	-1.4876212070650294	-0.1240464583044141	-0.025700338818379	-0.1832601111409767	-0.1930945508681196	-0.0080343722112565	-0.1348650092655739	0.08212560099766
ACH-000098	GAMG	CNS/Brain	Diffuse Glioma	Glioblastoma	Cell Line	0.0826847000173241	-0.0590842796510374	-0.2871531980661069	-1.0464821515641898	-1.5798389850084609	-0.0499486008319316	-0.0081489174159683	0.0818616758099418	-0.1549747098209077	0.0044739901560439	-0.1548923862774656	-0.1585160057829767
ACH-000099	SIMA	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	Cell Line	0.0494256775901266	-0.1757142510314842	-0.3224001147195	-1.3088280704705992	-1.65639507658973	-0.1723032205936228	-0.0050308495647257	0.046349400824169	-0.0816802987420608	0.0431740630947303	-0.1474959611289981	-0.0362882781568558
ACH-000100	RH-41	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	Cell Line	0.3058891851433953	-0.0482425595920246	-0.2698878840135533	-0.780095454735712	-1.623370340140993	-0.1332890655794144	0.0905000405416183	-0.1364482985912878	-0.1052126419129325	0.0706829896838008	-0.0817057282995876	0.2102354334057811
ACH-000101	KE-37	Lymphoid	Mature T and NK Neoplasms	Adult T-Cell Leukemia/Lymphoma	Cell Line	-0.1949033862383441	-0.0846244365821842	-0.2140242327888927	-1.1508067824074242	-1.8930964833416244	-0.0716377714153688	-0.0361293390918149	-0.2359094152703796	-0.1908311017543459	-0.0457764585248365	0.0410199303159377	0.0637627696322745
ACH-000103	Caov-4	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	Cell Line	-0.1706833555569375	-0.2693657340537922	0.0312884376858084	-1.3388601441966357	-1.1095771623480086	-0.1455916902841852	-0.1531506288915218	0.0116663310006564	0.0939891707003771	0.0024756605375279	0.059834026991856	-0.1951913204574059
ACH-000106	JVM-2	Lymphoid	Mature B-Cell Neoplasms	Mantle Cell Lymphoma	Cell Line	-0.2558222086924928	-0.2078536681841168	-0.3931836516188598	-1.2379014207958996	-2.018632483252442	-0.0876696988416689	-0.2189925199193144	-0.0510965574771941	-0.0434611627947437	0.0160529856929207	-0.0614436186133234	-0.0950984099386936
ACH-000108	KP-3	Pancreas	Adenosquamous Carcinoma of the Pancreas	Adenosquamous Carcinoma of the Pancreas	Cell Line	0.0961126018759581	0.0121049986352353	-0.1242628715288525	-1.013184181831789	-1.461679227772229	-0.0546211966155143	-0.0744323253597194	-0.0267380442945495	-0.0709623765331077	0.0788939439558554	0.0347317207193806	0.1457593080680509
ACH-000111	HCC1187	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	Cell Line	0.0183937738063982	-0.0214571413486189	-0.132836116510951	-1.3877683161421726	-2.5070285570281343	-0.2927290203205873	0.0704801750890259	0.0608554216399731	0.0559242029706156	-0.0221698412673069	-0.0593169685138359	0.0354315993035393
ACH-000113	OCI-AML2	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	Cell Line	-0.0044959119390743	-0.3597489956033646	-0.4106086845152553	-1.4606954486428494	-1.7898170737055523	-0.0553932639868176	0.1139587030611192	-0.2227259107460404	-0.1462548272446219	0.0322095580788305	-0.1777525148490906	-0.0564405691691188
ACH-000114	SU.86.86	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	-0.0869862553911401	0.1573328688801898	-0.295044559409165	-1.208863037220642	-1.8520841299266904	-0.0027865511880855	0.1163968719559154	0.0599628237764903	-0.0233982011009885	0.0053856363573446	-0.0196025580059806	-0.0084367827477699
ACH-000115	VCaP	Prostate	Prostate Adenocarcinoma	Prostate Adenocarcinoma	Cell Line	-0.2435502950484194	0.1086636202977539	-0.1012649623662841	-1.1687894351000103	-1.5269667358220902	-0.0603718820062974	-0.0289572562410957	-0.161071642068688	-0.0887308560458758	-0.0656182591739509	-0.088769632024227	0.1122131969978346
ACH-000116	OAW28	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	Cell Line	0.0618723401701042	-0.097598031910764	-0.2494391774549644	-1.2781814059401495	-1.6828162997533254	-0.1024305256538656	-0.1417871901692378	-0.0748011144443781	-0.1542467022940356	0.1077939950725549	-0.1565362596425897	0.0246177070532246
ACH-000118	HUP-T3	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	0.0109160376056117	0.0351707752423164	-0.1764838652563979	-1.4531017677053504	-1.544894404936778	0.0250570855857538	-0.0029037488572413	0.0652963277392531	-0.0274982911347241	0.0687420480260676	-0.1797261364695837	-0.0331613896338594
ACH-000120	CHP-212	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	Cell Line	0.1455630273337204	-0.2278523244331141	-0.5307191848713377	-1.4130558349813	-1.8789617542847503	-0.129689377410847	0.0310957835715481	0.365231057192101	-0.0667835148558727	-0.0259026756170135	-0.1401212808659907	-0.1030858902085619
ACH-000123	COV434	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Small Cell Carcinoma of the Ovary	Cell Line	0.0454385782220538	-0.0971929098979001	-0.313549912307885	-1.26546436245301	-1.8444726689575552	-0.1559342711751411	0.0058246891571864	0.0388922454278916	-0.1468967729790783	-0.0773581946661492	-0.1377067728578883	-0.2434570959755923
ACH-000124	OCI-LY-19	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	Cell Line	0.0788002288939438	-0.4949834549982734	-0.3622106243886886	-0.9521877892045018	-2.710052959607384	-0.0701243677813335	0.1826438603124644	-0.3289571314369375	-0.0326789102872595	0.01865676743929	-0.2217274905449233	0.0067546863137345
ACH-000127	SLR 20	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	Cell Line	-0.1016910495264526	-0.0341069579283922	-0.4240673164880347	-1.0287634145659783	-1.6311107169902763	-0.0660185871147665	0.0496653348588168	-0.0336735408007082	-0.0563008721281902	0.4083814539559781	0.1349811576829723	0.3990734778895295
ACH-000128	LN-319	CNS/Brain	Diffuse Glioma	Astrocytoma	Cell Line	0.0220141268566947	0.1812394387605297	0.0274842236441966	-1.294497407771289	-1.4028492646529136	-0.0889441422311226	-0.0562796206801421	-0.043916756509923	-0.2066601200786501	-0.0518632150084082	-0.0273457154311583	-0.1546291423075389
ACH-000132	JHOS-2	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	Cell Line	-0.0874767346981654	-0.1334765933368465	-0.2737352792567165	-1.4058218291916078	-2.2388326055492893	-0.0535024305110908	-0.0619155876574808	-0.0954851253606675	-0.0590139075763929	-0.0493626539501243	-0.2764631676540254	-0.0492991672372196
ACH-000133	Hs 729	Fibroblast	Non-Cancerous	Fibroblast	Cell Line	0.0597522716091538	-0.0681876467507375	-0.2349524474841753	-1.3259110159193874	-1.6375616571674276	-0.071665590166995	-0.043702571031126	0.1772905788949659	-0.227328229700808	0.1999724459952004	0.0784937823312178	0.0581639891230811
ACH-000137	8-MG-BA	CNS/Brain	Diffuse Glioma	Glioblastoma	Cell Line	0.0374851085220325	-0.0222437054551313	-0.3236301817812539	-1.3248851832982542	-1.7985153247624903	-0.1365931077012417	0.0319409590093991	-0.0279571298241738	-0.2410650197042369	0.1612333680943873	-0.1210184044323494	-0.1818950730976666
ACH-000138	CFPAC-1	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	0.2121839313478366	-0.0727540205336779	-0.1438253687404479	-1.114126195660154	-1.6019263286813437	-0.1863663152450855	0.0262050960544776	0.0498262013333496	0.0298507545624237	0.0362015480620436	-0.207954113548579	-0.0016906803986189
ACH-000139	Panc 03.27	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	Cell Line	0.0036213884971188	-0.0229139422522062	-0.2746215906812031	-1.439790453592272	-1.5779833282813365	-0.1981397575263945	-0.0069380902192972	0.0573390490191947	0.0257077382275915	-0.0564029232161699	0.1245248490200956	-0.0417621598754531
ACH-000141	SNU-308	Biliary Tract	Intracholecystic Papillary Neoplasm	Gallbladder Adenocarcinoma, NOS	Cell Line	0.073170070155221	-0.0583430720233631	-0.3598739352685636	-0.92455991456847	-1.5598209626329116	-0.1851586514369714	0.2004750559510585	-0.0057946415069482	-0.0936427661369749	-0.0076107534724903	-0.0238419220267978	0.0201317617468003
ACH-000142	CAL-29	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	Cell Line	-0.0295735742800795	0.002722326808059	-0.231273908272326	-1.1922759821827025	-1.4534739382260695	-0.1515713923456665	0.064911940223386	0.0058929676657917	-0.0007360769011067	-0.0605119786770829	-0.036366303444062	0.0082432208892368
