n	median	q25	q75	min	max	n_lt_neg0.5	n_lt_neg1.0	frac_lt_neg0.5	matrix	cohort	gene
1178	0.0415923064182723	-0.035730461569878025	0.11265817331176547	-0.3897429696845428	0.4791193189113059	0	0	0.0	CRISPRGeneEffect	all_CRISPR	CLDN4
1178	-0.06108051060852225	-0.14498205936448447	0.016378411797141227	-1.01903481225115	0.6239904638754914	12	1	0.010186757215619695	CRISPRGeneEffect	all_CRISPR	LIG4
1178	-0.2644325715608652	-0.36915671712661413	-0.175623713206695	-1.377063160491378	0.2050894383530269	107	1	0.09083191850594227	CRISPRGeneEffect	all_CRISPR	XRCC4
1178	-1.2225987728403915	-1.358062857670986	-1.0941216123239608	-2.285587103003449	-0.0996491941965869	1174	1026	0.9966044142614601	CRISPRGeneEffect	all_CRISPR	XRCC5
1178	-1.7493216213851777	-1.9519128065256348	-1.5643177990111088	-2.822218884355991	-0.3398576443846479	1177	1162	0.9991511035653651	CRISPRGeneEffect	all_CRISPR	XRCC6
1178	-0.0889482610032627	-0.17956092313574773	-0.004881633788240575	-0.865338008910521	0.3073382145962259	15	0	0.012733446519524618	CRISPRGeneEffect	all_CRISPR	NHEJ1
1178	-0.0075669077223771	-0.07114053779998047	0.05846748900891398	-0.7025076773528479	0.3764313642295155	2	0	0.001697792869269949	CRISPRGeneEffect	all_CRISPR	DCLRE1C
1178	-0.03936248235662115	-0.11658918648879638	0.03903354370322573	-0.5360658879460083	0.5345315058139988	1	0	0.0008488964346349745	CRISPRGeneEffect	all_CRISPR	PAXX
1178	-0.11073402147382536	-0.17668964703412046	-0.04350334217187678	-0.7067951756506488	0.3463501097184023	3	0	0.0025466893039049238	CRISPRGeneEffect	all_CRISPR	CGAS
1178	0.021932199114023603	-0.028419677249843473	0.07662365595608747	-0.3537850757883131	0.6101209212846879	0	0	0.0	CRISPRGeneEffect	all_CRISPR	STING1
1178	-0.10581807204064886	-0.17562184232658043	-0.039317184855930276	-0.7984469432245611	0.6064171644298818	9	0	0.007640067911714771	CRISPRGeneEffect	all_CRISPR	TBK1
1178	-0.03086916811781875	-0.0986324238519026	0.03965088843962743	-0.4494946781943397	0.4772419498373606	0	0	0.0	CRISPRGeneEffect	all_CRISPR	IRF3
126	0.04730662378672555	-0.03702259950324955	0.10907972419833292	-0.2944077449381274	0.3939579674136731	0	0	0.0	CRISPRGeneEffect	lung	CLDN4
126	-0.05007511236198055	-0.12502146235673128	0.025740159274746002	-0.5004210188879606	0.2435300855628435	1	0	0.007936507936507936	CRISPRGeneEffect	lung	LIG4
126	-0.2357286912210233	-0.308686444554503	-0.15752764062362734	-0.666692285261206	0.1746609151820615	5	0	0.03968253968253968	CRISPRGeneEffect	lung	XRCC4
126	-1.2160282883804756	-1.2940832981562218	-1.1091191676885535	-2.1483550709509136	-0.4741013702280701	125	110	0.9920634920634921	CRISPRGeneEffect	lung	XRCC5
126	-1.7733292891981796	-1.9532468167497972	-1.5822310151653527	-2.6794112299161315	-1.0713934399989449	126	126	1.0	CRISPRGeneEffect	lung	XRCC6
126	-0.08935609634090194	-0.1721091269054946	-0.015713150351449275	-0.573136579710764	0.1524645796609913	1	0	0.007936507936507936	CRISPRGeneEffect	lung	NHEJ1
126	-0.01022824031463675	-0.054325451866573754	0.044393070496775204	-0.2786590500047911	0.3352309590183874	0	0	0.0	CRISPRGeneEffect	lung	DCLRE1C
126	-0.03218927040489275	-0.093419338206445	0.042681979543509975	-0.5360658879460083	0.2571379119695113	1	0	0.007936507936507936	CRISPRGeneEffect	lung	PAXX
126	-0.10445360039221249	-0.15413017222034467	-0.04386849608675655	-0.4941184061595872	0.1436743164987045	0	0	0.0	CRISPRGeneEffect	lung	CGAS
126	0.017325467302655148	-0.03648385691346032	0.07243171804060175	-0.2554258010941478	0.3159800313439027	0	0	0.0	CRISPRGeneEffect	lung	STING1
126	-0.09819118167245225	-0.17023856886427233	-0.034173932672561524	-0.4551771002260459	0.1894001955619524	0	0	0.0	CRISPRGeneEffect	lung	TBK1
126	-0.037456199114350094	-0.08925953219445983	0.03209718533912637	-0.3897991369640891	0.2500973424611474	0	0	0.0	CRISPRGeneEffect	lung	IRF3
98	0.0437272641054409	-0.045263459246757426	0.10101717738281682	-0.2781924117019274	0.3939579674136731	0	0	0.0	CRISPRGeneEffect	NSCLC	CLDN4
98	-0.05011815247588765	-0.12054075834098141	0.03261926866859505	-0.5004210188879606	0.2435300855628435	1	0	0.01020408163265306	CRISPRGeneEffect	NSCLC	LIG4
98	-0.23828911806932684	-0.3308592123249692	-0.15270367425952522	-0.666692285261206	0.1746609151820615	5	0	0.05102040816326531	CRISPRGeneEffect	NSCLC	XRCC4
98	-1.2073595974862137	-1.2896125477672062	-1.106234189265267	-1.6760521522292808	-0.6547147452374962	98	86	1.0	CRISPRGeneEffect	NSCLC	XRCC5
98	-1.7525496816862722	-1.9528206144833213	-1.5822310151653527	-2.6794112299161315	-1.0713934399989449	98	98	1.0	CRISPRGeneEffect	NSCLC	XRCC6
98	-0.0750655842751344	-0.16055612030652638	-0.00365681187248385	-0.573136579710764	0.1524645796609913	1	0	0.01020408163265306	CRISPRGeneEffect	NSCLC	NHEJ1
98	-0.01312689275787955	-0.06145463744948115	0.03924819573381118	-0.2786590500047911	0.3352309590183874	0	0	0.0	CRISPRGeneEffect	NSCLC	DCLRE1C
98	-0.03708305253196755	-0.10713090869702127	0.03594442410914795	-0.5360658879460083	0.2571379119695113	1	0	0.01020408163265306	CRISPRGeneEffect	NSCLC	PAXX
98	-0.10474959573291345	-0.15136455883899472	-0.04239116631553268	-0.4941184061595872	0.1436743164987045	0	0	0.0	CRISPRGeneEffect	NSCLC	CGAS
98	0.037076868481645	-0.024807338134589622	0.08611674569716035	-0.1450655034068088	0.3159800313439027	0	0	0.0	CRISPRGeneEffect	NSCLC	STING1
98	-0.10597407056070995	-0.1741059086456584	-0.038361137300404524	-0.4551771002260459	0.1894001955619524	0	0	0.0	CRISPRGeneEffect	NSCLC	TBK1
98	-0.028988649494963548	-0.08097016553564662	0.034390250431517826	-0.3365283572911737	0.2500973424611474	0	0	0.0	CRISPRGeneEffect	NSCLC	IRF3
40	0.3711486016981991	0.30378838596756985	0.443849415051422	0.051744245874593	0.6403401243661835	0	0	0.0	ScreenGeneEffect_HumagneCD	HumagneCD	CLDN4
40	-0.9141456901371936	-1.2021585034599718	-0.7543056226148606	-1.881930857397054	-0.2100580112216884	37	17	0.925	ScreenGeneEffect_HumagneCD	HumagneCD	PRKDC
40	-0.5060637843507625	-0.7157158279255916	-0.3740128528003054	-1.6857160578591286	-0.0289232424592545	21	3	0.525	ScreenGeneEffect_HumagneCD	HumagneCD	LIG4
40	0.09970841529907959	-0.000141274927918125	0.157518701719861	-0.3086264089407107	0.4243134620266956	0	0	0.0	ScreenGeneEffect_HumagneCD	HumagneCD	STING1
40	-0.14349513812549708	-0.22750408963656052	-0.07782466700246975	-0.6052154124358852	0.1392880416813677	1	0	0.025	ScreenGeneEffect_HumagneCD	HumagneCD	CGAS
5	0.3860612134341314	0.3830410766437437	0.4180916261804132	0.2764423107480435	0.4691967667772093	0	0	0.0	ScreenGeneEffect_HumagneCD	HumagneCD_lung	CLDN4
5	-1.112431852751409	-1.1519559770432566	-0.9244989759545912	-1.7496209557022762	-0.2100580112216884	4	3	0.8	ScreenGeneEffect_HumagneCD	HumagneCD_lung	PRKDC
5	-0.3780853331653181	-0.5051189594597612	-0.2957270784779061	-0.5109460180657058	-0.1775034977556684	2	0	0.4	ScreenGeneEffect_HumagneCD	HumagneCD_lung	LIG4
5	-0.0355352635427915	-0.1880957349011261	-0.0260601682941609	-0.3086264089407107	0.0302046595728797	0	0	0.0	ScreenGeneEffect_HumagneCD	HumagneCD_lung	STING1
5	-0.1420541297639556	-0.1449361464870386	-0.1106778237534832	-0.2234633795098449	0.1392880416813677	0	0	0.0	ScreenGeneEffect_HumagneCD	HumagneCD_lung	CGAS
2	0.3312517620910874	0.30384703641956545	0.35865648776260944	0.2764423107480435	0.3860612134341314	0	0	0.0	ScreenGeneEffect_HumagneCD	HumagneCD_NSCLC	CLDN4
2	-1.3370599658284337	-1.543340460765355	-1.1307794708915124	-1.7496209557022762	-0.9244989759545912	2	1	1.0	ScreenGeneEffect_HumagneCD	HumagneCD_NSCLC	PRKDC
2	-0.34422475791068713	-0.42758538798819645	-0.26086412783317775	-0.5109460180657058	-0.1775034977556684	1	0	0.5	ScreenGeneEffect_HumagneCD	HumagneCD_NSCLC	LIG4
2	-0.1392108746839155	-0.22391864181231308	-0.054503107555517905	-0.3086264089407107	0.0302046595728797	0	0	0.0	ScreenGeneEffect_HumagneCD	HumagneCD_NSCLC	STING1
2	-0.042087668914238596	-0.13277552421204175	0.04860018638356456	-0.2234633795098449	0.1392880416813677	0	0	0.0	ScreenGeneEffect_HumagneCD	HumagneCD_NSCLC	CGAS
