cohort	patient	split	pair_id	metabolite	sensor	hmdb	annotation	family	thesis_expect	n_mal	n_high	n_low	n_tnk	score_high	score_low	delta	detected	met_high	met_low	sensor_tnk	prop_met_high	prop_met_low	prop_sensor_tnk	fdr_high	fdr_low
GSE123902	LX255B	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	228	80	148	1583	-0.00012933854438379453	-6.843388198639657e-05		False	-0.051648206729441884	-0.027327408863080514	0.002504221396520734	0.1375	0.08108108108108109	0.0012634238787113076	1.0	1.0
GSE123902	LX255B	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	228	80	148	1583	-4.46113730325286e-05	-2.3604173465104293e-05		False	-0.051648206729441884	-0.027327408863080514	0.0008637545397505164	0.1375	0.08108108108108109	0.0006317119393556538	0.8445074415308294	0.6780728376327768
GSE123902	LX255B	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	228	80	148	1583	0.008258122681119043	0.004278303711375884	0.003979818969743159	True	0.292840856872499	0.15171270434920853	0.02820003591477871	0.7375	0.33783783783783783	0.009475679090334808	0.0	0.0
GSE123902	LX255B	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	228	80	148	1583	0.018532102170573165	0.009600966776291141	0.008931135394282023	True	0.292840856872499	0.15171270434920853	0.06328386813402176	0.7375	0.33783783783783783	0.022741629816803537	0.0	0.0
GSE123902	LX255B	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	228	80	148	1583	0.0	0.0		False	0.06297824736684561	0.0363859558427656	0.0	0.1375	0.0472972972972973	0.0	1.0	1.0
GSE123902	LX255B	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	228	80	148	1583				False								
GSE123902	LX653	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	145	36	36	49				False								
GSE123902	LX653	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	145	36	36	49	0.0007768138294647715	0.0003239569758062085	0.000452856853658563	True	0.1405646276349823	0.05862008366319869	0.005526382010430098	0.5277777777777778	0.2777777777777778	0.0	1.0	1.0
GSE123902	LX653	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	145	36	36	49	0.017317132779251565	0.011325926964572103	0.005991205814679462	True	0.3133720685210493	0.20495478125909963	0.055260613560676575	0.8611111111111112	0.5	0.02040816326530612	0.0	0.36348246674727935
GSE123902	LX653	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	145	36	36	49	0.165260311896241	0.10808522672539825	0.05717508517084274	True	0.3133720685210493	0.20495478125909963	0.5273613333702087	0.8611111111111112	0.5	0.30612244897959184	0.0	0.0
GSE123902	LX653	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	145	36	36	49				False								
GSE123902	LX653	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	145	36	36	49				False								
GSE123902	LX653	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	145	72	73	49				False								
GSE123902	LX653	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	145	72	73	49	0.0006076570586587207	0.0003095934720776709	0.00029806358658104984	True	0.10995567398559715	0.056021004609049165	0.005526382010430098	0.4722222222222222	0.3835616438356164	0.0	1.0	1.0
GSE123902	LX653	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	145	72	73	49	0.016254595203537097	0.012734631588033996	0.003519963615503101	True	0.2941443128511309	0.23044680048749863	0.055260613560676575	0.8194444444444444	0.6301369863013698	0.02040816326530612	0.0	0.0
GSE123902	LX653	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	145	72	73	49	0.15512033702843622	0.12152873197598575	0.03359160505245047	True	0.2941443128511309	0.23044680048749863	0.5273613333702087	0.8194444444444444	0.6301369863013698	0.30612244897959184	0.0	0.0
GSE123902	LX653	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	145	72	73	49				False								
GSE123902	LX653	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	145	72	73	49				False								
GSE123902	LX653	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	145	104	41	49				False								
GSE123902	LX653	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	145	104	41	49	0.0005133528986641632	0.00031616902985426667	0.0001971838688098965	True	0.09289131618033239	0.0572108531870493	0.005526382010430098	0.4807692307692308	0.2926829268292683	0.0	1.0	1.0
GSE123902	LX653	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	145	104	41	49	0.015921864247098638	0.01083134338738768	0.005090520859710958	True	0.2881231897582228	0.19600476161008928	0.055260613560676575	0.8076923076923077	0.5121951219512195	0.02040816326530612	0.0	0.3688343558282209
GSE123902	LX653	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	145	104	41	49	0.15194502952577404	0.10336533242960659	0.048579697096167454	True	0.2881231897582228	0.19600476161008928	0.5273613333702087	0.8076923076923077	0.5121951219512195	0.30612244897959184	0.0	0.0
GSE123902	LX653	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	145	104	41	49				False								
GSE123902	LX653	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	145	104	41	49				False								
GSE123902	LX661	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	117	29	29	3726				False								
GSE123902	LX661	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	117	29	29	3726	0.0012263388255933656	0.00010800875357090559	0.0011183300720224599	True	0.17122556937151945	0.015080547024463785	0.0071621243841946125	0.5172413793103449	0.20689655172413793	0.001610305958132045	0.0	0.0
GSE123902	LX661	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	117	29	29	3726	0.033292640129450615	0.03284918402838306	0.00044345610106755196	True	0.30125685652782175	0.2972441320789272	0.11051247268915176	0.8275862068965517	0.6896551724137931	0.07326892109500806	1.0	1.0
GSE123902	LX661	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	117	29	29	3726	0.1757184900188898	0.17337792957771522	0.0023405604411745884	True	0.30125685652782175	0.2972441320789272	0.5832846164703369	0.8275862068965517	0.6896551724137931	0.3521202361782072	1.0	1.0
GSE123902	LX661	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	117	29	29	3726				False								
GSE123902	LX661	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	117	29	29	3726				False								
GSE123902	LX661	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	117	58	59	3726				False								
GSE123902	LX661	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	117	58	59	3726	0.0012419924470398612	0.0001489928330322296	0.0010929996140076315	True	0.17341118087542465	0.020802882642058998	0.0071621243841946125	0.5344827586206896	0.288135593220339	0.001878690284487386	0.0	0.0
GSE123902	LX661	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	117	58	59	3726	0.03315518285032075	0.029291803513471167	0.003863379336849583	True	0.3000130396464775	0.2650542766866037	0.11051247268915176	0.8103448275862069	0.711864406779661	0.07380568974771873	1.0	1.0
GSE123902	LX661	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	117	58	59	3726	0.17499299076629563	0.1546020821209682	0.020390908645327416	True	0.3000130396464775	0.2650542766866037	0.5832846164703369	0.8103448275862069	0.711864406779661	0.3545356951154053	1.0	1.0
GSE123902	LX661	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	117	58	59	3726				False								
GSE123902	LX661	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	117	58	59	3726				False								
GSE123902	LX661	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	117	69	48	3726				False								
GSE123902	LX661	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	117	69	48	3726	0.0011851546280421338	-1.9781880368618594e-05	0.0012049365084107525	True	0.16547529259021734	-0.0027620129597683727	0.0071621243841946125	0.5362318840579711	0.22916666666666666	0.001878690284487386	0.0	0.0
GSE123902	LX661	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	117	69	48	3726	0.032999687906512136	0.028629969730501373	0.004369718176010763	True	0.2986060044039851	0.2590655066693823	0.11051247268915176	0.8260869565217391	0.6666666666666666	0.07380568974771873	1.0	1.0
GSE123902	LX661	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	117	69	48	3726	0.17417228875451818	0.15110892469834414	0.02306336405617404	True	0.2986060044039851	0.2590655066693823	0.5832846164703369	0.8260869565217391	0.6666666666666666	0.3545356951154053	1.0	1.0
GSE123902	LX661	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	117	69	48	3726				False								
GSE123902	LX661	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	117	69	48	3726				False								
GSE123902	LX666	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	786	196	196	177				False								
GSE123902	LX666	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	786	196	196	177	0.0003074137431658043	0.00013838183255138203	0.0001690319106144223	True	0.10434303831841259	0.04696986122931141	0.0029461835511028767	0.37755102040816324	0.24489795918367346	0.005649717514124294	1.0	1.0
GSE123902	LX666	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	786	196	196	177	0.018931911801420315	0.014773787434094581	0.004158124367325733	True	0.30250079270300206	0.23606080869782953	0.06258466839790344	0.8775510204081632	0.6836734693877551	0.04519774011299435	0.0	0.3021778584392015
GSE123902	LX666	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	786	196	196	177	0.0854863680678914	0.06671050676736452	0.018775861300526872	True	0.30250079270300206	0.23606080869782953	0.2825988233089447	0.8775510204081632	0.6836734693877551	0.1807909604519774	0.0	0.0
GSE123902	LX666	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	786	196	196	177	0.0	0.0		False	0.17973961099526092	0.11905552956218621	0.0	0.6122448979591837	0.35714285714285715	0.0	1.0	1.0
GSE123902	LX666	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	786	196	196	177				False								
GSE123902	LX666	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	786	393	393	177				False								
GSE123902	LX666	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	786	393	393	177	0.0002789172925105008	0.00018301589866265977	9.590139384784102e-05	True	0.09467071133639676	0.06211965259060301	0.0029461835511028767	0.36895674300254455	0.33587786259541985	0.005649717514124294	1.0	1.0
GSE123902	LX666	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	786	393	393	177	0.01857874768878344	0.015845377160031534	0.0027333705287519057	True	0.2968578114157719	0.2531830489104636	0.06258466839790344	0.8880407124681934	0.7506361323155216	0.04519774011299435	0.0	0.0
GSE123902	LX666	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	786	393	393	177	0.08389166819616575	0.07154923170386801	0.012342436492297743	True	0.2968578114157719	0.2531830489104636	0.2825988233089447	0.8880407124681934	0.7506361323155216	0.1807909604519774	0.0	0.0
GSE123902	LX666	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	786	393	393	177	0.0	0.0		False	0.1924954502068402	0.16268086277953242	0.0	0.6132315521628499	0.4860050890585242	0.0	1.0	1.0
GSE123902	LX666	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	786	393	393	177				False								
GSE123902	LX666	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	786	528	258	177				False								
GSE123902	LX666	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	786	528	258	177	0.0002811709895804712	0.00012822271950605895	0.00015294827007441224	True	0.09543566607559716	0.04352163308292858	0.0029461835511028767	0.39204545454545453	0.2713178294573643	0.005649717514124294	1.0	1.0
GSE123902	LX666	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	786	528	258	177	0.018749947301694145	0.01406476314065807	0.004685184161036075	True	0.2995932994720838	0.22473176739128065	0.06258466839790344	0.9015151515151515	0.6511627906976745	0.04519774011299435	0.0	0.0
GSE123902	LX666	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	786	528	258	177	0.08466471390205517	0.06350893302491538	0.02115578087713979	True	0.2995932994720838	0.22473176739128065	0.2825988233089447	0.9015151515151515	0.6511627906976745	0.1807909604519774	0.0	0.0
GSE123902	LX666	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	786	528	258	177	0.0	0.0		False	0.20234593753279598	0.12692106971445014	0.0	0.6382575757575758	0.3682170542635659	0.0	1.0	1.0
GSE123902	LX666	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	786	528	258	177				False								
GSE123902	LX675	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	618	154	154	1336				False								
GSE123902	LX675	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	618	154	154	1336	0.0004932495557727041	3.3765122219476137e-05	0.00045948443355322795	True	0.15719392300619703	0.010760622002281154	0.003137841122224927	0.5909090909090909	0.22727272727272727	0.0014970059880239522	0.0	0.0
GSE123902	LX675	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	618	154	154	1336	0.05726886870329945	0.045421779407226553	0.011847089296072894	True	0.3757536679312779	0.29802230431081406	0.15241067111492157	0.8896103896103896	0.6883116883116883	0.09955089820359281	0.0	0.0
GSE123902	LX675	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	618	154	154	1336	0.12025734144174513	0.09537996050464621	0.024877380937098917	True	0.3757536679312779	0.29802230431081406	0.32004302740097046	0.8896103896103896	0.6883116883116883	0.1998502994011976	0.0	0.0
GSE123902	LX675	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	618	154	154	1336	0.0001368554685537521	6.87754234761311e-05	6.8080045077621e-05	True	0.2333121914658454	0.11724883879159952	0.0005865765851922333	0.6038961038961039	0.24675324675324675	0.0007485029940119761	1.0	1.0
GSE123902	LX675	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	618	154	154	1336				False								
GSE123902	LX675	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	618	194	424	1336				False								
GSE123902	LX675	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	618	194	424	1336	0.00045548990654777186	8.310424727344098e-05	0.0003723856592743309	True	0.1451602833940811	0.026484529979808165	0.003137841122224927	0.5721649484536082	0.27122641509433965	0.0014970059880239522	0.0	0.0
GSE123902	LX675	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	618	194	424	1336	0.055825587607950075	0.04674166995874729	0.009083917649202786	True	0.3662839826081216	0.30668239708427547	0.15241067111492157	0.8865979381443299	0.7382075471698113	0.09955089820359281	0.0	0.0
GSE123902	LX675	median	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	618	194	424	1336	0.11722663468238766	0.09815156281343808	0.019075071868949578	True	0.3662839826081216	0.30668239708427547	0.32004302740097046	0.8865979381443299	0.7382075471698113	0.19910179640718562	0.0	0.0
GSE123902	LX675	median	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	618	194	424	1336	0.0001269577430326676	6.67679718405604e-05	6.018977119210719e-05	True	0.2164384774940529	0.11382652074098586	0.0005865765851922333	0.5618556701030928	0.2358490566037736	0.0007485029940119761	0.9887798036465638	1.0
GSE123902	LX675	median	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	618	194	424	1336				False								
GSE123902	LX675	pctpos	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	618	194	424	1336				False								
GSE123902	LX675	pctpos	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	618	194	424	1336	0.00045548990654777186	8.310424727344098e-05	0.0003723856592743309	True	0.1451602833940811	0.026484529979808165	0.003137841122224927	0.5721649484536082	0.27122641509433965	0.0014970059880239522	0.0	0.0
GSE123902	LX675	pctpos	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	618	194	424	1336	0.055825587607950075	0.04674166995874729	0.009083917649202786	True	0.3662839826081216	0.30668239708427547	0.15241067111492157	0.8865979381443299	0.7382075471698113	0.09955089820359281	0.0	0.0
GSE123902	LX675	pctpos	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	618	194	424	1336	0.11722663468238766	0.09815156281343808	0.019075071868949578	True	0.3662839826081216	0.30668239708427547	0.32004302740097046	0.8865979381443299	0.7382075471698113	0.19910179640718562	0.0	0.0
GSE123902	LX675	pctpos	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	618	194	424	1336	0.0001269577430326676	6.67679718405604e-05	6.018977119210719e-05	True	0.2164384774940529	0.11382652074098586	0.0005865765851922333	0.5618556701030928	0.2358490566037736	0.0007485029940119761	0.9887798036465638	1.0
GSE123902	LX675	pctpos	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	618	194	424	1336				False								
GSE123902	LX676	q4q1	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	147	36	36	2606				False								
GSE123902	LX676	q4q1	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	147	36	36	2606	4.594828082831771e-05	-4.637385946319044e-05	9.232214029150815e-05	True	0.038640178119142846	-0.038998068206840084	0.00118913222104311	0.25	0.1388888888888889	0.0	0.0	0.0
GSE123902	LX676	q4q1	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	147	36	36	2606	0.061463341349477396	0.045868482670520384	0.015594858678957012	True	0.35256372309393347	0.26310907718208093	0.17433257400989532	0.9166666666666666	0.6388888888888888	0.09171143514965464	0.7966507177033493	1.0
GSE123902	LX676	q4q1	PGE2_PTGER4	Prostaglandin E2	PTGER4	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	147	36	36	2606	0.18770860793792862	0.140082020294876	0.04762658764305264	True	0.35256372309393347	0.26310907718208093	0.5324104428291321	0.9166666666666666	0.6388888888888888	0.25940138142747504	0.7966507177033493	1.0
GSE123902	LX676	q4q1	DLactate_HCAR1	D-Lactic acid	HCAR1	HMDB0001311	Receptor	immunosuppressive_metabolite	high>low	147	36	36	2606	0.00019830075984853115	3.4336269484665646e-05	0.0001639644903638655	True	0.23884787534674007	0.041357103321287364	0.0008302387432195246	0.5	0.08333333333333333	0.0	0.0	1.0
GSE123902	LX676	q4q1	LLactate_SLC16A1	L-Lactic acid	SLC16A1	HMDB0000190	Transporter	immunosuppressive_metabolite	high>low	147	36	36	2606				False								
GSE123902	LX676	median	Adenosine_ADORA2A	Adenosine	ADORA2A	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	147	62	85	2606				False								
GSE123902	LX676	median	Adenosine_ADORA2B	Adenosine	ADORA2B	HMDB0000050	Receptor	immunosuppressive_metabolite	high>low	147	62	85	2606	7.065810272663375e-05	-4.281839697486191e-05	0.00011347649970149565	True	0.05941988744081989	-0.03600810424369924	0.00118913222104311	0.3387096774193548	0.2	0.0	0.0	0.0
GSE123902	LX676	median	PGE2_PTGER2	Prostaglandin E2	PTGER2	HMDB0001220	Receptor	immunosuppressive_metabolite	high>low	147	62	85	2606	0.06195996163756274	0.054130553830555504	0.007829407807007235	True	0.3554124178424958	0.3105016611954745	0.17433257400989532	0.9193548387096774	0.7294117647058823	0.09478127398311588	0.47334754797441364	1.0
