ligand,ligand_complex,ligand_means,ligand_props,receptor,receptor_complex,receptor_means,receptor_props,source,target,lr_means,cellphone_pvals
TNF,TNF,0.2643665,0.136,ICOS,ICOS,0.39803421,0.2445,NK,T,0.33120036,0.0
SELL,SELL,0.29951516,0.165,SELPLG,SELPLG,0.3595058,0.251,NK,T,0.32951048,0.0
NECTIN1,NECTIN1,0.15598793,0.1825,CD96,CD96,0.5017166,0.327,Malig_CLDN4high,T,0.32885227,0.0
VEGFA,VEGFA,0.55738163,0.4915,EPHB2,EPHB2,0.09692286,0.1375,Malig_CLDN4high,Malig_CLDN4high,0.32715225,0.0
HBEGF,HBEGF,0.18327813,0.1705,CD44,CD44,0.47085664,0.4315,Malig_CLDN4low,Malig_CLDN4high,0.32706738,1.0
LGALS9,LGALS9,0.14300527,0.107,CD47,CD47,0.5102064,0.3465,T,T,0.32660583,1.0
BAG6,BAG6,0.24775924,0.2705,NCR3,NCR3,0.4038384,0.2495,Malig_CLDN4low,NK,0.3257988,0.0
LGALS9,LGALS9,0.13978907,0.1595,CD47,CD47,0.5102064,0.3465,Malig_CLDN4low,T,0.32499772,1.0
DSC2,DSC2,0.30547786,0.295,DSG2,DSG2,0.34311464,0.3155,Malig_CLDN4high,Malig_CLDN4low,0.32429624,0.0
ITGAL,ITGAL_ITGB2,0.25305334,0.1855,ICAM1,ICAM1,0.39520773,0.3365,T,Malig_CLDN4high,0.32413054,0.0
SEMA4D,SEMA4D,0.29854524,0.2175,PLXNB2,PLXNB2,0.34524322,0.3965,T,Malig_CLDN4high,0.32189423,0.0
ITGAL,ITGAL_ITGB2,0.25305334,0.1855,F11R,F11R,0.38934863,0.385,T,Malig_CLDN4low,0.32120097,0.0
AREG,AREG,0.24718313,0.1455,ICAM1,ICAM1,0.39520773,0.3365,T,Malig_CLDN4high,0.32119542,0.0
LTB,LTB,0.2857895,0.154,LTBR,LTBR,0.35358098,0.414,NK,Malig_CLDN4high,0.31968522,0.76
TGFB1,TGFB1,0.54530823,0.326,ITGB6,ITGAV_ITGB6,0.09232634,0.1005,T,Malig_CLDN4low,0.3188173,0.0
ITGAL,ITGAL_ITGB2,0.45069915,0.282,ICAM1,ICAM1,0.1845013,0.1675,NK,Malig_CLDN4low,0.31760022,0.0
VEGFA,VEGFA,0.55738163,0.4915,NRP1,NRP1,0.075770535,0.1015,Malig_CLDN4high,Malig_CLDN4low,0.3165761,0.0
PTN,PTN,0.28785673,0.2005,PLXNB2,PLXNB2,0.34524322,0.3965,Malig_CLDN4low,Malig_CLDN4high,0.31654996,0.0
AREG,AREG,0.24718313,0.1455,EGFR,EGFR,0.38404608,0.3755,T,Malig_CLDN4high,0.3156146,0.0
LGALS9,LGALS9,0.15686259,0.211,CD44,CD44,0.47085664,0.4315,Malig_CLDN4high,Malig_CLDN4high,0.3138596,1.0
TNFSF12,TNFSF12,0.047206193,0.101,TNFRSF12A,TNFRSF12A,0.5794442,0.469,Malig_CLDN4high,Malig_CLDN4high,0.31332523,0.0
FGFR2,FGFR2,0.0960464,0.1265,CD44,CD44,0.5300707,0.423,Malig_CLDN4high,Malig_CLDN4low,0.31305856,1.0
AREG,AREG,0.43686566,0.3045,ICAM1,ICAM1,0.1845013,0.1675,Malig_CLDN4high,Malig_CLDN4low,0.3106835,0.02
SPP1,SPP1,0.25297284,0.1315,ITGA4,ITGA4_ITGB1,0.3665884,0.2355,NK,NK,0.30978063,0.0
EFNA1,EFNA1,0.5510942,0.418,EPHA4,EPHA4,0.06679859,0.108,Malig_CLDN4low,Malig_CLDN4high,0.30894637,0.0
TIGIT,TIGIT,0.43676153,0.242,NECTIN2,NECTIN2,0.17900078,0.1915,T,Malig_CLDN4high,0.30788115,0.0
LGALS9,LGALS9,0.14300527,0.107,CD44,CD44,0.47085664,0.4315,T,Malig_CLDN4high,0.30693096,1.0
LGALS9,LGALS9,0.13978907,0.1595,CD44,CD44,0.47085664,0.4315,Malig_CLDN4low,Malig_CLDN4high,0.30532286,1.0
NECTIN1,NECTIN1,0.15598793,0.1825,CD96,CD96,0.45226768,0.2795,Malig_CLDN4high,NK,0.3041278,0.0
CCL20,CCL20,0.22096916,0.164,CXCR3,CXCR3,0.38320056,0.2355,Malig_CLDN4high,T,0.30208486,0.0
TGFB1,TGFB1,0.54530823,0.326,ACVR1,ACVR1_TGFBR2,0.05870116,0.1125,T,Malig_CLDN4high,0.3020047,0.0
ITGAM,ITGAM_ITGB2,0.2079351,0.1465,ICAM1,ICAM1,0.39520773,0.3365,NK,Malig_CLDN4high,0.30157143,0.0
AREG,AREG,0.2904308,0.1835,EGFR,EGFR,0.31155255,0.27,Malig_CLDN4low,Malig_CLDN4low,0.30099168,0.0
CEACAM6,CEACAM6,0.45793614,0.2595,CEACAM5,CEACAM5,0.14263143,0.102,Malig_CLDN4low,Malig_CLDN4low,0.3002838,0.0
LTB,LTB,0.2857895,0.154,LTBR,LTBR,0.3116617,0.325,NK,Malig_CLDN4low,0.2987256,1.0
SPP1,SPP1,0.25297284,0.1315,ITGA4,ITGA4_ITGB1,0.34184203,0.2295,NK,T,0.29740745,0.0
PVR,PVR,0.092058815,0.1525,CD96,CD96,0.5017166,0.327,Malig_CLDN4high,T,0.29688773,0.0
VEGFA,VEGFA,0.39088058,0.3245,NRP2,NRP2,0.19633016,0.2305,Malig_CLDN4low,Malig_CLDN4high,0.2936054,0.0
DSC2,DSC2,0.2424838,0.212,DSG2,DSG2,0.34311464,0.3155,Malig_CLDN4low,Malig_CLDN4low,0.29279923,0.0
LGALS9,LGALS9,0.15686259,0.211,CD47,CD47,0.42591083,0.3765,Malig_CLDN4high,Malig_CLDN4low,0.29138672,1.0
TNF,TNF,0.1843988,0.1085,ICOS,ICOS,0.39803421,0.2445,T,T,0.2912165,0.0
CX3CL1,CX3CL1,0.09141092,0.1305,CX3CR1,CX3CR1,0.4902685,0.268,Malig_CLDN4high,NK,0.2908397,0.0
BAG6,BAG6,0.17728882,0.131,NCR3,NCR3,0.4038384,0.2495,NK,NK,0.2905636,0.0
TNFSF14,TNFSF14,0.15825081,0.1065,TNFRSF14,TNFRSF14,0.41784772,0.294,NK,T,0.28804928,0.0
LGALS9,LGALS9,0.14300527,0.107,CD47,CD47,0.42591083,0.3765,T,Malig_CLDN4low,0.28445804,1.0
FGFR2,FGFR2,0.0960464,0.1265,CD44,CD44,0.47085664,0.4315,Malig_CLDN4high,Malig_CLDN4high,0.28345153,1.0
LGALS9,LGALS9,0.13978907,0.1595,CD47,CD47,0.42591083,0.3765,Malig_CLDN4low,Malig_CLDN4low,0.28284997,1.0
BAG6,BAG6,0.15544121,0.125,NCR3,NCR3,0.4038384,0.2495,T,NK,0.2796398,0.0
AREG,AREG,0.24718313,0.1455,EGFR,EGFR,0.31155255,0.27,T,Malig_CLDN4low,0.27936783,0.26
TIGIT,TIGIT,0.43676153,0.242,NECTIN2,NECTIN2,0.11932175,0.136,T,Malig_CLDN4low,0.27804163,0.0
ITGAX,ITGAX_ITGB2,0.160425,0.1085,ICAM1,ICAM1,0.39520773,0.3365,NK,Malig_CLDN4high,0.27781636,0.0
TNFSF14,TNFSF14,0.15825081,0.1065,TNFRSF14,TNFRSF14,0.3941848,0.257,NK,NK,0.27621782,0.0
FASLG,FASLG,0.24129567,0.1585,TNFRSF1A,TNFRSF1A,0.30861163,0.374,NK,Malig_CLDN4high,0.27495366,0.0
TIGIT,TIGIT,0.3683051,0.22,NECTIN2,NECTIN2,0.17900078,0.1915,NK,Malig_CLDN4high,0.27365294,0.0
CEACAM6,CEACAM6,0.45793614,0.2595,CEACAM1,CEACAM1,0.088169955,0.132,Malig_CLDN4low,Malig_CLDN4high,0.27305305,0.0
PVR,PVR,0.092058815,0.1525,CD96,CD96,0.45226768,0.2795,Malig_CLDN4high,NK,0.27216324,0.0
EREG,EREG,0.15779479,0.1355,EGFR,EGFR,0.38404608,0.3755,Malig_CLDN4high,Malig_CLDN4high,0.27092043,0.0
FN1,FN1,0.17132369,0.1725,ITGA4,ITGA4_ITGB7,0.3665884,0.2355,Malig_CLDN4high,NK,0.26895607,0.0
FN1,FN1,0.17132369,0.1725,ITGA4,ITGA4_ITGB1,0.3665884,0.2355,Malig_CLDN4high,NK,0.26895607,0.0
VEGFA,VEGFA,0.39088058,0.3245,NRP2,NRP2,0.14625575,0.148,Malig_CLDN4low,Malig_CLDN4low,0.26856816,0.0
PTN,PTN,0.19050084,0.1445,PLXNB2,PLXNB2,0.34524322,0.3965,Malig_CLDN4high,Malig_CLDN4high,0.26787204,0.0
FN1,FN1,0.17132369,0.1725,ITGA3,ITGA3_ITGB1,0.36385915,0.367,Malig_CLDN4high,Malig_CLDN4high,0.26759142,0.0
LGALS9,LGALS9,0.15686259,0.211,MET,MET,0.37521583,0.376,Malig_CLDN4high,Malig_CLDN4high,0.2660392,0.0
ITGAL,ITGAL_ITGB2,0.45069915,0.282,ICAM3,ICAM3,0.07762813,0.1445,NK,Malig_CLDN4high,0.26416364,1.0
CDH1,CDH1,0.29232568,0.2885,KLRG1,KLRG1,0.23497388,0.145,Malig_CLDN4low,NK,0.26364976,0.0
SPN,SPN,0.34029472,0.238,ICAM1,ICAM1,0.1845013,0.1675,T,Malig_CLDN4low,0.262398,0.0
LGALS9,LGALS9,0.14300527,0.107,MET,MET,0.37521583,0.376,T,Malig_CLDN4high,0.25911054,0.0
VEGFA,VEGFA,0.39088058,0.3245,NRP1,NRP1,0.12667656,0.18,Malig_CLDN4low,Malig_CLDN4high,0.25877857,0.0
SEMA4D,SEMA4D,0.31982696,0.216,PLXNB2,PLXNB2,0.19583923,0.2385,NK,Malig_CLDN4low,0.2578331,0.0
LGALS9,LGALS9,0.13978907,0.1595,MET,MET,0.37521583,0.376,Malig_CLDN4low,Malig_CLDN4high,0.25750244,0.0
MICA,MICA,0.057861954,0.107,KLRK1,HCST_KLRK1,0.4562874,0.252,Malig_CLDN4high,NK,0.25707468,0.0
CDH1,CDH1,0.29232568,0.2885,ITGAE,ITGAE_ITGB7,0.22162412,0.1495,Malig_CLDN4low,T,0.2569749,0.0
FN1,FN1,0.17132369,0.1725,ITGA4,ITGA4_ITGB1,0.34184203,0.2295,Malig_CLDN4high,T,0.25658286,0.0
TNFSF14,TNFSF14,0.15825081,0.1065,LTBR,LTBR,0.35358098,0.414,NK,Malig_CLDN4high,0.25591588,0.0
CDH1,CDH1,0.29232568,0.2885,KLRG1,KLRG1,0.21779177,0.134,Malig_CLDN4low,T,0.2550587,0.0
CDH1,CDH1,0.29232568,0.2885,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4low,Malig_CLDN4high,0.25144738,0.0
CDH1,CDH1,0.29232568,0.2885,ITGAE,ITGAE_ITGB7,0.20697908,0.1365,Malig_CLDN4low,NK,0.24965239,0.0
COL1A1,COL1A1,0.28852117,0.2545,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4high,Malig_CLDN4high,0.24954514,0.0
IGF2,IGF2,0.18779963,0.1255,IGF2R,IGF2R,0.30993125,0.197,Malig_CLDN4high,NK,0.24886544,0.0
CDH1,CDH1,0.29232568,0.2885,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4low,Malig_CLDN4low,0.24776319,0.0
SCGB3A1,SCGB3A1,0.36502144,0.123,NOTCH3,NOTCH3,0.12972064,0.175,Malig_CLDN4high,Malig_CLDN4high,0.24737105,0.0
SCGB3A1,SCGB3A1,0.36502144,0.123,NOTCH3,NOTCH3,0.12951088,0.1465,Malig_CLDN4high,Malig_CLDN4low,0.24726616,0.0
SEMA4D,SEMA4D,0.29854524,0.2175,PLXNB2,PLXNB2,0.19583923,0.2385,T,Malig_CLDN4low,0.24719223,0.0
IFNG,IFNG,0.3106417,0.1485,IFNGR1,IFNG_IFNGR1,0.18300447,0.1205,T,NK,0.24682309,0.0
COL1A1,COL1A1,0.28852117,0.2545,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4high,Malig_CLDN4low,0.24586093,0.0
VEGFB,VEGFB,0.21551564,0.2915,ADRB2,ADRB2,0.2723031,0.176,Malig_CLDN4high,NK,0.24390937,0.0
VEGFA,VEGFA,0.39088058,0.3245,EPHB2,EPHB2,0.09692286,0.1375,Malig_CLDN4low,Malig_CLDN4high,0.24390173,0.0
TIGIT,TIGIT,0.3683051,0.22,NECTIN2,NECTIN2,0.11932175,0.136,NK,Malig_CLDN4low,0.24381343,0.0
LGALS9,LGALS9,0.15686259,0.211,HAVCR2,HAVCR2,0.32783848,0.2,Malig_CLDN4high,NK,0.24235053,0.0
CXCL2,CXCL2,0.33585548,0.2045,DPP4,DPP4,0.14848652,0.1815,Malig_CLDN4low,Malig_CLDN4high,0.242171,0.0
TGFB1,TGFB1,0.099943936,0.168,EGFR,EGFR,0.38404608,0.3755,Malig_CLDN4high,Malig_CLDN4high,0.241995,1.0
PTN,PTN,0.28785673,0.2005,PLXNB2,PLXNB2,0.19583923,0.2385,Malig_CLDN4low,Malig_CLDN4low,0.24184798,0.0
FN1,FN1,0.17132369,0.1725,ITGB7,ITGA4_ITGB7,0.31224048,0.218,Malig_CLDN4high,T,0.24178208,0.0
TGFB1,TGFB1,0.09914651,0.124,EGFR,EGFR,0.38404608,0.3755,Malig_CLDN4low,Malig_CLDN4high,0.2415963,1.0
CXCL16,CXCL16,0.25175676,0.3075,CXCR6,CXCR6,0.23053887,0.1275,Malig_CLDN4high,T,0.24114782,0.0
FASLG,FASLG,0.24129567,0.1585,TNFRSF1A,TNFRSF1A,0.24020113,0.268,NK,Malig_CLDN4low,0.2407484,0.0
AREG,AREG,0.2904308,0.1835,ICAM1,ICAM1,0.1845013,0.1675,Malig_CLDN4low,Malig_CLDN4low,0.23746607,1.0
HLA-F,HLA-F,0.2086313,0.255,KIR3DL2,KIR3DL2,0.26330656,0.157,Malig_CLDN4high,NK,0.23596893,1.0
LGALS9,LGALS9,0.14300527,0.107,HAVCR2,HAVCR2,0.32783848,0.2,T,NK,0.23542187,0.0
TNFSF14,TNFSF14,0.15825081,0.1065,LTBR,LTBR,0.3116617,0.325,NK,Malig_CLDN4low,0.23495625,0.0
EREG,EREG,0.15779479,0.1355,EGFR,EGFR,0.31155255,0.27,Malig_CLDN4high,Malig_CLDN4low,0.23467368,0.0
TNFSF12,TNFSF12,0.1449994,0.1095,TNFRSF12A,TNFRSF12A,0.32372907,0.2805,NK,Malig_CLDN4low,0.23436424,0.0
LGALS9,LGALS9,0.13978907,0.1595,HAVCR2,HAVCR2,0.32783848,0.2,Malig_CLDN4low,NK,0.23381378,0.0
VEGFA,VEGFA,0.39088058,0.3245,NRP1,NRP1,0.075770535,0.1015,Malig_CLDN4low,Malig_CLDN4low,0.23332556,0.0
TNF,TNF,0.2643665,0.136,VSIR,VSIR,0.20222898,0.1525,NK,T,0.23329774,0.0
C3,C3,0.25530782,0.198,ITGAM,ITGAM_ITGB2,0.2079351,0.1465,Malig_CLDN4high,NK,0.23162146,0.0
LAMA3,LAMA3,0.09723392,0.1025,ITGA3,ITGA3_ITGB1,0.36385915,0.367,Malig_CLDN4low,Malig_CLDN4high,0.23054653,0.0
TNFSF12,TNFSF12,0.13671735,0.112,TNFRSF12A,TNFRSF12A,0.32372907,0.2805,T,Malig_CLDN4low,0.23022321,0.0
TNF,TNF,0.2643665,0.136,VSIR,VSIR,0.19378836,0.136,NK,NK,0.22907743,0.0
IFNG,IFNG,0.3106417,0.1485,IFNGR1,IFNG_IFNGR1,0.14064871,0.1045,T,T,0.22564521,0.0
FASLG,FASLG,0.24129567,0.1585,TNFRSF1A,TNFRSF1A,0.20968603,0.1455,NK,NK,0.22549084,0.0
JAG1,JAG1,0.20264858,0.2025,CD46,CD46,0.24704878,0.181,Malig_CLDN4low,T,0.22484869,1.0
LAMA3,LAMA3,0.08168484,0.112,ITGA3,ITGA3_ITGB1,0.36385915,0.367,Malig_CLDN4high,Malig_CLDN4high,0.222772,0.0
JAG1,JAG1,0.20264858,0.2025,CD46,CD46,0.24216789,0.1675,Malig_CLDN4low,NK,0.22240824,1.0
ITGAL,ITGAL_ITGB2,0.25305334,0.1855,ICAM1,ICAM1,0.1845013,0.1675,T,Malig_CLDN4low,0.21877733,0.0
LGALS9,LGALS9,0.15686259,0.211,SLC1A5,SLC1A5,0.2756598,0.3445,Malig_CLDN4high,Malig_CLDN4high,0.2162612,0.0
AREG,AREG,0.24718313,0.1455,ICAM1,ICAM1,0.1845013,0.1675,T,Malig_CLDN4low,0.21584222,1.0
CXCL2,CXCL2,0.33585548,0.2045,DPP4,DPP4,0.094213374,0.104,Malig_CLDN4low,Malig_CLDN4low,0.21503443,0.0
TNF,TNF,0.2643665,0.136,FAS,FAS,0.16439767,0.12,NK,T,0.21438208,0.0
HLA-F,HLA-F,0.16180795,0.185,KIR3DL2,KIR3DL2,0.26330656,0.157,Malig_CLDN4low,NK,0.21255726,1.0
SEMA4D,SEMA4D,0.07455725,0.1195,PLXNB2,PLXNB2,0.34524322,0.3965,Malig_CLDN4high,Malig_CLDN4high,0.20990023,0.0
LGALS9,LGALS9,0.14300527,0.107,SLC1A5,SLC1A5,0.2756598,0.3445,T,Malig_CLDN4high,0.20933253,0.0
PLXNB1,PLXNB1,0.098478794,0.1635,SEMA4D,SEMA4D,0.31982696,0.216,Malig_CLDN4high,NK,0.20915288,0.0
LGALS9,LGALS9,0.15686259,0.211,SLC1A5,SLC1A5,0.25971413,0.275,Malig_CLDN4high,Malig_CLDN4low,0.20828836,0.0
LGALS9,LGALS9,0.13978907,0.1595,SLC1A5,SLC1A5,0.2756598,0.3445,Malig_CLDN4low,Malig_CLDN4high,0.20772444,0.0
JAG1,JAG1,0.16810822,0.1995,CD46,CD46,0.24704878,0.181,Malig_CLDN4high,T,0.20757851,1.0
LAMC1,LAMC1,0.13149337,0.2035,ITGA6,ITGA6_ITGB1,0.28024313,0.25,Malig_CLDN4high,Malig_CLDN4low,0.20586824,0.0
TGFB1,TGFB1,0.099943936,0.168,EGFR,EGFR,0.31155255,0.27,Malig_CLDN4high,Malig_CLDN4low,0.20574825,1.0
VEGFB,VEGFB,0.13858734,0.165,ADRB2,ADRB2,0.2723031,0.176,Malig_CLDN4low,NK,0.20544523,0.0
TGFB1,TGFB1,0.09914651,0.124,EGFR,EGFR,0.31155255,0.27,Malig_CLDN4low,Malig_CLDN4low,0.20534953,1.0
JAG1,JAG1,0.16810822,0.1995,CD46,CD46,0.24216789,0.1675,Malig_CLDN4high,NK,0.20513806,1.0
TNFSF12,TNFSF12,0.1449994,0.1095,TNFRSF25,TNFRSF25,0.2637046,0.1865,NK,T,0.20435199,0.0
FASLG,FASLG,0.24129567,0.1585,FAS,FAS,0.16439767,0.12,NK,T,0.20284668,0.0
NECTIN1,NECTIN1,0.21405883,0.2,NECTIN4,NECTIN4,0.18869719,0.19,Malig_CLDN4low,Malig_CLDN4high,0.20137802,0.0
LGALS9,LGALS9,0.14300527,0.107,SLC1A5,SLC1A5,0.25971413,0.275,T,Malig_CLDN4low,0.20135969,0.0
CXCL16,CXCL16,0.17140146,0.192,CXCR6,CXCR6,0.23053887,0.1275,Malig_CLDN4low,T,0.20097017,0.0
TNFSF12,TNFSF12,0.13671735,0.112,TNFRSF25,TNFRSF25,0.2637046,0.1865,T,T,0.20021097,0.0
LGALS9,LGALS9,0.13978907,0.1595,SLC1A5,SLC1A5,0.25971413,0.275,Malig_CLDN4low,Malig_CLDN4low,0.1997516,0.0
PLXNB1,PLXNB1,0.098478794,0.1635,SEMA4D,SEMA4D,0.29854524,0.2175,Malig_CLDN4high,T,0.19851202,0.0
CCL20,CCL20,0.22096916,0.164,CXCR3,CXCR3,0.17540063,0.1135,Malig_CLDN4high,NK,0.19818489,0.0
ITGAM,ITGAM_ITGB2,0.2079351,0.1465,ICAM1,ICAM1,0.1845013,0.1675,NK,Malig_CLDN4low,0.1962182,0.0
TNF,TNF,0.1843988,0.1085,VSIR,VSIR,0.20222898,0.1525,T,T,0.1933139,0.0
PTN,PTN,0.19050084,0.1445,PLXNB2,PLXNB2,0.19583923,0.2385,Malig_CLDN4high,Malig_CLDN4low,0.19317004,0.0
FASLG,FASLG,0.24129567,0.1585,TNFRSF10B,TNFRSF10B,0.14297193,0.202,NK,Malig_CLDN4high,0.1921338,0.0
LAMC1,LAMC1,0.10318899,0.1365,ITGA6,ITGA6_ITGB1,0.28024313,0.25,Malig_CLDN4low,Malig_CLDN4low,0.19171606,0.0
FN1,FN1,0.17132369,0.1725,ITGA3,ITGA3_ITGB1,0.21096337,0.212,Malig_CLDN4high,Malig_CLDN4low,0.19114353,0.0
TNF,TNF,0.1843988,0.1085,VSIR,VSIR,0.19378836,0.136,T,NK,0.18909359,0.0
NECTIN1,NECTIN1,0.21405883,0.2,NECTIN4,NECTIN4,0.15924947,0.151,Malig_CLDN4low,Malig_CLDN4low,0.18665415,0.0
TNFSF12,TNFSF12,0.047206193,0.101,TNFRSF12A,TNFRSF12A,0.32372907,0.2805,Malig_CLDN4high,Malig_CLDN4low,0.18546763,0.02
TNFSF10,TNFSF10,0.22458184,0.1555,TNFRSF10B,TNFRSF10B,0.14297193,0.202,T,Malig_CLDN4high,0.18377689,1.0
FN1,FN1,0.17132369,0.1725,ITGAV,ITGAV_ITGB1,0.195854,0.2765,Malig_CLDN4high,Malig_CLDN4high,0.18358883,0.0
IGF2,IGF2,0.18779963,0.1255,IGF2R,IGF2R,0.17929943,0.2545,Malig_CLDN4high,Malig_CLDN4high,0.18354952,0.0
COL1A1,COL1A1,0.14713432,0.135,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4low,Malig_CLDN4high,0.17885172,0.0
PTN,PTN,0.28785673,0.2005,PTPRS,PTPRS,0.06965146,0.1105,Malig_CLDN4low,Malig_CLDN4high,0.17875409,0.0
TNF,TNF,0.2643665,0.136,NOTCH1,NOTCH1,0.088987194,0.106,NK,Malig_CLDN4low,0.17667685,0.0
TGFB1,TGFB1,0.099943936,0.168,TGFBR3,TGFBR3,0.25324434,0.1645,Malig_CLDN4high,NK,0.17659414,1.0
LGALS9,LGALS9,0.15686259,0.211,MET,MET,0.19555962,0.203,Malig_CLDN4high,Malig_CLDN4low,0.1762111,0.0
TGFB1,TGFB1,0.09914651,0.124,TGFBR3,TGFBR3,0.25324434,0.1645,Malig_CLDN4low,NK,0.17619543,1.0
C3,C3,0.14378026,0.104,ITGAM,ITGAM_ITGB2,0.2079351,0.1465,Malig_CLDN4low,NK,0.17585768,0.0
COL1A1,COL1A1,0.14713432,0.135,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4low,Malig_CLDN4low,0.1751675,0.0
TNF,TNF,0.1843988,0.1085,FAS,FAS,0.16439767,0.12,T,T,0.17439824,0.0
TNF,TNF,0.2643665,0.136,NOTCH1,NOTCH1,0.08177723,0.113,NK,Malig_CLDN4high,0.17307186,0.0
FN1,FN1,0.17132369,0.1725,ITGAV,ITGAV_ITGB1,0.17478208,0.1945,Malig_CLDN4high,Malig_CLDN4low,0.17305288,0.0
TNF,TNF,0.2643665,0.136,FAS,FAS,0.081090905,0.121,NK,Malig_CLDN4high,0.1727287,0.0
ITGAX,ITGAX_ITGB2,0.160425,0.1085,ICAM1,ICAM1,0.1845013,0.1675,NK,Malig_CLDN4low,0.17246315,0.0
NECTIN1,NECTIN1,0.15598793,0.1825,NECTIN4,NECTIN4,0.18869719,0.19,Malig_CLDN4high,Malig_CLDN4high,0.17234257,0.0
VEGFB,VEGFB,0.21551564,0.2915,NRP1,NRP1,0.12667656,0.18,Malig_CLDN4high,Malig_CLDN4high,0.1710961,0.0
LAMC1,LAMC1,0.13149337,0.2035,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4high,Malig_CLDN4high,0.17103124,0.0
LGALS9,LGALS9,0.14300527,0.107,MET,MET,0.19555962,0.203,T,Malig_CLDN4low,0.16928244,0.0
IGF2,IGF2,0.18779963,0.1255,IGF1R,IGF1R,0.15072577,0.22,Malig_CLDN4high,Malig_CLDN4high,0.1692627,0.0
COL17A1,COL17A1,0.12512451,0.1365,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4high,Malig_CLDN4high,0.16784681,0.0
LGALS9,LGALS9,0.13978907,0.1595,MET,MET,0.19555962,0.203,Malig_CLDN4low,Malig_CLDN4low,0.16767435,0.0
LAMC1,LAMC1,0.13149337,0.2035,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4high,Malig_CLDN4low,0.16734703,0.0
TNF,TNF,0.2643665,0.136,PTPRS,PTPRS,0.06965146,0.1105,NK,Malig_CLDN4high,0.16700898,0.0
TNF,TNF,0.2643665,0.136,SEMA4C,SEMA4C,0.06863896,0.136,NK,Malig_CLDN4high,0.16650273,0.0
JAG1,JAG1,0.20264858,0.2025,NOTCH3,NOTCH3,0.12972064,0.175,Malig_CLDN4low,Malig_CLDN4high,0.1661846,0.0
JAG1,JAG1,0.20264858,0.2025,NOTCH3,NOTCH3,0.12951088,0.1465,Malig_CLDN4low,Malig_CLDN4low,0.16607973,0.0
PGF,PGF,0.13571025,0.1305,NRP2,NRP2,0.19633016,0.2305,Malig_CLDN4low,Malig_CLDN4high,0.16602021,0.0
IGF2,IGF2,0.18779963,0.1255,IGF2R,IGF2R,0.14410473,0.1915,Malig_CLDN4high,Malig_CLDN4low,0.16595218,0.0
ITGAL,ITGAL_ITGB2,0.25305334,0.1855,ICAM3,ICAM3,0.07762813,0.1445,T,Malig_CLDN4high,0.16534074,1.0
PGF,PGF,0.13359606,0.128,NRP2,NRP2,0.19633016,0.2305,Malig_CLDN4high,Malig_CLDN4high,0.16496311,0.0
IGF2,IGF2,0.18779963,0.1255,IGF2R,IGF2R,0.14061525,0.114,Malig_CLDN4high,T,0.16420744,0.0
COL17A1,COL17A1,0.12512451,0.1365,ITGA2,ITGA2_ITGB1,0.20320068,0.185,Malig_CLDN4high,Malig_CLDN4low,0.1641626,0.0
JAG1,JAG1,0.20264858,0.2025,NOTCH2,NOTCH2,0.12177813,0.2005,Malig_CLDN4low,Malig_CLDN4high,0.16221336,0.0
TNC,TNC,0.1642198,0.174,ITGB6,ITGAV_ITGB6,0.15840438,0.196,Malig_CLDN4high,Malig_CLDN4high,0.16131209,0.0
FASLG,FASLG,0.24129567,0.1585,FAS,FAS,0.081090905,0.121,NK,Malig_CLDN4high,0.16119328,0.0
FASLG,FASLG,0.24129567,0.1585,TNFRSF10B,TNFRSF10B,0.08090694,0.1115,NK,Malig_CLDN4low,0.16110131,0.0
COL17A1,COL17A1,0.107326604,0.1065,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4low,Malig_CLDN4high,0.15894786,0.0
TNFSF10,TNFSF10,0.17378907,0.114,TNFRSF10B,TNFRSF10B,0.14297193,0.202,NK,Malig_CLDN4high,0.15838051,1.0
NECTIN1,NECTIN1,0.15598793,0.1825,NECTIN4,NECTIN4,0.15924947,0.151,Malig_CLDN4high,Malig_CLDN4low,0.1576187,0.0
COL18A1,COL18A1,0.103426605,0.155,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4high,Malig_CLDN4high,0.15699786,0.0
LAMC1,LAMC1,0.10318899,0.1365,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4low,Malig_CLDN4high,0.15687905,0.0
COL6A1,COL6A1,0.10084162,0.131,ITGA2,ITGA2_ITGB1,0.21056911,0.228,Malig_CLDN4high,Malig_CLDN4high,0.15570536,0.0
TNFSF12,TNFSF12,0.047206193,0.101,TNFRSF25,TNFRSF25,0.2637046,0.1865,Malig_CLDN4high,T,0.1554554,0.0
