direction	ligand	receptor	pathway	n_patients	n_GSE131907	n_GSE148071	n_GSE205335	median_delta	mean_delta	mean_score_high	mean_score_low	frac_pass_high	frac_pass_low	pval	padj
TNK_to_malignant_CLDN4	HLA-C	CD8B	MHC_I	4	3	0	1	0.005587815016042441	-0.02650240159709938	1.6766717350110412	1.7031741366081405	0.75	0.5	0.875	0.9515625
TNK_to_malignant_CLDN4	HLA-E	VSIR	MHC_I_partial	22	0	4	18	0.03363061370328069	0.04439355902881785	1.262475732375275	1.218082173346457	1.0	0.5909090909090909	0.003239154815673828	0.011741936206817627
TNK_to_malignant_CLDN4	HLA-F	VSIR	MHC_I_partial	22	0	4	18	0.03363061370328069	0.04439355902881785	0.5098074710165913	0.4654139119877734	1.0	0.5909090909090909	0.003239154815673828	0.011741936206817627
TNK_to_malignant_CLDN4	FN1	ITGAV+ITGB1	other	5	2	3	0	-0.04437442123889923	-0.04280749373137951	0.23682762756943704	0.2796351213008165	1.0	0.8	0.1875	0.3198529411764706
TNK_to_malignant_CLDN4	FN1	ITGA3+ITGB1	other	5	2	3	0	-0.025071769952774048	-0.005148512497544289	0.29473279528319835	0.2998813077807426	0.8	1.0	0.625	0.7448630136986302
TNK_to_malignant_CLDN4	PTGES2	PTGER4	other	7	1	0	6	-0.02281591296195984	-0.055024948719489784	0.12325682703937803	0.1782817757588678	1.0	0.42857142857142855	0.21875	0.35908018867924524
TNK_to_malignant_CLDN4	HBEGF	EGFR	other	5	0	5	0	-0.021164238452911377	-0.026254111528396608	0.3743987411260605	0.4006528526544571	0.8	1.0	0.1875	0.3198529411764706
TNK_to_malignant_CLDN4	TNF	TNFRSF1B	other	7	2	0	5	-0.01874297298491001	-0.085215600207448	0.19127965665289334	0.2764952568603413	0.5714285714285714	0.8571428571428571	0.21875	0.35908018867924524
TNK_to_malignant_CLDN4	DSC2	DSG2	other	5	0	5	0	-0.018542319536209106	-0.029703833162784576	0.4491302192211151	0.4788340523838997	1.0	1.0	0.0625	0.1294642857142857
TNK_to_malignant_CLDN4	CXCL2	DPP4	other	4	2	2	0	-0.018256157636642456	-0.017124049365520477	0.46756557933986187	0.48468962870538235	1.0	1.0	0.375	0.5262096774193549
TNK_to_malignant_CLDN4	SEMA4D	PTPRC	other	22	11	3	8	-0.015999512746930122	-0.11418166801079431	0.22239394737830895	0.33657561538910324	0.6363636363636364	0.6818181818181818	0.004684925079345703	0.015676480073195238
TNK_to_malignant_CLDN4	VEGFA	NRP2	other	4	0	2	2	-0.008390840142965317	-0.00866920966655016	0.2550314189866185	0.2637006286531687	0.75	1.0	0.625	0.7448630136986302
TNK_to_malignant_CLDN4	CD44	TYROBP	other	42	25	10	7	-0.008380681276321411	-0.018821023914608218	0.5917513414419123	0.6105723653565205	0.9285714285714286	0.9761904761904762	0.23759369481877002	0.3815789473684211
TNK_to_malignant_CLDN4	FN1	ITGA2+ITGB1	other	5	2	3	0	-0.008220158517360687	-0.023355239257216453	0.28205030113458635	0.3054055403918028	1.0	0.8	0.8125	0.9300986842105262
TNK_to_malignant_CLDN4	COL1A1	ITGA2+ITGB1	other	3	0	3	0	-0.0064847394824028015	0.006011262536048889	0.36682888865470886	0.36081762611866	1.0	1.0	1.0	1.0
TNK_to_malignant_CLDN4	COL1A2	ITGA2+ITGB1	other	5	0	5	0	-0.0064847394824028015	-0.013875278830528259	0.4328930214047432	0.4467683002352715	1.0	1.0	1.0	1.0
TNK_to_malignant_CLDN4	PTGR1	LTB4R	other	4	0	3	1	-0.005564393475651741	-0.014539320021867752	0.314844218082726	0.32938353810459375	0.75	1.0	0.625	0.7448630136986302
TNK_to_malignant_CLDN4	KLRB1	CLEC2D	other	35	19	1	15	-0.0027474574744701385	-0.013174885538007532	0.4611279333808592	0.4743028189188668	0.9142857142857143	0.5714285714285714	0.4221992832608521	0.5830371054554624
TNK_to_malignant_CLDN4	DSG2	DSC3	other	5	0	5	0	-0.0013248622417449951	-0.026803618669509886	0.3466290295124054	0.3734326481819153	1.0	1.0	0.4375	0.5947265625
TNK_to_malignant_CLDN4	CD47	SIRPA	other	8	2	1	5	-0.0007977820932865143	0.0057147626066580415	0.3018610398285091	0.29614627722185105	0.875	0.875	1.0	1.0
TNK_to_malignant_CLDN4	TNFSF12	TNFRSF25	other	10	0	0	10	-1.2828968465328217e-05	-0.02477852376177907	0.244868684373796	0.2696472081355751	1.0	0.6	0.6953125	0.8174619932432433
TNK_to_malignant_CLDN4	LTA4H	LTB4R	other	12	5	1	6	0.0010889433324337006	0.002135360613465309	0.12940190631585816	0.12726654570239285	0.8333333333333334	0.5833333333333334	0.5693359375	0.739286963619403
TNK_to_malignant_CLDN4	MPZL1	MPZL1	other	6	0	4	2	0.0014929771423339844	-0.018290607258677483	0.23261687097450098	0.25090747823317844	1.0	1.0	1.0	1.0
TNK_to_malignant_CLDN4	CD58	CD2	other	12	8	1	3	0.0031786179170012474	-0.05508831036665166	0.142957226470268	0.1980455368369197	0.6666666666666666	0.5833333333333334	0.85009765625	0.9515625
TNK_to_malignant_CLDN4	PECAM1	CD38	other	7	1	0	6	0.00352279469370842	-0.01815148110368422	0.15290851518511772	0.17105999628880195	0.8571428571428571	0.5714285714285714	0.9375	1.0
TNK_to_malignant_CLDN4	LIPA	RORA	other	17	7	1	9	0.004227260127663612	-0.0075154681416118845	0.1561204933506601	0.163635961492272	1.0	0.7058823529411765	0.963226318359375	1.0
TNK_to_malignant_CLDN4	PTGES3	PTGER2	other	7	5	0	2	0.004393350332975388	0.005027821220989738	0.4458282319828868	0.4408004107618971	1.0	0.7142857142857143	0.46875	0.6274038461538461
TNK_to_malignant_CLDN4	PTGES3	PTGER4	other	21	9	1	11	0.0063577257096767426	-0.007242793089798873	0.4731122421189433	0.4803550352087422	0.9523809523809523	0.23809523809523808	0.37372493743896484	0.5262096774193549
TNK_to_malignant_CLDN4	LPAR2	ADGRE5	other	7	0	0	7	0.007852394133806229	-0.008200717291661672	0.23993771150708199	0.24813842879874365	1.0	1.0	1.0	1.0
TNK_to_malignant_CLDN4	LGALS3	MERTK	other	23	13	5	5	0.009243393316864967	0.013098997818103628	0.40578921629196923	0.3926902184738656	1.0	0.34782608695652173	3.337860107421875e-06	2.8505068350816803e-05
TNK_to_malignant_CLDN4	TGFB1	TGFBR3	other	13	4	0	9	0.00936969369649887	0.008426179684018	0.49269686467372453	0.48427068498970655	0.9230769230769231	0.5384615384615384	0.167724609375	0.2977967554209184
TNK_to_malignant_CLDN4	PRNP	ADGRG6	other	35	18	4	13	0.010015314444899559	0.014210598250584943	0.21494222027914864	0.2007316220285637	0.9428571428571428	0.6571428571428571	0.0010980300139635801	0.004548981486420546
TNK_to_malignant_CLDN4	CD96	NECTIN1	other	34	0	17	17	0.01001971133518964	0.01065204108325655	0.41208024081938405	0.40142819973612753	0.9705882352941176	0.6470588235294118	0.015309422393329442	0.03998161764705882
TNK_to_malignant_CLDN4	APP	SORL1	other	13	1	4	8	0.011133626103401184	0.010532891592727257	0.22976166676156795	0.2192287751688407	0.8461538461538461	0.7692307692307693	0.339599609375	0.5007655256885594
TNK_to_malignant_CLDN4	TGFB1	TGFBR1+TGFBR2	other	29	16	1	12	0.011399778537452221	0.013796838064645899	0.36042602755257797	0.34662918948793203	0.9655172413793104	0.4827586206896552	6.0480087995529175e-05	0.0003705978393554687
TNK_to_malignant_CLDN4	ENTPD1	ADORA2B	other	13	4	2	7	0.01296304538846016	0.021336086954061802	0.1829656305221411	0.1616295435680793	0.9230769230769231	0.5384615384615384	0.013427734375	0.0389404296875
TNK_to_malignant_CLDN4	CD55	ADGRE5	other	35	19	4	12	0.014198784716427326	0.014294439660651343	0.27301223176930633	0.258717792108655	0.9714285714285714	0.8571428571428571	0.008677628939040005	0.026032886817120016
TNK_to_malignant_CLDN4	JAG1	CD46	other	3	0	2	1	0.014307856559753418	0.053327019015947975	0.462893508374691	0.409566489358743	1.0	1.0	0.25	0.3815789473684211
TNK_to_malignant_CLDN4	IGFBP3	TMEM219	other	6	2	4	0	0.01578887179493904	0.027453821152448654	0.552292433877786	0.5248386127253374	1.0	1.0	0.03125	0.06796875
TNK_to_malignant_CLDN4	TGFB1	ACVR1+TGFBR2	other	38	25	0	13	0.016586657613515854	0.017716607685494972	0.34372835969062226	0.32601175200512733	0.9736842105263158	0.5263157894736842	6.32571754977107e-08	1.8344580894336104e-06
TNK_to_malignant_CLDN4	TNFSF10	TNFRSF10A	other	37	13	13	11	0.017145264893770218	0.013214719292198031	0.27858915149762825	0.2653744322054302	0.8648648648648649	0.7297297297297297	0.00299192444072105	0.011741936206817627
TNK_to_malignant_CLDN4	TNF	TNFRSF1A	other	37	9	18	10	0.017145782709121704	0.0365043034827387	0.3659906804158881	0.3294863769331494	0.9459459459459459	0.972972972972973	0.00794298057735432	0.024679975365350923
TNK_to_malignant_CLDN4	UBASH3B	PPARA	other	7	0	0	7	0.01739657297730446	0.02044703997671604	0.11164021997579507	0.09119317999907903	1.0	0.5714285714285714	0.015625	0.03998161764705882
TNK_to_malignant_CLDN4	CD40LG	CD40	other	15	7	0	8	0.01806461438536644	0.022047492923835912	0.20387123351295788	0.18182374058912198	0.9333333333333333	0.8	0.01806640625	0.04490792410714286
TNK_to_malignant_CLDN4	PSAP	GPR37	other	21	10	3	8	0.019904272630810738	0.02735498086881957	0.36597301300969864	0.33861803214087904	1.0	0.3333333333333333	9.5367431640625e-07	1.1852809361049107e-05
TNK_to_malignant_CLDN4	APP	CD74	other	13	1	5	7	0.020473472774028778	0.05987043048326786	0.9619351791647764	0.9020647486815085	1.0	1.0	0.2734375	0.41015625
TNK_to_malignant_CLDN4	LRPAP1	SORT1	other	58	26	11	21	0.024218261241912842	0.03104464728224637	0.26115691395283774	0.23011226667059137	1.0	0.6379310344827587	9.788525999325057e-08	2.1290044048532e-06
TNK_to_malignant_CLDN4	APP	TNFRSF21	other	12	1	4	7	0.024918013252317905	0.08031923446105793	0.24158035482590398	0.16126112036484605	0.9166666666666666	0.6666666666666666	0.02099609375	0.049369193412162164
TNK_to_malignant_CLDN4	TNFSF10	TNFRSF10D	other	20	10	1	9	0.02588637379813008	0.024008314180537126	0.18427504594437777	0.16026673176384065	0.95	0.4	0.0003223419189453125	0.0015579859415690105
TNK_to_malignant_CLDN4	FASLG	FAS	other	10	3	0	7	0.026481528766453266	0.026269647665321826	0.1966126339510083	0.1703429862856865	1.0	0.8	0.064453125	0.13040515988372092
TNK_to_malignant_CLDN4	TNFSF10	TNFRSF10B	other	37	19	5	13	0.0265565006993711	0.042438660597277654	0.255689831148531	0.21325117055125334	0.918918918918919	0.7837837837837838	2.775777829810977e-07	4.024877853225917e-06
TNK_to_malignant_CLDN4	LTA	TNFRSF14	other	10	1	2	7	0.027123414911329746	0.03010547924786806	0.22576060369610787	0.1956551244482398	0.9	1.0	0.130859375	0.24222905585106383
TNK_to_malignant_CLDN4	FASLG	TNFRSF6B	other	7	0	0	7	0.02722921222448349	0.04706448878693793	0.27154418280614273	0.2244796940192048	0.8571428571428571	0.5714285714285714	0.15625	0.283203125
TNK_to_malignant_CLDN4	SEMA4D	PLXNB1	other	34	16	2	16	0.028226973488926888	0.04212438748971395	0.25812835922903	0.21600397173931604	1.0	0.6470588235294118	1.2444797903299332e-07	2.1653948351740835e-06
TNK_to_malignant_CLDN4	COL3A1	ITGA2+ITGB1	other	4	0	4	0	0.02954474836587906	0.028629185631871223	0.3449880816042423	0.3163588959723711	1.0	1.0	0.375	0.5262096774193549
TNK_to_malignant_CLDN4	TNFSF14	LTBR	other	14	4	5	5	0.030388858169317245	0.03182912857404777	0.3018642695886748	0.27003514101462706	1.0	1.0	0.020263671875	0.048970540364583336
TNK_to_malignant_CLDN4	TGFB1	ITGAV+ITGB6	other	44	25	5	14	0.03206290863454342	0.038792967182499444	0.3871873109813102	0.3483943437988108	0.9772727272727273	0.7727272727272727	2.6645304842531914e-06	2.5757128014447517e-05
TNK_to_malignant_CLDN4	TNFSF14	TNFRSF14	other	11	4	2	5	0.03386557102203369	0.030919180844317783	0.21744791689244183	0.18652873604812406	0.8181818181818182	0.9090909090909091	0.0673828125	0.1332341974431818
TNK_to_malignant_CLDN4	LTB	LTBR	other	70	29	22	19	0.035678260028362274	0.05319053844681808	0.7344956857817514	0.6813051473349333	0.9714285714285714	0.8857142857142857	3.143712340066984e-08	1.367514867929138e-06
TNK_to_malignant_CLDN4	CD160	TNFRSF14	other	6	4	0	2	0.037525370717048645	0.029762848280370235	0.2428131252527237	0.21305027697235346	1.0	0.8333333333333334	0.03125	0.06796875
TNK_to_malignant_CLDN4	VEGFB	NRP1	other	7	0	0	7	0.037715885788202286	0.045176051557064056	0.25293276299323353	0.2077567114361695	1.0	0.5714285714285714	0.015625	0.03998161764705882
TNK_to_malignant_CLDN4	LIPA	RORC	other	17	8	0	9	0.037919558584690094	0.0329956794705461	0.1626851243131301	0.129689444842584	1.0	0.5882352941176471	0.0003814697265625	0.0017467298005756579
TNK_to_malignant_CLDN4	CADM1	CADM1	other	4	1	2	1	0.03915761411190033	0.05506020784378052	0.5926278065890074	0.5375675987452269	1.0	1.0	0.25	0.3815789473684211
TNK_to_malignant_CLDN4	MDK	PTPRZ1	other	7	0	5	2	0.03921040892601013	0.05833833105862141	0.44990196052406517	0.39156362946544376	1.0	0.7142857142857143	0.015625	0.03998161764705882
TNK_to_malignant_CLDN4	AREG	EGFR	other	49	24	11	14	0.04053959995508194	0.054306783656380614	0.40184901426641306	0.3475422306100325	0.9795918367346939	0.9183673469387755	6.1398203889950764e-06	4.4513697820214304e-05
TNK_to_malignant_CLDN4	CRTAM	CADM1	other	8	1	2	5	0.04624355211853981	0.05832265689969063	0.273522456176579	0.21519979927688837	1.0	0.5	0.0390625	0.08288871951219512
TNK_to_malignant_CLDN4	LGALS9	P4HB	other	25	5	7	13	0.0530545711517334	0.06972118020057679	0.7262814427912235	0.6565602625906467	1.0	1.0	0.0067255496978759766	0.021671215693155922
TNK_to_malignant_CLDN4	LTA	TNFRSF1A	other	13	1	5	7	0.06059809774160385	0.0623568190405002	0.2975325355162987	0.23517571647579855	1.0	1.0	0.026611328125	0.06092593544407895
TNK_to_malignant_CLDN4	PPIA	BSG	other	72	29	22	21	0.06269516050815582	0.06299609163155158	1.2552885078928537	1.192292416261302	0.9861111111111112	1.0	1.8948428417126708e-06	2.0606415903625296e-05
TNK_to_malignant_CLDN4	APLP2	PIGR	other	24	12	5	7	0.08617271482944489	0.11832956290648629	0.5376192183078577	0.4192896554013714	1.0	0.75	6.389617919921875e-05	0.0003705978393554687
TNK_to_malignant_CLDN4	TNFSF12	TNFRSF12A	other	14	2	0	12	0.08745907992124557	0.13924495303737267	0.46391839826745646	0.3246734452300838	1.0	0.7857142857142857	0.0001220703125	0.00066375732421875
TNK_to_malignant_CLDN4	SEMA4D	PLXNB2	other	42	16	9	17	0.08892423659563065	0.10388000588864088	0.4066016261598894	0.3027216202712485	1.0	0.9047619047619048	1.1505107977427542e-10	1.0009443940361962e-08
TNK_to_malignant_CLDN4	COL3A1	ADGRG1	other	4	0	4	0	0.0969851091504097	0.12194233760237694	0.5011197254061699	0.37917738780379295	1.0	1.0	0.125	0.23641304347826086
TNK_to_malignant_CLDN4	NECTIN1	NECTIN4	other	4	0	3	1	0.13508493453264236	0.115148582495749	0.3273764429613948	0.2122278604656458	0.75	1.0	0.125	0.23641304347826086
TNK_to_malignant_CLDN4	CD226	NECTIN2	other	12	0	0	12	0.17433598265051842	0.17622389368868122	0.3722385987639427	0.1960147050752615	1.0	0.8333333333333334	0.00048828125	0.0021240234375
TNK_to_malignant_CLDN4	CEACAM6	CEACAM6	other	9	2	5	2	0.2552439272403717	0.24531862553622988	1.0898452525337536	0.8445266269975238	1.0	0.8888888888888888	0.00390625	0.013593750000000002
TNK_to_malignant_CLDN4	CEACAM5	CEACAM6	other	3	0	3	0	0.27952826023101807	0.35903071115414303	0.9065122380852699	0.547481526931127	1.0	1.0	0.25	0.3815789473684211
