ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both
IFNA1	IFNAR1+IFNAR2	IFN	0.06095448136329651	False	0.0	0.09834632157651405	50904	91493	0.06095448136329651	False	0.0	0.09834632157651405	50897	91493	0.0	False	False
IFNA2	IFNAR1+IFNAR2	IFN	0.060961602095176204	False	1.9644821625019645e-05	0.09834632157651405	50904	91493	0.06095448136329651	False	0.0	0.09834632157651405	50897	91493	7.120731879695086e-06	False	False
IFNB1	IFNAR1	IFN	0.06100746697848081	False	0.0001375137513751375	0.09834632157651405	50904	91493	0.06100859149955795	False	0.00015718018743737352	0.09834632157651405	50897	91493	-1.124521077144891e-06	False	False
IFNB1	IFNAR1+IFNAR2	IFN	0.06100746697848081	False	0.0001375137513751375	0.09834632157651405	50904	91493	0.06100859149955795	False	0.00015718018743737352	0.09834632157651405	50897	91493	-1.124521077144891e-06	False	False
IFNB1	IFNAR2	IFN	0.09416093385880231	False	0.0001375137513751375	0.14554118894341644	50904	91493	0.09416205837987945	False	0.00015718018743737352	0.14554118894341644	50897	91493	-1.124521077144891e-06	False	False
IFNG	IFNGR1	IFN	0.08012429066002369	False	0.005736287914505736	0.11493775480091373	50904	91493	0.0828936593607068	False	0.00789830441872802	0.11493775480091373	50897	91493	-0.002769368700683117	False	False
IFNG	IFNGR1+IFNGR2	IFN	0.03040168806910515	False	0.005736287914505736	0.04892177543637218	50904	91493	0.033171056769788265	False	0.00789830441872802	0.04892177543637218	50897	91493	-0.002769368700683117	False	False
IFNG	IFNGR2	IFN	0.03040168806910515	False	0.005736287914505736	0.04892177543637218	50904	91493	0.033171056769788265	False	0.00789830441872802	0.04892177543637218	50897	91493	-0.002769368700683117	False	False
IFNL1	IFNLR1+IL10RB	IFN	0.0052012254018336535	False	0.0024948923463774947	0.007115298438131879	50904	91493	0.00484335410874337	False	0.00139497416350669	0.007115298438131879	50897	91493	0.00035787129309028387	False	False
IFNL2	IFNLR1+IL10RB	IFN	0.005029649124480784	False	0.0034967782492534966	0.007115298438131879	50904	91493	0.004627466289093718	False	0.0014932117806550483	0.007115298438131879	50897	91493	0.000402182835387066	False	False
IFNL3	IFNLR1+IL10RB	IFN	0.00427163963104249	False	0.0001768033946251768	0.007115298438131879	50904	91493	0.004246328964654822	False	9.823761714835845e-05	0.007115298438131879	50897	91493	2.531066638766788e-05	False	False
CD93	IFNGR1	IFN_partial	0.07944777817465365	False	0.004125412541254125	0.11493775480091373	50904	91493	0.07999502727761865	False	0.004735053146550878	0.11493775480091373	50897	91493	-0.0005472491029649973	False	False
IFNA10	IFNAR1+IFNAR2	IFN_partial	0.06095448136329651	False	0.0	0.09834632157651405	50904	91493	0.06095448136329651	False	0.0	0.09834632157651405	50897	91493	0.0	False	False
IFNA14	IFNAR1+IFNAR2	IFN_partial	0.06095448136329651	False	0.0	0.09834632157651405	50904	91493	0.06095448136329651	False	0.0	0.09834632157651405	50897	91493	0.0	False	False
IFNA16	IFNAR1+IFNAR2	IFN_partial	0.06095448136329651	False	0.0	0.09834632157651405	50904	91493	0.06095448136329651	False	0.0	0.09834632157651405	50897	91493	0.0	False	False
