dataset	model	contrast	engine	n_mice_nonrestored	n_mice_restored	n_cells_qc	Cldn4_delta_mouse	Cldn4_welch_p_mouse	Cldn4_mwu_p_mouse	frac_Cldn4_pos_delta_mouse	AT2_delta_mouse	AT2_welch_p_mouse	IFN_A8_delta_mouse	IFN_A8_welch_p_mouse	MHC_A8_delta_mouse	MHC_A8_welch_p_mouse	TJ_A8_delta_mouse	Stk11_delta_mouse	Stk11_welch_p_mouse
GSE179502	KT;Lkb1XTR KRAS lung, FACS neoplastic scRNA	Restored vs NonRestored (author GEO cohort)	Seurat 5.5.1 CreateSeuratObject	3	3	12643	-0.157390148052673	0.0359669648554748	0.0808555983700523	-0.144246909336305	0.509796512658522	0.0218846502664325	0.0022604680258908	0.817540597444441	-0.00462123481212462	0.942350561742128	-0.0434800918464677	0.297661191816439	1.96060138572555e-05
